candidate,curve_kind,mean_entry_probability,model,n,relative_token,subset,sum_entry_probability
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.006932173343867734,qwen3_4b,170,-12,gsm8k,1.1784694684575148
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0014272167164988997,qwen3_4b,170,-11,gsm8k,0.24262684180481295
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0023140628598121273,qwen3_4b,170,-10,gsm8k,0.3933906861680616
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.004082660606906939,qwen3_4b,170,-9,gsm8k,0.6940523031741797
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.004608414833110097,qwen3_4b,170,-8,gsm8k,0.7834305216287165
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.004661793221726631,qwen3_4b,170,-7,gsm8k,0.7925048476935272
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0037621934355207723,qwen3_4b,170,-6,gsm8k,0.6395728840385313
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.008178894040053945,qwen3_4b,170,-5,gsm8k,1.3904119868091707
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.005816553098568818,qwen3_4b,170,-4,gsm8k,0.9888140267566992
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.00842839769010388,qwen3_4b,170,-3,gsm8k,1.4328276073176593
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.017489699392765533,qwen3_4b,170,-2,gsm8k,2.9732488967701407
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.047628310792192104,qwen3_4b,170,-1,gsm8k,8.096812834672658
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.1121201728128247,qwen3_4b,207,0,gsm8k,23.208875772254714
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.010192810056568018,qwen3_4b,207,1,gsm8k,2.1099116817095798
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.04893915091364122,qwen3_4b,207,2,gsm8k,10.130404239123733
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.013039948223940867,qwen3_4b,207,3,gsm8k,2.6992692823557594
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.016065142444730826,qwen3_4b,207,4,gsm8k,3.325484486059281
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.010722754076472555,qwen3_4b,207,5,gsm8k,2.219610093829819
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.012073919365677798,qwen3_4b,207,6,gsm8k,2.499301308695304
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.004143793461843604,qwen3_4b,207,7,gsm8k,0.857765246601626
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.009574474198065735,qwen3_4b,207,8,gsm8k,1.9819161589996073
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.012722009249304021,qwen3_4b,207,9,gsm8k,2.6334559146059324
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.008946536149851997,qwen3_4b,207,10,gsm8k,1.8519329830193634
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.00642581382015635,qwen3_4b,207,11,gsm8k,1.3301434607723643
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.011344102339375868,qwen3_4b,207,12,gsm8k,2.3482291842508047
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.017558398710447468,qwen3_4b,206,13,gsm8k,3.6170301343521785
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.009844619121230209,qwen3_4b,206,14,gsm8k,2.027991538973423
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.008461047783920444,qwen3_4b,206,15,gsm8k,1.7429758434876113
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.003092171597645784,qwen3_4b,206,16,gsm8k,0.6369873491150315
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.00409599407000197,qwen3_4b,206,17,gsm8k,0.8437747784204057
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.005609370311054584,qwen3_4b,206,18,gsm8k,1.1555302840772443
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.01815847476948726,qwen3_4b,206,19,gsm8k,3.7406458025143756
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.00926964378805961,qwen3_4b,206,20,gsm8k,1.9095466203402798
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.010222818387916081,qwen3_4b,206,21,gsm8k,2.1059005879107127
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.007812337351922985,qwen3_4b,206,22,gsm8k,1.6093414944961348
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.006173711609370152,qwen3_4b,206,23,gsm8k,1.2717845915302513
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.014910009257108569,qwen3_4b,206,24,gsm8k,3.071461906964365
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.014464304177195643,qwen3_4b,206,25,gsm8k,2.9796466605023024
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.013410504808739537,qwen3_4b,206,26,gsm8k,2.7625639906003445
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.02329835808329665,qwen3_4b,206,27,gsm8k,4.799461765159109
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.006971721703342633,qwen3_4b,206,28,gsm8k,1.4361746708885823
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.012980430264350017,qwen3_4b,206,29,gsm8k,2.6739686344561036
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.008117992570072162,qwen3_4b,206,30,gsm8k,1.6723064694348655
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.013556909775952558,qwen3_4b,206,31,gsm8k,2.792723413846227
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.012839498945260014,qwen3_4b,206,32,gsm8k,2.644936782723563
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.008944402666288797,qwen3_4b,206,33,gsm8k,1.8425469492554922
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.018155898849477242,qwen3_4b,205,34,gsm8k,3.7219592641428347
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.007279672713206574,qwen3_4b,205,35,gsm8k,1.4923329062073476
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.007840594059712604,qwen3_4b,205,36,gsm8k,1.6073217822410837
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.005195884271821687,qwen3_4b,205,37,gsm8k,1.0651562757234458
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.017834978347619487,qwen3_4b,204,38,gsm8k,3.638335582914375
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.01465912936787498,qwen3_4b,204,39,gsm8k,2.990462391046496
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.010470734742363253,qwen3_4b,204,40,gsm8k,2.1360298874421035
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.012711621402750317,qwen3_4b,204,41,gsm8k,2.5931707661610646
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.010336922082057245,qwen3_4b,204,42,gsm8k,2.108732104739678
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.007662806087667843,qwen3_4b,204,43,gsm8k,1.56321244188424
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.004710468982812371,qwen3_4b,204,44,gsm8k,0.9609356724937237
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0063997515981743395,qwen3_4b,204,45,gsm8k,1.3055493260275652
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.009443377460155373,qwen3_4b,204,46,gsm8k,1.926449001871696
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.011659681221088446,qwen3_4b,204,47,gsm8k,2.378574969102043
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.00935201501580299,qwen3_4b,204,48,gsm8k,1.90781106322381
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0030327760458729682,qwen3_4b,204,49,gsm8k,0.6186863133580855
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.008032549618801134,qwen3_4b,203,50,gsm8k,1.6306075726166303
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00013090244003914443,qwen3_4b,139,-50,gsm8k,0.018195439165441075
local_hmm_absorbing_core_iu,posterior_state_entry_probability,5.272377708484579e-05,qwen3_4b,139,-49,gsm8k,0.007328605014793565
local_hmm_absorbing_core_iu,posterior_state_entry_probability,1.8562921001316227e-05,qwen3_4b,145,-48,gsm8k,0.002691623545190853
local_hmm_absorbing_core_iu,posterior_state_entry_probability,2.1102277931087974e-05,qwen3_4b,146,-47,gsm8k,0.003080932577938844
local_hmm_absorbing_core_iu,posterior_state_entry_probability,4.116064363818537e-06,qwen3_4b,148,-46,gsm8k,0.0006091775258451435
local_hmm_absorbing_core_iu,posterior_state_entry_probability,8.694894477537842e-06,qwen3_4b,148,-45,gsm8k,0.0012868443826756005
local_hmm_absorbing_core_iu,posterior_state_entry_probability,2.4447086805738705e-05,qwen3_4b,149,-44,gsm8k,0.0036426159340550673
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00010339692125127444,qwen3_4b,150,-43,gsm8k,0.015509538187691166
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0006150274983653017,qwen3_4b,150,-42,gsm8k,0.09225412475479526
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.004686867630165595,qwen3_4b,151,-41,gsm8k,0.7077170121550048
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00038401291337029843,qwen3_4b,151,-40,gsm8k,0.057985949918915064
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00013340115927879497,qwen3_4b,153,-39,gsm8k,0.02041037736965563
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.000252997345115722,qwen3_4b,153,-38,gsm8k,0.038708593802705464
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0003147276137269644,qwen3_4b,155,-37,gsm8k,0.048782780127679476
local_hmm_absorbing_core_iu,posterior_state_entry_probability,5.872381189957599e-05,qwen3_4b,156,-36,gsm8k,0.009160914656333854
local_hmm_absorbing_core_iu,posterior_state_entry_probability,8.000321632996384e-05,qwen3_4b,156,-35,gsm8k,0.01248050174747436
local_hmm_absorbing_core_iu,posterior_state_entry_probability,4.3956050076110004e-05,qwen3_4b,156,-34,gsm8k,0.00685714381187316
local_hmm_absorbing_core_iu,posterior_state_entry_probability,7.766973315705504e-05,qwen3_4b,158,-33,gsm8k,0.012271817838814696
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00013517116910497277,qwen3_4b,160,-32,gsm8k,0.021627387056795642
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.003788967893425951,qwen3_4b,160,-31,gsm8k,0.6062348629481522
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.002197585039212382,qwen3_4b,160,-30,gsm8k,0.35161360627398114
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0007246070762125629,qwen3_4b,162,-29,gsm8k,0.11738634634643519
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0007027270993504474,qwen3_4b,163,-28,gsm8k,0.11454451719412292
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0008808932534718344,qwen3_4b,164,-27,gsm8k,0.14446649356938085
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0012183208686993136,qwen3_4b,165,-26,gsm8k,0.20102294333538676
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.002001944883569525,qwen3_4b,167,-25,gsm8k,0.3343247955561107
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0034008278893235024,qwen3_4b,167,-24,gsm8k,0.5679382575170249
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0036260545043751637,qwen3_4b,167,-23,gsm8k,0.6055511022306523
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0035597305925501362,qwen3_4b,168,-22,gsm8k,0.5980347395484229
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.001675256917675314,qwen3_4b,168,-21,gsm8k,0.28144316216945275
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.001554696594900452,qwen3_4b,168,-20,gsm8k,0.2611890279432759
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0017520790936794608,qwen3_4b,169,-19,gsm8k,0.29610136683182886
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0013295599011036087,qwen3_4b,169,-18,gsm8k,0.22469562328650988
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.002020434832973627,qwen3_4b,169,-17,gsm8k,0.34145348677254295
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0015032861074429818,qwen3_4b,170,-16,gsm8k,0.2555586382653069
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.002095654247738779,qwen3_4b,170,-15,gsm8k,0.3562612221155924
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0026247837210066857,qwen3_4b,170,-14,gsm8k,0.44621323257113654
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0018037002509484143,qwen3_4b,170,-13,gsm8k,0.3066290426612304
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0012368103381830851,qwen3_4b,170,-12,gsm8k,0.21025775749112446
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00137539828172833,qwen3_4b,170,-11,gsm8k,0.23381770789381612
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0012768527931542807,qwen3_4b,170,-10,gsm8k,0.21706497483622772
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0012114909209072896,qwen3_4b,170,-9,gsm8k,0.20595345655423924
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0010059517046886453,qwen3_4b,170,-8,gsm8k,0.17101178979706969
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0005964200476375233,qwen3_4b,170,-7,gsm8k,0.10139140809837896
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0011754450893298562,qwen3_4b,170,-6,gsm8k,0.19982566518607556
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.002543601314926111,qwen3_4b,170,-5,gsm8k,0.4324122235374389
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.001866351651639538,qwen3_4b,170,-4,gsm8k,0.31727978077872143
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.004139906816529227,qwen3_4b,170,-3,gsm8k,0.7037841588099685
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0066720040797140735,qwen3_4b,170,-2,gsm8k,1.1342406935513925
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.005407740115076434,qwen3_4b,170,-1,gsm8k,0.9193158195629938
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00404156793377863,qwen3_4b,207,0,gsm8k,0.8366045622921765
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0014004721738992028,qwen3_4b,207,1,gsm8k,0.289897739997135
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0015955962175041433,qwen3_4b,207,2,gsm8k,0.33028841702335765
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.001357117149729173,qwen3_4b,207,3,gsm8k,0.2809232499939388
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0016131791609062566,qwen3_4b,207,4,gsm8k,0.33392808630759513
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0029681329418143666,qwen3_4b,207,5,gsm8k,0.6144035189555739
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0018288559263951367,qwen3_4b,207,6,gsm8k,0.3785731767637933
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0015678539410120583,qwen3_4b,207,7,gsm8k,0.32454576578949607
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0007937066143749891,qwen3_4b,207,8,gsm8k,0.16429726917562273
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0010806417530527903,qwen3_4b,207,9,gsm8k,0.2236928428819276
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0012192655361687099,qwen3_4b,207,10,gsm8k,0.2523879659869229
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0007709876423827162,qwen3_4b,207,11,gsm8k,0.15959444197322226
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0009101619173803945,qwen3_4b,207,12,gsm8k,0.18840351689774165
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0003116049186621832,qwen3_4b,206,13,gsm8k,0.06419061324440974
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00016331711577099092,qwen3_4b,206,14,gsm8k,0.03364332584882413
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00010205204749655604,qwen3_4b,206,15,gsm8k,0.021022721784290543
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0002606127929773214,qwen3_4b,206,16,gsm8k,0.053686235353328206
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0001489659241956295,qwen3_4b,206,17,gsm8k,0.030686980384299678
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0005234729526881901,qwen3_4b,206,18,gsm8k,0.10783542825376717
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.001223191328218752,qwen3_4b,206,19,gsm8k,0.2519774136130629
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0017380491618938698,qwen3_4b,206,20,gsm8k,0.3580381273501372
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00035304549885825827,qwen3_4b,206,21,gsm8k,0.07272737276480121
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0003654472537102588,qwen3_4b,206,22,gsm8k,0.07528213426431331
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0008895573443115311,qwen3_4b,206,23,gsm8k,0.1832488129281754
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0022771216976005103,qwen3_4b,206,24,gsm8k,0.46908706970570513
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0021082897113582962,qwen3_4b,206,25,gsm8k,0.43430768053980906
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.003120927402528601,qwen3_4b,206,26,gsm8k,0.6429110449208918
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0003523616197053674,qwen3_4b,206,27,gsm8k,0.07258649365930568
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0006116882642544387,qwen3_4b,206,28,gsm8k,0.1260077824364144
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0010238800016878703,qwen3_4b,206,29,gsm8k,0.2109192803477013
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0005536364553294801,qwen3_4b,206,30,gsm8k,0.1140491097978729
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00035825483813106646,qwen3_4b,206,31,gsm8k,0.07380049665499969
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0003429089588919113,qwen3_4b,206,32,gsm8k,0.07063924553173373
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00041885357293574947,qwen3_4b,206,33,gsm8k,0.08628383602476439
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00036435739221353134,qwen3_4b,205,34,gsm8k,0.07469326540377393
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00034545497295420703,qwen3_4b,205,35,gsm8k,0.07081826945561244
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0003879407380720046,qwen3_4b,205,36,gsm8k,0.07952785130476094
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0003992756301532464,qwen3_4b,205,37,gsm8k,0.08185150418141551
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0004123837632110984,qwen3_4b,204,38,gsm8k,0.08412628769506407
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0008318512565999178,qwen3_4b,204,39,gsm8k,0.16969765634638323
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0010298774923782345,qwen3_4b,204,40,gsm8k,0.21009500844515983
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.001170771436814104,qwen3_4b,204,41,gsm8k,0.23883737311007722
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0010914275138233342,qwen3_4b,204,42,gsm8k,0.2226512128199602
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.001135560752471284,qwen3_4b,204,43,gsm8k,0.2316543935041419
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0004003160827146606,qwen3_4b,204,44,gsm8k,0.08166448087379076
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0007426465820239048,qwen3_4b,204,45,gsm8k,0.15149990273287658
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00021206208952570914,qwen3_4b,204,46,gsm8k,0.043260666263244665
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00029792542147161866,qwen3_4b,204,47,gsm8k,0.060776785980210205
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.00042096994073779657,qwen3_4b,204,48,gsm8k,0.0858778679105105
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0012130123703372661,qwen3_4b,204,49,gsm8k,0.2474545235488023
local_hmm_absorbing_core_iu,posterior_state_entry_probability,0.0025336462469984673,qwen3_4b,203,50,gsm8k,0.5143301881406889
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.002260149588615105,qwen3_4b,456,-50,math,1.0306282124084878
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.002611216014055181,qwen3_4b,456,-49,math,1.1907145024091625
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.002592775946704162,qwen3_4b,456,-48,math,1.1823058316970978
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.008088904488433208,qwen3_4b,458,-47,math,3.7047182557024096
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0074753872778762125,qwen3_4b,458,-46,math,3.4237273732673055
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.005096429962854047,qwen3_4b,460,-45,math,2.3443577829128617
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0020647962519118263,qwen3_4b,461,-44,math,0.9518710721313519
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0017950003437602392,qwen3_4b,464,-43,math,0.832880159504751
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.004370644252092105,qwen3_4b,465,-42,math,2.0323495772228286
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.003584409561698535,qwen3_4b,466,-41,math,1.6703348557515174
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.006004237934296665,qwen3_4b,466,-40,math,2.797974877382246
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0017044816927013035,qwen3_4b,468,-39,math,0.7976974321842101
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0004939355582092454,qwen3_4b,471,-38,math,0.23264364791655456
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.0019635343503921717,qwen3_4b,471,-37,math,0.9248246790347129
local_hmm_reversible_core_iu,posterior_state_entry_probability,0.008133187454641696,qwen3_4b,471,-36,math,3.830731291136239
