acc_correct,acc_correct_sd,acc_erroneous,acc_erroneous_sd,cal_f1,cal_f1_sd,f1,f1_sd,model,n,n_splits,sla,sla_sd,sla_tol1,sla_tol1_sd,split,subset,system,tau,tau_sd
0.6348727168222389,0.09022979500103238,0.2438288795651824,0.03566848926546085,0.368078086919248,0.03483049196221382,0.34778933784895566,0.03271319011977801,qwen3_8b,400,100,0.2438288795651824,0.03566848926546085,0.43896991987510536,0.045030896963113416,nonselection,gsm8k,global_dufs__local_temporal_core,-0.0974104780313156,0.048245678136628264
0.6479855889029104,0.08728526753849407,0.24090717841193676,0.03623311285234907,0.3698094699112789,0.03517812524889979,0.34693763166151625,0.03551687922646295,qwen3_8b,400,100,0.24090717841193676,0.03623311285234907,0.45256917689285453,0.04302471741980971,nonselection,gsm8k,global_dufs__local_dufs_core,-0.09228857945998512,0.04536662354559708
0.509100192114372,0.11376690744351094,0.1589048139009523,0.030453765889797445,0.25282051105064485,0.02767467941634575,0.23564189346512912,0.02847564968963634,qwen3_8b,400,100,0.1589048139009523,0.030453765889797445,0.36218502650844037,0.055382677813169454,nonselection,gsm8k,global_dufs__hmm_reversible,-0.17376510049278693,0.0651858778271032
0.5107295998500381,0.15737800997879947,0.09830111597571467,0.024310790481268867,0.17441537312440517,0.02694320274174148,0.15824745014001299,0.026963535403431754,qwen3_8b,400,100,0.09830111597571467,0.024310790481268867,0.29653859873334887,0.05441343397255503,nonselection,gsm8k,global_dufs__hmm_absorbing,-0.1724037053987894,0.09263743314510743
0.4995088689357553,0.09811562161705345,0.16415025053617785,0.03647549465817136,0.27320986569483036,0.033737586165874626,0.2409169786666363,0.03703008393939293,qwen3_8b,400,100,0.16415025053617785,0.03647549465817136,0.4061061842055331,0.051830429349356694,nonselection,gsm8k,mindgap_control,0.45207261433170215,0.012148537734819323
0.6263077145215271,0.065894005380012,0.24165608226907787,0.024798545536799402,0.3524850340321183,0.019426852042666903,0.3464352033892852,0.0215239506936315,qwen3_8b,1000,100,0.24165608226907787,0.024798545536799402,0.46660789876765646,0.03542150885075547,nonselection,math,global_dufs__local_iu_core,-0.1455998516162109,0.039836698832743225
0.6165806126605674,0.060934833832890334,0.23285041403023216,0.024889909576360034,0.34534642258013326,0.020654539985197628,0.3358693880201576,0.02258388527161911,qwen3_8b,1000,100,0.23285041403023216,0.024889909576360034,0.47510231172437145,0.034137545954576166,nonselection,math,global_dufs__local_temporal_core,-0.15204271234433597,0.03447163259756417
0.6263077145215271,0.065894005380012,0.24165608226907787,0.024798545536799402,0.3524850340321183,0.019426852042666903,0.3464352033892852,0.0215239506936315,qwen3_8b,1000,100,0.24165608226907787,0.024798545536799402,0.46660789876765646,0.03542150885075547,nonselection,math,global_dufs__local_dufs_core,-0.1455998516162109,0.039836698832743225
0.6274879670222641,0.058188140627142566,0.21823428520223867,0.02049583184364223,0.33594399807534076,0.018365429359126103,0.32227926743986435,0.020378694740047186,qwen3_8b,1000,100,0.21823428520223867,0.02049583184364223,0.4617945067282044,0.03280205526008,nonselection,math,global_dufs__hmm_reversible,-0.14496734879003556,0.032905158360421
0.35232904004428234,0.17049418484665632,0.04437026209051985,0.010109500274399571,0.08294501026811993,0.012657539423532378,0.07578904639113754,0.01309782089531113,qwen3_8b,1000,100,0.04437026209051985,0.010109500274399571,0.20717609182070418,0.030569379716047677,nonselection,math,global_dufs__hmm_absorbing,-0.31810265445430175,0.11387758128606824
0.5795137822273585,0.05832129186794443,0.18423987662499552,0.014869201892198688,0.2880702862665987,0.016243682238732977,0.27822974816546914,0.01723529236921819,qwen3_8b,1000,100,0.18423987662499552,0.014869201892198688,0.3800253547872143,0.023881223789160497,nonselection,math,mindgap_control,0.5180585620329239,0.007954762796839538
0.515229585476504,0.07070479417268294,0.20641524603091393,0.020673104491497007,0.3023630523045879,0.01696367724893888,0.2921883535435267,0.018049127034075706,qwen3_8b,1000,100,0.20641524603091393,0.020673104491497007,0.47814180150368857,0.025894575859370834,nonselection,olympiadbench,global_dufs__local_iu_core,-0.21927554927942705,0.03260759074581105
0.5241476349327753,0.06433956716216106,0.2082737888499412,0.020346211332489636,0.3033103015538951,0.017408902269533726,0.2959193132015363,0.018374631925806587,qwen3_8b,1000,100,0.2082737888499412,0.020346211332489636,0.48128895388143184,0.02626720723501721,nonselection,olympiadbench,global_dufs__local_temporal_core,-0.21391148322237366,0.028880163444505436
0.5141094775142908,0.07137052863721388,0.20658608530866437,0.020765175321656625,0.30230292743268067,0.016927805154316865,0.29212300775521444,0.01801769725035754,qwen3_8b,1000,100,0.20658608530866437,0.020765175321656625,0.4799756853506969,0.026065776484800914,nonselection,olympiadbench,global_dufs__local_dufs_core,-0.2198607196087814,0.03300971791441567
0.5832580731298738,0.04979648665753479,0.1814924125734537,0.014351925154653687,0.2781150560333593,0.016366897881779245,0.275932909490354,0.016093883114915906,qwen3_8b,1000,100,0.1814924125734537,0.014351925154653687,0.3977648217993411,0.024025066470082474,nonselection,olympiadbench,global_dufs__hmm_reversible,-0.18495819310395897,0.022673894549995445
0.6119355031314845,0.06628398092551142,0.12288033975018159,0.014241840831970616,0.20703976188440304,0.017879295546303405,0.2035106788809777,0.017860242606780305,qwen3_8b,1000,100,0.12288033975018159,0.014241840831970616,0.2658859490784257,0.021907690566098276,nonselection,olympiadbench,global_dufs__hmm_absorbing,-0.16815081193874482,0.03222497204964702
0.4389148111728675,0.06736957818625355,0.14908353449813977,0.014447586755421524,0.22886186233639344,0.014304321201927553,0.22056811595573073,0.014783129127975636,qwen3_8b,1000,100,0.14908353449813977,0.014447586755421524,0.36972874840630576,0.027396800501280367,nonselection,olympiadbench,mindgap_control,0.5600851464247723,0.010951332496569854
0.5580602828319023,0.0520898679033496,0.19898773913350737,0.015314666948525454,0.30231511634138014,0.015950726962057092,0.29225127679846236,0.016171281202073035,qwen3_8b,1000,100,0.19898773913350737,0.015314666948525454,0.4600232058846408,0.021229084077685326,nonselection,omnimath,global_dufs__local_iu_core,-0.2634237132448214,0.020732199984523275
0.5524321310446182,0.05800190215578084,0.18011259675330582,0.016514431287062304,0.2799001786406036,0.016586035238866235,0.2702466349009994,0.017155642464639104,qwen3_8b,1000,100,0.18011259675330582,0.016514431287062304,0.47280571465594273,0.022648982653346382,nonselection,omnimath,global_dufs__local_temporal_core,-0.2661739519262414,0.02324331732151893
0.5580602828319023,0.0520898679033496,0.19898773913350737,0.015314666948525454,0.30231511634138014,0.015950726962057092,0.29225127679846236,0.016171281202073035,qwen3_8b,1000,100,0.19898773913350737,0.015314666948525454,0.4600232058846408,0.021229084077685326,nonselection,omnimath,global_dufs__local_dufs_core,-0.2634237132448214,0.020732199984523275
0.571886200979139,0.04503405759930857,0.24415912197656076,0.016843242569315534,0.34935925952609054,0.015744768917335523,0.3412415114626406,0.017257558390391222,qwen3_8b,1000,100,0.24415912197656076,0.016843242569315534,0.4795106636630052,0.019893231776145492,nonselection,omnimath,global_dufs__hmm_reversible,-0.25467493022334287,0.01739616933691295
0.5083018752682107,0.1896101840612902,0.03012902648608992,0.007279876748156108,0.058494623482999615,0.011320011766981686,0.05522703028737844,0.010915647774459079,qwen3_8b,1000,100,0.03012902648608992,0.007279876748156108,0.14242887833488943,0.022164958984444528,nonselection,omnimath,global_dufs__hmm_absorbing,-0.2930598366834588,0.12680660395085522
0.45914227203337904,0.06717830353428353,0.1826367558560028,0.01754845652112607,0.26290088059178024,0.014032606518291921,0.2588109534996791,0.014907913736043643,qwen3_8b,1000,100,0.1826367558560028,0.01754845652112607,0.38837560189445186,0.024990087481632638,nonselection,omnimath,mindgap_control,0.5458412333480944,0.012364512750288477
