task,arm,answers,multi_token_steps,attention_entropy_ratio,first_token_mass_x_n,last_token_mass_x_n,max_token_mass_x_n,delta_q15_H1,delta_q15_VE1,delta_chosen_surprisal,delta_logprob_margin,delta_true_tail50,delta_energy_level,delta_energy_innovation,delta_top15_turnover,delta_top50_js,delta_dominant_freq16,delta_bocpd_p0
pb_q4,H_MEAN,3400,25696,1.0000000150489445,1.0000000067813963,1.0000000067813963,1.0000000067813963,4.1809964741927184e-10,3.2911311213154023e-10,2.0715912014915707e-10,4.2268024843036653e-10,2.3108452092633213e-10,4.88257018430171e-10,-3.815868863184337e-10,9.34088355156425e-11,-2.63121426898033e-10,6.275089866387098e-11,4.342178858418784e-10
pb_q4,H_RANDATT,3400,25696,0.9962316678800479,0.715098589840976,1.077878586015653,1.3421612025729697,-0.06738395635479323,-0.008901393795889053,-0.04004752362649816,0.028368348600831008,-0.05461716201732817,0.05160370819941446,-0.05217192069926822,-0.024181729305399073,0.013547132343773624,0.055367523696292206,-0.08439707907881348
pb_q4,H_RAW,3400,25696,0.23329125299215128,11.724404959024376,0.708557548023468,59.78004385200086,1.9721393254127044,1.365535247722443,1.980049225338212,0.7963504789181672,3.8208893811833398,1.0667749768127683,-1.1077763223077048,-1.089038272566828,-1.2853912869586905,0.00042803875935665237,1.0193253822740391
pb_q8,H_MEAN,3400,25696,1.0000000150489445,1.0000000067813963,1.0000000067813963,1.0000000067813963,4.041028722642153e-10,3.5157392016104927e-10,1.8764261050811167e-10,4.367100329042097e-10,3.3063088686543227e-10,6.052492089965598e-10,-3.3355633508568515e-10,7.646611941846998e-11,-2.538733470266229e-10,6.245175280046416e-11,4.391222497881195e-10
pb_q8,H_RANDATT,3400,25696,0.9962313656460701,0.7108136109930219,1.0605486134728366,1.333569057291349,-0.07128968472091622,-0.013688069369307892,-0.03981750590054381,0.020003650831105675,-0.05921133102728112,0.05146665701053483,-0.05339594419793158,-0.031088043443684175,0.014037825590496775,0.05433975415649471,-0.08491099206084497
pb_q8,H_RAW,3400,25696,0.2679632716174941,13.147070479730125,0.34824663856876686,57.74572011771723,1.4876724560886816,1.4014007759588507,2.458586433489788,0.6084270783000123,3.2081356005803507,0.7934871448579431,-0.8212023805384793,-1.2046438993121864,-1.4033298900071396,0.09334551125922863,0.06760174554829067
prm,H_MEAN,6969,94114,1.0000000227401067,1.0000000157028528,1.0000000157028528,1.0000000157028528,2.3736125856995043e-09,2.4117164684627334e-09,1.5862696137458358e-09,2.374897945876733e-09,1.2918393944290676e-09,2.2777791240459606e-09,-2.057861726241329e-09,5.279345000910158e-10,-6.006907170816064e-10,3.8221772456406454e-10,6.86129665651979e-10
prm,H_RANDATT,6969,94114,0.9951337662414763,0.8206140301715135,1.0336599884952071,1.2700428435885898,-0.07299454824073463,-0.006156528181466579,-0.0463763155619077,0.00923033014526714,-0.06209005402793122,0.022733123556899076,-0.023144815298947973,-0.02817074514961263,0.010662475312135844,0.0412509520666306,-0.08635933937817536
prm,H_RAW,6969,94114,0.6039334345546163,1.959660509261248,1.2340006403594972,11.355528824768305,1.038684014688683,0.6224736197208277,0.5071781719388233,0.6314590006260096,1.045752982243639,0.6730367638961048,-0.6939262319920254,-0.4905145936019742,-0.6337397638374334,0.048338320331181385,0.6468921098316478
