version,domain,n_cells,n_groups,cell_macro_delta_pp,equal_group_delta_pp,equal_group_ci_low_pp,equal_group_ci_high_pp,wins,losses,ties,worst_cell_delta_pp
neutral-residual-mode-cs-iu-v1-2026-08-13,original_23,23,8,0.3027624383187985,0.27710875400040114,0.0160297533903538,0.532828514798785,15,8,0,-1.8039556618126507
neutral-residual-mode-cs-iu-v1-2026-08-13,processbench_llama,4,4,1.5802327950574513,1.5802327950574513,0.9182328416901919,2.3460279197203784,4,0,0,0.7248179661972665
neutral-residual-mode-cs-iu-v1-2026-08-13,processbench_qwen,8,4,0.5565022365822486,0.5565022365822486,0.23612443255058013,0.8283376483906008,7,1,0,-0.12265024655202517
neutral-residual-mode-cs-iu-v1-2026-08-13,semgrad,2,2,1.309885497715746,1.309885497715746,0.20466949666465561,2.415101498766836,2,0,0,0.20466949666465561
