evidence_status,metric_id,status,value,variant_id
RETROSPECTIVE,macro_f1,COMPLETE,0.29401957271717755,P0_S4_IU29_STEP_MAX_LOCAL_DETECTOR_FIVEFOLD
RETROSPECTIVE,exact_error,COMPLETE,0.21855568092270222,P0_S4_IU29_STEP_MAX_LOCAL_DETECTOR_FIVEFOLD
RETROSPECTIVE,clean_abstention,COMPLETE,0.4878503503503504,P0_S4_IU29_STEP_MAX_LOCAL_DETECTOR_FIVEFOLD
RETROSPECTIVE,within_one,COMPLETE,0.4682151747976216,P0_S4_IU29_STEP_MAX_LOCAL_DETECTOR_FIVEFOLD
