version,method,reference,n_cells,method_macro_auroc,reference_macro_auroc,delta_pp,ci_low_pp,ci_high_pp,wins,losses,ties,worst_delta_pp
cardinality-balanced-llama-processbench-confirmation-v1-2026-08-12,cardinality,iu,4,0.7901983955715768,0.7775677146619304,1.263068090964642,0.7078113205430059,1.6920935615008181,4,0,0,0.47560995836858355
cardinality-balanced-llama-processbench-confirmation-v1-2026-08-12,leverage,iu,4,0.7872208289757745,0.7775677146619304,0.9653114313844025,0.5310042176647711,1.4054615527181875,4,0,0,0.36365294985984953
cardinality-balanced-llama-processbench-confirmation-v1-2026-08-12,dufs_liu,iu,4,0.7790537683559953,0.7775677146619304,0.14860536940648206,0.06239633367200459,0.21819465578463704,4,0,0,0.012854323199151807
cardinality-balanced-llama-processbench-confirmation-v1-2026-08-12,cardinality,leverage,4,0.7901983955715768,0.7872208289757745,0.29775665958023945,0.1344285285820812,0.5460959290370354,4,0,0,0.11195700850873402
cardinality-balanced-llama-processbench-confirmation-v1-2026-08-12,cardinality,dufs_liu,4,0.7901983955715768,0.7790537683559953,1.11446272155816,0.6543181093211808,1.4850430591713037,4,0,0,0.46275563516943174
cardinality-balanced-llama-processbench-confirmation-v1-2026-08-12,cardinality,uniform,4,0.7901983955715768,0.7830336667076975,0.7164728863879366,0.3274613356877898,1.1054844370880834,4,0,0,0.28196579920717335
cardinality-balanced-llama-processbench-confirmation-v1-2026-08-12,cardinality,reverse_cardinality,4,0.7901983955715768,0.7574723702527104,3.272602531886637,2.2233913407992967,4.1912631166313385,4,0,0,1.7996052478811198
