arm_id,population_id,metric_id,value,ci_low,ci_high,n_rows,n_groups,status,evidence_status
P2C_F6_PLUS_STRUCTURAL_CONTROL,current_common_eight_qwen,official_macro_f1,0.3496974185612802,0.3310533899480609,0.36685894130914126,6800,3400,COMPLETE,DEVELOPMENT
P2C_F6_PLUS_STRUCTURAL_CONTROL,current_common_eight_qwen,first_error_exact,0.2671946282089017,0.24717082318528932,0.2874190623535542,6800,3400,COMPLETE,DEVELOPMENT
P2C_F6_PLUS_STRUCTURAL_CONTROL,current_common_eight_qwen,first_error_within_one,0.4599823272741447,0.4378605581785816,0.4817892849340598,6800,3400,COMPLETE,DEVELOPMENT
P2C_F6_PLUS_STRUCTURAL_CONTROL,current_common_eight_qwen,clean_abstention_accuracy,0.5538756557111691,0.5269475324677009,0.5810466650155804,6800,3400,COMPLETE,DEVELOPMENT
P2C_F6_PLUS_STRUCTURAL_CONTROL,current_common_eight_qwen,overall_decision_accuracy,0.3608125,0.34437500000000004,0.37749999999999995,6800,3400,COMPLETE,DEVELOPMENT
