contrast_id,left_variant_id,right_variant_id,metric_id,candidate_minus_parent_delta,ci_low,ci_high,wins,ties,losses,worst_unit_delta,worst_unit_id,multiplicity_family_size,conditional_contribution,contribution_sign
pb::P2C_F6_MINUS_ENTROPY_DYNAMICS::P2C_F6_TOP10_REFERENCE::official_macro_f1,P2C_F6_MINUS_ENTROPY_DYNAMICS,P2C_F6_TOP10_REFERENCE,macro_f1,-0.0021112438277366974,-0.011545898853662364,0.007312138022289013,4,0,4,-0.015063099077261333,processbench_gsm8k_qwen3_8b,13,0.0021112438277366974,parent-minus-ablated
pb::P2C_F6_MINUS_ENTROPY_DYNAMICS::P2C_F6_TOP10_REFERENCE::first_error_exact,P2C_F6_MINUS_ENTROPY_DYNAMICS,P2C_F6_TOP10_REFERENCE,first_error_exact,-0.00811568678519281,-0.014884995627702059,-0.0014512329517080622,2,1,5,-0.024154589371980673,processbench_gsm8k_qwen3_8b,1,,
pb::P2C_F6_MINUS_ENTROPY_DYNAMICS::P2C_F6_TOP10_REFERENCE::first_error_within_one,P2C_F6_MINUS_ENTROPY_DYNAMICS,P2C_F6_TOP10_REFERENCE,first_error_within_one,-0.013581059891820901,-0.020877721706479564,-0.0064034526088357635,3,0,5,-0.048309178743961345,processbench_gsm8k_qwen3_4b,1,,
pb::P2C_F6_MINUS_ENTROPY_DYNAMICS::P2C_F6_TOP10_REFERENCE::clean_abstention_accuracy,P2C_F6_MINUS_ENTROPY_DYNAMICS,P2C_F6_TOP10_REFERENCE,clean_abstention_accuracy,0.01577236860791409,0.00921190101863997,0.022811270513758336,6,0,2,-0.009852216748768461,processbench_math_qwen3_8b,1,,
pb::P2C_F6_MINUS_ENTROPY_DYNAMICS::P2C_F6_TOP10_REFERENCE::overall_decision_accuracy,P2C_F6_MINUS_ENTROPY_DYNAMICS,P2C_F6_TOP10_REFERENCE,overall_decision_accuracy,0.0015624999999999667,-0.0031875000000000098,0.006437499999999985,5,0,3,-0.010000000000000009,processbench_gsm8k_qwen3_8b,1,,
