model_id,slice_id,cell_id,official_macro_f1,first_error_exact,first_error_within_one,clean_abstention_accuracy,overall_decision_accuracy,n_examples,n_error,n_clean
qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.2987207560216665,0.2318840579710145,0.48792270531400966,0.41968911917098445,0.3225,400,207,193
qwen3_4b,math,processbench_math_qwen3_4b,0.27848934277392545,0.19528619528619529,0.42424242424242425,0.4852216748768473,0.313,1000,594,406
qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.29673274596182087,0.20726172465960666,0.45537065052950076,0.5221238938053098,0.314,1000,661,339
qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.2447536496350365,0.152832674571805,0.36231884057971014,0.6141078838174274,0.264,1000,759,241
qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.31703059879599615,0.24154589371980675,0.463768115942029,0.46113989637305697,0.3475,400,207,193
qwen3_8b,math,processbench_math_qwen3_8b,0.27026173285198557,0.17845117845117844,0.4006734006734007,0.5566502463054187,0.332,1000,594,406
qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.2950019855902876,0.19667170953101362,0.4493192133131619,0.5899705014749262,0.33,1000,661,339
qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.2211947179767346,0.13175230566534915,0.33992094861660077,0.6887966804979253,0.266,1000,759,241
