model_id,slice_id,cell_id,official_macro_f1,first_error_exact,first_error_within_one,clean_abstention_accuracy,overall_decision_accuracy,n_examples,n_error,n_clean
qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.336039483566396,0.28019323671497587,0.5217391304347826,0.41968911917098445,0.3475,400,207,193
qwen3_4b,math,processbench_math_qwen3_4b,0.2663150955833883,0.18181818181818182,0.4208754208754209,0.4975369458128079,0.31,1000,594,406
qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.27186233039199686,0.18305597579425115,0.4296520423600605,0.528023598820059,0.3,1000,661,339
qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.23295593386006355,0.14492753623188406,0.35177865612648224,0.5933609958506224,0.253,1000,759,241
qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.2778102019376678,0.2028985507246377,0.46859903381642515,0.44041450777202074,0.3175,400,207,193
qwen3_8b,math,processbench_math_qwen3_8b,0.2621928231140967,0.1717171717171717,0.4074074074074074,0.5541871921182266,0.327,1000,594,406
qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.2832640153988932,0.18608169440242056,0.4372163388804841,0.5929203539823009,0.324,1000,661,339
qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.22140759547373934,0.13175230566534915,0.3333333333333333,0.6929460580912863,0.267,1000,759,241
