contrast_id,left_variant_id,right_variant_id,metric_id,candidate_minus_parent_delta,ci_low,ci_high,wins,ties,losses,worst_unit_delta,worst_unit_id,multiplicity_family_size,conditional_contribution,contribution_sign
pb::P2C_F6_SWAP_C1_SWVAR16::P2C_F6_TOP10_REFERENCE::official_macro_f1,P2C_F6_SWAP_C1_SWVAR16,P2C_F6_TOP10_REFERENCE,macro_f1,-0.0001483297261241634,-0.001961263542443843,0.0014774234123836778,3,1,4,-0.0029615614306722216,processbench_gsm8k_qwen3_4b,13,-0.0001483297261241634,candidate-minus-parent
pb::P2C_F6_SWAP_C1_SWVAR16::P2C_F6_TOP10_REFERENCE::first_error_exact,P2C_F6_SWAP_C1_SWVAR16,P2C_F6_TOP10_REFERENCE,first_error_exact,0.00012814788681392297,-0.0014566430068018818,0.0013079932814689726,3,4,1,-0.004830917874396101,processbench_gsm8k_qwen3_4b,1,,
pb::P2C_F6_SWAP_C1_SWVAR16::P2C_F6_TOP10_REFERENCE::first_error_within_one,P2C_F6_SWAP_C1_SWVAR16,P2C_F6_TOP10_REFERENCE,first_error_within_one,0.00031416856632277,-0.0013026666743459925,0.001564246509072092,4,3,1,-0.004830917874396157,processbench_gsm8k_qwen3_4b,1,,
pb::P2C_F6_SWAP_C1_SWVAR16::P2C_F6_TOP10_REFERENCE::clean_abstention_accuracy,P2C_F6_SWAP_C1_SWVAR16,P2C_F6_TOP10_REFERENCE,clean_abstention_accuracy,-0.003832888591349226,-0.007097792141577708,-0.0008062077421986818,1,3,4,-0.016597510373443924,processbench_omnimath_qwen3_8b,1,,
pb::P2C_F6_SWAP_C1_SWVAR16::P2C_F6_TOP10_REFERENCE::overall_decision_accuracy,P2C_F6_SWAP_C1_SWVAR16,P2C_F6_TOP10_REFERENCE,overall_decision_accuracy,-0.0010625000000000218,-0.002312499999999995,0.00012499999999998623,2,2,4,-0.0040000000000000036,processbench_math_qwen3_8b,1,,
