level,stratum,cell_id,macro_f1,first_error_exact,first_error_within_one,clean_abstention_accuracy,n_error,metric_id,value,n_cells
cell,short,processbench_gsm8k_qwen3_4b,0.3074475941600864,0.24087591240875914,0.48905109489051096,0.42487046632124353,137,,,
cell,short,processbench_math_qwen3_4b,0.2459016393442623,0.1652542372881356,0.4491525423728814,0.4802955665024631,236,,,
cell,short,processbench_olympiadbench_qwen3_4b,0.16104577964694222,0.0962566844919786,0.29411764705882354,0.49262536873156343,187,,,
cell,short,processbench_omnimath_qwen3_4b,0.24347414787004465,0.15343915343915343,0.30687830687830686,0.5892116182572614,189,,,
cell,short,processbench_gsm8k_qwen3_8b,0.26889779791993496,0.1897810218978102,0.44525547445255476,0.46113989637305697,137,,,
cell,short,processbench_math_qwen3_8b,0.212192513368984,0.13135593220338984,0.3855932203389831,0.5517241379310345,236,,,
cell,short,processbench_olympiadbench_qwen3_8b,0.1645479217254678,0.0962566844919786,0.3048128342245989,0.5663716814159292,187,,,
cell,short,processbench_omnimath_qwen3_8b,0.19151376146788987,0.1111111111111111,0.30158730158730157,0.6929460580912863,189,,,
aggregate,short,aggregate,,,,,1498,macro_f1,0.22437764443795152,8
aggregate,short,aggregate,,,,,1498,first_error_exact,0.14804134216653958,8
aggregate,short,aggregate,,,,,1498,first_error_within_one,0.37205605272549513,8
aggregate,short,aggregate,,,,,1498,clean_abstention_accuracy,0.5323980992029799,8
cell,medium,processbench_gsm8k_qwen3_4b,0.31033889557887495,0.24444444444444444,0.5555555555555556,0.42487046632124353,45,,,
cell,medium,processbench_math_qwen3_4b,0.34206996182024557,0.265625,0.5208333333333334,0.4802955665024631,192,,,
cell,medium,processbench_olympiadbench_qwen3_4b,0.24664295847179307,0.1645021645021645,0.3939393939393939,0.49262536873156343,231,,,
cell,medium,processbench_omnimath_qwen3_4b,0.24904998538439052,0.15789473684210525,0.36466165413533835,0.5892116182572614,266,,,
cell,medium,processbench_gsm8k_qwen3_8b,0.355234878722751,0.28888888888888886,0.5333333333333333,0.46113989637305697,45,,,
cell,medium,processbench_math_qwen3_8b,0.32382704691812325,0.22916666666666666,0.4583333333333333,0.5517241379310345,192,,,
cell,medium,processbench_olympiadbench_qwen3_8b,0.28989883738487093,0.19480519480519481,0.43722943722943725,0.5663716814159292,231,,,
cell,medium,processbench_omnimath_qwen3_8b,0.23687943262411348,0.14285714285714285,0.35714285714285715,0.6929460580912863,266,,,
aggregate,medium,aggregate,,,,,1468,macro_f1,0.29424274961314534,8
aggregate,medium,aggregate,,,,,1468,first_error_exact,0.21102302987582594,8
aggregate,medium,aggregate,,,,,1468,first_error_within_one,0.4526286122503228,8
aggregate,medium,aggregate,,,,,1468,clean_abstention_accuracy,0.5323980992029799,8
cell,long,processbench_gsm8k_qwen3_4b,0.46764641368721216,0.52,0.8,0.42487046632124353,25,,,
cell,long,processbench_math_qwen3_4b,0.33655775868989324,0.25903614457831325,0.5662650602409639,0.4802955665024631,166,,,
cell,long,processbench_olympiadbench_qwen3_4b,0.3732243448444771,0.3004115226337449,0.5308641975308642,0.49262536873156343,243,,,
cell,long,processbench_omnimath_qwen3_4b,0.34451329464607716,0.24342105263157895,0.4769736842105263,0.5892116182572614,304,,,
cell,long,processbench_gsm8k_qwen3_8b,0.42839951865222625,0.4,0.68,0.46113989637305697,25,,,
cell,long,processbench_math_qwen3_8b,0.39467956469165655,0.3072289156626506,0.6024096385542169,0.5517241379310345,166,,,
cell,long,processbench_olympiadbench_qwen3_8b,0.3439011284255776,0.24691358024691357,0.5185185185185185,0.5663716814159292,243,,,
cell,long,processbench_omnimath_qwen3_8b,0.30723002391610965,0.19736842105263158,0.4473684210526316,0.6929460580912863,304,,,
aggregate,long,aggregate,,,,,1476,macro_f1,0.3745190059441537,8
aggregate,long,aggregate,,,,,1476,first_error_exact,0.3092974546007291,8
aggregate,long,aggregate,,,,,1476,first_error_within_one,0.5777999400134652,8
aggregate,long,aggregate,,,,,1476,clean_abstention_accuracy,0.5323980992029799,8
