arm_id,model_id,slice_id,cell_id,official_macro_f1,first_error_exact,first_error_within_one,clean_abstention_accuracy,overall_decision_accuracy,n_examples,n_error,n_clean
P2A_TOPK10_REFERENCE,qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.41262398557258795,0.37681159420289856,0.5458937198067633,0.45595854922279794,0.415,400,207,193
P2A_TOPK10_REFERENCE,qwen3_4b,math,processbench_math_qwen3_4b,0.3530809709726702,0.26936026936026936,0.48484848484848486,0.5123152709359606,0.368,1000,594,406
P2A_TOPK10_REFERENCE,qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.3281714393546256,0.2405446293494705,0.45385779122541603,0.5162241887905604,0.334,1000,661,339
P2A_TOPK10_REFERENCE,qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.3370879681600163,0.230566534914361,0.40843214756258234,0.6265560165975104,0.326,1000,759,241
P2A_TOPK10_REFERENCE,qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.3984504703929164,0.34782608695652173,0.5120772946859904,0.46632124352331605,0.405,400,207,193
P2A_TOPK10_REFERENCE,qwen3_8b,math,processbench_math_qwen3_8b,0.36193010922906443,0.26430976430976433,0.4797979797979798,0.5738916256157636,0.39,1000,594,406
P2A_TOPK10_REFERENCE,qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.33654543793364755,0.2344931921331316,0.4523449319213313,0.5958702064896755,0.357,1000,661,339
P2A_TOPK10_REFERENCE,qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.3297175167975773,0.2147562582345191,0.39920948616600793,0.7095435684647303,0.334,1000,759,241
C3_ENT_CCUSUM,qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.3644875665773315,0.3285024154589372,0.5603864734299517,0.40932642487046633,0.3675,400,207,193
C3_ENT_CCUSUM,qwen3_4b,math,processbench_math_qwen3_4b,0.3434977675904099,0.2609427609427609,0.46296296296296297,0.5024630541871922,0.359,1000,594,406
C3_ENT_CCUSUM,qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.3027022901734325,0.22087745839636913,0.40998487140695916,0.4808259587020649,0.309,1000,661,339
C3_ENT_CCUSUM,qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.2856968015665796,0.1857707509881423,0.3794466403162055,0.6182572614107884,0.29,1000,759,241
C3_ENT_CCUSUM,qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.3724797888137271,0.3285024154589372,0.4927536231884058,0.43005181347150256,0.3775,400,207,193
C3_ENT_CCUSUM,qwen3_8b,math,processbench_math_qwen3_8b,0.33268758319895236,0.2441077441077441,0.4494949494949495,0.5221674876847291,0.357,1000,594,406
C3_ENT_CCUSUM,qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.3230851964575848,0.22844175491679275,0.40998487140695916,0.551622418879056,0.338,1000,661,339
C3_ENT_CCUSUM,qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.27547429256039696,0.17654808959156784,0.3702239789196311,0.6265560165975104,0.285,1000,759,241
