level,stratum,cell_id,macro_f1,first_error_exact,first_error_within_one,clean_abstention_accuracy,n_error,metric_id,value,n_cells
cell,short,processbench_gsm8k_qwen3_4b,0.3200720274604693,0.26277372262773724,0.48905109489051096,0.40932642487046633,137,,,
cell,short,processbench_math_qwen3_4b,0.27644773692293795,0.1906779661016949,0.3855932203389831,0.5024630541871922,236,,,
cell,short,processbench_olympiadbench_qwen3_4b,0.1820744680851064,0.11229946524064172,0.28342245989304815,0.4808259587020649,187,,,
cell,short,processbench_omnimath_qwen3_4b,0.1729383017715333,0.10052910052910052,0.2857142857142857,0.6182572614107884,189,,,
cell,short,processbench_gsm8k_qwen3_8b,0.32621868005895516,0.26277372262773724,0.4233576642335766,0.43005181347150256,137,,,
cell,short,processbench_math_qwen3_8b,0.2258286860078952,0.1440677966101695,0.3644067796610169,0.5221674876847291,236,,,
cell,short,processbench_olympiadbench_qwen3_8b,0.18660900969397454,0.11229946524064172,0.27807486631016043,0.551622418879056,187,,,
cell,short,processbench_omnimath_qwen3_8b,0.16534355324390912,0.09523809523809523,0.25925925925925924,0.6265560165975104,189,,,
aggregate,short,aggregate,,,,,1498,macro_f1,0.23194155790559762,8
aggregate,short,aggregate,,,,,1498,first_error_exact,0.16008241677697727,8
aggregate,short,aggregate,,,,,1498,first_error_within_one,0.3461099537876052,8
aggregate,short,aggregate,,,,,1498,clean_abstention_accuracy,0.5176588044754137,8
cell,medium,processbench_gsm8k_qwen3_4b,0.4046094750320103,0.4,0.6222222222222222,0.40932642487046633,45,,,
cell,medium,processbench_math_qwen3_4b,0.3475298126064736,0.265625,0.4427083333333333,0.5024630541871922,192,,,
cell,medium,processbench_olympiadbench_qwen3_4b,0.3106436533621,0.22943722943722944,0.44155844155844154,0.4808259587020649,231,,,
cell,medium,processbench_omnimath_qwen3_4b,0.24675350903766535,0.15413533834586465,0.33458646616541354,0.6182572614107884,266,,,
cell,medium,processbench_gsm8k_qwen3_8b,0.3892715814157995,0.35555555555555557,0.5333333333333333,0.43005181347150256,45,,,
cell,medium,processbench_math_qwen3_8b,0.33811802232854865,0.25,0.4375,0.5221674876847291,192,,,
cell,medium,processbench_olympiadbench_qwen3_8b,0.3326218427605834,0.23809523809523808,0.44155844155844154,0.551622418879056,231,,,
cell,medium,processbench_omnimath_qwen3_8b,0.2570009301589187,0.16165413533834586,0.35714285714285715,0.6265560165975104,266,,,
aggregate,medium,aggregate,,,,,1468,macro_f1,0.3283186033377624,8
aggregate,medium,aggregate,,,,,1468,first_error_exact,0.25681281209652923,8
aggregate,medium,aggregate,,,,,1468,first_error_within_one,0.4513262619142553,8
aggregate,medium,aggregate,,,,,1468,clean_abstention_accuracy,0.5176588044754137,8
cell,long,processbench_gsm8k_qwen3_4b,0.4729527474877058,0.56,0.84,0.40932642487046633,25,,,
cell,long,processbench_math_qwen3_4b,0.41634093188972293,0.35542168674698793,0.5963855421686747,0.5024630541871922,166,,,
cell,long,processbench_olympiadbench_qwen3_4b,0.3666526079010262,0.2962962962962963,0.4773662551440329,0.4808259587020649,243,,,
cell,long,processbench_omnimath_qwen3_4b,0.3724023018652514,0.26644736842105265,0.4769736842105263,0.6182572614107884,304,,,
cell,long,processbench_gsm8k_qwen3_8b,0.5144295951965913,0.64,0.8,0.43005181347150256,25,,,
cell,long,processbench_math_qwen3_8b,0.43955899292414014,0.3795180722891566,0.5843373493975904,0.5221674876847291,166,,,
cell,long,processbench_olympiadbench_qwen3_8b,0.39581745830158327,0.30864197530864196,0.48148148148148145,0.551622418879056,243,,,
cell,long,processbench_omnimath_qwen3_8b,0.34719750539395566,0.24013157894736842,0.4506578947368421,0.6265560165975104,304,,,
aggregate,long,aggregate,,,,,1476,macro_f1,0.4156690176199971,8
aggregate,long,aggregate,,,,,1476,first_error_exact,0.38080712225118796,8
aggregate,long,aggregate,,,,,1476,first_error_within_one,0.5884002758923934,8
aggregate,long,aggregate,,,,,1476,clean_abstention_accuracy,0.5176588044754137,8
