world,target,arm,lambda,n,auroc_mean,auroc_se,auroc_delta_mean,auroc_delta_se,auroc_delta_one_sided_95_lower
P1-D,g,g_to_a,0.03,8,0.865204475308642,0.00691126685965204,0.0009645061728394827,0.00035659980323324937,0.00028889981505446263
P1-D,g,g_to_a,0.1,8,0.8665162037037037,0.006828874806044998,0.0022762345679011864,0.0008911333164291136,0.0005879124523116856
P1-D,g,g_to_a,0.3,8,0.8680864197530864,0.006636876476803329,0.0038464506172839474,0.00166435777979498,0.0006931939764692752
P1-D,g,g_to_a,1.0,8,0.869320987654321,0.006700618604061592,0.0050810185185185125,0.002220429795168171,0.0008742397344885123
P1-D,g,iu,0.0,8,0.8642399691358025,0.0069722155311213565,0.0,0.0,0.0
P1-D,g,iu,0.01,8,0.8642399691358025,0.0069722155311213565,0.0,0.0,0.0
P1-D,g,iu,0.03,8,0.8642399691358025,0.0069722155311213565,0.0,0.0,0.0
P1-D,g,iu,0.1,8,0.8642399691358025,0.0069722155311213565,0.0,0.0,0.0
P1-D,g,iu,0.3,8,0.8642399691358025,0.0069722155311213565,0.0,0.0,0.0
P1-D,g,iu,1.0,8,0.8642399691358025,0.0069722155311213565,0.0,0.0,0.0
P1-D,g,mmdufs_shared,0.0,8,0.8642399691358025,0.0069722155311213565,0.0,0.0,0.0
P1-D,g,mmdufs_shared,0.01,8,0.8645987654320988,0.006991633711183499,0.0003587962962963015,0.00015704577497721703,6.126073100468673e-05
P1-D,g,mmdufs_shared,0.03,8,0.8651157407407407,0.006935948531200082,0.0008757716049382636,0.0003471334150589656,0.00021810006365571843
P1-D,g,mmdufs_shared,0.1,8,0.8661959876543209,0.0068849962560953906,0.0019560185185185097,0.0007864086413949674,0.000466105531673706
P1-D,g,mmdufs_shared,0.3,8,0.8676543209876544,0.006702715221343399,0.003414351851851835,0.0015001367313716952,0.0005722248958853681
P1-D,g,mmdufs_shared,1.0,8,0.8689390432098765,0.006758964647479671,0.004699074074074078,0.0020773212454601665,0.0007634256865263218
P1-D,g,nuisance_only,0.0,8,0.8642399691358025,0.0069722155311213565,0.0,0.0,0.0
P1-D,g,nuisance_only,0.01,8,0.8642438271604939,0.00697421845751692,3.858024691369422e-06,6.9932636356124615e-06,-9.391262972415898e-06
P1-D,g,nuisance_only,0.03,8,0.8642515432098765,0.006969970112000729,1.1574074074066631e-05,1.9290123456790404e-05,-2.4972581116713334e-05
P1-D,g,nuisance_only,0.1,8,0.8643171296296297,0.007000451297306958,7.716049382716639e-05,5.4091023573119776e-05,-2.531920216188549e-05
P1-D,g,nuisance_only,0.3,8,0.8644675925925926,0.007056924536906271,0.00022762345679007423,0.00013888123386702447,-3.5497957542891877e-05
P1-D,g,nuisance_only,1.0,8,0.8645601851851852,0.00710526059634287,0.0003202160493827322,0.0002376412577435393,-0.00013001399322485702
P1-D,g,oracle,0.0,8,0.8642399691358025,0.0069722155311213565,0.0,0.0,0.0
P1-D,g,oracle,0.01,8,0.8647029320987655,0.0069858844337212355,0.0004629629629629567,0.00018259505503393826,0.00011702227830042512
P1-D,g,oracle,0.03,8,0.8653780864197531,0.006901364884691179,0.001138117283950621,0.00041357027268897593,0.00035457589361284766
P1-D,g,oracle,0.1,8,0.8667361111111112,0.00677580799654411,0.002496141975308619,0.0010494870639451725,0.0005078062376393682
P1-D,g,oracle,0.3,8,0.8684529320987655,0.006662142254481063,0.004212962962962974,0.00182646286255194,0.0007525855005806204
P1-D,g,oracle,1.0,8,0.8694483024691358,0.006727298842132902,0.005208333333333343,0.0022805574292585544,0.0008876380201810214
P1-D,g,permuted_consensus,0.0,8,0.8642399691358025,0.0069722155311213565,0.0,0.0,0.0
P1-D,g,permuted_consensus,0.01,8,0.8642399691358025,0.006971747077104299,0.0,5.832785077299139e-06,-1.1050669815539204e-05
P1-D,g,permuted_consensus,0.03,8,0.8642669753086419,0.00697054118168129,2.7006172839502685e-05,1.4799075818012169e-05,-1.0318395804080454e-06
P1-D,g,permuted_consensus,0.1,8,0.8642824074074075,0.006971012156939208,4.243827160493874e-05,3.082973163788079e-05,-1.5971078356856675e-05
P1-D,g,permuted_consensus,0.3,8,0.8643055555555554,0.006967590761541243,6.5586419753072e-05,9.574255087170709e-05,-0.00011580536872520572
P1-D,g,permuted_consensus,1.0,8,0.8644097222222222,0.006949869127323456,0.00016975308641974107,0.000187285996787005,-0.00018507495612587414
P1-D,g,projected_ridge,0.0,8,0.8642399691358025,0.0069722155311213565,0.0,0.0,0.0
P1-D,g,projected_ridge,0.01,8,0.8645640432098766,0.006975231670056106,0.00032407407407405997,0.0001601627979448897,2.063306375631841e-05
P1-D,g,projected_ridge,0.03,8,0.8650501543209876,0.00695162263122456,0.0008101851851851638,0.00030939887349760634,0.00022400469901764962
P1-D,g,projected_ridge,0.1,8,0.8660108024691358,0.006847291584084358,0.0017708333333333326,0.0007647165518687434,0.0003220177152046097
P1-D,g,projected_ridge,0.3,8,0.8675231481481481,0.006702575001973956,0.0032831790123456495,0.0014433749363893628,0.0005485917387392145
P1-D,g,projected_ridge,1.0,8,0.8687577160493828,0.006640399104189236,0.004517746913580242,0.002014954473406462,0.0007002572780339606
P1-D,r,a_to_g,0.0,8,0.490054012345679,0.012021896073048242,0.0,0.0,0.0
P1-D,r,a_to_g,0.01,8,0.48998456790123457,0.012052917948317322,-6.944444444446224e-05,5.647569866600183e-05,-0.00017644209484457947
P1-D,r,a_to_g,0.03,8,0.49008487654320987,0.01209281067185124,3.086419753085823e-05,0.00017939962971833995,-0.0003090225026945778
P1-D,r,a_to_g,0.1,8,0.4901311728395062,0.012185624405199718,7.716049382713863e-05,0.00037169992106438933,-0.0006270542241350974
P1-D,r,a_to_g,0.3,8,0.4900385802469136,0.012240446222691164,-1.543209876545687e-05,0.0004863997211606755,-0.0009369546039982172
P1-D,r,a_to_g,1.0,8,0.48986882716049385,0.012247265028252746,-0.000185185185185191,0.00048130197214460327,-0.0010970496041979821
P1-D,r,consensus,0.0,8,0.490054012345679,0.012021896073048242,0.0,0.0,0.0
P1-D,r,consensus,0.01,8,0.4899922839506173,0.012053988750296682,-6.172839506174421e-05,5.6249342249443355e-05,-0.00016829719543792494
P1-D,r,consensus,0.03,8,0.490096450617284,0.012089164979990241,4.24382716049318e-05,0.00017986719466180586,-0.0002983342671588849
P1-D,r,consensus,0.1,8,0.4900694444444445,0.012188067097069804,1.5432098765429114e-05,0.00037055404029011726,-0.000686611657997887
P1-D,r,consensus,0.3,8,0.4900810185185185,0.012224871804395878,2.7006172839502685e-05,0.0004862051468353134,-0.0008941476960393268
P1-D,r,consensus,1.0,8,0.4897530864197531,0.01226856150092855,-0.00030092592592593365,0.0005013396683713831,-0.0012507533355052749
P1-D,r,direct_a,0.0,8,0.490054012345679,0.012021896073048242,0.0,0.0,0.0
P1-D,r,direct_a,0.01,8,0.48998456790123457,0.012052917948317322,-6.944444444446224e-05,5.647569866600183e-05,-0.00017644209484457947
P1-D,r,direct_a,0.03,8,0.49008487654320987,0.01209281067185124,3.086419753085823e-05,0.00017939962971833995,-0.0003090225026945778
P1-D,r,direct_a,0.1,8,0.4901311728395062,0.012185624405199718,7.716049382713863e-05,0.00037169992106438933,-0.0006270542241350974
P1-D,r,direct_a,0.3,8,0.4900385802469136,0.012240446222691164,-1.543209876545687e-05,0.0004863997211606755,-0.0009369546039982172
P1-D,r,direct_a,1.0,8,0.48986882716049385,0.012247265028252746,-0.000185185185185191,0.00048130197214460327,-0.0010970496041979821
P1-D,r,direct_g,0.0,8,0.490054012345679,0.012021896073048242,0.0,0.0,0.0
P1-D,r,direct_g,0.01,8,0.4900038580246914,0.012048200965098042,-5.015432098768452e-05,4.1628885804204166e-05,-0.0001290235173860648
P1-D,r,direct_g,0.03,8,0.49006558641975306,0.012085922581658868,1.1574074074031937e-05,0.00017331691710840253,-0.0003167884489797055
P1-D,r,direct_g,0.1,8,0.49003086419753084,0.012197490253343709,-2.314814814816102e-05,0.0003839350749957833,-0.0007505433269787989
P1-D,r,direct_g,0.3,8,0.4901041666666667,0.012256165146910358,5.015432098762207e-05,0.00046723985318546866,-0.0008350683083029623
P1-D,r,direct_g,1.0,8,0.4897222222222222,0.012299852944879125,-0.00033179012345684045,0.0005017466688118753,-0.0012823886273630003
P1-D,r,g_to_a,0.0,8,0.490054012345679,0.012021896073048242,0.0,0.0,0.0
P1-D,r,g_to_a,0.01,8,0.4900038580246914,0.012048200965098042,-5.015432098768452e-05,4.1628885804204166e-05,-0.0001290235173860648
P1-D,r,g_to_a,0.03,8,0.49006558641975306,0.012085922581658868,1.1574074074031937e-05,0.00017331691710840253,-0.0003167884489797055
P1-D,r,g_to_a,0.1,8,0.49003086419753084,0.012197490253343709,-2.314814814816102e-05,0.0003839350749957833,-0.0007505433269787989
P1-D,r,g_to_a,0.3,8,0.4901041666666667,0.012256165146910358,5.015432098762207e-05,0.00046723985318546866,-0.0008350683083029623
P1-D,r,g_to_a,1.0,8,0.4897222222222222,0.012299852944879125,-0.00033179012345684045,0.0005017466688118753,-0.0012823886273630003
P1-D,r,iu,0.0,8,0.490054012345679,0.012021896073048242,0.0,0.0,0.0
P1-D,r,iu,0.01,8,0.490054012345679,0.012021896073048242,0.0,0.0,0.0
P1-D,r,iu,0.03,8,0.490054012345679,0.012021896073048242,0.0,0.0,0.0
P1-D,r,iu,0.1,8,0.490054012345679,0.012021896073048242,0.0,0.0,0.0
P1-D,r,iu,0.3,8,0.490054012345679,0.012021896073048242,0.0,0.0,0.0
P1-D,r,iu,1.0,8,0.490054012345679,0.012021896073048242,0.0,0.0,0.0
P1-D,r,mmdufs_shared,0.0,8,0.490054012345679,0.012021896073048242,0.0,0.0,0.0
P1-D,r,mmdufs_shared,0.01,8,0.4899614197530864,0.012051276102410899,-9.259259259260244e-05,5.890824169262675e-05,-0.00020419888696692414
P1-D,r,mmdufs_shared,0.03,8,0.4901311728395062,0.012095184911263096,7.716049382715251e-05,0.00018184824186333234,-0.0002673652945803497
P1-D,r,mmdufs_shared,0.1,8,0.4901234567901234,0.01220241500690678,6.94444444444206e-05,0.00036939309263429805,-0.0006303998057285511
P1-D,r,mmdufs_shared,0.3,8,0.4900655864197531,0.012219157739022192,1.157407407407357e-05,0.0004821119722993243,-0.0009018249539019717
P1-D,r,mmdufs_shared,1.0,8,0.4897916666666667,0.012257168318512335,-0.00026234567901237127,0.0005080553349764225,-0.0012248964468605373
P1-D,r,nuisance_only,0.0,8,0.490054012345679,0.012021896073048242,0.0,0.0,0.0
P1-D,r,nuisance_only,0.01,8,0.4900810185185185,0.012022422697784162,2.7006172839509623e-05,1.6942709599806955e-05,-5.0931222805376854e-06
P1-D,r,nuisance_only,0.03,8,0.49006558641975306,0.012021428679799709,1.1574074074052754e-05,1.5363050997309025e-05,-1.75324336543556e-05
P1-D,r,nuisance_only,0.1,8,0.49007330246913583,0.012019356188661947,1.9290123456791597e-05,2.8537463549381478e-05,-3.4776344427402445e-05
P1-D,r,nuisance_only,0.3,8,0.49007716049382716,0.01204201893467537,2.3148148148140202e-05,3.768809743669082e-05,-4.825491492196171e-05
P1-D,r,nuisance_only,1.0,8,0.4900810185185185,0.012067404963560728,2.7006172839488807e-05,9.025516381174165e-05,-0.00014398932951713064
P1-D,r,oracle,0.0,8,0.490054012345679,0.012021896073048242,0.0,0.0,0.0
P1-D,r,oracle,0.01,8,0.49005787037037035,0.012017591919247585,3.858024691355544e-06,6.993263635604806e-06,-9.391262972415272e-06
P1-D,r,oracle,0.03,8,0.490054012345679,0.01202138667100181,2.0816681711721685e-17,1.0102680103520754e-05,-1.9140321578178087e-05
P1-D,r,oracle,0.1,8,0.4900578703703704,0.012018463824829184,3.858024691362483e-06,1.7918615748465064e-05,-3.009020133850827e-05
P1-D,r,oracle,0.3,8,0.4900077160493827,0.0120362170022078,-4.62962962963151e-05,3.450722187500515e-05,-0.0001116729405817937
P1-D,r,oracle,1.0,8,0.49005015432098764,0.012044253390006567,-3.858024691383299e-06,0.00010602801674398037,-0.0002047364367546534
P1-D,r,permuted_consensus,0.0,8,0.490054012345679,0.012021896073048242,0.0,0.0,0.0
P1-D,r,permuted_consensus,0.01,8,0.4900655864197531,0.012017075257034179,1.157407407407357e-05,9.996889962089072e-06,-7.365819765539425e-06
P1-D,r,permuted_consensus,0.03,8,0.49007330246913583,0.012022081698740545,1.9290123456784658e-05,1.421273915149006e-05,-7.637028059353494e-06
P1-D,r,permuted_consensus,0.1,8,0.49009259259259264,0.012038707318655067,3.858024691359013e-05,2.4573960328051164e-05,-7.977052566266181e-06
P1-D,r,permuted_consensus,0.3,8,0.49011188271604933,0.012016897605031546,5.787037037032622e-05,2.7006172839505656e-05,6.705053103235992e-06
P1-D,r,permuted_consensus,1.0,8,0.49003086419753084,0.012043075521503431,-2.314814814816102e-05,5.796215531365515e-05,-0.00013296200751031608
P1-D,r,projected_ridge,0.0,8,0.490054012345679,0.012021896073048242,0.0,0.0,0.0
P1-D,r,projected_ridge,0.01,8,0.48998456790123457,0.012045246318793034,-6.944444444446918e-05,4.6571054176099586e-05,-0.000157676967302995
P1-D,r,projected_ridge,0.03,8,0.4900617283950618,0.012084058318960967,7.716049382704149e-06,0.00016453727399570172,-0.0003040127496693845
P1-D,r,projected_ridge,0.1,8,0.49005015432098764,0.012156692473688537,-3.858024691397177e-06,0.00033554677258433916,-0.0006395777610366879
P1-D,r,projected_ridge,0.3,8,0.490054012345679,0.012192579903830072,-2.7755575615628914e-17,0.00043253159224187175,-0.0008194651006869923
P1-D,r,projected_ridge,1.0,8,0.4898804012345679,0.012243598638232196,-0.00017361111111113825,0.0005293694316867429,-0.0011765431105734967
P1-E,g,a_to_g,0.0,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,a_to_g,0.01,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,a_to_g,0.03,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,a_to_g,0.1,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,a_to_g,0.3,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,a_to_g,1.0,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,consensus,0.0,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,consensus,0.01,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,consensus,0.03,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,consensus,0.1,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,consensus,0.3,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,consensus,1.0,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,direct_a,0.0,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,direct_a,0.01,8,0.4961111111111111,0.013810452386053582,-1.5432098765429114e-05,1.3042503930993105e-05,-4.0142147669890946e-05
P1-E,g,direct_a,0.03,8,0.4961033950617284,0.013810301806750396,-2.314814814815408e-05,1.9993779924176996e-05,-6.1027935827377895e-05
P1-E,g,direct_a,0.1,8,0.49613425925925925,0.013796498196878133,7.716049382690271e-06,2.5921463880745707e-05,-4.13942014983839e-05
P1-E,g,direct_a,0.3,8,0.4961342592592593,0.013800413559199054,7.716049382718027e-06,4.765424673988868e-05,-8.256866693235522e-05
P1-E,g,direct_a,1.0,8,0.4961766975308642,0.0137348223396314,5.015432098763595e-05,0.0001011845322803917,-0.0001415477290368332
P1-E,g,direct_g,0.0,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,direct_g,0.01,8,0.4961265432098766,0.013801867051937705,0.0,5.832785077299139e-06,-1.1050669815539204e-05
P1-E,g,direct_g,0.03,8,0.49611496913580255,0.013796671659483962,-1.157407407408051e-05,1.2960731940375362e-05,-3.6129199514622345e-05
P1-E,g,direct_g,0.1,8,0.4961149691358025,0.013793809671463052,-1.1574074074066631e-05,1.8387155332464856e-05,-4.640998517542116e-05
P1-E,g,direct_g,0.3,8,0.4961033950617284,0.013795287365603339,-2.3148148148181835e-05,2.457396032806113e-05,-6.970544762805703e-05
P1-E,g,direct_g,1.0,8,0.4960995370370371,0.013821832462184816,-2.7006172839488807e-05,5.9321890357540906e-05,-0.0001393961571243809
P1-E,g,g_to_a,0.0,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,g_to_a,0.01,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,g_to_a,0.03,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,g_to_a,0.1,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,g_to_a,0.3,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,g_to_a,1.0,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,iu,0.0,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,iu,0.01,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,iu,0.03,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,iu,0.1,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,iu,0.3,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,iu,1.0,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,mmdufs_shared,0.0,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,mmdufs_shared,0.01,8,0.4961304012345679,0.013798458713655891,3.858024691348605e-06,1.4799075818013978e-05,-2.4179987728565554e-05
P1-E,g,mmdufs_shared,0.03,8,0.49612654320987654,0.01379025085637753,-3.469446951953614e-17,2.9741484927766825e-05,-5.634758102778859e-05
P1-E,g,mmdufs_shared,0.1,8,0.4961149691358025,0.013802551607242539,-1.157407407407357e-05,3.082973163788687e-05,-6.998342403588049e-05
P1-E,g,mmdufs_shared,0.3,8,0.4960725308641975,0.013802165003665308,-5.4012345679040064e-05,5.00906868055557e-05,-0.00014891308921511016
P1-E,g,mmdufs_shared,1.0,8,0.4959799382716049,0.013782688167686326,-0.00014660493827163557,0.00011676501504954692,-0.0003678254376075197
P1-E,g,nuisance_only,0.0,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,nuisance_only,0.01,8,0.49613425925925925,0.013800530657775171,7.716049382704149e-06,1.1295139733204861e-05,-1.3683480697327816e-05
P1-E,g,nuisance_only,0.03,8,0.49613040123456786,0.013799807327064727,3.858024691320849e-06,1.6942709599809215e-05,-2.8241270428730742e-05
P1-E,g,nuisance_only,0.1,8,0.49615740740740744,0.013788882803528772,3.086419753085129e-05,6.005219784778044e-05,-8.290941170018562e-05
P1-E,g,nuisance_only,0.3,8,0.49621141975308647,0.013825602617875408,8.48765432098636e-05,0.00012628350129397834,-0.00015437747651756383
P1-E,g,nuisance_only,1.0,8,0.49607638888888883,0.013815080974951037,-5.015432098769146e-05,0.00017517180141039617,-0.00038203106815490334
P1-E,g,oracle,0.0,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,oracle,0.01,8,0.49613425925925925,0.013803573639741013,7.716049382718027e-06,5.051340051760377e-06,-1.8541114063814255e-06
P1-E,g,oracle,0.03,8,0.4961188271604938,0.013805611779025966,-7.716049382718027e-06,9.672579792104542e-06,-2.6041512112865227e-05
P1-E,g,oracle,0.1,8,0.4961033950617284,0.013814569123983734,-2.314814814815408e-05,2.9017739376285156e-05,-7.812453633854175e-05
P1-E,g,oracle,0.3,8,0.49600308641975305,0.013846802047346606,-0.00012345679012348842,5.774162633909128e-05,-0.0002328528400086323
P1-E,g,oracle,1.0,8,0.49591049382716057,0.013865982727776257,-0.0002160493827160423,0.00016206327997785277,-0.0005230910056327937
P1-E,g,permuted_consensus,0.0,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,permuted_consensus,0.01,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,permuted_consensus,0.03,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,permuted_consensus,0.1,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,permuted_consensus,0.3,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,permuted_consensus,1.0,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,projected_ridge,0.0,8,0.4961265432098766,0.013802802481674432,0.0,0.0,0.0
P1-E,g,projected_ridge,0.01,8,0.4960956790123457,0.013803868473849576,-3.0864197530885984e-05,1.3042503930996622e-05,-5.5574246435354484e-05
P1-E,g,projected_ridge,0.03,8,0.4960686728395062,0.013791901143942293,-5.787037037039561e-05,2.291735326972745e-05,-0.00010128909756051072
P1-E,g,projected_ridge,0.1,8,0.49604938271604937,0.013794704414787192,-7.716049382717333e-05,6.521251965497724e-05,-0.00020071073834950469
P1-E,g,projected_ridge,0.3,8,0.495883487654321,0.01374257630884753,-0.0002430555555555658,0.00023774860557861013,-0.000693488977074783
P1-E,g,projected_ridge,1.0,8,0.4957021604938272,0.013767244521959187,-0.0004243827160493943,0.0003567428819349654,-0.0011002601476815298
P1-F,g,a_to_g,0.0,8,0.7086882716049383,0.012318657045604961,0.0,0.0,0.0
P1-F,g,a_to_g,0.01,8,0.7062808641975309,0.01232018973640358,-0.0024074074074073998,0.0001513155310043933,-0.0026940865750661566
P1-F,g,a_to_g,0.03,8,0.7013618827160494,0.012521274432873857,-0.0073263888888888545,0.00041482288099340547,-0.008112303444120759
P1-F,g,a_to_g,0.1,8,0.6862692901234568,0.013079494062757154,-0.02241898148148143,0.0012423275965363066,-0.024772668766392003
P1-F,g,a_to_g,0.3,8,0.6529320987654321,0.014076262776919438,-0.055756172839506124,0.0028426495617674585,-0.06114179588099923
P1-F,g,a_to_g,1.0,8,0.5976851851851852,0.01593389846315976,-0.11100308641975302,0.005664673423613215,-0.12173525549295258
P1-F,g,consensus,0.0,8,0.7086882716049383,0.012318657045604961,0.0,0.0,0.0
P1-F,g,consensus,0.01,8,0.7062152777777777,0.012322979762507966,-0.0024729938271604718,0.00014783981683959074,-0.0027530879811251854
P1-F,g,consensus,0.03,8,0.7011072530864197,0.012519178025385205,-0.007581018518518487,0.0004128498471251713,-0.008363195005996516
P1-F,g,consensus,0.1,8,0.6856172839506174,0.01305261056422907,-0.02307098765432096,0.0012216865464282636,-0.025385568847310247
P1-F,g,consensus,0.3,8,0.6513734567901235,0.01397340540196497,-0.05731481481481476,0.0027364155458209443,-0.06249916916256282
P1-F,g,consensus,1.0,8,0.5953896604938271,0.015610762437391342,-0.11329861111111106,0.005243023111223581,-0.12323193052362769
P1-F,g,direct_a,0.0,8,0.7086882716049383,0.012318657045604961,0.0,0.0,0.0
P1-F,g,direct_a,0.01,8,0.7062808641975309,0.01232018973640358,-0.0024074074074073998,0.0001513155310043933,-0.0026940865750661566
P1-F,g,direct_a,0.03,8,0.7013618827160494,0.012521274432873857,-0.0073263888888888545,0.00041482288099340547,-0.008112303444120759
P1-F,g,direct_a,0.1,8,0.6862692901234568,0.013079494062757154,-0.02241898148148143,0.0012423275965363066,-0.024772668766392003
P1-F,g,direct_a,0.3,8,0.6529320987654321,0.014076262776919438,-0.055756172839506124,0.0028426495617674585,-0.06114179588099923
P1-F,g,direct_a,1.0,8,0.5976851851851852,0.01593389846315976,-0.11100308641975302,0.005664673423613215,-0.12173525549295258
P1-F,g,direct_g,0.0,8,0.7086882716049383,0.012318657045604961,0.0,0.0,0.0
P1-F,g,direct_g,0.01,8,0.7062037037037037,0.01232111478181914,-0.0024845679012345523,0.00014119677655738112,-0.002752076293207841
P1-F,g,direct_g,0.03,8,0.7010416666666667,0.012510178795458914,-0.007646604938271587,0.000382336726026594,-0.00837097191934173
P1-F,g,direct_g,0.1,8,0.6854591049382717,0.013027674569626498,-0.023229166666666606,0.001156612565109989,-0.025420460086902262
P1-F,g,direct_g,0.3,8,0.6510841049382716,0.013841248685621204,-0.05760416666666664,0.002501577669038403,-0.06234360219739772
P1-F,g,direct_g,1.0,8,0.5949112654320987,0.015273318338775438,-0.11377700617283944,0.00477954274907937,-0.12283222560735828
P1-F,g,g_to_a,0.0,8,0.7086882716049383,0.012318657045604961,0.0,0.0,0.0
P1-F,g,g_to_a,0.01,8,0.7062037037037037,0.01232111478181914,-0.0024845679012345523,0.00014119677655738112,-0.002752076293207841
P1-F,g,g_to_a,0.03,8,0.7010416666666667,0.012510178795458914,-0.007646604938271587,0.000382336726026594,-0.00837097191934173
P1-F,g,g_to_a,0.1,8,0.6854591049382717,0.013027674569626498,-0.023229166666666606,0.001156612565109989,-0.025420460086902262
P1-F,g,g_to_a,0.3,8,0.6510841049382716,0.013841248685621204,-0.05760416666666664,0.002501577669038403,-0.06234360219739772
P1-F,g,g_to_a,1.0,8,0.5949112654320987,0.015273318338775438,-0.11377700617283944,0.00477954274907937,-0.12283222560735828
P1-F,g,iu,0.0,8,0.7086882716049383,0.012318657045604961,0.0,0.0,0.0
P1-F,g,iu,0.01,8,0.7086882716049383,0.012318657045604961,0.0,0.0,0.0
P1-F,g,iu,0.03,8,0.7086882716049383,0.012318657045604961,0.0,0.0,0.0
P1-F,g,iu,0.1,8,0.7086882716049383,0.012318657045604961,0.0,0.0,0.0
P1-F,g,iu,0.3,8,0.7086882716049383,0.012318657045604961,0.0,0.0,0.0
P1-F,g,iu,1.0,8,0.7086882716049383,0.012318657045604961,0.0,0.0,0.0
P1-F,g,mmdufs_shared,0.0,8,0.7086882716049383,0.012318657045604961,0.0,0.0,0.0
P1-F,g,mmdufs_shared,0.01,8,0.7062307098765432,0.012322468312202694,-0.002457561728395022,0.0001378978827479523,-0.0027188201067365023
P1-F,g,mmdufs_shared,0.03,8,0.7011381172839506,0.012502422682979634,-0.007550154320987601,0.00036990792245414534,-0.008250973956722517
P1-F,g,mmdufs_shared,0.1,8,0.6856442901234567,0.012988151387754172,-0.02304398148148147,0.001067016126492667,-0.02506552740602049
P1-F,g,mmdufs_shared,0.3,8,0.6515277777777778,0.013811881114109416,-0.05716049382716047,0.002398657957564452,-0.06170493987449097
P1-F,g,mmdufs_shared,1.0,8,0.5954050925925926,0.015239822266903229,-0.11328317901234568,0.004620132592632934,-0.12203638337502705
P1-F,g,nuisance_only,0.0,8,0.7086882716049383,0.012318657045604961,0.0,0.0,0.0
P1-F,g,nuisance_only,0.01,8,0.7087268518518519,0.012337945039490277,3.858024691359707e-05,3.7688097436699946e-05,-3.282281615652213e-05
P1-F,g,nuisance_only,0.03,8,0.7087847222222222,0.01236701053043445,9.645061728395798e-05,0.00010730382746544768,-0.00010684491847634853
P1-F,g,nuisance_only,0.1,8,0.7090123456790124,0.012431996800196245,0.0003240740740740877,0.0002993531685995779,-0.00024307403452057392
P1-F,g,nuisance_only,0.3,8,0.7094058641975308,0.012551491792029785,0.0007175925925925614,0.0006139889460854054,-0.0004456577284226088
P1-F,g,nuisance_only,1.0,8,0.710324074074074,0.012880341332380717,0.0016358024691358192,0.0013652206335353794,-0.0009507153343877341
P1-F,g,oracle,0.0,8,0.7086882716049383,0.012318657045604961,0.0,0.0,0.0
P1-F,g,oracle,0.01,8,0.7108294753086419,0.01230511750250112,0.0021412037037037146,0.00013158555003669673,0.0018919045358651886
P1-F,g,oracle,0.03,8,0.7150154320987654,0.012297875096525334,0.006327160493827186,0.0002913474686456374,0.00577517981308403
P1-F,g,oracle,0.1,8,0.7291936728395061,0.011799678710238418,0.0205054012345679,0.0009819530922854979,0.018645013914721825
