version,stage,world,world_label,replicate,seed,target,arm,lambda,auroc,auprc,auroc_delta,auprc_delta,accepted,fallback,accepted_direction_count,roughness_min_eigenvalue,condition_number,method_hash
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,direct_a,0.01,0.8576234567901234,0.8477161886860571,0.00012345679012348842,0.000104264819253852,True,False,2,0.1289327939083497,5.984728534486178,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,direct_a,0.03,0.8575617283950618,0.8473815859324803,6.172839506191075e-05,-0.00023033793432303273,True,False,2,0.1289327939083497,5.615249289177987,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,direct_a,0.1,0.8578703703703704,0.847215152870081,0.0003703703703704653,-0.00039677099672230653,True,False,2,0.1289327939083497,4.65410342553955,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,direct_a,0.3,0.8583024691358024,0.8471503756585947,0.0008024691358025082,-0.0004615482082085398,True,False,2,0.1289327939083497,3.2548073758452345,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,direct_a,1.0,0.8585802469135803,0.8470053395137453,0.0010802469135803294,-0.0006065843530579373,True,False,2,0.1289327939083497,1.8822578104770757,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,g_to_a,0.0,0.8574999999999999,0.8476119238668033,0.0,0.0,True,False,2,0.1272492804638,6.191590073370051,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,g_to_a,0.01,0.8575925925925926,0.8475874623987941,9.259259259264407e-05,-2.44614680091626e-05,True,False,2,0.1272492804638,5.968905555776163,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,g_to_a,0.03,0.8574382716049382,0.8472013508076274,-6.17283950616887e-05,-0.0004105730591759116,True,False,2,0.1272492804638,5.57366211699094,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,g_to_a,0.1,0.8579320987654321,0.8475339441937904,0.000432098765432154,-7.797967301292896e-05,True,False,2,0.1272492804638,4.560243614458424,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,g_to_a,0.3,0.8581481481481481,0.8471312098194257,0.0006481481481481755,-0.00048071404737759504,True,False,2,0.1272492804638,3.1218120379628163,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,g_to_a,1.0,0.8587037037037036,0.8466413504380346,0.0012037037037037068,-0.0009705734287687173,True,False,2,0.1272492804638,1.7516182801389832,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,a_to_g,0.0,0.8574999999999999,0.8476119238668033,0.0,0.0,True,False,2,0.1289327939083498,6.191590073370051,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,a_to_g,0.01,0.8576234567901234,0.8477161886860571,0.00012345679012348842,0.000104264819253852,True,False,2,0.1289327939083498,5.984728534486178,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,a_to_g,0.03,0.8575617283950618,0.8473815859324803,6.172839506191075e-05,-0.00023033793432303273,True,False,2,0.1289327939083498,5.615249289177987,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,a_to_g,0.1,0.8578703703703704,0.847215152870081,0.0003703703703704653,-0.00039677099672230653,True,False,2,0.1289327939083498,4.65410342553955,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,a_to_g,0.3,0.8583024691358024,0.8471503756585947,0.0008024691358025082,-0.0004615482082085398,True,False,2,0.1289327939083498,3.2548073758452345,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,a_to_g,1.0,0.8585802469135803,0.8470053395137453,0.0010802469135803294,-0.0006065843530579373,True,False,2,0.1289327939083498,1.8822578104770757,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,consensus,0.0,0.8574999999999999,0.8476119238668033,0.0,0.0,True,False,2,0.12854667648096835,6.191590073370051,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,consensus,0.01,0.8576234567901234,0.8477161886860571,0.00012345679012348842,0.000104264819253852,True,False,2,0.12854667648096835,5.975073581079293,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,consensus,0.03,0.8574074074074074,0.8471914162196337,-9.259259259253305e-05,-0.0004205076471696101,True,False,2,0.12854667648096835,5.589832323882498,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,consensus,0.1,0.8579629629629629,0.8475544019045861,0.0004629629629629983,-5.752196221719963e-05,True,False,2,0.12854667648096835,4.596497251653099,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,consensus,0.3,0.8582407407407406,0.8472497329145683,0.0007407407407407085,-0.00036219095223499753,True,False,2,0.12854667648096835,3.1726707617672893,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,consensus,1.0,0.8584876543209877,0.8464514224984703,0.0009876543209877964,-0.0011605013683330112,True,False,2,0.12854667648096835,1.8009712351980651,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,mmdufs_shared,0.0,0.8574999999999999,0.8476119238668033,0.0,0.0,True,False,2,0.12340539819060616,6.191590073370051,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,mmdufs_shared,0.01,0.8575925925925926,0.8475874623987941,9.259259259264407e-05,-2.44614680091626e-05,True,False,2,0.12340539819060616,5.965204991479316,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,mmdufs_shared,0.03,0.8574382716049382,0.8472013508076274,-6.17283950616887e-05,-0.0004105730591759116,True,False,2,0.12340539819060616,5.563985480967669,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,mmdufs_shared,0.1,0.8579320987654321,0.8475339441937904,0.000432098765432154,-7.797967301292896e-05,True,False,2,0.12340539819060616,4.538691878117582,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,mmdufs_shared,0.3,0.8581481481481481,0.8471312098194257,0.0006481481481481755,-0.00048071404737759504,True,False,2,0.12340539819060616,3.091870189839209,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,mmdufs_shared,1.0,0.858641975308642,0.8465990701098208,0.0011419753086420181,-0.001012853756982457,True,False,2,0.12340539819060616,1.7228883545882894,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,projected_ridge,0.0,0.8574999999999999,0.8476119238668033,0.0,0.0,True,False,2,0.0,6.191590073370051,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,projected_ridge,0.01,0.8576543209876543,0.847737851821336,0.00015432098765433278,0.00012592795453270078,True,False,2,0.0,6.011390734084933,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,projected_ridge,0.03,0.8576234567901235,0.8475071888957559,0.00012345679012359945,-0.00010473497104734886,True,False,2,0.0,5.686084131521634,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,projected_ridge,0.1,0.8579938271604939,0.8474220833488776,0.0004938271604939537,-0.000189840517925699,True,False,2,0.0,4.818526286518573,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,projected_ridge,0.3,0.8585493827160494,0.847578874054226,0.001049382716049485,-3.304981257723494e-05,True,False,2,0.0,3.4974714452462927,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,projected_ridge,1.0,0.8585802469135803,0.8470053395137453,0.0010802469135803294,-0.0006065843530579373,True,False,2,0.0,2.129639166222429,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,permuted_consensus,0.0,0.8574999999999999,0.8476119238668033,0.0,0.0,True,False,2,0.1262872885918721,6.191590073370051,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,permuted_consensus,0.01,0.8574999999999999,0.8476119238668033,0.0,0.0,True,False,2,0.1262872885918721,6.1919737025025405,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,permuted_consensus,0.03,0.8575925925925926,0.8477270788527013,9.259259259264407e-05,0.00011515498589798057,True,False,2,0.1262872885918721,6.1927198771845875,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,permuted_consensus,0.1,0.8576234567901234,0.8476887259789189,0.00012345679012348842,7.680211211558152e-05,True,False,2,0.1262872885918721,6.195129115299714,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,permuted_consensus,0.3,0.8576543209876543,0.8477376536931134,0.00015432098765433278,0.00012572982631009477,True,False,2,0.1262872885918721,6.200646810485285,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,permuted_consensus,1.0,0.8575925925925926,0.8474906555579295,9.259259259264407e-05,-0.00012126830887382312,True,False,2,0.1262872885918721,6.211518608857972,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,nuisance_only,0.0,0.8574999999999999,0.8476119238668033,0.0,0.0,True,False,2,0.12450599307677611,6.191590073370051,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,nuisance_only,0.01,0.8574999999999999,0.8476119238668033,0.0,0.0,True,False,2,0.12450599307677611,6.193009890047889,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,nuisance_only,0.03,0.8575308641975309,0.8476250167107785,3.086419753095537e-05,1.3092843975215374e-05,True,False,2,0.12450599307677611,6.1957685426634885,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,nuisance_only,0.1,0.8575308641975308,0.8476904146900769,3.086419753084435e-05,7.849082327360257e-05,True,False,2,0.12450599307677611,6.204649314503991,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,nuisance_only,0.3,0.8574382716049382,0.8476253623971401,-6.17283950616887e-05,1.3438530336862264e-05,True,False,2,0.12450599307677611,6.224840587869116,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,nuisance_only,1.0,0.8575617283950617,0.8475619203261875,6.172839506179972e-05,-5.000354061579504e-05,True,False,2,0.12450599307677611,6.264054089631006,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,oracle,0.0,0.8574999999999999,0.8476119238668033,0.0,0.0,True,False,2,0.12163922552987987,6.191590073370051,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,oracle,0.01,0.8576234567901235,0.8475210904821145,0.00012345679012359945,-9.08333846887377e-05,True,False,2,0.12163922552987987,5.9116847422608965,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,oracle,0.03,0.857716049382716,0.8472910262552024,0.00021604938271602148,-0.00032089761160092323,True,False,2,0.12163922552987987,5.426037543003161,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,oracle,0.1,0.8580864197530864,0.8474076626691825,0.0005864197530864868,-0.00020426119762073647,True,False,2,0.12163922552987987,4.242309678404327,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,oracle,0.3,0.8586419753086421,0.8473810786724173,0.0011419753086421291,-0.00023084519438598683,True,False,2,0.12163922552987987,2.699630906462334,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,0,3200000,g,oracle,1.0,0.8584567901234569,0.8466537322819219,0.000956790123456952,-0.0009581915848814182,True,False,2,0.12163922552987987,1.3620608875273756,3e39dbae2cff7cbb225f0a8b6dd51ddeb15f307815e18798cbe18e823fe4f7e1
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,iu,0.0,0.8265432098765432,0.8200621731674814,0.0,0.0,False,False,2,0.0,nan,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,iu,0.01,0.8265432098765432,0.8200621731674814,0.0,0.0,False,False,2,0.0,nan,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,iu,0.03,0.8265432098765432,0.8200621731674814,0.0,0.0,False,False,2,0.0,nan,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,iu,0.1,0.8265432098765432,0.8200621731674814,0.0,0.0,False,False,2,0.0,nan,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,iu,0.3,0.8265432098765432,0.8200621731674814,0.0,0.0,False,False,2,0.0,nan,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,iu,1.0,0.8265432098765432,0.8200621731674814,0.0,0.0,False,False,2,0.0,nan,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,direct_g,0.0,0.8265432098765432,0.8200621731674814,0.0,0.0,True,False,2,0.1283569906675583,6.118825400185081,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,direct_g,0.01,0.826358024691358,0.819796245400018,-0.00018518518518517713,-0.00026592776746336977,True,False,2,0.1283569906675583,5.897350418844822,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,direct_g,0.03,0.8265432098765432,0.8199123640049992,0.0,-0.0001498091624821951,True,False,2,0.1283569906675583,5.504547470489069,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,direct_g,0.1,0.826388888888889,0.8207410471484818,-0.00015432098765422175,0.0006788739810004163,True,False,2,0.1283569906675583,4.499207564635853,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,direct_g,0.3,0.8265740740740741,0.8207781340651115,3.086419753095537e-05,0.0007159608976300413,True,False,2,0.1283569906675583,3.0778684112168815,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,direct_g,1.0,0.8260185185185185,0.8203249226285975,-0.000524691358024687,0.0002627494611160408,True,False,2,0.1283569906675583,1.7412966235594476,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,direct_a,0.0,0.8265432098765432,0.8200621731674814,0.0,0.0,True,False,2,0.1208223894240474,6.118825400185081,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,direct_a,0.01,0.826574074074074,0.8200616533372546,3.086419753084435e-05,-5.198302268638599e-07,True,False,2,0.1208223894240474,5.916639132792201,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,direct_a,0.03,0.826358024691358,0.819796245400018,-0.00018518518518517713,-0.00026592776746336977,True,False,2,0.1208223894240474,5.55513189210725,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,direct_a,0.1,0.826574074074074,0.8200448862957028,3.086419753084435e-05,-1.7286871778599e-05,True,False,2,0.1208223894240474,4.612441961666923,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,direct_a,0.3,0.8267283950617285,0.8210549028612932,0.00018518518518528815,0.0009927296938118113,True,False,2,0.1208223894240474,3.2340712833360494,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,direct_a,1.0,0.8264506172839505,0.8209243176854963,-9.259259259264407e-05,0.0008621445180149179,True,False,2,0.1208223894240474,1.8749670895819373,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,g_to_a,0.0,0.8265432098765432,0.8200621731674814,0.0,0.0,True,False,2,0.12835699066755832,6.118825400185081,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,g_to_a,0.01,0.826358024691358,0.819796245400018,-0.00018518518518517713,-0.00026592776746336977,True,False,2,0.12835699066755832,5.897350418844822,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,g_to_a,0.03,0.8265432098765432,0.8199123640049992,0.0,-0.0001498091624821951,True,False,2,0.12835699066755832,5.504547470489069,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
graybox-cross-view-phase1-v1-2026-08-06,development,P1-A,Aligned target,1,3200001,g,g_to_a,0.1,0.826388888888889,0.8207410471484818,-0.00015432098765422175,0.0006788739810004163,True,False,2,0.12835699066755832,4.499207564635853,f2208f8929f62d41932e6963de72340cbf3d7c613be3c67d02eb6a7ebf960514
