method,stratum,n,sla_micro_descriptive,longest_step_agreement,mae
consensus10__all__hard__spectral,error_relative_quarter_2,1290,0.18914728682170542,0.3511627906976744,1.9093023255813955
consensus10__all__hard__spectral,error_relative_quarter_3,1122,0.20855614973262032,0.32976827094474154,2.407308377896613
consensus10__all__hard__spectral,error_relative_quarter_4,716,0.19692737430167598,0.3715083798882682,3.9650837988826817
consensus10__all__hard__binary_lsml,steps_2_to_5,1312,0.37728658536585363,0.45960365853658536,0.9900914634146342
consensus10__all__hard__binary_lsml,steps_6_to_10,2308,0.25996533795493937,0.3266897746967071,2.0545927209705375
consensus10__all__hard__binary_lsml,steps_11_plus,822,0.17396593673965938,0.2956204379562044,4.461070559610706
consensus10__all__hard__binary_lsml,error_relative_quarter_1,1314,0.3835616438356164,0.3622526636225266,1.8942161339421613
consensus10__all__hard__binary_lsml,error_relative_quarter_2,1290,0.22635658914728682,0.3457364341085271,1.8085271317829457
consensus10__all__hard__binary_lsml,error_relative_quarter_3,1122,0.24777183600713013,0.35561497326203206,2.157754010695187
consensus10__all__hard__binary_lsml,error_relative_quarter_4,716,0.22905027932960895,0.38966480446927376,3.4427374301675977
consensus10__all__soft__equal,steps_2_to_5,1312,0.3513719512195122,0.4253048780487805,1.0472560975609757
consensus10__all__soft__equal,steps_6_to_10,2308,0.20493934142114384,0.27469670710571925,2.272530329289428
consensus10__all__soft__equal,steps_11_plus,822,0.1411192214111922,0.24817518248175183,4.570559610705596
consensus10__all__soft__equal,error_relative_quarter_1,1314,0.4155251141552511,0.317351598173516,1.3942161339421613
consensus10__all__soft__equal,error_relative_quarter_2,1290,0.15891472868217055,0.3147286821705426,1.9627906976744185
consensus10__all__soft__equal,error_relative_quarter_3,1122,0.16666666666666666,0.30213903743315507,2.658645276292335
consensus10__all__soft__equal,error_relative_quarter_4,716,0.1564245810055866,0.3268156424581006,4.2304469273743015
consensus10__all__soft__spectral,steps_2_to_5,1312,0.35289634146341464,0.4336890243902439,1.072408536585366
consensus10__all__soft__spectral,steps_6_to_10,2308,0.20623916811091855,0.285528596187175,2.261265164644714
consensus10__all__soft__spectral,steps_11_plus,822,0.1362530413625304,0.2664233576642336,4.649635036496351
consensus10__all__soft__spectral,error_relative_quarter_1,1314,0.4337899543378995,0.3333333333333333,1.2891933028919331
consensus10__all__soft__spectral,error_relative_quarter_2,1290,0.15038759689922482,0.3248062015503876,1.9891472868217055
consensus10__all__soft__spectral,error_relative_quarter_3,1122,0.15953654188948307,0.3074866310160428,2.7254901960784315
consensus10__all__soft__spectral,error_relative_quarter_4,716,0.15083798882681565,0.34217877094972066,4.371508379888268
consensus10__all__soft__continuous_lsml,steps_2_to_5,1312,0.3048780487804878,0.36814024390243905,1.1570121951219512
consensus10__all__soft__continuous_lsml,steps_6_to_10,2308,0.16854419410745233,0.23700173310225303,2.408578856152513
consensus10__all__soft__continuous_lsml,steps_11_plus,822,0.10462287104622871,0.22019464720194648,4.778588807785888
consensus10__all__soft__continuous_lsml,error_relative_quarter_1,1314,0.4178082191780822,0.2952815829528158,1.1506849315068493
consensus10__all__soft__continuous_lsml,error_relative_quarter_2,1290,0.10077519379844961,0.2596899224806202,2.067441860465116
consensus10__all__soft__continuous_lsml,error_relative_quarter_3,1122,0.1051693404634581,0.24420677361853832,3.0481283422459895
consensus10__all__soft__continuous_lsml,error_relative_quarter_4,716,0.10893854748603352,0.2988826815642458,4.756983240223463
consensus10__all__hard__continuous_lsml,steps_2_to_5,1312,0.3330792682926829,0.41615853658536583,1.115091463414634
consensus10__all__hard__continuous_lsml,steps_6_to_10,2308,0.18457538994800693,0.2785961871750433,2.3609185441941074
consensus10__all__hard__continuous_lsml,steps_11_plus,822,0.11678832116788321,0.26034063260340634,4.864963503649635
consensus10__all__hard__continuous_lsml,error_relative_quarter_1,1314,0.4353120243531202,0.3295281582952816,1.1765601217656012
consensus10__all__hard__continuous_lsml,error_relative_quarter_2,1290,0.12403100775193798,0.31937984496124033,2.0449612403100774
consensus10__all__hard__continuous_lsml,error_relative_quarter_3,1122,0.13279857397504458,0.2914438502673797,2.929590017825312
consensus10__all__hard__continuous_lsml,error_relative_quarter_4,716,0.10893854748603352,0.3226256983240223,4.804469273743017
consensus10__all__pmf__equal,steps_2_to_5,1312,0.3513719512195122,0.4253048780487805,1.0472560975609757
consensus10__all__pmf__equal,steps_6_to_10,2308,0.20493934142114384,0.27469670710571925,2.272530329289428
consensus10__all__pmf__equal,steps_11_plus,822,0.1411192214111922,0.24817518248175183,4.570559610705596
consensus10__all__pmf__equal,error_relative_quarter_1,1314,0.4155251141552511,0.317351598173516,1.3942161339421613
consensus10__all__pmf__equal,error_relative_quarter_2,1290,0.15891472868217055,0.3147286821705426,1.9627906976744185
consensus10__all__pmf__equal,error_relative_quarter_3,1122,0.16666666666666666,0.30213903743315507,2.658645276292335
consensus10__all__pmf__equal,error_relative_quarter_4,716,0.1564245810055866,0.3268156424581006,4.2304469273743015
consensus10__all__pmf__spectral,steps_2_to_5,1312,0.37271341463414637,0.4649390243902439,1.006859756097561
consensus10__all__pmf__spectral,steps_6_to_10,2308,0.2404679376083189,0.3050259965337955,2.132582322357019
consensus10__all__pmf__spectral,steps_11_plus,822,0.15693430656934307,0.26763990267639903,4.509732360097324
consensus10__all__pmf__spectral,error_relative_quarter_1,1314,0.3972602739726027,0.3432267884322679,1.5898021308980212
consensus10__all__pmf__spectral,error_relative_quarter_2,1290,0.2054263565891473,0.34728682170542635,1.8767441860465117
consensus10__all__pmf__spectral,error_relative_quarter_3,1122,0.21390374331550802,0.3270944741532977,2.410873440285205
consensus10__all__pmf__spectral,error_relative_quarter_4,716,0.20391061452513967,0.3743016759776536,3.819832402234637
consensus10__all__pmf__continuous_lsml,steps_2_to_5,1312,0.36509146341463417,0.4565548780487805,1.0442073170731707
consensus10__all__pmf__continuous_lsml,steps_6_to_10,2308,0.22400346620450606,0.298526863084922,2.194107452339688
consensus10__all__pmf__continuous_lsml,steps_11_plus,822,0.14963503649635038,0.2688564476885645,4.5510948905109485
consensus10__all__pmf__continuous_lsml,error_relative_quarter_1,1314,0.423896499238965,0.3401826484018265,1.4079147640791476
consensus10__all__pmf__continuous_lsml,error_relative_quarter_2,1290,0.175968992248062,0.34108527131782945,1.926356589147287
consensus10__all__pmf__continuous_lsml,error_relative_quarter_3,1122,0.18983957219251338,0.3244206773618538,2.549910873440285
consensus10__all__pmf__continuous_lsml,error_relative_quarter_4,716,0.17039106145251395,0.36033519553072624,4.160614525139665
consensus__all__hard__ds,steps_2_to_5,1312,0.4092987804878049,0.49847560975609756,0.9230182926829268
consensus__all__hard__ds,steps_6_to_10,2308,0.29506065857885616,0.3297227036395147,1.8405545927209706
consensus__all__hard__ds,steps_11_plus,822,0.19829683698296838,0.24939172749391728,4.234793187347932
consensus__all__hard__ds,error_relative_quarter_1,1314,0.2990867579908676,0.3599695585996956,2.489345509893455
consensus__all__hard__ds,error_relative_quarter_2,1290,0.3124031007751938,0.35038759689922483,1.6503875968992248
consensus__all__hard__ds,error_relative_quarter_3,1122,0.3163992869875223,0.3663101604278075,1.5552584670231728
consensus__all__hard__ds,error_relative_quarter_4,716,0.32122905027932963,0.39664804469273746,2.5069832402234637
consensus__all__hard__hem,steps_2_to_5,1312,0.41234756097560976,0.5266768292682927,0.90625
consensus__all__hard__hem,steps_6_to_10,2308,0.30719237435008667,0.34532062391681106,1.7872616984402079
consensus__all__hard__hem,steps_11_plus,822,0.19829683698296838,0.2712895377128954,4.330900243309002
consensus__all__hard__hem,error_relative_quarter_1,1314,0.3028919330289193,0.3706240487062405,2.4748858447488584
consensus__all__hard__hem,error_relative_quarter_2,1290,0.3271317829457364,0.37131782945736436,1.6209302325581396
consensus__all__hard__hem,error_relative_quarter_3,1122,0.32976827094474154,0.3948306595365419,1.5329768270944741
consensus__all__hard__hem,error_relative_quarter_4,716,0.31145251396648044,0.42178770949720673,2.5293296089385473
consensus__all__hard__equal,steps_2_to_5,1312,0.34603658536585363,0.4367378048780488,1.0746951219512195
consensus__all__hard__equal,steps_6_to_10,2308,0.21187175043327555,0.28986135181975736,2.250433275563258
consensus__all__hard__equal,steps_11_plus,822,0.14233576642335766,0.2725060827250608,4.753041362530413
consensus__all__hard__equal,error_relative_quarter_1,1314,0.3942161339421613,0.3462709284627093,1.5532724505327244
consensus__all__hard__equal,error_relative_quarter_2,1290,0.1697674418604651,0.32170542635658916,1.9651162790697674
consensus__all__hard__equal,error_relative_quarter_3,1122,0.1746880570409982,0.31016042780748665,2.6336898395721926
consensus__all__hard__equal,error_relative_quarter_4,716,0.17737430167597765,0.3463687150837989,4.162011173184357
consensus__all__hard__spectral,steps_2_to_5,1312,0.36128048780487804,0.47865853658536583,1.0388719512195121
consensus__all__hard__spectral,steps_6_to_10,2308,0.2404679376083189,0.32322357019064124,2.1273830155979203
consensus__all__hard__spectral,steps_11_plus,822,0.1654501216545012,0.2956204379562044,4.690997566909975
consensus__all__hard__spectral,error_relative_quarter_1,1314,0.3569254185692542,0.3759512937595129,1.9490106544901065
consensus__all__hard__spectral,error_relative_quarter_2,1290,0.22015503875968992,0.3573643410852713,1.8736434108527131
consensus__all__hard__spectral,error_relative_quarter_3,1122,0.22014260249554368,0.34402852049910876,2.270053475935829
consensus__all__hard__spectral,error_relative_quarter_4,716,0.23044692737430167,0.3854748603351955,3.636871508379888
consensus__all__hard__binary_lsml,steps_2_to_5,1312,0.36814024390243905,0.46722560975609756,0.9832317073170732
consensus__all__hard__binary_lsml,steps_6_to_10,2308,0.2638648180242634,0.317157712305026,2.0264298093587523
consensus__all__hard__binary_lsml,steps_11_plus,822,0.18126520681265207,0.2615571776155718,4.5
consensus__all__hard__binary_lsml,error_relative_quarter_1,1314,0.3523592085235921,0.3356164383561644,2.0639269406392695
consensus__all__hard__binary_lsml,error_relative_quarter_2,1290,0.2503875968992248,0.3457364341085271,1.7589147286821705
consensus__all__hard__binary_lsml,error_relative_quarter_3,1122,0.2522281639928699,0.35294117647058826,2.053475935828877
consensus__all__hard__binary_lsml,error_relative_quarter_4,716,0.24022346368715083,0.38687150837988826,3.3254189944134076
consensus__all__soft__equal,steps_2_to_5,1312,0.35060975609756095,0.43140243902439024,1.0518292682926829
consensus__all__soft__equal,steps_6_to_10,2308,0.22270363951473138,0.2690641247833622,2.200173310225303
consensus__all__soft__equal,steps_11_plus,822,0.13990267639902676,0.23357664233576642,4.760340632603406
consensus__all__soft__equal,error_relative_quarter_1,1314,0.3683409436834094,0.3143074581430746,1.8105022831050228
consensus__all__soft__equal,error_relative_quarter_2,1290,0.17984496124031008,0.30465116279069765,1.9697674418604652
consensus__all__soft__equal,error_relative_quarter_3,1122,0.19429590017825313,0.2967914438502674,2.427807486631016
consensus__all__soft__equal,error_relative_quarter_4,716,0.2164804469273743,0.33519553072625696,3.808659217877095
consensus__all__soft__spectral,steps_2_to_5,1312,0.3620426829268293,0.4451219512195122,1.0472560975609757
consensus__all__soft__spectral,steps_6_to_10,2308,0.22140381282495666,0.2876949740034662,2.2136048526863084
consensus__all__soft__spectral,steps_11_plus,822,0.14476885644768855,0.2639902676399027,4.708029197080292
consensus__all__soft__spectral,error_relative_quarter_1,1314,0.3797564687975647,0.3356164383561644,1.7412480974124809
consensus__all__soft__spectral,error_relative_quarter_2,1290,0.18294573643410852,0.33178294573643413,1.9449612403100776
consensus__all__soft__spectral,error_relative_quarter_3,1122,0.19340463458110516,0.3092691622103387,2.4919786096256686
consensus__all__soft__spectral,error_relative_quarter_4,716,0.21368715083798884,0.3477653631284916,3.8547486033519553
consensus__all__soft__continuous_lsml,steps_2_to_5,1312,0.3429878048780488,0.42759146341463417,1.079268292682927
consensus__all__soft__continuous_lsml,steps_6_to_10,2308,0.20883882149046792,0.2668977469670711,2.2694974003466206
consensus__all__soft__continuous_lsml,steps_11_plus,822,0.12895377128953772,0.2384428223844282,4.7822384428223845
consensus__all__soft__continuous_lsml,error_relative_quarter_1,1314,0.3888888888888889,0.317351598173516,1.6468797564687976
consensus__all__soft__continuous_lsml,error_relative_quarter_2,1290,0.1573643410852713,0.30697674418604654,1.9953488372093022
consensus__all__soft__continuous_lsml,error_relative_quarter_3,1122,0.1711229946524064,0.2914438502673797,2.5980392156862746
consensus__all__soft__continuous_lsml,error_relative_quarter_4,716,0.18435754189944134,0.3254189944134078,4.094972067039106
consensus__all__hard__continuous_lsml,steps_2_to_5,1312,0.3391768292682927,0.44664634146341464,1.0846036585365855
consensus__all__hard__continuous_lsml,steps_6_to_10,2308,0.21750433275563258,0.30285961871750433,2.233968804159445
consensus__all__hard__continuous_lsml,steps_11_plus,822,0.14476885644768855,0.28345498783454987,4.759124087591241
consensus__all__hard__continuous_lsml,error_relative_quarter_1,1314,0.3789954337899543,0.3546423135464231,1.67427701674277
consensus__all__hard__continuous_lsml,error_relative_quarter_2,1290,0.175968992248062,0.3333333333333333,1.9627906976744185
consensus__all__hard__continuous_lsml,error_relative_quarter_3,1122,0.1800356506238859,0.3270944741532977,2.557040998217469
consensus__all__hard__continuous_lsml,error_relative_quarter_4,716,0.1941340782122905,0.35614525139664804,4.0363128491620115
consensus__all__pmf__equal,steps_2_to_5,1312,0.35060975609756095,0.43140243902439024,1.0518292682926829
consensus__all__pmf__equal,steps_6_to_10,2308,0.22270363951473138,0.2690641247833622,2.200173310225303
consensus__all__pmf__equal,steps_11_plus,822,0.13990267639902676,0.23357664233576642,4.760340632603406
consensus__all__pmf__equal,error_relative_quarter_1,1314,0.3683409436834094,0.3143074581430746,1.8105022831050228
consensus__all__pmf__equal,error_relative_quarter_2,1290,0.17984496124031008,0.30465116279069765,1.9697674418604652
consensus__all__pmf__equal,error_relative_quarter_3,1122,0.19429590017825313,0.2967914438502674,2.427807486631016
consensus__all__pmf__equal,error_relative_quarter_4,716,0.2164804469273743,0.33519553072625696,3.808659217877095
consensus__all__pmf__spectral,steps_2_to_5,1312,0.3666158536585366,0.46646341463414637,1.0236280487804879
consensus__all__pmf__spectral,steps_6_to_10,2308,0.2430675909878683,0.30675909878682844,2.131715771230503
consensus__all__pmf__spectral,steps_11_plus,822,0.15206812652068127,0.25304136253041365,4.680048661800487
consensus__all__pmf__spectral,error_relative_quarter_1,1314,0.3569254185692542,0.3462709284627093,1.9414003044140031
consensus__all__pmf__spectral,error_relative_quarter_2,1290,0.20930232558139536,0.34186046511627904,1.8984496124031007
consensus__all__pmf__spectral,error_relative_quarter_3,1122,0.22549019607843138,0.3226381461675579,2.2825311942959003
consensus__all__pmf__spectral,error_relative_quarter_4,716,0.24441340782122906,0.3770949720670391,3.560055865921788
consensus__all__pmf__continuous_lsml,steps_2_to_5,1312,0.3597560975609756,0.4634146341463415,1.045731707317073
consensus__all__pmf__continuous_lsml,steps_6_to_10,2308,0.231369150779896,0.2972270363951473,2.1720103986135184
consensus__all__pmf__continuous_lsml,steps_11_plus,822,0.15085158150851583,0.25790754257907544,4.681265206812652
consensus__all__pmf__continuous_lsml,error_relative_quarter_1,1314,0.3622526636225266,0.3424657534246575,1.8576864535768645
consensus__all__pmf__continuous_lsml,error_relative_quarter_2,1290,0.1992248062015504,0.34108527131782945,1.92015503875969
consensus__all__pmf__continuous_lsml,error_relative_quarter_3,1122,0.20766488413547238,0.32174688057041,2.3850267379679146
consensus__all__pmf__continuous_lsml,error_relative_quarter_4,716,0.22905027932960895,0.35614525139664804,3.685754189944134
onset80__all__hard__ds,steps_2_to_5,1312,0.42835365853658536,0.4717987804878049,0.833079268292683
onset80__all__hard__ds,steps_6_to_10,2308,0.3019930675909879,0.3141247833622184,1.6538128249566724
onset80__all__hard__ds,steps_11_plus,822,0.19829683698296838,0.24939172749391728,3.6423357664233578
onset80__all__hard__ds,error_relative_quarter_1,1314,0.3089802130898021,0.3188736681887367,1.7968036529680365
onset80__all__hard__ds,error_relative_quarter_2,1290,0.3627906976744186,0.35348837209302325,1.317829457364341
onset80__all__hard__ds,error_relative_quarter_3,1122,0.32976827094474154,0.3680926916221034,1.5062388591800357
onset80__all__hard__ds,error_relative_quarter_4,716,0.24860335195530725,0.3645251396648045,3.0069832402234637
onset80__all__hard__hem,steps_2_to_5,1312,0.4192073170731707,0.46875,0.84375
onset80__all__hard__hem,steps_6_to_10,2308,0.30155979202772965,0.304159445407279,1.6720103986135182
onset80__all__hard__hem,steps_11_plus,822,0.2116788321167883,0.27007299270072993,3.692214111922141
onset80__all__hard__hem,error_relative_quarter_1,1314,0.3432267884322679,0.334855403348554,1.5852359208523592
onset80__all__hard__hem,error_relative_quarter_2,1290,0.36046511627906974,0.3558139534883721,1.3
onset80__all__hard__hem,error_relative_quarter_3,1122,0.3048128342245989,0.3431372549019608,1.660427807486631
onset80__all__hard__hem,error_relative_quarter_4,716,0.22625698324022347,0.35614525139664804,3.32122905027933
onset80__all__hard__equal,steps_2_to_5,1312,0.28353658536585363,0.3704268292682927,1.2111280487804879
onset80__all__hard__equal,steps_6_to_10,2308,0.1195840554592721,0.19800693240901213,2.639948006932409
onset80__all__hard__equal,steps_11_plus,822,0.06326034063260341,0.18856447688564476,5.233576642335766
onset80__all__hard__equal,error_relative_quarter_1,1314,0.4307458143074581,0.2815829528158295,0.8295281582952816
onset80__all__hard__equal,error_relative_quarter_2,1290,0.056589147286821705,0.2302325581395349,2.1310077519379846
onset80__all__hard__equal,error_relative_quarter_3,1122,0.034759358288770054,0.20677361853832443,3.6105169340463457
onset80__all__hard__equal,error_relative_quarter_4,716,0.030726256983240222,0.2779329608938548,5.717877094972067
onset80__all__hard__spectral,steps_2_to_5,1312,0.2576219512195122,0.3315548780487805,1.2606707317073171
onset80__all__hard__spectral,steps_6_to_10,2308,0.1048526863084922,0.18284228769497402,2.6798093587521663
onset80__all__hard__spectral,steps_11_plus,822,0.06204379562043796,0.18856447688564476,5.226277372262774
onset80__all__hard__spectral,error_relative_quarter_1,1314,0.4284627092846271,0.2747336377473364,0.806697108066971
onset80__all__hard__spectral,error_relative_quarter_2,1290,0.03333333333333333,0.2054263565891473,2.1612403100775195
onset80__all__hard__spectral,error_relative_quarter_3,1122,0.0142602495543672,0.1889483065953654,3.6684491978609626
onset80__all__hard__spectral,error_relative_quarter_4,716,0.012569832402234637,0.2430167597765363,5.825418994413408
onset80__all__hard__binary_lsml,steps_2_to_5,1312,0.37271341463414637,0.4535060975609756,0.9946646341463414
onset80__all__hard__binary_lsml,steps_6_to_10,2308,0.2231369150779896,0.2755632582322357,2.1265164644714036
onset80__all__hard__binary_lsml,steps_11_plus,822,0.14720194647201945,0.2639902676399027,4.570559610705596
onset80__all__hard__binary_lsml,error_relative_quarter_1,1314,0.4429223744292237,0.3219178082191781,1.126331811263318
onset80__all__hard__binary_lsml,error_relative_quarter_2,1290,0.22170542635658916,0.32945736434108525,1.7170542635658914
onset80__all__hard__binary_lsml,error_relative_quarter_3,1122,0.16666666666666666,0.3074866310160428,2.6327985739750446
onset80__all__hard__binary_lsml,error_relative_quarter_4,716,0.09776536312849161,0.35614525139664804,4.638268156424581
onset80__all__soft__equal,steps_2_to_5,1312,0.2553353658536585,0.3315548780487805,1.267530487804878
onset80__all__soft__equal,steps_6_to_10,2308,0.10181975736568458,0.17807625649913345,2.694107452339688
onset80__all__soft__equal,steps_11_plus,822,0.06204379562043796,0.1873479318734793,5.231143552311435
onset80__all__soft__equal,error_relative_quarter_1,1314,0.4337899543378995,0.2694063926940639,0.7876712328767124
onset80__all__soft__equal,error_relative_quarter_2,1290,0.031007751937984496,0.2062015503875969,2.1627906976744184
onset80__all__soft__equal,error_relative_quarter_3,1122,0.0071301247771836,0.1889483065953654,3.700534759358289
onset80__all__soft__equal,error_relative_quarter_4,716,0.004189944134078212,0.2346368715083799,5.871508379888268
onset80__all__soft__spectral,steps_2_to_5,1312,0.23628048780487804,0.30564024390243905,1.3003048780487805
onset80__all__soft__spectral,steps_6_to_10,2308,0.0927209705372617,0.17114384748700173,2.717937608318891
onset80__all__soft__spectral,steps_11_plus,822,0.05961070559610705,0.1873479318734793,5.24330900243309
onset80__all__soft__spectral,error_relative_quarter_1,1314,0.4216133942161339,0.2671232876712329,0.8006088280060882
onset80__all__soft__spectral,error_relative_quarter_2,1290,0.013953488372093023,0.18914728682170542,2.193798449612403
onset80__all__soft__spectral,error_relative_quarter_3,1122,0.0,0.17557932263814616,3.7263814616755795
onset80__all__soft__spectral,error_relative_quarter_4,716,0.0013966480446927375,0.2206703910614525,5.902234636871508
onset80__all__soft__continuous_lsml,steps_2_to_5,1312,0.22865853658536586,0.2926829268292683,1.3178353658536586
onset80__all__soft__continuous_lsml,steps_6_to_10,2308,0.08752166377816291,0.16724436741767765,2.735701906412478
onset80__all__soft__continuous_lsml,steps_11_plus,822,0.058394160583941604,0.1873479318734793,5.248175182481752
onset80__all__soft__continuous_lsml,error_relative_quarter_1,1314,0.4155251141552511,0.2648401826484018,0.8082191780821918
onset80__all__soft__continuous_lsml,error_relative_quarter_2,1290,0.0031007751937984496,0.17906976744186046,2.2170542635658914
onset80__all__soft__continuous_lsml,error_relative_quarter_3,1122,0.0,0.17023172905525846,3.7450980392156863
onset80__all__soft__continuous_lsml,error_relative_quarter_4,716,0.0,0.21508379888268156,5.912011173184357
onset80__all__hard__continuous_lsml,steps_2_to_5,1312,0.23094512195121952,0.29496951219512196,1.3094512195121952
onset80__all__hard__continuous_lsml,steps_6_to_10,2308,0.08882149046793761,0.16897746967071056,2.7244367417677644
onset80__all__hard__continuous_lsml,steps_11_plus,822,0.05961070559610705,0.1873479318734793,5.245742092457421
onset80__all__hard__continuous_lsml,error_relative_quarter_1,1314,0.4185692541856925,0.2648401826484018,0.80441400304414
onset80__all__hard__continuous_lsml,error_relative_quarter_2,1290,0.0031007751937984496,0.17984496124031008,2.2116279069767444
onset80__all__hard__continuous_lsml,error_relative_quarter_3,1122,0.00089126559714795,0.17379679144385027,3.727272727272727
onset80__all__hard__continuous_lsml,error_relative_quarter_4,716,0.002793296089385475,0.21787709497206703,5.902234636871508
onset80__all__pmf__equal,steps_2_to_5,1312,0.2553353658536585,0.3315548780487805,1.267530487804878
onset80__all__pmf__equal,steps_6_to_10,2308,0.10181975736568458,0.17807625649913345,2.694107452339688
onset80__all__pmf__equal,steps_11_plus,822,0.06204379562043796,0.1873479318734793,5.231143552311435
onset80__all__pmf__equal,error_relative_quarter_1,1314,0.4337899543378995,0.2694063926940639,0.7876712328767124
onset80__all__pmf__equal,error_relative_quarter_2,1290,0.031007751937984496,0.2062015503875969,2.1627906976744184
onset80__all__pmf__equal,error_relative_quarter_3,1122,0.0071301247771836,0.1889483065953654,3.700534759358289
onset80__all__pmf__equal,error_relative_quarter_4,716,0.004189944134078212,0.2346368715083799,5.871508379888268
onset80__all__pmf__spectral,steps_2_to_5,1312,0.23932926829268292,0.3079268292682927,1.2964939024390243
onset80__all__pmf__spectral,steps_6_to_10,2308,0.09575389948006932,0.1720103986135182,2.7088388214904677
onset80__all__pmf__spectral,steps_11_plus,822,0.06082725060827251,0.1873479318734793,5.238442822384428
onset80__all__pmf__spectral,error_relative_quarter_1,1314,0.4269406392694064,0.2671232876712329,0.7945205479452054
onset80__all__pmf__spectral,error_relative_quarter_2,1290,0.017054263565891473,0.19147286821705425,2.1829457364341085
onset80__all__pmf__spectral,error_relative_quarter_3,1122,0.00089126559714795,0.17557932263814616,3.72192513368984
onset80__all__pmf__spectral,error_relative_quarter_4,716,0.0013966480446927375,0.22346368715083798,5.898044692737431
onset80__all__pmf__continuous_lsml,steps_2_to_5,1312,0.26448170731707316,0.34146341463414637,1.2522865853658536
onset80__all__pmf__continuous_lsml,steps_6_to_10,2308,0.10528596187175043,0.18024263431542462,2.6880415944540728
onset80__all__pmf__continuous_lsml,steps_11_plus,822,0.06204379562043796,0.18856447688564476,5.2274939172749395
onset80__all__pmf__continuous_lsml,error_relative_quarter_1,1314,0.439117199391172,0.2732115677321157,0.7838660578386606
onset80__all__pmf__continuous_lsml,error_relative_quarter_2,1290,0.03565891472868217,0.21007751937984495,2.1550387596899223
onset80__all__pmf__continuous_lsml,error_relative_quarter_3,1122,0.011586452762923352,0.19340463458110516,3.6880570409982174
onset80__all__pmf__continuous_lsml,error_relative_quarter_4,716,0.006983240223463687,0.24022346368715083,5.860335195530726
page_cross__all__hard__ds,steps_2_to_5,1312,0.3940548780487805,0.38185975609756095,0.9176829268292683
page_cross__all__hard__ds,steps_6_to_10,2308,0.24696707105719237,0.2404679376083189,1.8418544194107451
page_cross__all__hard__ds,steps_11_plus,822,0.15936739659367397,0.19343065693430658,3.980535279805353
page_cross__all__hard__ds,error_relative_quarter_1,1314,0.228310502283105,0.2343987823439878,2.292998477929985
page_cross__all__hard__ds,error_relative_quarter_2,1290,0.2868217054263566,0.27286821705426356,1.5844961240310078
page_cross__all__hard__ds,error_relative_quarter_3,1122,0.3270944741532977,0.3074866310160428,1.4768270944741533
page_cross__all__hard__ds,error_relative_quarter_4,716,0.2527932960893855,0.29329608938547486,2.8114525139664805
page_cross__all__hard__hem,steps_2_to_5,1312,0.38871951219512196,0.3833841463414634,0.9077743902439024
