task,fold,roster,population,arm,status,orientation,small_groups,converged,selected_start,selected_iterations,start_likelihood_spread,job_seconds
pb_q4,2,onset80,all,hard__hem,ok,1.0,"[0, 1, 2, 3, 4, 5]",True,2,332,2.1779763148543907e-07,26.781932199955918
pb_q4,2,onset80,all,hard__equal,ok,1.0,[],,,,,24.16767360002268
pb_q4,2,onset80,all,hard__spectral,ok,1.0,[],,,,,24.16767360002268
pb_q4,2,onset80,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5]",,,,,24.16767360002268
pb_q4,2,onset80,all,soft__equal,ok,1.0,[],,,,,24.16767360002268
pb_q4,2,onset80,all,soft__spectral,ok,1.0,[],,,,,24.16767360002268
pb_q4,2,onset80,all,soft__continuous_lsml,ok,1.0,[1],,,,,24.16767360002268
pb_q4,2,onset80,all,hard__continuous_lsml,ok,1.0,[1],,,,,24.16767360002268
pb_q4,2,onset80,all,pmf__equal,ok,1.0,[],,,,,24.16767360002268
pb_q4,2,onset80,all,pmf__spectral,ok,1.0,[],,,,,24.16767360002268
pb_q4,2,onset80,all,pmf__continuous_lsml,ok,1.0,[0],,,,,24.16767360002268
pb_q4,2,page_cross,all,hard__ds,ok,1.0,[],True,4,22,5.535469860262765e-09,16.178742700023577
pb_q4,2,page_cross,all,hard__hem,ok,1.0,"[0, 1, 2]",True,3,122,1.731210721445109e-07,16.178742700023577
pb_q4,2,page_cross,all,hard__equal,ok,1.0,[],,,,,27.169565099989995
pb_q4,2,page_cross,all,hard__spectral,ok,1.0,[],,,,,27.169565099989995
pb_q4,2,page_cross,all,hard__binary_lsml,ok,1.0,"[0, 1, 2]",,,,,27.169565099989995
pb_q4,2,page_cross,all,soft__equal,ok,1.0,[],,,,,27.169565099989995
pb_q4,2,page_cross,all,soft__spectral,ok,1.0,[],,,,,27.169565099989995
pb_q4,2,page_cross,all,soft__continuous_lsml,ok,1.0,"[1, 3, 4]",,,,,27.169565099989995
pb_q4,2,page_cross,all,hard__continuous_lsml,ok,1.0,"[1, 2]",,,,,27.169565099989995
pb_q4,2,page_cross,all,pmf__equal,ok,1.0,[],,,,,27.169565099989995
pb_q4,2,page_cross,all,pmf__spectral,ok,1.0,[],,,,,27.169565099989995
pb_q4,2,page_cross,all,pmf__continuous_lsml,ok,1.0,[2],,,,,27.169565099989995
pb_q4,2,selected,all,hard__ds,ok,1.0,[],True,0,20,4.8420387699366074e-09,6.373341400001664
pb_q4,2,selected,all,hard__hem,ok,1.0,[],True,2,21,1.3992679015473186e-08,6.373341400001664
pb_q4,2,selected,all,hard__equal,ok,1.0,[],,,,,17.967919900023844
pb_q4,2,selected,all,hard__spectral,ok,1.0,[],,,,,17.967919900023844
pb_q4,2,selected,all,hard__binary_lsml,ok,1.0,[],,,,,17.967919900023844
pb_q4,2,selected,all,soft__equal,ok,1.0,[],,,,,17.967919900023844
pb_q4,2,selected,all,soft__spectral,ok,1.0,[],,,,,17.967919900023844
pb_q4,2,selected,all,soft__continuous_lsml,ok,1.0,[2],,,,,17.967919900023844
pb_q4,2,selected,all,hard__continuous_lsml,ok,1.0,[],,,,,17.967919900023844
pb_q4,2,selected,all,pmf__equal,ok,1.0,[],,,,,17.967919900023844
pb_q4,2,selected,all,pmf__spectral,ok,1.0,[],,,,,17.967919900023844
pb_q4,2,selected,all,pmf__continuous_lsml,ok,1.0,[],,,,,17.967919900023844
pb_q4,2,selected_all,all,hard__ds,ok,1.0,[],True,3,18,1.1512719666484372e-09,14.908144999993965
pb_q4,2,selected_all,all,hard__hem,ok,1.0,[0],True,3,122,3.888410393670938e-08,14.908144999993965
pb_q4,2,selected_all,all,hard__equal,ok,1.0,[],,,,,21.094527399982326
pb_q4,2,selected_all,all,hard__spectral,ok,1.0,[],,,,,21.094527399982326
pb_q4,2,selected_all,all,hard__binary_lsml,ok,1.0,[0],,,,,21.094527399982326
pb_q4,2,selected_all,all,soft__equal,ok,1.0,[],,,,,21.094527399982326
pb_q4,2,selected_all,all,soft__spectral,ok,1.0,[],,,,,21.094527399982326
pb_q4,2,selected_all,all,soft__continuous_lsml,ok,1.0,[2],,,,,21.094527399982326
pb_q4,2,selected_all,all,hard__continuous_lsml,ok,1.0,"[1, 3, 4]",,,,,21.094527399982326
pb_q4,2,selected_all,all,pmf__equal,ok,1.0,[],,,,,21.094527399982326
pb_q4,2,selected_all,all,pmf__spectral,ok,1.0,[],,,,,21.094527399982326
pb_q4,2,selected_all,all,pmf__continuous_lsml,ok,1.0,[],,,,,21.094527399982326
pb_q4,2,shuffle,all,hard__ds,ok,1.0,[],True,3,24,6.2820246782280265e-09,19.38202680001268
pb_q4,2,shuffle,all,hard__hem,ok,1.0,"[1, 2, 3]",True,3,316,9.651105337127319e-08,19.38202680001268
pb_q4,2,shuffle,all,hard__equal,ok,1.0,[],,,,,23.935410400037654
pb_q4,2,shuffle,all,hard__spectral,ok,1.0,[],,,,,23.935410400037654
pb_q4,2,shuffle,all,hard__binary_lsml,ok,1.0,"[1, 2, 3]",,,,,23.935410400037654
pb_q4,2,shuffle,all,soft__equal,ok,1.0,[],,,,,23.935410400037654
pb_q4,2,shuffle,all,soft__spectral,ok,1.0,[],,,,,23.935410400037654
pb_q4,2,shuffle,all,soft__continuous_lsml,ok,1.0,[0],,,,,23.935410400037654
pb_q4,2,shuffle,all,hard__continuous_lsml,ok,1.0,[2],,,,,23.935410400037654
pb_q4,2,shuffle,all,pmf__equal,ok,1.0,[],,,,,23.935410400037654
pb_q4,2,shuffle,all,pmf__spectral,ok,1.0,[],,,,,23.935410400037654
pb_q4,2,shuffle,all,pmf__continuous_lsml,ok,1.0,[],,,,,23.935410400037654
pb_q4,2,shuffle_consensus,all,hard__ds,ok,1.0,[],True,1,12,1.5626380189814881e-09,18.31879819999449
pb_q4,2,shuffle_consensus,all,hard__hem,ok,1.0,[0],True,3,28,4.1859808064259596e-08,18.31879819999449
pb_q4,2,shuffle_consensus,all,hard__equal,ok,1.0,[],,,,,29.15983039996354
pb_q4,2,shuffle_consensus,all,hard__spectral,ok,1.0,[],,,,,29.15983039996354
pb_q4,2,shuffle_consensus,all,hard__binary_lsml,ok,1.0,[0],,,,,29.15983039996354
pb_q4,2,shuffle_consensus,all,soft__equal,ok,1.0,[],,,,,29.15983039996354
pb_q4,2,shuffle_consensus,all,soft__spectral,ok,1.0,[],,,,,29.15983039996354
pb_q4,2,shuffle_consensus,all,soft__continuous_lsml,ok,1.0,[],,,,,29.15983039996354
pb_q4,2,shuffle_consensus,all,hard__continuous_lsml,ok,1.0,[0],,,,,29.15983039996354
pb_q4,2,shuffle_consensus,all,pmf__equal,ok,1.0,[],,,,,29.15983039996354
pb_q4,2,shuffle_consensus,all,pmf__spectral,ok,1.0,[],,,,,29.15983039996354
pb_q4,2,shuffle_consensus,all,pmf__continuous_lsml,ok,1.0,[0],,,,,29.15983039996354
pb_q4,2,top30,all,hard__ds,ok,1.0,[],True,3,19,1.953036843360678e-09,11.708654499961995
pb_q4,2,top30,all,hard__hem,ok,1.0,[1],True,2,106,2.7976732042134245e-08,11.708654499961995
pb_q4,2,top30,all,hard__equal,ok,1.0,[],,,,,22.69613560003927
pb_q4,2,top30,all,hard__spectral,ok,1.0,[],,,,,22.69613560003927
pb_q4,2,top30,all,hard__binary_lsml,ok,1.0,[1],,,,,22.69613560003927
pb_q4,2,top30,all,soft__equal,ok,1.0,[],,,,,22.69613560003927
pb_q4,2,top30,all,soft__spectral,ok,1.0,[],,,,,22.69613560003927
pb_q4,2,top30,all,soft__continuous_lsml,ok,1.0,[2],,,,,22.69613560003927
pb_q4,2,top30,all,hard__continuous_lsml,ok,1.0,[2],,,,,22.69613560003927
pb_q4,2,top30,all,pmf__equal,ok,1.0,[],,,,,22.69613560003927
pb_q4,2,top30,all,pmf__spectral,ok,1.0,[],,,,,22.69613560003927
pb_q4,2,top30,all,pmf__continuous_lsml,ok,1.0,"[0, 3]",,,,,22.69613560003927
pb_q4,2,top5,all,hard__ds,ok,1.0,[],True,0,19,2.593669279349342e-09,25.073895399982575
pb_q4,2,top5,all,hard__hem,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,2,124,2.3624364908769735e-07,25.073895399982575
pb_q4,2,top5,all,hard__equal,ok,1.0,[],,,,,22.04840490000788
pb_q4,2,top5,all,hard__spectral,ok,1.0,[],,,,,22.04840490000788
pb_q4,2,top5,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,22.04840490000788
pb_q4,2,top5,all,soft__equal,ok,1.0,[],,,,,22.04840490000788
pb_q4,2,top5,all,soft__spectral,ok,1.0,[],,,,,22.04840490000788
pb_q4,2,top5,all,soft__continuous_lsml,ok,1.0,[2],,,,,22.04840490000788
pb_q4,2,top5,all,hard__continuous_lsml,ok,1.0,"[0, 1, 3, 4]",,,,,22.04840490000788
pb_q4,2,top5,all,pmf__equal,ok,1.0,[],,,,,22.04840490000788
pb_q4,2,top5,all,pmf__spectral,ok,1.0,[],,,,,22.04840490000788
pb_q4,2,top5,all,pmf__continuous_lsml,ok,1.0,[],,,,,22.04840490000788
pb_q4,2,top5,errors,hard__ds,ok,1.0,[],True,4,10,3.318906038884961e-09,24.176916699972935
pb_q4,2,top5,errors,hard__hem,ok,1.0,"[0, 1, 2, 3, 5, 6]",True,2,229,3.632154332855464e-07,24.176916699972935
pb_q4,2,top5,errors,hard__equal,ok,1.0,[],,,,,20.87682169995969
pb_q4,2,top5,errors,hard__spectral,ok,1.0,[],,,,,20.87682169995969
pb_q4,2,top5,errors,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 5, 6]",,,,,20.87682169995969
pb_q4,2,top5,errors,soft__equal,ok,1.0,[],,,,,20.87682169995969
pb_q4,2,top5,errors,soft__spectral,ok,1.0,[],,,,,20.87682169995969
pb_q4,2,top5,errors,soft__continuous_lsml,ok,1.0,[0],,,,,20.87682169995969
pb_q4,2,top5,errors,hard__continuous_lsml,ok,1.0,"[0, 1, 3, 4]",,,,,20.87682169995969
pb_q4,2,top5,errors,pmf__equal,ok,1.0,[],,,,,20.87682169995969
pb_q4,2,top5,errors,pmf__spectral,ok,1.0,[],,,,,20.87682169995969
pb_q4,2,top5,errors,pmf__continuous_lsml,ok,1.0,[2],,,,,20.87682169995969
pb_q4,3,consensus10,all,hard__ds,ok,1.0,[],True,0,19,1.9334960299488557e-09,17.0066159000271
pb_q4,3,consensus10,all,hard__hem,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,2,38,4.630820793494195e-08,17.0066159000271
pb_q4,3,consensus10,all,hard__equal,ok,1.0,[],,,,,24.98391760000959
pb_q4,3,consensus10,all,hard__spectral,ok,1.0,[],,,,,24.98391760000959
pb_q4,3,consensus10,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,24.98391760000959
pb_q4,3,consensus10,all,soft__equal,ok,1.0,[],,,,,24.98391760000959
pb_q4,3,consensus10,all,soft__spectral,ok,1.0,[],,,,,24.98391760000959
pb_q4,3,consensus10,all,soft__continuous_lsml,ok,1.0,[1],,,,,24.98391760000959
pb_q4,3,consensus10,all,hard__continuous_lsml,ok,1.0,"[2, 3, 4]",,,,,24.98391760000959
pb_q4,3,consensus10,all,pmf__equal,ok,1.0,[],,,,,24.98391760000959
pb_q4,3,consensus10,all,pmf__spectral,ok,1.0,[],,,,,24.98391760000959
pb_q4,3,consensus10,all,pmf__continuous_lsml,ok,1.0,[1],,,,,24.98391760000959
pb_q4,3,consensus,all,hard__ds,ok,1.0,[],True,2,17,1.2602576759945805e-09,16.596527700021397
pb_q4,3,consensus,all,hard__hem,ok,1.0,"[1, 2, 4]",True,3,47,4.587425284086066e-08,16.596527700021397
pb_q4,3,consensus,all,hard__equal,ok,1.0,[],,,,,25.02643759996863
pb_q4,3,consensus,all,hard__spectral,ok,1.0,[],,,,,25.02643759996863
pb_q4,3,consensus,all,hard__binary_lsml,ok,1.0,"[1, 2, 4]",,,,,25.02643759996863
pb_q4,3,consensus,all,soft__equal,ok,1.0,[],,,,,25.02643759996863
pb_q4,3,consensus,all,soft__spectral,ok,1.0,[],,,,,25.02643759996863
pb_q4,3,consensus,all,soft__continuous_lsml,ok,1.0,[],,,,,25.02643759996863
pb_q4,3,consensus,all,hard__continuous_lsml,ok,1.0,"[2, 3, 4]",,,,,25.02643759996863
pb_q4,3,consensus,all,pmf__equal,ok,1.0,[],,,,,25.02643759996863
pb_q4,3,consensus,all,pmf__spectral,ok,1.0,[],,,,,25.02643759996863
pb_q4,3,consensus,all,pmf__continuous_lsml,ok,1.0,[3],,,,,25.02643759996863
pb_q4,3,onset80,all,hard__ds,ok,1.0,[],True,2,26,3.696495998184446e-09,21.708242000022437
pb_q4,3,onset80,all,hard__hem,ok,1.0,"[1, 3, 4, 5]",True,3,310,4.6249139362686265e-07,21.708242000022437
pb_q4,3,onset80,all,hard__equal,ok,1.0,[],,,,,17.772837799973786
pb_q4,3,onset80,all,hard__spectral,ok,1.0,[],,,,,17.772837799973786
pb_q4,3,onset80,all,hard__binary_lsml,ok,1.0,"[1, 3, 4, 5]",,,,,17.772837799973786
pb_q4,3,onset80,all,soft__equal,ok,1.0,[],,,,,17.772837799973786
pb_q4,3,onset80,all,soft__spectral,ok,1.0,[],,,,,17.772837799973786
pb_q4,3,onset80,all,soft__continuous_lsml,ok,1.0,[1],,,,,17.772837799973786
pb_q4,3,onset80,all,hard__continuous_lsml,ok,1.0,[1],,,,,17.772837799973786
pb_q4,3,onset80,all,pmf__equal,ok,1.0,[],,,,,17.772837799973786
pb_q4,3,onset80,all,pmf__spectral,ok,1.0,[],,,,,17.772837799973786
pb_q4,3,onset80,all,pmf__continuous_lsml,ok,1.0,[0],,,,,17.772837799973786
pb_q4,3,page_cross,all,hard__ds,ok,1.0,[],True,2,22,4.571867329161705e-09,12.142766600009054
pb_q4,3,page_cross,all,hard__hem,ok,1.0,"[0, 1, 2]",True,1,118,1.0221761304052279e-07,12.142766600009054
pb_q4,3,page_cross,all,hard__equal,ok,1.0,[],,,,,17.92902379995212
pb_q4,3,page_cross,all,hard__spectral,ok,1.0,[],,,,,17.92902379995212
pb_q4,3,page_cross,all,hard__binary_lsml,ok,1.0,"[0, 1, 2]",,,,,17.92902379995212
pb_q4,3,page_cross,all,soft__equal,ok,1.0,[],,,,,17.92902379995212
pb_q4,3,page_cross,all,soft__spectral,ok,1.0,[],,,,,17.92902379995212
pb_q4,3,page_cross,all,soft__continuous_lsml,ok,1.0,"[1, 3, 4]",,,,,17.92902379995212
pb_q4,3,page_cross,all,hard__continuous_lsml,ok,1.0,"[1, 2]",,,,,17.92902379995212
pb_q4,3,page_cross,all,pmf__equal,ok,1.0,[],,,,,17.92902379995212
pb_q4,3,page_cross,all,pmf__spectral,ok,1.0,[],,,,,17.92902379995212
pb_q4,3,page_cross,all,pmf__continuous_lsml,ok,1.0,[2],,,,,17.92902379995212
pb_q4,3,selected,all,hard__ds,ok,1.0,[],True,1,15,4.952128485058438e-09,13.751899200025946
pb_q4,3,selected,all,hard__hem,ok,1.0,[],True,0,106,4.657398822160985e-08,13.751899200025946
pb_q4,3,selected,all,hard__equal,ok,1.0,[],,,,,19.414225100015756
pb_q4,3,selected,all,hard__spectral,ok,1.0,[],,,,,19.414225100015756
pb_q4,3,selected,all,hard__binary_lsml,ok,1.0,[],,,,,19.414225100015756
pb_q4,3,selected,all,soft__equal,ok,1.0,[],,,,,19.414225100015756
pb_q4,3,selected,all,soft__spectral,ok,1.0,[],,,,,19.414225100015756
pb_q4,3,selected,all,soft__continuous_lsml,ok,1.0,[2],,,,,19.414225100015756
pb_q4,3,selected,all,hard__continuous_lsml,ok,1.0,[0],,,,,19.414225100015756
pb_q4,3,selected,all,pmf__equal,ok,1.0,[],,,,,19.414225100015756
pb_q4,3,selected,all,pmf__spectral,ok,1.0,[],,,,,19.414225100015756
pb_q4,3,selected,all,pmf__continuous_lsml,ok,1.0,[],,,,,19.414225100015756
pb_q4,3,selected_all,all,hard__ds,ok,1.0,[],True,0,19,1.258253945479737e-09,10.271994000009727
pb_q4,3,selected_all,all,hard__hem,ok,1.0,[2],True,3,87,2.836447787757379e-08,10.271994000009727
pb_q4,3,selected_all,all,hard__equal,ok,1.0,[],,,,,19.05232189997332
pb_q4,3,selected_all,all,hard__spectral,ok,1.0,[],,,,,19.05232189997332
pb_q4,3,selected_all,all,hard__binary_lsml,ok,1.0,[2],,,,,19.05232189997332
pb_q4,3,selected_all,all,soft__equal,ok,1.0,[],,,,,19.05232189997332
pb_q4,3,selected_all,all,soft__spectral,ok,1.0,[],,,,,19.05232189997332
pb_q4,3,selected_all,all,soft__continuous_lsml,ok,1.0,[],,,,,19.05232189997332
pb_q4,3,selected_all,all,hard__continuous_lsml,ok,1.0,"[2, 3]",,,,,19.05232189997332
pb_q4,3,selected_all,all,pmf__equal,ok,1.0,[],,,,,19.05232189997332
pb_q4,3,selected_all,all,pmf__spectral,ok,1.0,[],,,,,19.05232189997332
pb_q4,3,selected_all,all,pmf__continuous_lsml,ok,1.0,"[0, 3]",,,,,19.05232189997332
pb_q4,3,shuffle,all,hard__ds,ok,1.0,[],True,3,24,6.303987554190371e-09,20.68766230001347
pb_q4,3,shuffle,all,hard__hem,ok,1.0,"[1, 2, 3]",True,1,307,8.594288658514415e-08,20.68766230001347
pb_q4,3,shuffle,all,hard__equal,ok,1.0,[],,,,,16.553908100002445
pb_q4,3,shuffle,all,hard__spectral,ok,1.0,[],,,,,16.553908100002445
pb_q4,3,shuffle,all,hard__binary_lsml,ok,1.0,"[1, 2, 3]",,,,,16.553908100002445
pb_q4,3,shuffle,all,soft__equal,ok,1.0,[],,,,,16.553908100002445
pb_q4,3,shuffle,all,soft__spectral,ok,1.0,[],,,,,16.553908100002445
pb_q4,3,shuffle,all,soft__continuous_lsml,ok,1.0,[],,,,,16.553908100002445
pb_q4,3,shuffle,all,hard__continuous_lsml,ok,1.0,[1],,,,,16.553908100002445
pb_q4,3,shuffle,all,pmf__equal,ok,1.0,[],,,,,16.553908100002445
pb_q4,3,shuffle,all,pmf__spectral,ok,1.0,[],,,,,16.553908100002445
pb_q4,3,shuffle,all,pmf__continuous_lsml,ok,1.0,[],,,,,16.553908100002445
pb_q4,3,shuffle_consensus,all,hard__ds,ok,1.0,[],True,2,18,1.732825438693908e-09,15.733594399993308
pb_q4,3,shuffle_consensus,all,hard__hem,ok,1.0,[],True,4,42,1.781884773066622e-08,15.733594399993308
pb_q4,3,shuffle_consensus,all,hard__equal,ok,1.0,[],,,,,25.797466000018176
pb_q4,3,shuffle_consensus,all,hard__spectral,ok,1.0,[],,,,,25.797466000018176
pb_q4,3,shuffle_consensus,all,hard__binary_lsml,ok,1.0,[],,,,,25.797466000018176
pb_q4,3,shuffle_consensus,all,soft__equal,ok,1.0,[],,,,,25.797466000018176
pb_q4,3,shuffle_consensus,all,soft__spectral,ok,1.0,[],,,,,25.797466000018176
pb_q4,3,shuffle_consensus,all,soft__continuous_lsml,ok,1.0,[0],,,,,25.797466000018176
pb_q4,3,shuffle_consensus,all,hard__continuous_lsml,ok,1.0,[],,,,,25.797466000018176
pb_q4,3,shuffle_consensus,all,pmf__equal,ok,1.0,[],,,,,25.797466000018176
pb_q4,3,shuffle_consensus,all,pmf__spectral,ok,1.0,[],,,,,25.797466000018176
pb_q4,3,shuffle_consensus,all,pmf__continuous_lsml,ok,1.0,[0],,,,,25.797466000018176
pb_q4,3,top30,all,hard__ds,ok,1.0,[],True,1,17,2.3449002739539537e-09,10.170272299961653
pb_q4,3,top30,all,hard__hem,ok,1.0,[1],True,2,117,2.0933369704323468e-08,10.170272299961653
pb_q4,3,top30,all,hard__equal,ok,1.0,[],,,,,20.322972399997525
pb_q4,3,top30,all,hard__spectral,ok,1.0,[],,,,,20.322972399997525
pb_q4,3,top30,all,hard__binary_lsml,ok,1.0,[1],,,,,20.322972399997525
pb_q4,3,top30,all,soft__equal,ok,1.0,[],,,,,20.322972399997525
pb_q4,3,top30,all,soft__spectral,ok,1.0,[],,,,,20.322972399997525
pb_q4,3,top30,all,soft__continuous_lsml,ok,1.0,[2],,,,,20.322972399997525
pb_q4,3,top30,all,hard__continuous_lsml,ok,1.0,[1],,,,,20.322972399997525
pb_q4,3,top30,all,pmf__equal,ok,1.0,[],,,,,20.322972399997525
pb_q4,3,top30,all,pmf__spectral,ok,1.0,[],,,,,20.322972399997525
pb_q4,3,top30,all,pmf__continuous_lsml,ok,1.0,"[0, 2]",,,,,20.322972399997525
pb_q4,3,top5,all,hard__ds,ok,1.0,[],True,0,18,2.394444642561666e-09,16.23512700002175
pb_q4,3,top5,all,hard__hem,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,2,118,2.2370366270507702e-07,16.23512700002175
pb_q4,3,top5,all,hard__equal,ok,1.0,[],,,,,18.707647800038103
pb_q4,3,top5,all,hard__spectral,ok,1.0,[],,,,,18.707647800038103
pb_q4,3,top5,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,18.707647800038103
pb_q4,3,top5,all,soft__equal,ok,1.0,[],,,,,18.707647800038103
pb_q4,3,top5,all,soft__spectral,ok,1.0,[],,,,,18.707647800038103
pb_q4,3,top5,all,soft__continuous_lsml,ok,1.0,[0],,,,,18.707647800038103
pb_q4,3,top5,all,hard__continuous_lsml,ok,1.0,"[1, 2, 3, 4]",,,,,18.707647800038103
pb_q4,3,top5,all,pmf__equal,ok,1.0,[],,,,,18.707647800038103
pb_q4,3,top5,all,pmf__spectral,ok,1.0,[],,,,,18.707647800038103
pb_q4,3,top5,all,pmf__continuous_lsml,ok,1.0,[],,,,,18.707647800038103
pb_q4,3,top5,errors,hard__ds,ok,1.0,[],True,2,17,1.1556158252545856e-07,19.580361200030893
pb_q4,3,top5,errors,hard__hem,ok,1.0,"[0, 2, 3, 4]",True,2,269,1.0909299810180073e-06,19.580361200030893
pb_q4,3,top5,errors,hard__equal,ok,1.0,[],,,,,16.46203210001113
pb_q4,3,top5,errors,hard__spectral,ok,1.0,[],,,,,16.46203210001113
pb_q4,3,top5,errors,hard__binary_lsml,ok,1.0,"[0, 2, 3, 4]",,,,,16.46203210001113
pb_q4,3,top5,errors,soft__equal,ok,1.0,[],,,,,16.46203210001113
pb_q4,3,top5,errors,soft__spectral,ok,1.0,[],,,,,16.46203210001113
pb_q4,3,top5,errors,soft__continuous_lsml,ok,1.0,[0],,,,,16.46203210001113
pb_q4,3,top5,errors,hard__continuous_lsml,ok,1.0,"[0, 1, 3, 4]",,,,,16.46203210001113
pb_q4,3,top5,errors,pmf__equal,ok,1.0,[],,,,,16.46203210001113
pb_q4,3,top5,errors,pmf__spectral,ok,1.0,[],,,,,16.46203210001113
pb_q4,3,top5,errors,pmf__continuous_lsml,ok,1.0,[],,,,,16.46203210001113
pb_q4,4,consensus10,all,hard__ds,ok,1.0,[],True,2,51,1.0590592847137259e-08,31.35393089998979
pb_q4,4,consensus10,all,hard__hem,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,3,277,1.7555002784774842e-08,31.35393089998979
pb_q4,4,consensus10,all,hard__equal,ok,1.0,[],,,,,24.476634399965405
pb_q4,4,consensus10,all,hard__spectral,ok,1.0,[],,,,,24.476634399965405
pb_q4,4,consensus10,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,24.476634399965405
pb_q4,4,consensus10,all,soft__equal,ok,1.0,[],,,,,24.476634399965405
pb_q4,4,consensus10,all,soft__spectral,ok,1.0,[],,,,,24.476634399965405
pb_q4,4,consensus10,all,soft__continuous_lsml,ok,1.0,[0],,,,,24.476634399965405
pb_q4,4,consensus10,all,hard__continuous_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6]",,,,,24.476634399965405
pb_q4,4,consensus10,all,pmf__equal,ok,1.0,[],,,,,24.476634399965405
pb_q4,4,consensus10,all,pmf__spectral,ok,1.0,[],,,,,24.476634399965405
pb_q4,4,consensus10,all,pmf__continuous_lsml,ok,1.0,[0],,,,,24.476634399965405
pb_q4,4,consensus,all,hard__ds,ok,1.0,[],True,4,16,1.412340466799833e-09,22.001930599974003
pb_q4,4,consensus,all,hard__hem,ok,1.0,"[0, 1, 3, 5]",True,3,98,2.0677705769855947e-08,22.001930599974003
pb_q4,4,consensus,all,hard__equal,ok,1.0,[],,,,,24.877559899992775
pb_q4,4,consensus,all,hard__spectral,ok,1.0,[],,,,,24.877559899992775
pb_q4,4,consensus,all,hard__binary_lsml,ok,1.0,"[0, 1, 3, 5]",,,,,24.877559899992775
pb_q4,4,consensus,all,soft__equal,ok,1.0,[],,,,,24.877559899992775
pb_q4,4,consensus,all,soft__spectral,ok,1.0,[],,,,,24.877559899992775
pb_q4,4,consensus,all,soft__continuous_lsml,ok,1.0,[3],,,,,24.877559899992775
pb_q4,4,consensus,all,hard__continuous_lsml,ok,1.0,[],,,,,24.877559899992775
pb_q4,4,consensus,all,pmf__equal,ok,1.0,[],,,,,24.877559899992775
pb_q4,4,consensus,all,pmf__spectral,ok,1.0,[],,,,,24.877559899992775
pb_q4,4,consensus,all,pmf__continuous_lsml,ok,1.0,"[0, 2, 3]",,,,,24.877559899992775
pb_q4,4,onset80,all,hard__ds,ok,1.0,[],True,0,23,2.417731348458574e-09,27.941998299967963
pb_q4,4,onset80,all,hard__hem,ok,1.0,"[0, 1, 2, 3, 4, 5]",True,2,367,2.514834025468815e-07,27.941998299967963
pb_q4,4,onset80,all,hard__equal,ok,1.0,[],,,,,20.593733199988492
pb_q4,4,onset80,all,hard__spectral,ok,1.0,[],,,,,20.593733199988492
pb_q4,4,onset80,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5]",,,,,20.593733199988492
pb_q4,4,onset80,all,soft__equal,ok,1.0,[],,,,,20.593733199988492
pb_q4,4,onset80,all,soft__spectral,ok,1.0,[],,,,,20.593733199988492
pb_q4,4,onset80,all,soft__continuous_lsml,ok,1.0,"[1, 2, 3]",,,,,20.593733199988492
pb_q4,4,onset80,all,hard__continuous_lsml,ok,1.0,"[0, 2, 4]",,,,,20.593733199988492
pb_q4,4,onset80,all,pmf__equal,ok,1.0,[],,,,,20.593733199988492
pb_q4,4,onset80,all,pmf__spectral,ok,1.0,[],,,,,20.593733199988492
pb_q4,4,onset80,all,pmf__continuous_lsml,ok,1.0,[0],,,,,20.593733199988492
pb_q4,4,page_cross,all,hard__ds,ok,1.0,[],True,4,21,5.6058180319951134e-09,11.333215299993753
pb_q4,4,page_cross,all,hard__hem,ok,1.0,"[1, 2, 3]",True,2,76,1.5680658638217437e-07,11.333215299993753
pb_q4,4,page_cross,all,hard__equal,ok,1.0,[],,,,,17.75453739997465
pb_q4,4,page_cross,all,hard__spectral,ok,1.0,[],,,,,17.75453739997465
pb_q4,4,page_cross,all,hard__binary_lsml,ok,1.0,"[1, 2, 3]",,,,,17.75453739997465
pb_q4,4,page_cross,all,soft__equal,ok,1.0,[],,,,,17.75453739997465
pb_q4,4,page_cross,all,soft__spectral,ok,1.0,[],,,,,17.75453739997465
pb_q4,4,page_cross,all,soft__continuous_lsml,ok,1.0,"[1, 3, 4]",,,,,17.75453739997465
pb_q4,4,page_cross,all,hard__continuous_lsml,ok,1.0,"[1, 2, 4]",,,,,17.75453739997465
pb_q4,4,page_cross,all,pmf__equal,ok,1.0,[],,,,,17.75453739997465
pb_q4,4,page_cross,all,pmf__spectral,ok,1.0,[],,,,,17.75453739997465
pb_q4,4,page_cross,all,pmf__continuous_lsml,ok,1.0,[2],,,,,17.75453739997465
pb_q4,4,selected,all,hard__ds,ok,1.0,[],True,0,19,5.139509262619413e-09,6.3416018999996595
