bank,diagnostic,stratum,feature,n,mean,median,p10,p90,zero_correct,zero_error,lag,subset
12,feature_auc,all,selected_surprisal,6030,0.6422587879970818,0.6666666666666666,0.3125,0.9412895927601814,,,,
12,mean,all,selected_surprisal,4030,0.08523931985865484,0.06561610253868086,-0.2926523685772509,0.48780221165458165,,,,
12,logvar,all,selected_surprisal,4030,-1.2126650467817972,-0.8796473581508877,-3.9751408816667055,1.1811905409452543,,,,
12,zero_variance,all,selected_surprisal,4030,,,,,0,0,,
12,feature_auc,all,selected_squared,6030,0.6355903883977712,0.6666666666666666,0.3333333333333333,0.9,,,,
12,mean,all,selected_squared,4030,-0.024640845071649993,-0.03880872113763166,-0.21770865420144378,0.18803606782857313,,,,
12,logvar,all,selected_squared,4029,-2.440528143075206,-2.216300018020317,-5.337952547621748,0.11207881396523231,,,,
12,zero_variance,all,selected_squared,4030,,,,,0,1,,
12,feature_auc,all,selected_cubed,6030,0.6386498419262742,0.6666666666666666,0.3333333333333333,0.9,,,,
12,mean,all,selected_cubed,4030,-0.0727649464557902,-0.07457154438369577,-0.19554266499044506,0.04270988724097274,,,,
12,logvar,all,selected_cubed,4029,-4.0434292748730725,-3.9398080386766026,-7.283935964776234,-1.2740478016139525,,,,
12,zero_variance,all,selected_cubed,4030,,,,,0,1,,
12,feature_auc,all,moment4_15,6030,0.6685979598126089,0.7,0.30758974358974356,1.0,,,,
12,mean,all,moment4_15,4030,0.2598211491048069,0.23911229930912697,-0.327292673546784,0.8590780192554379,,,,
12,logvar,all,moment4_15,4030,-0.8424889916817232,-0.5567381198848307,-3.5478736078567987,1.5302563906406348,,,,
12,zero_variance,all,moment4_15,4030,,,,,0,0,,
12,feature_auc,all,selected_power4,6030,0.6406423394154379,0.6666666666666666,0.3333333333333333,0.9,,,,
12,mean,all,selected_power4,4030,-0.0892251607678297,-0.08398121066685776,-0.19255451601361365,-0.014522454330361582,,,,
12,logvar,all,selected_power4,4027,-5.730471129394366,-5.719438390375908,-9.439215542609928,-2.6624580709809735,,,,
12,zero_variance,all,selected_power4,4030,,,,,0,3,,
12,feature_auc,all,moment5_15,6030,0.666125593642523,0.7,0.3093406593406593,1.0,,,,
12,mean,all,moment5_15,4030,0.26256127709331306,0.25616000239854086,-0.30811890213742243,0.8513641585717052,,,,
12,logvar,all,moment5_15,4030,-0.9204027547968141,-0.659028208224782,-3.567473546411637,1.3304813211349653,,,,
12,zero_variance,all,moment5_15,4030,,,,,0,0,,
12,feature_auc,all,selected_power5,6030,0.6418561028509081,0.6666666666666666,0.3333333333333333,0.9,,,,
12,mean,all,selected_power5,4030,-0.0952576563568937,-0.0865467508098147,-0.19138448275506756,-0.031664103064715926,,,,
12,logvar,all,selected_power5,4022,-7.420968553128123,-7.440724821567224,-11.696203969080589,-3.8571379987545233,,,,
12,zero_variance,all,selected_power5,4030,,,,,0,8,,
12,feature_auc,all,moment6_15,6030,0.6580452793436102,0.6875,0.3,1.0,,,,
12,mean,all,moment6_15,4030,0.246638833348225,0.24874928547744252,-0.29171809295394047,0.7877013495691936,,,,
12,logvar,all,moment6_15,4030,-1.0378122437912554,-0.7671759029473244,-3.5235501449422624,1.1597467084730022,,,,
12,zero_variance,all,moment6_15,4030,,,,,0,0,,
12,feature_auc,all,selected_power6,6030,0.6430773658391781,0.6666666666666666,0.3333333333333333,0.9,,,,
12,mean,all,selected_power6,4030,-0.09770603854400599,-0.08847748980379047,-0.19182441784336393,-0.03756176665143619,,,,
12,logvar,all,selected_power6,4016,-9.078119765046324,-9.200365271897276,-13.938831923865976,-5.109209379297484,,,,
12,zero_variance,all,selected_power6,4030,,,,,0,14,,
12,feature_auc,all,fusion_top10,6030,0.7387017592037592,0.8,0.375,1.0,,,,
12,lag_excess,all,mean_signed_feature_correlation,13364,0.13655649713623472,0.12920233222970529,-0.18132961137213213,0.45693009993950606,,,1,all
12,lag_excess,all,mean_signed_feature_correlation,689,0.17193058640876982,0.16847912729695794,-0.22501042559283904,0.5763625513231763,,,1,pb_hit
12,lag_excess,all,mean_signed_feature_correlation,3553,0.17053576445265575,0.167893813644044,-0.19040988237841056,0.5414425797465305,,,1,pb_miss
12,lag_excess,all,mean_signed_feature_correlation,12388,0.05503916390711627,0.05960855619325517,-0.28968962568520273,0.3928633069169723,,,2,all
12,lag_excess,all,mean_signed_feature_correlation,544,0.03356825733610051,0.03738797740884833,-0.44072763464472614,0.5283276518400135,,,2,pb_hit
12,lag_excess,all,mean_signed_feature_correlation,3214,0.04660937551167437,0.047935780091448235,-0.35898747682069976,0.4535337478514131,,,2,pb_miss
12,lag_excess,all,mean_signed_feature_correlation,11032,0.016738490749462976,0.02377818121556747,-0.3596383772694859,0.38170407277511187,,,3,all
12,lag_excess,all,mean_signed_feature_correlation,401,0.0018970863241903992,0.02001726501506072,-0.4915743728954763,0.4617684044295188,,,3,pb_hit
12,lag_excess,all,mean_signed_feature_correlation,2729,-0.006481866789816373,-0.013433399137885708,-0.44447856327878127,0.44530008593703974,,,3,pb_miss
12,feature_auc,entropy_low,entropy15,3365,0.5956311905076782,0.625,0.0,1.0,,,,
12,mean,entropy_low,entropy15,972,0.04745095352702968,0.03186320612524221,-0.16183790522410105,0.27742252744457674,,,,
12,logvar,entropy_low,entropy15,972,-0.8551119191927875,-0.5369746704980596,-3.8854486121777088,1.6740655292421303,,,,
12,zero_variance,entropy_low,entropy15,972,,,,,0,0,,
12,feature_auc,entropy_low,varentropy15,3365,0.6097939107705155,0.6666666666666666,0.07815384615384627,1.0,,,,
12,mean,entropy_low,varentropy15,972,0.06384021053338934,0.04175488701872733,-0.22384395083673675,0.37489936022047,,,,
12,logvar,entropy_low,varentropy15,972,-0.8345061293367889,-0.5999101745031464,-3.7314519484451,1.6339728922555485,,,,
12,zero_variance,entropy_low,varentropy15,972,,,,,0,0,,
12,feature_auc,entropy_low,moment3_15,3365,0.627263709488457,0.6666666666666666,0.125,1.0,,,,
12,mean,entropy_low,moment3_15,972,0.070719457735143,0.05350168662467586,-0.16474976260723995,0.3198593566409869,,,,
12,logvar,entropy_low,moment3_15,972,-0.74966707120658,-0.5040534320474304,-3.754287302872065,1.6582277588703274,,,,
12,zero_variance,entropy_low,moment3_15,972,,,,,0,0,,
12,feature_auc,entropy_low,selected_surprisal,3365,0.5494167659145741,0.5714285714285714,0.0,1.0,,,,
12,mean,entropy_low,selected_surprisal,972,-0.036192768205909574,-0.020483492900543958,-0.2979950290782152,0.20987694232915838,,,,
12,logvar,entropy_low,selected_surprisal,972,-1.3638996947321753,-1.1030753745799666,-5.0204225956765764,1.9178890819355117,,,,
12,zero_variance,entropy_low,selected_surprisal,972,,,,,0,0,,
12,feature_auc,entropy_low,selected_squared,3365,0.5509674384592707,0.5909090909090909,0.0,1.0,,,,
12,mean,entropy_low,selected_squared,972,-0.07998040835040203,-0.045824731656609025,-0.2989287894951389,0.09720760361644742,,,,
12,logvar,entropy_low,selected_squared,970,-2.0974975743980804,-2.2741963668531344,-6.682583332571609,2.6547969128650024,,,,
12,zero_variance,entropy_low,selected_squared,972,,,,,1,1,,
12,feature_auc,entropy_low,selected_cubed,3365,0.5516362090858488,0.6,0.0,1.0,,,,
12,mean,entropy_low,selected_cubed,972,-0.09718021228518918,-0.049060951777545866,-0.3014978870121891,0.03878081755850341,,,,
12,logvar,entropy_low,selected_cubed,969,-3.1290053075609974,-3.5958217831650265,-9.284914074213601,3.7891883875994385,,,,
12,zero_variance,entropy_low,selected_cubed,972,,,,,1,2,,
12,feature_auc,entropy_low,moment4_15,3365,0.633405906684818,0.6666666666666666,0.125,1.0,,,,
12,mean,entropy_low,moment4_15,972,0.0837204637613909,0.06458155066340963,-0.18622579319215193,0.3691951713746626,,,,
12,logvar,entropy_low,moment4_15,972,-0.8086979592846253,-0.5524243726637661,-3.7203737717019654,1.7471711151709115,,,,
12,zero_variance,entropy_low,moment4_15,972,,,,,0,0,,
12,feature_auc,entropy_low,selected_power4,3365,0.5516879170320652,0.6,0.0,1.0,,,,
12,mean,entropy_low,selected_power4,972,-0.10277736785216002,-0.0554370911678294,-0.3039695326459366,0.015768619872720706,,,,
12,logvar,entropy_low,selected_power4,964,-4.012458758635534,-4.894060196723805,-11.780461213202141,4.703676640465505,,,,
12,zero_variance,entropy_low,selected_power4,972,,,,,1,7,,
12,feature_auc,entropy_low,moment5_15,3365,0.6330934407757378,0.6666666666666666,0.125,1.0,,,,
12,mean,entropy_low,moment5_15,972,0.09599070649755595,0.07422792603423559,-0.21955868729606537,0.4548443501848538,,,,
12,logvar,entropy_low,moment5_15,972,-0.8689980913382526,-0.6514507797366177,-3.8280381290396677,1.7937790297169778,,,,
12,zero_variance,entropy_low,moment5_15,972,,,,,0,0,,
12,feature_auc,entropy_low,selected_power5,3365,0.55326576149228,0.6,0.0,1.0,,,,
12,mean,entropy_low,selected_power5,972,-0.10481437670733446,-0.06041462416192321,-0.3010194650689177,0.006677659499937879,,,,
12,logvar,entropy_low,selected_power5,949,-5.023227931182498,-6.201305165789544,-14.271971752368364,5.528756013048559,,,,
12,zero_variance,entropy_low,selected_power5,972,,,,,6,17,,
12,feature_auc,entropy_low,moment6_15,3365,0.6271133672407199,0.6666666666666666,0.1205882352941179,1.0,,,,
12,mean,entropy_low,moment6_15,972,0.10313737895374976,0.08691195773048366,-0.25480738391710633,0.48968452024980375,,,,
12,logvar,entropy_low,moment6_15,972,-0.9499822116721544,-0.6508987393662136,-4.011881307509368,1.7485395441803595,,,,
12,zero_variance,entropy_low,moment6_15,972,,,,,0,0,,
12,feature_auc,entropy_low,selected_power6,3365,0.5533301524119605,0.6,0.0,1.0,,,,
12,mean,entropy_low,selected_power6,972,-0.10564260360499926,-0.06425284934333483,-0.2981664530387008,0.0029555584709905496,,,,
12,logvar,entropy_low,selected_power6,928,-5.9486744626767685,-7.395198867525396,-16.697883309554815,6.504625120340564,,,,
12,zero_variance,entropy_low,selected_power6,972,,,,,14,31,,
12,feature_auc,entropy_low,fusion_top10,3365,0.6703177517397713,0.75,0.16666666666666666,1.0,,,,
12,lag_excess,entropy_low,mean_signed_feature_correlation,5728,0.11313861551886648,0.10460802005166994,-0.32615319487335764,0.5561111036888974,,,1,all
12,lag_excess,entropy_low,mean_signed_feature_correlation,117,0.15985877998026796,0.15186441905727963,-0.3108131993754087,0.6191223635889015,,,1,pb_hit
12,lag_excess,entropy_low,mean_signed_feature_correlation,1104,0.14096973296611948,0.13393643786067333,-0.3400147731606545,0.6127362011820129,,,1,pb_miss
12,lag_excess,entropy_low,mean_signed_feature_correlation,4490,0.07416824794813207,0.0750056826975697,-0.3746629337452448,0.5251591777135518,,,2,all
12,lag_excess,entropy_low,mean_signed_feature_correlation,77,0.12325945312449728,0.12423417628901183,-0.39873657256833933,0.6280005399203239,,,2,pb_hit
12,lag_excess,entropy_low,mean_signed_feature_correlation,755,0.041556196933801005,0.03982446690546295,-0.4482569830410986,0.5782567676563558,,,2,pb_miss
12,lag_excess,entropy_low,mean_signed_feature_correlation,3589,0.030516320143032096,0.030140401609564493,-0.4348389811932552,0.4885010662131077,,,3,all
12,lag_excess,entropy_low,mean_signed_feature_correlation,44,0.07544798786927248,0.0437265315900367,-0.4345669112666304,0.55808756447089,,,3,pb_hit
12,lag_excess,entropy_low,mean_signed_feature_correlation,493,0.0290141697752873,0.014740775731969746,-0.485485819939049,0.5219115296605426,,,3,pb_miss
12,feature_auc,entropy_high,entropy15,4969,0.5594902576994382,0.5555555555555556,0.0,1.0,,,,
12,mean,entropy_high,entropy15,1778,0.07163319542396966,0.05015833014455076,-0.4021084562000315,0.5920401865861796,,,,
12,logvar,entropy_high,entropy15,1778,-0.6584682465270187,-0.3782700822890112,-4.095538158742872,2.3059795290304064,,,,
12,zero_variance,entropy_high,entropy15,1778,,,,,0,0,,
12,feature_auc,entropy_high,varentropy15,4969,0.5731543926988518,0.6,0.0,1.0,,,,
12,mean,entropy_high,varentropy15,1778,0.07763854466089726,0.06738958804433126,-0.40504576838939244,0.5863861607543096,,,,
12,logvar,entropy_high,varentropy15,1778,-0.7841731356869583,-0.5225356432355641,-4.05296685994115,2.0344801208596626,,,,
12,zero_variance,entropy_high,varentropy15,1778,,,,,0,0,,
12,feature_auc,entropy_high,moment3_15,4969,0.5914590278912906,0.625,0.0,1.0,,,,
12,mean,entropy_high,moment3_15,1778,0.1181383939575325,0.09136962866171346,-0.44175101446218756,0.7358189401632111,,,,
12,logvar,entropy_high,moment3_15,1778,-0.6529757830448685,-0.45657252015631006,-3.7840402165819005,2.2694690366035646,,,,
12,zero_variance,entropy_high,moment3_15,1778,,,,,0,0,,
12,feature_auc,entropy_high,selected_surprisal,4969,0.6231982811425426,0.6666666666666666,0.0,1.0,,,,
12,mean,entropy_high,selected_surprisal,1778,0.05777220107359719,0.07124137502934474,-0.41428540611288356,0.5366725539647272,,,,
12,logvar,entropy_high,selected_surprisal,1778,-0.9743050938313543,-0.7949250915101282,-4.145907440361874,1.9082754512015871,,,,
12,zero_variance,entropy_high,selected_surprisal,1778,,,,,0,0,,
12,feature_auc,entropy_high,selected_squared,4969,0.6333668905552059,0.6666666666666666,0.125,1.0,,,,
12,mean,entropy_high,selected_squared,1778,-0.020878187565681952,0.00239948221171489,-0.3414476377576914,0.2654862953582554,,,,
12,logvar,entropy_high,selected_squared,1778,-1.4282440399217124,-1.3065040419602962,-5.26502675235415,2.2246144323416024,,,,
12,zero_variance,entropy_high,selected_squared,1778,,,,,0,0,,
12,feature_auc,entropy_high,selected_cubed,4969,0.6402094050777217,0.6666666666666666,0.16666666666666666,1.0,,,,
12,mean,entropy_high,selected_cubed,1778,-0.06290036695285707,-0.011534753883312963,-0.30566662073087014,0.10368389158038584,,,,
12,logvar,entropy_high,selected_cubed,1778,-1.8304852531977773,-1.5898857686147863,-6.801926358565938,2.909077858524932,,,,
12,zero_variance,entropy_high,selected_cubed,1778,,,,,0,0,,
12,feature_auc,entropy_high,moment4_15,4969,0.5895930009331433,0.6111111111111112,0.0,1.0,,,,
12,mean,entropy_high,moment4_15,1778,0.12049513313825858,0.09323218487814863,-0.4415262828597317,0.712950929078961,,,,
12,logvar,entropy_high,moment4_15,1778,-0.7126387403354193,-0.5125317523191735,-3.9583609150297687,2.0879713044077897,,,,
12,zero_variance,entropy_high,moment4_15,1778,,,,,0,0,,
12,feature_auc,entropy_high,selected_power4,4969,0.6463693986850783,0.6666666666666666,0.16666666666666666,1.0,,,,
12,mean,entropy_high,selected_power4,1778,-0.07815087655777708,-0.006119616094608586,-0.3075344353943187,0.04384050776017644,,,,
12,logvar,entropy_high,selected_power4,1778,-2.2919671733299904,-1.8820478487226535,-8.589644324670056,3.484687640479325,,,,
12,zero_variance,entropy_high,selected_power4,1778,,,,,0,0,,
12,feature_auc,entropy_high,moment5_15,4969,0.5836878450015429,0.6,0.0,1.0,,,,
12,mean,entropy_high,moment5_15,1778,0.11048115331445843,0.09053206470690739,-0.39695138721491635,0.652877748382995,,,,
12,logvar,entropy_high,moment5_15,1778,-0.7333037190805937,-0.5248061196122487,-3.7660335266504172,2.0553206175551555,,,,
12,zero_variance,entropy_high,moment5_15,1778,,,,,0,0,,
12,feature_auc,entropy_high,selected_power5,4969,0.649237951186065,0.6666666666666666,0.16666666666666666,1.0,,,,
12,mean,entropy_high,selected_power5,1778,-0.0839492277329516,-0.002530773744487798,-0.3179041552280472,0.020065046127908392,,,,
12,logvar,entropy_high,selected_power5,1775,-2.6947436140125594,-2.004992476716492,-10.459223082490723,4.321279679891781,,,,
12,zero_variance,entropy_high,selected_power5,1778,,,,,1,2,,
12,feature_auc,entropy_high,moment6_15,4969,0.5704838798683628,0.5833333333333334,0.0,1.0,,,,
12,mean,entropy_high,moment6_15,1778,0.08668770466304741,0.07681612499723696,-0.35601954158428223,0.5459570923790616,,,,
12,logvar,entropy_high,moment6_15,1778,-0.8046271530602687,-0.5661255524315856,-3.7053534599102025,1.7694126862492958,,,,
12,zero_variance,entropy_high,moment6_15,1778,,,,,0,0,,
12,feature_auc,entropy_high,selected_power6,4969,0.6525879571620892,0.6666666666666666,0.19134615384615392,1.0,,,,
12,mean,entropy_high,selected_power6,1778,-0.08638276378235883,-0.0010036482855678534,-0.3195871257895654,0.009606907968524536,,,,
12,logvar,entropy_high,selected_power6,1774,-3.106826025492705,-2.151911613221266,-12.420444679660989,5.1807870497740085,,,,
12,zero_variance,entropy_high,selected_power6,1778,,,,,2,2,,
12,feature_auc,entropy_high,fusion_top10,4969,0.7213007290797906,0.8,0.25,1.0,,,,
12,lag_excess,entropy_high,mean_signed_feature_correlation,4099,0.10894857152054221,0.09883631225572552,-0.2950848473386036,0.5316584830883073,,,1,all
12,lag_excess,entropy_high,mean_signed_feature_correlation,80,0.14585840166019867,0.15928727381507624,-0.303458693249556,0.6118334389498542,,,1,pb_hit
12,lag_excess,entropy_high,mean_signed_feature_correlation,737,0.11131282619088931,0.10045795082259362,-0.35324252639312687,0.6011211624094219,,,1,pb_miss
12,lag_excess,entropy_high,mean_signed_feature_correlation,3119,0.05825185331876833,0.045940691390114995,-0.34714042155763913,0.4777501579726037,,,2,all
12,lag_excess,entropy_high,mean_signed_feature_correlation,50,0.16644767066845886,0.13669655366185962,-0.27659096172216363,0.6338258718770915,,,2,pb_hit
12,lag_excess,entropy_high,mean_signed_feature_correlation,450,0.041811934877925505,0.0533937444461833,-0.41424388470890233,0.5263014976478503,,,2,pb_miss
12,lag_excess,entropy_high,mean_signed_feature_correlation,2487,0.04104991661672325,0.030863972883854406,-0.3618335156279948,0.45123845684202885,,,3,all
12,lag_excess,entropy_high,mean_signed_feature_correlation,30,0.012438410896835577,0.002753500985578468,-0.30544761561159,0.330194506603987,,,3,pb_hit
12,lag_excess,entropy_high,mean_signed_feature_correlation,281,0.047637224347804645,0.012563331301919172,-0.38773645516253413,0.5581220029261621,,,3,pb_miss
12,feature_auc,short,entropy15,3816,0.6248525860474008,0.6666666666666666,0.125,1.0,,,,
12,mean,short,entropy15,1214,0.22577386911394381,0.20508044166640138,-0.4047921380396035,0.888850969379853,,,,
12,logvar,short,entropy15,1214,-0.7394181248438285,-0.5421326682134131,-3.65782582439849,2.018744964225356,,,,
12,zero_variance,short,entropy15,1214,,,,,0,0,,
12,feature_auc,short,varentropy15,3816,0.6370967219457626,0.6666666666666666,0.14285714285714285,1.0,,,,
12,mean,short,varentropy15,1214,0.21533694220143076,0.20098681727310158,-0.4078724672219277,0.8641968163227971,,,,
12,logvar,short,varentropy15,1214,-0.8701589442659594,-0.5188453610740734,-3.8712311134041513,1.7239345498197636,,,,
12,zero_variance,short,varentropy15,1214,,,,,0,0,,
12,feature_auc,short,moment3_15,3816,0.6415187539116859,0.6666666666666666,0.14285714285714285,1.0,,,,
12,mean,short,moment3_15,1214,0.2712406711716485,0.23780014444430092,-0.44153974698963716,1.038076419118398,,,,
12,logvar,short,moment3_15,1214,-0.6394387627619568,-0.49584921508662816,-3.6290621447139486,2.1823249666380304,,,,
12,zero_variance,short,moment3_15,1214,,,,,0,0,,
12,feature_auc,short,selected_surprisal,3816,0.6027829387012192,0.6666666666666666,0.016129032258064516,1.0,,,,
12,mean,short,selected_surprisal,1214,0.07760796880347283,0.056126311239938276,-0.45307583384723976,0.6449150322165312,,,,
12,logvar,short,selected_surprisal,1214,-1.1500475782346007,-0.9265402914211711,-4.533083752110498,1.996589669673386,,,,
12,zero_variance,short,selected_surprisal,1214,,,,,0,0,,
12,feature_auc,short,selected_squared,3816,0.5899085569605947,0.6666666666666666,0.06350806451612903,1.0,,,,
12,mean,short,selected_squared,1214,-0.0458756130012623,-0.04282890405792168,-0.3747846516223757,0.2824265446434264,,,,
12,logvar,short,selected_squared,1213,-1.9646373569069462,-2.028689338121573,-5.857252784133733,2.5106108020060693,,,,
12,zero_variance,short,selected_squared,1214,,,,,0,1,,
12,feature_auc,short,selected_cubed,3816,0.5885382026061062,0.6666666666666666,0.0,1.0,,,,
12,mean,short,selected_cubed,1214,-0.10042922952872643,-0.07870530806225101,-0.33928203867785534,0.09330170759251731,,,,
12,logvar,short,selected_cubed,1212,-2.957822697232774,-3.3614902040509795,-8.086299151529447,3.024803958012409,,,,
12,zero_variance,short,selected_cubed,1214,,,,,0,2,,
12,feature_auc,short,moment4_15,3816,0.644917657645397,0.6666666666666666,0.15268065268065267,1.0,,,,
12,mean,short,moment4_15,1214,0.27664522405997555,0.24234941535717158,-0.440436149777273,1.0453090382155406,,,,
12,logvar,short,moment4_15,1214,-0.7352199589556933,-0.5537723010863611,-3.6808289767304134,2.000113038875946,,,,
12,zero_variance,short,moment4_15,1214,,,,,0,0,,
12,feature_auc,short,selected_power4,3816,0.5915651679204259,0.6666666666666666,0.08333333333333333,1.0,,,,
12,mean,short,selected_power4,1214,-0.11856342360746065,-0.09597139351082008,-0.33728073651101986,0.036017047572361245,,,,
12,logvar,short,selected_power4,1209,-3.8975872128594995,-4.6869328023309125,-10.287124718293,3.724674042404216,,,,
12,zero_variance,short,selected_power4,1214,,,,,0,5,,
12,feature_auc,short,moment5_15,3816,0.6458893913072662,0.6666666666666666,0.16666666666666666,1.0,,,,
12,mean,short,moment5_15,1214,0.266243760158833,0.22895148375197624,-0.4205715491664015,1.0032226627653344,,,,
12,logvar,short,moment5_15,1214,-0.9072816427656961,-0.7259089895444695,-3.826678171075801,1.7226816334495962,,,,
12,zero_variance,short,moment5_15,1214,,,,,0,0,,
12,feature_auc,short,selected_power5,3816,0.5922319643129832,0.6666666666666666,0.09307359307359307,1.0,,,,
12,mean,short,selected_power5,1214,-0.12494351618083703,-0.10425014561382617,-0.33414689314245316,0.0146025452977974,,,,
12,logvar,short,selected_power5,1203,-4.8805697794265,-6.080905059293859,-12.822958073834466,4.4336052928684255,,,,
12,zero_variance,short,selected_power5,1214,,,,,1,10,,
12,feature_auc,short,moment6_15,3816,0.6403963087955864,0.6666666666666666,0.16666666666666666,1.0,,,,
12,mean,short,moment6_15,1214,0.23262767898948492,0.22071278776878991,-0.3842635319834289,0.8747479878512621,,,,
12,logvar,short,moment6_15,1214,-1.0460345175812644,-0.8464707529351301,-3.9398645136060937,1.533480874954131,,,,
12,zero_variance,short,moment6_15,1214,,,,,0,0,,
12,feature_auc,short,selected_power6,3816,0.5931980126956259,0.6666666666666666,0.1,1.0,,,,
12,mean,short,selected_power6,1214,-0.1274234724894803,-0.10848407401841577,-0.33419714217506036,0.006391052906705677,,,,
12,logvar,short,selected_power6,1194,-5.777125821535026,-7.347197802320403,-15.352259790536678,5.5129128480759295,,,,
12,zero_variance,short,selected_power6,1214,,,,,1,19,,
12,feature_auc,short,fusion_top10,3816,0.6792516047222191,0.75,0.18181818181818182,1.0,,,,
12,lag_excess,short,mean_signed_feature_correlation,5163,0.16161349029995437,0.14849970095043633,-0.2933626908076227,0.6471636737871131,,,1,all
12,lag_excess,short,mean_signed_feature_correlation,107,0.22801400588851947,0.27237516706323245,-0.3189560362625605,0.6968772814908841,,,1,pb_hit
12,lag_excess,short,mean_signed_feature_correlation,939,0.20670932728274016,0.1871851515514026,-0.28847297797833804,0.7579684982503562,,,1,pb_miss
12,lag_excess,short,mean_signed_feature_correlation,4313,0.07526620638251369,0.06184323679191509,-0.3734805730565718,0.5397086248882036,,,2,all
12,lag_excess,short,mean_signed_feature_correlation,79,0.13398105514356565,0.08487947391149649,-0.32299588016875797,0.6575876280640898,,,2,pb_hit
12,lag_excess,short,mean_signed_feature_correlation,693,0.08974262820354204,0.06856286643756614,-0.43984766403723313,0.6491769221155238,,,2,pb_miss
12,lag_excess,short,mean_signed_feature_correlation,3455,0.04637169140704475,0.044319075553317565,-0.4006876847682088,0.4970022817739301,,,3,all
12,lag_excess,short,mean_signed_feature_correlation,42,0.0523723455261047,0.09262708052856986,-0.5474608639392748,0.6662738263470188,,,3,pb_hit
12,lag_excess,short,mean_signed_feature_correlation,470,-0.02274127745722024,-0.04283683687475188,-0.5437904679477065,0.5311872203420431,,,3,pb_miss
12,feature_auc,long,entropy15,4757,0.7110841175930985,0.8,0.2,1.0,,,,
12,mean,long,entropy15,1491,0.22982735152398437,0.20881352947952248,-0.21243465912602572,0.7187151741305982,,,,
12,logvar,long,entropy15,1491,-0.4120307269104555,-0.23341022791333196,-3.8382609589290353,2.697538938588706,,,,
12,zero_variance,long,entropy15,1491,,,,,0,0,,
12,feature_auc,long,varentropy15,4757,0.719415320243477,0.8,0.2,1.0,,,,
12,mean,long,varentropy15,1491,0.24881661855732592,0.2338228275056769,-0.20724968581841532,0.7283155257727852,,,,
12,logvar,long,varentropy15,1491,-0.5409333998750834,-0.27575741125743963,-3.8074709677771232,2.2683423372649005,,,,
12,zero_variance,long,varentropy15,1491,,,,,0,0,,
12,feature_auc,long,moment3_15,4757,0.728997943606212,0.8333333333333334,0.23697478991596643,1.0,,,,
12,mean,long,moment3_15,1491,0.27535538669100723,0.2534532205112566,-0.21562719623671922,0.8172574900237025,,,,
12,logvar,long,moment3_15,1491,-0.3348386994577731,-0.1359396198725309,-3.5891963739946458,2.750122661027312,,,,
12,zero_variance,long,moment3_15,1491,,,,,0,0,,
12,feature_auc,long,selected_surprisal,4757,0.6992628409969105,0.7692307692307693,0.16666666666666666,1.0,,,,
12,mean,long,selected_surprisal,1491,0.14740621554551236,0.13489604857805007,-0.16848477233226172,0.47171482539119336,,,,
12,logvar,long,selected_surprisal,1491,-0.3344832106559626,-0.20944581815799523,-3.567934548880825,2.538820245423749,,,,
12,zero_variance,long,selected_surprisal,1491,,,,,0,0,,
12,feature_auc,long,selected_squared,4757,0.6767092891600204,0.75,0.1282608695652175,1.0,,,,
12,mean,long,selected_squared,1491,0.03532823739928737,0.03613318924135064,-0.15066549456596792,0.2057186030923065,,,,
12,logvar,long,selected_squared,1491,-0.7288295537958774,-0.7756068685593841,-4.408966959981255,3.028722076642886,,,,
12,zero_variance,long,selected_squared,1491,,,,,0,0,,
12,feature_auc,long,selected_cubed,4757,0.6736598597357686,0.75,0.1111111111111111,1.0,,,,
12,mean,long,selected_cubed,1491,-0.017816337651791973,0.003568687830837275,-0.16592860113087787,0.08553231092974124,,,,
12,logvar,long,selected_cubed,1491,-1.1443079090806891,-1.1074438142818461,-6.36776035260118,3.7809592271569996,,,,
12,zero_variance,long,selected_cubed,1491,,,,,0,0,,
12,feature_auc,long,moment4_15,4757,0.731492773243208,0.8333333333333334,0.25,1.0,,,,
12,mean,long,moment4_15,1491,0.2937788588618027,0.2752498752406506,-0.22541375647598394,0.8317399208799829,,,,
12,logvar,long,moment4_15,1491,-0.38720650535015805,-0.17505069001242765,-3.5677778609984467,2.593388561553107,,,,
12,zero_variance,long,moment4_15,1491,,,,,0,0,,
12,feature_auc,long,selected_power4,4757,0.6706530321052474,0.75,0.1111111111111111,1.0,,,,
12,mean,long,selected_power4,1491,-0.03682784535501904,-0.00012768483540919612,-0.17611053769385682,0.03636181512256367,,,,
12,logvar,long,selected_power4,1489,-1.5147108768173994,-1.1631835983725531,-7.972358530063509,4.9806086217536265,,,,
12,zero_variance,long,selected_power4,1491,,,,,1,1,,
12,feature_auc,long,moment5_15,4757,0.7292240893353295,0.8333333333333334,0.2222222222222222,1.0,,,,
12,mean,long,moment5_15,1491,0.30338306160528683,0.28494170669418195,-0.21183787703979368,0.83823230863088,,,,
12,logvar,long,moment5_15,1491,-0.5094858842148655,-0.3568067286918111,-3.7448829694089683,2.3653139292780594,,,,
12,zero_variance,long,moment5_15,1491,,,,,0,0,,
12,feature_auc,long,selected_power5,4757,0.6691243159527703,0.75,0.1111111111111111,1.0,,,,
12,mean,long,selected_power5,1491,-0.04397804647495433,-0.0001876133702020874,-0.18192637891732577,0.01628345166720288,,,,
12,logvar,long,selected_power5,1487,-1.9347645805095364,-1.4532020743199232,-10.05942756084065,6.173992787127387,,,,
