version,design,n_cells,n_dataset_families,candidate_count,all_topology_candidate_count,graph_health_prefilter,score_freeze_hash,nested_delta_vs_iu_pp,nested_delta_vs_iu_ci_pp,nested_auprc_delta_vs_iu_pp,nested_auprc_delta_vs_iu_ci_pp,positive_outer_families,worst_outer_family_pp,nonzero_selected_folds,fixed_default_delta_pp,fixed_default_ci_pp,incumbent_dufs_liu_delta_pp,family_nrm_delta_pp,nrm_recovery_fraction,d50_point_pp,d50_ci_pp,d30_point_pp,d30_ci_pp,full_minus_same_graph_u2_pp,full_minus_dufs_same_readout_pp,promotion_gates,selected_graph_health,connectivity_mechanism_gate_pass,topology_rescue_sensitivities,promotion_pass
family-residual-graph-liu-v3-2026-08-23,nested leave-one-dataset-family-out retrospective development,23,8,1152,1536,"{""registered_graph_settings"": 84, ""eligible_graph_settings"": 84, ""criterion"": ""symmetric finite nonnegative weights, finite positive minimum/mean degree, and zero isolated nodes in all 24 cells; connectivity is a separate mechanism gate""}",71eee2c2fc774d0338d732dbb62d91f5cce557770988183b19262ba0b0cb096a,0.01820857070765505,"[-0.041271095454121685, 0.08030478385556337]",0.012839084346341694,"[-0.016686415415452162, 0.04082248698242849]",4,-0.13117035034732272,8,0.007661565645388409,"[-0.025608686101401636, 0.041011656329639046]",0.0677805041215326,0.27710875400040114,0.06570911400232665,-0.12034580629254553,"[-0.2491490999484218, 0.004570837795606487]",-0.0649240554924653,"[-0.15179393378911382, 0.01725539018304145]",0.018355988733689543,-0.013571462166510388,"{""ci_lower_gt_zero"": false, ""point_at_least_0p10pp"": false, ""six_of_eight_positive"": false, ""worst_at_least_minus_0p50pp"": true, ""six_nonzero_folds"": true, ""d30_lower_nonnegative"": false}","{""connected_cells"": 19, ""n_cells"": 24, ""minimum_degree"": 0.05702016505848516, ""minimum_algebraic_connectivity"": 0.0, ""maximum_component_excess_fraction"": 0.03483606557377049, ""maximum_isolated_fraction"": 0.0, ""minimum_largest_component_fraction"": 0.6086065573770492, ""mechanism_healthy_cells"": 22, ""mechanism_healthy_cell_fraction"": 0.9166666666666666, ""mechanism_health_criterion"": ""largest component >=90% and isolated fraction <=5%; at least 90% of cells required for mechanism promotion"", ""all_symmetric"": true}",True,"{""adaptive_only"": {""candidate_count"": 384, ""nested_delta_vs_iu_pp"": 0.015399769114441271, ""nested_delta_vs_iu_ci_pp"": [-0.004966876171160345, 0.05047094232044121], ""positive_families"": 3, ""worst_family_pp"": -0.01072596935948189, ""selected_keys_by_fold"": [""u2__gadaptive__e0100__b0000__k07__l0003"", ""cs__gadaptive__e0100__b0000__k07__l0003__t0100"", ""u2__gadaptive__e0100__b0000__k07__l0003"", ""u2__gadaptive__e0100__b0000__k07__l0003"", ""u2__gadaptive__e0100__b0000__k07__l0003"", ""u2__gadaptive__e0100__b0000__k07__l0003"", ""u2__gadaptive__e0100__b0000__k07__l0003"", ""cs__gadaptive__e0100__b0000__k07__l0003__t0100""], ""final_key"": ""cs__gadaptive__e0100__b0000__k07__l0003__t0100"", ""final_config"": {""beta"": 0.0, ""eta"": 1.0, ""k"": 7, ""lambda"": 0.03, ""readout"": ""cs"", ""topology"": ""adaptive"", ""trust_factor"": 1.0}, ""final_selection_diagnostics"": {""best_key"": ""cs__gadaptive__e0100__b0000__k07__l0300__t0050"", ""best_mean"": 0.0014473003291529559, ""best_se"": 0.0013222869041525595, ""one_se_threshold"": 0.0001250134250003964, ""eligible_count"": 43, ""tail_safe_count"": 39, ""chosen_training_mean"": 0.00035195277674779835, ""chosen_training_worst"": -0.00041517266045828133}}, ""union_plus_adaptive"": {""candidate_count"": 1536, ""nested_delta_vs_iu_pp"": 0.01820857070765505, ""nested_delta_vs_iu_ci_pp"": [-0.04179777570473658, 0.08074971712131047], ""positive_families"": 4, ""worst_family_pp"": -0.13117035034732272, ""selected_keys_by_fold"": [""cs__gunion__e0100__b0000__k07__l0010__t0100"", ""u2__gunion__e0100__b0000__k07__l0003"", ""u2__gunion__e0100__b0000__k07__l0003"", ""cs__gunion__e0100__b0000__k07__l0010__t0100"", ""cs__gunion__e0100__b0000__k07__l0003__t0100"", ""u2__gunion__e0100__b0000__k07__l0003"", ""u2__gunion__e0100__b0000__k07__l0003"", ""cs__gunion__e0100__b0000__k07__l0003__t0100""], ""final_key"": ""u2__gunion__e0100__b0000__k07__l0003"", ""final_config"": {""beta"": 0.0, ""eta"": 1.0, ""k"": 7, ""lambda"": 0.03, ""readout"": ""u2"", ""topology"": ""union""}, ""final_selection_diagnostics"": {""best_key"": ""cs__gunion__e0100__b0000__k07__l1000__t0100"", ""best_mean"": 0.002580150327856053, ""best_se"": 0.0025819020520472255, ""one_se_threshold"": -1.7517241911726641e-06, ""eligible_count"": 764, ""tail_safe_count"": 731, ""chosen_training_mean"": 1.4911826840275274e-05, ""chosen_training_worst"": -3.221919562811371e-05}}}",False
