cell,family,domain,n,positive_rate,method_key,method,auroc,auprc,score_variance
truthfulqa_llama8b,truthfulqa,QA,7633,0.10598716101139788,cm_iu_k1,cm_iu_k1,0.6584535131586765,0.19637111851699451,0.21251752987552341
truthfulqa_llama8b,truthfulqa,QA,7633,0.10598716101139788,cm_iu_k2,cm_iu_k2,0.6679801674305911,0.20257598159621637,0.16646184879659695
truthfulqa_llama8b,truthfulqa,QA,7633,0.10598716101139788,cm_iu_k3,cm_iu_k3,0.6407697981529596,0.1844003276583372,0.18853486622631574
truthfulqa_llama8b,truthfulqa,QA,7633,0.10598716101139788,cm_iu_k4,cm_iu_k4,0.5778813451252541,0.15397757836178327,0.3107860272008012
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,deployed_upcr_mixed_v2,Deployed-style U-PCR (mixed-v2),0.7391725921137686,0.8731907738764855,0.20611014344200712
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,iu_pcr,IU-PCR,0.7589689722042663,0.8840733796474813,0.12413405481523042
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,su_pcr,SU-PCR reproduction,0.7574741435035552,0.8841972225535021,0.11798526496876624
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,sdsf,SDSF,0.7102254363283774,0.8413809489769822,0.13635705111749757
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,dufs_liu,DUFS-LIU,0.7576963477698773,0.8841584934516975,0.10543686050494239
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,cm_direct_selected,CM-LFF direct factor,0.7589689722042663,0.8840733796474813,0.12413405481523042
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,cm_iu_selected,CM-deflated IU-PCR,0.7589689722042663,0.8840733796474813,0.12413405481523042
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,cm_dufs_selected,CM-deflated DUFS-LIU,0.7576963477698773,0.8841584934516975,0.10543686050494239
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,pca_iu_selected,Second-order deflation control,0.7589689722042663,0.8840733796474813,0.12413405481523045
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,permuted_cm_iu_selected,Permuted-moment control,0.7589689722042663,0.8840733796474813,0.12413405481523042
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,cm_direct_k0,cm_direct_k0,0.7480809631544927,0.87725106065881,9.160856583393095
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,cm_direct_k1,cm_direct_k1,0.7572115384615385,0.875874876763179,9.802471670138392
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,cm_direct_k2,cm_direct_k2,0.619343891402715,0.7845972431688789,10.848738029367599
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,cm_direct_k3,cm_direct_k3,0.6198691014867486,0.7844892794926358,10.564073974816536
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,cm_direct_k4,cm_direct_k4,0.6191620879120879,0.7840988563007556,10.477882925666075
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,cm_iu_k0,cm_iu_k0,0.7589689722042663,0.8840733796474813,0.12413405481523042
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,cm_iu_k1,cm_iu_k1,0.7562621202327084,0.8770396849854278,0.2545144956312825
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,cm_iu_k2,cm_iu_k2,0.6180308661926308,0.784458767596798,0.21808382206193885
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,cm_iu_k3,cm_iu_k3,0.621788138332256,0.7846189291206612,0.21698377130914515
ars_gsm8k_r1distill8b,gsm8k,math,500,0.728,cm_iu_k4,cm_iu_k4,0.6235657724628313,0.7862204057216179,0.21867481675200842
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,deployed_upcr_mixed_v2,Deployed-style U-PCR (mixed-v2),0.708176755121312,0.47998083309827355,0.27902358769790053
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,iu_pcr,IU-PCR,0.7131294444123258,0.4905725477653871,0.25279702057887726
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,su_pcr,SU-PCR reproduction,0.7124164113237361,0.4885485838579607,0.2524442992857554
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,sdsf,SDSF,0.6830471565396696,0.4366988190690333,0.2616247795954188
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,dufs_liu,DUFS-LIU,0.711510666589582,0.4861765825934632,0.2248432852952442
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,cm_direct_selected,CM-LFF direct factor,0.7131294444123258,0.4905725477653871,0.25279702057887726
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,cm_iu_selected,CM-deflated IU-PCR,0.7131294444123258,0.4905725477653871,0.25279702057887726
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,cm_dufs_selected,CM-deflated DUFS-LIU,0.711510666589582,0.4861765825934632,0.2248432852952442
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,pca_iu_selected,Second-order deflation control,0.7131294444123258,0.4905725477653871,0.25279702057887704
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,permuted_cm_iu_selected,Permuted-moment control,0.7131294444123258,0.4905725477653871,0.25279702057887726
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,cm_direct_k0,cm_direct_k0,0.7044766915264687,0.46870482937242597,11.184972486267153
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,cm_direct_k1,cm_direct_k1,0.627661829604363,0.37343790070756594,17.790262673700695
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,cm_direct_k2,cm_direct_k2,0.6751459790715153,0.4390680039125775,19.185249429874194
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,cm_direct_k3,cm_direct_k3,0.6549112562872172,0.4125312203251146,19.625736828485387
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,cm_direct_k4,cm_direct_k4,0.5465109556570504,0.31243995019007137,28.903520174344898
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,cm_iu_k0,cm_iu_k0,0.7131294444123258,0.4905725477653871,0.25279702057887726
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,cm_iu_k1,cm_iu_k1,0.6390318166926827,0.3839794152289208,0.27761638063705757
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,cm_iu_k2,cm_iu_k2,0.6818908866662813,0.45107729805759417,0.28355684236983664
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,cm_iu_k3,cm_iu_k3,0.6568191015783084,0.4162661530911753,0.2963351544372133
internalstates_gsm8k_qwen25_7b,gsm8k,math,500,0.294,cm_iu_k4,cm_iu_k4,0.5439864331001523,0.31026262631522317,0.3142352948528991
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,deployed_upcr_mixed_v2,Deployed-style U-PCR (mixed-v2),0.699160313160369,0.5997445493765945,0.30527755035347864
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,iu_pcr,IU-PCR,0.6947338043771702,0.592125704849177,0.2732761866060901
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,su_pcr,SU-PCR reproduction,0.6950828981297884,0.5924133093515341,0.27291257579878603
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,sdsf,SDSF,0.6836186592938066,0.5955685789774966,0.3016564200278836
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,dufs_liu,DUFS-LIU,0.6951573714636803,0.5926274062411658,0.23989570812256758
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,cm_direct_selected,CM-LFF direct factor,0.6947338043771702,0.592125704849177,0.2732761866060901
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,cm_iu_selected,CM-deflated IU-PCR,0.6947338043771702,0.592125704849177,0.2732761866060901
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,cm_dufs_selected,CM-deflated DUFS-LIU,0.6951573714636803,0.5926274062411658,0.23989570812256758
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,pca_iu_selected,Second-order deflation control,0.6947338043771702,0.592125704849177,0.2732761866060904
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,permuted_cm_iu_selected,Permuted-moment control,0.6947338043771702,0.592125704849177,0.2732761866060901
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,cm_direct_k0,cm_direct_k0,0.6947710410441162,0.5934307600674623,13.957630576989185
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,cm_direct_k1,cm_direct_k1,0.6654401839491346,0.5631332794262389,18.117914111862856
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,cm_direct_k2,cm_direct_k2,0.5132865082246487,0.43904486524715797,11.417585070400222
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,cm_direct_k3,cm_direct_k3,0.5532856703996426,0.48170501420751377,24007.269098303448
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,cm_direct_k4,cm_direct_k4,0.5211969726589774,0.44851516044081935,10.841104577518104
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,cm_iu_k0,cm_iu_k0,0.6947338043771702,0.592125704849177,0.2732761866060901
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,cm_iu_k1,cm_iu_k1,0.6699807300248555,0.5697917968197628,0.2790344025386285
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,cm_iu_k2,cm_iu_k2,0.5225398199607153,0.4468408590822433,0.28228814451210404
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,cm_iu_k3,cm_iu_k3,0.4940467878720176,0.454970564535367,1.3047707867413942
lapeigvals_gsm8k_llama3b,gsm8k,math,1319,0.4450341167551175,cm_iu_k4,cm_iu_k4,0.5260214483201608,0.45282173654815594,0.29126716126017876
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,deployed_upcr_mixed_v2,Deployed-style U-PCR (mixed-v2),0.8108335335094884,0.9044944186741598,0.31120227755067115
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,iu_pcr,IU-PCR,0.8180598927055809,0.9077596145173286,0.2805714142519445
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,su_pcr,SU-PCR reproduction,0.8180799103210825,0.9077175836551423,0.2808416414248971
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,sdsf,SDSF,0.7910561293938665,0.8930819801674863,0.3134440553064043
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,dufs_liu,DUFS-LIU,0.8184001921691089,0.90764081881739,0.23668562487882022
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,cm_direct_selected,CM-LFF direct factor,0.8180598927055809,0.9077596145173286,0.2805714142519445
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,cm_iu_selected,CM-deflated IU-PCR,0.8180598927055809,0.9077596145173286,0.2805714142519445
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,cm_dufs_selected,CM-deflated DUFS-LIU,0.8184001921691089,0.90764081881739,0.23668562487882022
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,pca_iu_selected,Second-order deflation control,0.8180598927055809,0.9077596145173286,0.28057141425194426
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,permuted_cm_iu_selected,Permuted-moment control,0.8180598927055809,0.9077596145173286,0.2805714142519445
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,cm_direct_k0,cm_direct_k0,0.8197814076387221,0.9111222414297124,13.534127580701217
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,cm_direct_k1,cm_direct_k1,0.7903154776203059,0.8800327648268234,11.29084054580986
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,cm_direct_k2,cm_direct_k2,0.7532228360957643,0.8566759115303325,12.739135953193054
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,cm_direct_k3,cm_direct_k3,0.6731123388581952,0.8207949264385878,22.406818100715753
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,cm_direct_k4,cm_direct_k4,0.6605412763231643,0.8095185432359913,11.423108993692356
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,cm_iu_k0,cm_iu_k0,0.8180598927055809,0.9077596145173286,0.2805714142519445
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,cm_iu_k1,cm_iu_k1,0.7887340859956762,0.8777938300561288,0.28261613533743357
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,cm_iu_k2,cm_iu_k2,0.7575866762751221,0.8601162144294796,0.28532665620684333
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,cm_iu_k3,cm_iu_k3,0.6674473536712308,0.8206548023079343,0.33059015772500827
lapeigvals_gsm8k_llama8b,gsm8k,math,500,0.724,cm_iu_k4,cm_iu_k4,0.6599007126271118,0.8119495543816841,0.3020620533989023
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,deployed_upcr_mixed_v2,Deployed-style U-PCR (mixed-v2),0.844218667071044,0.9818508837269633,0.3066424460292896
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,iu_pcr,IU-PCR,0.8466525134581848,0.9821485814535464,0.2745340696997061
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,su_pcr,SU-PCR reproduction,0.8270680112214723,0.9779080293475957,0.23126388003005702
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,sdsf,SDSF,0.5960800667222685,0.9217531284985008,0.9646063970729212
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,dufs_liu,DUFS-LIU,0.8467586625217985,0.9821693789825339,0.24183370264796733
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,cm_direct_selected,CM-LFF direct factor,0.8466525134581848,0.9821485814535464,0.2745340696997061
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,cm_iu_selected,CM-deflated IU-PCR,0.8466525134581848,0.9821485814535464,0.2745340696997061
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,cm_dufs_selected,CM-deflated DUFS-LIU,0.8467586625217985,0.9821693789825339,0.24183370264796733
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,pca_iu_selected,Second-order deflation control,0.8466525134581848,0.9821485814535464,0.2745340696997059
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,permuted_cm_iu_selected,Permuted-moment control,0.8466525134581848,0.9821485814535464,0.2745340696997061
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,cm_direct_k0,cm_direct_k0,0.8486238532110091,0.9824778287774374,14.276590550259998
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,cm_direct_k1,cm_direct_k1,0.7383577223443779,0.9488599833079008,10.199310254403596
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,cm_direct_k2,cm_direct_k2,0.7001137311395861,0.9378441488964095,9.616532824009209
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,cm_direct_k3,cm_direct_k3,0.6711577830009857,0.9455882365748822,16.53632863257371
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,cm_direct_k4,cm_direct_k4,0.6490863598453256,0.9396307383244504,19.991539742351087
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,cm_iu_k0,cm_iu_k0,0.8466525134581848,0.9821485814535464,0.2745340696997061
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,cm_iu_k1,cm_iu_k1,0.7567442565774509,0.9551834452485554,0.25159486234910844
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,cm_iu_k2,cm_iu_k2,0.6981651376146789,0.9383443336108024,0.2543712792241573
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,cm_iu_k3,cm_iu_k3,0.6612935021608917,0.944799253797623,0.31416959648873716
lapeigvals_gsm8k_mistral24b,gsm8k,math,1319,0.9173616376042456,cm_iu_k4,cm_iu_k4,0.6328531351884146,0.9374863433567582,0.3302851026639136
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,deployed_upcr_mixed_v2,Deployed-style U-PCR (mixed-v2),0.7972699573430835,0.9426483787441942,0.2806426339922746
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,iu_pcr,IU-PCR,0.7974812106439163,0.9378484761817595,0.24893868613094025
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,su_pcr,SU-PCR reproduction,0.7986756043063173,0.9397452572270315,0.24252571569663287
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,sdsf,SDSF,0.7914279910623603,0.9362455952147085,0.24802239949166052
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,dufs_liu,DUFS-LIU,0.7986999796871825,0.9397567854261151,0.21958332518356563
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,cm_direct_selected,CM-LFF direct factor,0.7974812106439163,0.9378484761817595,0.24893868613094025
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,cm_iu_selected,CM-deflated IU-PCR,0.7974812106439163,0.9378484761817595,0.24893868613094025
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,cm_dufs_selected,CM-deflated DUFS-LIU,0.7986999796871825,0.9397567854261151,0.21958332518356563
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,pca_iu_selected,Second-order deflation control,0.7974812106439163,0.9378484761817595,0.24893868613094003
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,permuted_cm_iu_selected,Permuted-moment control,0.7974812106439163,0.9378484761817595,0.24893868613094025
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,cm_direct_k0,cm_direct_k0,0.8051310176721511,0.943850816045978,11.085440564354258
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,cm_direct_k1,cm_direct_k1,0.7138086532602071,0.911045107774421,12.974810658380175
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,cm_direct_k2,cm_direct_k2,0.7319926873857404,0.910880130839574,16.192974917050677
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,cm_direct_k3,cm_direct_k3,0.5904448507007922,0.8554370164735624,21.015883549358573
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,cm_direct_k4,cm_direct_k4,0.5369815153361772,0.8320969911083967,23.209850193429194
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,cm_iu_k0,cm_iu_k0,0.7974812106439163,0.9378484761817595,0.24893868613094025
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,cm_iu_k1,cm_iu_k1,0.7150071094860857,0.9135810090293905,0.2540779238989389
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,cm_iu_k2,cm_iu_k2,0.7331098923420678,0.9111277118458067,0.2725085295667863
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,cm_iu_k3,cm_iu_k3,0.5944139752183628,0.8571760686007149,0.2828898643955443
lapeigvals_gsm8k_nemo,gsm8k,math,1319,0.8294162244124337,cm_iu_k4,cm_iu_k4,0.5419012797074955,0.8352115060448991,0.29134542673160224
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,deployed_upcr_mixed_v2,Deployed-style U-PCR (mixed-v2),0.8088448633398303,0.955139569507924,0.2862381115396938
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,iu_pcr,IU-PCR,0.809703717548216,0.954709259121877,0.19259054071489112
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,su_pcr,SU-PCR reproduction,0.8099351186820816,0.9548013380371256,0.20765881981021045
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,sdsf,SDSF,0.790252672238094,0.9473662175010078,0.2116004499974707
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,dufs_liu,DUFS-LIU,0.8102822203828799,0.9549300917697402,0.1661022727021694
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,cm_direct_selected,CM-LFF direct factor,0.809703717548216,0.954709259121877,0.19259054071489112
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,cm_iu_selected,CM-deflated IU-PCR,0.809703717548216,0.954709259121877,0.19259054071489112
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,cm_dufs_selected,CM-deflated DUFS-LIU,0.8102822203828799,0.9549300917697402,0.1661022727021694
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,pca_iu_selected,Second-order deflation control,0.809703717548216,0.954709259121877,0.19259054071489107
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,permuted_cm_iu_selected,Permuted-moment control,0.809703717548216,0.954709259121877,0.19259054071489112
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,cm_direct_k0,cm_direct_k0,0.8133527354284036,0.9568476229755517,10.57956241099016
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,cm_direct_k1,cm_direct_k1,0.7729064872417875,0.9408151627391371,11.771146741554569
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,cm_direct_k2,cm_direct_k2,0.6767415160334285,0.9025824204518356,26.810195322759864
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,cm_direct_k3,cm_direct_k3,0.6810669372279924,0.9043055770022002,26.413305158821967
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,cm_direct_k4,cm_direct_k4,0.5583620359739764,0.8608991871846451,59.202280190656076
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,cm_iu_k0,cm_iu_k0,0.809703717548216,0.954709259121877,0.19259054071489112
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,cm_iu_k1,cm_iu_k1,0.7832349878514404,0.9462866413561575,0.20113940032329447
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,cm_iu_k2,cm_iu_k2,0.686260112674552,0.9063672425644229,0.27529595271216356
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,cm_iu_k3,cm_iu_k3,0.6824864941838216,0.9049812560355706,0.292327597649249
lapeigvals_gsm8k_phi35,gsm8k,math,1319,0.8476118271417741,cm_iu_k4,cm_iu_k4,0.5608006479231749,0.8615955106337341,0.2974293169808259
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,deployed_upcr_mixed_v2,Deployed-style U-PCR (mixed-v2),0.7830679315212743,0.7569148338162224,0.27295269968550956
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,iu_pcr,IU-PCR,0.7856016259788752,0.7617678999712718,0.2562152734160974
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,su_pcr,SU-PCR reproduction,0.7855970276223279,0.7617554626089196,0.25590577713245016
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,sdsf,SDSF,0.7707857211832492,0.7314178174984813,0.2651531590092947
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,dufs_liu,DUFS-LIU,0.785953400254749,0.7611113419960525,0.22189608952132692
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,cm_direct_selected,CM-LFF direct factor,0.7323250670210466,0.7004252976785798,12.939658909337616
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,cm_iu_selected,CM-deflated IU-PCR,0.7361577972032796,0.7060609474852146,0.2904550678412315
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,cm_dufs_selected,CM-deflated DUFS-LIU,0.7360359407547742,0.705612556333619,0.2601927674442132
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,pca_iu_selected,Second-order deflation control,0.7884526070382446,0.7596614368863842,0.29731961942988755
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,permuted_cm_iu_selected,Permuted-moment control,0.6922963732761911,0.6701165593952545,0.04366505302297258
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,cm_direct_k0,cm_direct_k0,0.7893446882084343,0.7632170993418921,11.696098794731146
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,cm_direct_k1,cm_direct_k1,0.7480077620258521,0.7154091860480165,14.587573573191262
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,cm_direct_k2,cm_direct_k2,0.7323250670210466,0.7004252976785798,12.939658909337616
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,cm_direct_k3,cm_direct_k3,0.6747329504435114,0.6804415166205695,18536.668934312016
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,cm_direct_k4,cm_direct_k4,0.5191935402287222,0.5311304958039854,47126.03949661635
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,cm_iu_k0,cm_iu_k0,0.7856016259788752,0.7617678999712718,0.2562152734160974
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,cm_iu_k1,cm_iu_k1,0.750350624686737,0.717554514705964,0.2834647201541752
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,cm_iu_k2,cm_iu_k2,0.7361577972032796,0.7060609474852146,0.2904550678412315
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,cm_iu_k3,cm_iu_k3,0.5559022205463767,0.5713008091074578,1.9832638637476818
noise_gsm8k_mistral7b,gsm8k,math,1319,0.4988627748294162,cm_iu_k4,cm_iu_k4,0.48195834808639393,0.4948132817528703,0.16727529455722295
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,deployed_upcr_mixed_v2,Deployed-style U-PCR (mixed-v2),0.6834092075606436,0.8289682911905553,0.18818369808812024
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,iu_pcr,IU-PCR,0.6727700787753008,0.8191824738479018,0.13459537077251438
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,su_pcr,SU-PCR reproduction,0.6761453660931467,0.8222005840752055,0.1263809672255885
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,sdsf,SDSF,0.636955769788668,0.7882559811347974,0.14408267310181663
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,dufs_liu,DUFS-LIU,0.6761453660931469,0.8222391096362126,0.1129684453557446
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,cm_direct_selected,CM-LFF direct factor,0.6727700787753008,0.8191824738479018,0.13459537077251438
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,cm_iu_selected,CM-deflated IU-PCR,0.6727700787753008,0.8191824738479018,0.13459537077251438
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,cm_dufs_selected,CM-deflated DUFS-LIU,0.6761453660931469,0.8222391096362126,0.1129684453557446
noise_gsm8k_phi3mini,gsm8k,math,1319,0.709628506444276,pca_iu_selected,Second-order deflation control,0.6727700787753008,0.8191824738479018,0.13459537077251446
