scope,channel,set,n_locators,stratum,n_erroneous,union_sla_exact,union_sla_tolerance_one,shuffled_union_sla_exact
within_channel,chosen_surprisal,top5+jump,2,steps_6_to_10,2308,0.09705372616984402,0.3050259965337955,0.23873483535528597
within_channel,chosen_surprisal,top5+jump,2,steps_11_plus,822,0.07785888077858881,0.20437956204379562,0.15815085158150852
within_channel,chosen_surprisal,top5+q90,2,all,4442,0.25123818099954975,0.54997748761819,0.30526789734353893
within_channel,chosen_surprisal,top5+q90,2,steps_2_to_5,1312,0.37652439024390244,0.7652439024390244,0.4428353658536585
within_channel,chosen_surprisal,top5+q90,2,steps_6_to_10,2308,0.21447140381282495,0.5086655112651647,0.27253032928942805
within_channel,chosen_surprisal,top5+q90,2,steps_11_plus,822,0.15450121654501217,0.3223844282238443,0.17761557177615572
within_channel,chosen_surprisal,top5+first_token,2,all,4442,0.1289959477712742,0.36357496623142727,0.3237280504277353
within_channel,chosen_surprisal,top5+first_token,2,steps_2_to_5,1312,0.23780487804878048,0.6135670731707317,0.4657012195121951
within_channel,chosen_surprisal,top5+first_token,2,steps_6_to_10,2308,0.09098786828422877,0.28986135181975736,0.2941941074523397
within_channel,chosen_surprisal,top5+first_token,2,steps_11_plus,822,0.06204379562043796,0.17153284671532848,0.18004866180048662
within_channel,chosen_surprisal,top5+boxcar8_max,2,all,4442,0.13327330031517334,0.3680774425934264,0.21364250337685728
within_channel,chosen_surprisal,top5+boxcar8_max,2,steps_2_to_5,1312,0.24085365853658536,0.6173780487804879,0.32621951219512196
within_channel,chosen_surprisal,top5+boxcar8_max,2,steps_6_to_10,2308,0.09618717504332755,0.29462738301559793,0.17937608318890816
within_channel,chosen_surprisal,top5+boxcar8_max,2,steps_11_plus,822,0.06569343065693431,0.17639902676399027,0.13017031630170317
within_channel,chosen_surprisal,top5+page_wmax,2,all,4442,0.135074290859973,0.3707789284106258,0.21431787483115713
within_channel,chosen_surprisal,top5+page_wmax,2,steps_2_to_5,1312,0.24466463414634146,0.6189024390243902,0.3254573170731707
within_channel,chosen_surprisal,top5+page_wmax,2,steps_6_to_10,2308,0.09662045060658579,0.29462738301559793,0.18067590987868284
within_channel,chosen_surprisal,top5+page_wmax,2,steps_11_plus,822,0.0681265206812652,0.18856447688564476,0.13138686131386862
within_channel,chosen_surprisal,top5+peak,7,all,4442,0.34128770823953175,0.620216118865376,0.38338586222422333
within_channel,chosen_surprisal,top5+peak,7,steps_2_to_5,1312,0.46646341463414637,0.8064024390243902,0.5121951219512195
within_channel,chosen_surprisal,top5+peak,7,steps_6_to_10,2308,0.31325823223570193,0.5953206239168111,0.35831889081455803
within_channel,chosen_surprisal,top5+peak,7,steps_11_plus,822,0.22019464720194648,0.3929440389294404,0.24817518248175183
within_channel,chosen_surprisal,top5+spread,4,all,4442,0.3365601080594327,0.6686177397568662,0.33881134624043224
within_channel,chosen_surprisal,top5+spread,4,steps_2_to_5,1312,0.46646341463414637,0.8429878048780488,0.49009146341463417
within_channel,chosen_surprisal,top5+spread,4,steps_6_to_10,2308,0.30329289428076256,0.651213171577123,0.3037261698440208
within_channel,chosen_surprisal,top5+spread,4,steps_11_plus,822,0.22262773722627738,0.4391727493917275,0.19586374695863748
within_channel,chosen_surprisal,top5+trend,3,all,4442,0.3194506978838361,0.6749212066636651,0.33971184151283207
within_channel,chosen_surprisal,top5+trend,3,steps_2_to_5,1312,0.4695121951219512,0.9115853658536586,0.5182926829268293
within_channel,chosen_surprisal,top5+trend,3,steps_6_to_10,2308,0.27469670710571925,0.6304159445407279,0.29506065857885616
within_channel,chosen_surprisal,top5+trend,3,steps_11_plus,822,0.20559610705596107,0.4221411192214112,0.18004866180048662
within_channel,chosen_surprisal,top5+sequential,4,all,4442,0.3070688878883386,0.6042323277802791,0.3356596127870329
within_channel,chosen_surprisal,top5+sequential,4,steps_2_to_5,1312,0.4489329268292683,0.7728658536585366,0.4641768292682927
within_channel,chosen_surprisal,top5+sequential,4,steps_6_to_10,2308,0.26776429809358754,0.5736568457538995,0.3093587521663778
within_channel,chosen_surprisal,top5+sequential,4,steps_11_plus,822,0.19099756690997566,0.4209245742092457,0.20437956204379562
within_channel,chosen_surprisal,top5+first_token,2,all,4442,0.1289959477712742,0.36357496623142727,0.3237280504277353
within_channel,chosen_surprisal,top5+first_token,2,steps_2_to_5,1312,0.23780487804878048,0.6135670731707317,0.4657012195121951
within_channel,chosen_surprisal,top5+first_token,2,steps_6_to_10,2308,0.09098786828422877,0.28986135181975736,0.2941941074523397
within_channel,chosen_surprisal,top5+first_token,2,steps_11_plus,822,0.06204379562043796,0.17153284671532848,0.18004866180048662
within_channel,chosen_surprisal,top5+mean,2,all,4442,0.18842863574966232,0.45610085547050877,0.2435839711841513
within_channel,chosen_surprisal,top5+mean,2,steps_2_to_5,1312,0.2919207317073171,0.676829268292683,0.3620426829268293
within_channel,chosen_surprisal,top5+mean,2,steps_6_to_10,2308,0.15641247833622185,0.40511265164644716,0.20927209705372618
within_channel,chosen_surprisal,top5+mean,2,steps_11_plus,822,0.11313868613138686,0.24695863746958638,0.15085158150851583
within_channel,chosen_surprisal,all_readouts,17,all,4442,0.65015758667267,0.9022962629446195,0.6359747861323728
within_channel,chosen_surprisal,all_readouts,17,steps_2_to_5,1312,0.7766768292682927,0.9855182926829268,0.7972560975609756
within_channel,chosen_surprisal,all_readouts,17,steps_6_to_10,2308,0.6360485268630849,0.9072790294627383,0.6252166377816292
within_channel,chosen_surprisal,all_readouts,17,steps_11_plus,822,0.4878345498783455,0.7554744525547445,0.40875912408759124
within_channel,logprob_margin,top5,1,all,4442,0.2989644304367402,0.54952723998199,0.2505628095452499
within_channel,logprob_margin,top5,1,steps_2_to_5,1312,0.4009146341463415,0.7560975609756098,0.38490853658536583
within_channel,logprob_margin,top5,1,steps_6_to_10,2308,0.28682842287694976,0.5181975736568457,0.21967071057192375
within_channel,logprob_margin,top5,1,steps_11_plus,822,0.170316301703163,0.3077858880778589,0.12287104622871046
within_channel,logprob_margin,top5+top10,2,all,4442,0.37528140477262495,0.6253939666816749,0.3237280504277353
within_channel,logprob_margin,top5+top10,2,steps_2_to_5,1312,0.4771341463414634,0.8086890243902439,0.47865853658536583
within_channel,logprob_margin,top5+top10,2,steps_6_to_10,2308,0.3643847487001733,0.604419410745234,0.28639514731369153
within_channel,logprob_margin,top5+top10,2,steps_11_plus,822,0.24330900243309003,0.39172749391727496,0.18126520681265207
within_channel,logprob_margin,top5+mean,2,all,4442,0.41467807294011705,0.7008104457451598,0.3329581269698334
within_channel,logprob_margin,top5+mean,2,steps_2_to_5,1312,0.5510670731707317,0.8696646341463414,0.5114329268292683
within_channel,logprob_margin,top5+mean,2,steps_6_to_10,2308,0.3990467937608319,0.6967071057192374,0.2907279029462738
within_channel,logprob_margin,top5+mean,2,steps_11_plus,822,0.24087591240875914,0.44282238442822386,0.16666666666666666
within_channel,logprob_margin,top5+log_top5,2,all,4442,0.41332733003151734,0.7215218370103557,0.38226024313372353
within_channel,logprob_margin,top5+log_top5,2,steps_2_to_5,1312,0.5632621951219512,0.8963414634146342,0.5525914634146342
within_channel,logprob_margin,top5+log_top5,2,steps_6_to_10,2308,0.3925476603119584,0.7153379549393414,0.3461871750433276
within_channel,logprob_margin,top5+log_top5,2,steps_11_plus,822,0.23236009732360097,0.45985401459854014,0.2116788321167883
within_channel,logprob_margin,top5+cusum_top5,2,all,4442,0.434939216569113,0.7323277802791536,0.39081494822152185
within_channel,logprob_margin,top5+cusum_top5,2,steps_2_to_5,1312,0.600609756097561,0.9176829268292683,0.5724085365853658
within_channel,logprob_margin,top5+cusum_top5,2,steps_6_to_10,2308,0.4033795493934142,0.7114384748700173,0.35571923743500866
within_channel,logprob_margin,top5+cusum_top5,2,steps_11_plus,822,0.2591240875912409,0.4951338199513382,0.19951338199513383
within_channel,logprob_margin,top5+onset80,2,all,4442,0.3876632147681225,0.665240882485367,0.32733003151733453
within_channel,logprob_margin,top5+onset80,2,steps_2_to_5,1312,0.4817073170731707,0.8224085365853658,0.46722560975609756
within_channel,logprob_margin,top5+onset80,2,steps_6_to_10,2308,0.38128249566724437,0.6555459272097054,0.2989601386481802
within_channel,logprob_margin,top5+onset80,2,steps_11_plus,822,0.25547445255474455,0.4416058394160584,0.18369829683698297
within_channel,logprob_margin,top5+top30,2,all,4442,0.4281855020261144,0.6634398919405673,0.37167942368302564
within_channel,logprob_margin,top5+top30,2,steps_2_to_5,1312,0.5472560975609756,0.836890243902439,0.520579268292683
within_channel,logprob_margin,top5+top30,2,steps_6_to_10,2308,0.41594454072790293,0.6499133448873483,0.33925476603119586
within_channel,logprob_margin,top5+top30,2,steps_11_plus,822,0.2725060827250608,0.4245742092457421,0.22506082725060828
within_channel,logprob_margin,top5+std,2,all,4442,0.3820351193156236,0.7023863124718596,0.33993696533093204
within_channel,logprob_margin,top5+std,2,steps_2_to_5,1312,0.5411585365853658,0.8894817073170732,0.5221036585365854
within_channel,logprob_margin,top5+std,2,steps_6_to_10,2308,0.3513864818024263,0.6867417677642981,0.29506065857885616
within_channel,logprob_margin,top5+std,2,steps_11_plus,822,0.2141119221411192,0.44768856447688565,0.17518248175182483
within_channel,logprob_margin,top5+iqr,2,all,4442,0.3809095002251238,0.7057631697433588,0.35727149932462854
within_channel,logprob_margin,top5+iqr,2,steps_2_to_5,1312,0.5297256097560976,0.8948170731707317,0.5350609756097561
within_channel,logprob_margin,top5+iqr,2,steps_6_to_10,2308,0.354419410745234,0.6854419410745234,0.31845753899480067
within_channel,logprob_margin,top5+iqr,2,steps_11_plus,822,0.21776155717761558,0.4610705596107056,0.18248175182481752
within_channel,logprob_margin,top5+frac_above_z,2,all,4442,0.38045925258892394,0.6834759117514633,0.3223773075191355
within_channel,logprob_margin,top5+frac_above_z,2,steps_2_to_5,1312,0.506859756097561,0.8704268292682927,0.5076219512195121
within_channel,logprob_margin,top5+frac_above_z,2,steps_6_to_10,2308,0.36048526863084923,0.6629116117850953,0.2755632582322357
within_channel,logprob_margin,top5+frac_above_z,2,steps_11_plus,822,0.23479318734793186,0.44282238442822386,0.15815085158150852
within_channel,logprob_margin,top5+slope,2,all,4442,0.4203061683926159,0.6945069788383611,0.3212516884286358
within_channel,logprob_margin,top5+slope,2,steps_2_to_5,1312,0.5685975609756098,0.8666158536585366,0.4893292682926829
within_channel,logprob_margin,top5+slope,2,steps_6_to_10,2308,0.3964471403812825,0.6798093587521664,0.2833622183708839
within_channel,logprob_margin,top5+slope,2,steps_11_plus,822,0.25060827250608275,0.4610705596107056,0.15936739659367397
within_channel,logprob_margin,top5+jump,2,all,4442,0.44934714092751016,0.7298514182800541,0.3523187753264295
within_channel,logprob_margin,top5+jump,2,steps_2_to_5,1312,0.5739329268292683,0.8948170731707317,0.5175304878048781
within_channel,logprob_margin,top5+jump,2,steps_6_to_10,2308,0.4311091854419411,0.7162045060658578,0.3210571923743501
within_channel,logprob_margin,top5+jump,2,steps_11_plus,822,0.30170316301703165,0.5048661800486618,0.17639902676399027
within_channel,logprob_margin,top5+q90,2,all,4442,0.385186852769023,0.6776226924808645,0.3280054029716344
within_channel,logprob_margin,top5+q90,2,steps_2_to_5,1312,0.49314024390243905,0.8551829268292683,0.49771341463414637
within_channel,logprob_margin,top5+q90,2,steps_6_to_10,2308,0.37391681109185443,0.6637781629116117,0.29116117850953205
within_channel,logprob_margin,top5+q90,2,steps_11_plus,822,0.24452554744525548,0.43309002433090027,0.16058394160583941
within_channel,logprob_margin,top5+first_token,2,all,4442,0.39329131022062136,0.7172444844664565,0.3656010805943269
within_channel,logprob_margin,top5+first_token,2,steps_2_to_5,1312,0.5182926829268293,0.9077743902439024,0.5365853658536586
within_channel,logprob_margin,top5+first_token,2,steps_6_to_10,2308,0.37694974003466203,0.7027729636048526,0.3297227036395147
within_channel,logprob_margin,top5+first_token,2,steps_11_plus,822,0.2396593673965937,0.4537712895377129,0.19343065693430658
within_channel,logprob_margin,top5+boxcar8_max,2,all,4442,0.41692931112111664,0.6895542548401621,0.3696533093201261
within_channel,logprob_margin,top5+boxcar8_max,2,steps_2_to_5,1312,0.5525914634146342,0.8810975609756098,0.5327743902439024
within_channel,logprob_margin,top5+boxcar8_max,2,steps_6_to_10,2308,0.3951473136915078,0.6663778162911612,0.34228769497400346
within_channel,logprob_margin,top5+boxcar8_max,2,steps_11_plus,822,0.2615571776155718,0.4489051094890511,0.18613138686131386
within_channel,logprob_margin,top5+page_wmax,2,all,4442,0.4180549302116164,0.6904547501125619,0.36672669968482663
within_channel,logprob_margin,top5+page_wmax,2,steps_2_to_5,1312,0.5632621951219512,0.8757621951219512,0.5236280487804879
within_channel,logprob_margin,top5+page_wmax,2,steps_6_to_10,2308,0.389948006932409,0.6694107452339688,0.3379549393414211
within_channel,logprob_margin,top5+page_wmax,2,steps_11_plus,822,0.26520681265206814,0.4537712895377129,0.19708029197080293
within_channel,logprob_margin,top5+peak,6,all,4442,0.6166141377757767,0.8721296713192256,0.5722647456100856
within_channel,logprob_margin,top5+peak,6,steps_2_to_5,1312,0.7621951219512195,0.9702743902439024,0.7477134146341463
within_channel,logprob_margin,top5+peak,6,steps_6_to_10,2308,0.6031195840554593,0.8838821490467937,0.5454939341421143
within_channel,logprob_margin,top5+peak,6,steps_11_plus,822,0.4221411192214112,0.6824817518248175,0.36739659367396593
within_channel,logprob_margin,top5+spread,4,all,4442,0.45767672219720845,0.7910850968032418,0.44687077892841065
within_channel,logprob_margin,top5+spread,4,steps_2_to_5,1312,0.6219512195121951,0.9428353658536586,0.6554878048780488
within_channel,logprob_margin,top5+spread,4,steps_6_to_10,2308,0.4259098786828423,0.7829289428076257,0.4007798960138648
within_channel,logprob_margin,top5+spread,4,steps_11_plus,822,0.2846715328467153,0.5717761557177615,0.24330900243309003
within_channel,logprob_margin,top5+trend,3,all,4442,0.5382710490769923,0.8059432687978388,0.410175596578118
within_channel,logprob_margin,top5+trend,3,steps_2_to_5,1312,0.6890243902439024,0.9397865853658537,0.5952743902439024
within_channel,logprob_margin,top5+trend,3,steps_6_to_10,2308,0.5125649913344887,0.8019930675909879,0.37608318890814557
within_channel,logprob_margin,top5+trend,3,steps_11_plus,822,0.36982968369829683,0.6034063260340633,0.21046228710462286
within_channel,logprob_margin,top5+sequential,4,all,4442,0.5907248986942819,0.8493921656911301,0.524538496172895
within_channel,logprob_margin,top5+sequential,4,steps_2_to_5,1312,0.7515243902439024,0.9657012195121951,0.6966463414634146
within_channel,logprob_margin,top5+sequential,4,steps_6_to_10,2308,0.5619584055459272,0.8474870017331022,0.5
within_channel,logprob_margin,top5+sequential,4,steps_11_plus,822,0.4148418491484185,0.6690997566909975,0.31873479318734793
within_channel,logprob_margin,top5+first_token,2,all,4442,0.39329131022062136,0.7172444844664565,0.3656010805943269
within_channel,logprob_margin,top5+first_token,2,steps_2_to_5,1312,0.5182926829268293,0.9077743902439024,0.5365853658536586
within_channel,logprob_margin,top5+first_token,2,steps_6_to_10,2308,0.37694974003466203,0.7027729636048526,0.3297227036395147
within_channel,logprob_margin,top5+first_token,2,steps_11_plus,822,0.2396593673965937,0.4537712895377129,0.19343065693430658
within_channel,logprob_margin,top5+mean,2,all,4442,0.41467807294011705,0.7008104457451598,0.3329581269698334
within_channel,logprob_margin,top5+mean,2,steps_2_to_5,1312,0.5510670731707317,0.8696646341463414,0.5114329268292683
within_channel,logprob_margin,top5+mean,2,steps_6_to_10,2308,0.3990467937608319,0.6967071057192374,0.2907279029462738
within_channel,logprob_margin,top5+mean,2,steps_11_plus,822,0.24087591240875914,0.44282238442822386,0.16666666666666666
within_channel,logprob_margin,all_readouts,16,all,4442,0.8541197658712292,0.9795137325529041,0.8185502026114363
within_channel,logprob_margin,all_readouts,16,steps_2_to_5,1312,0.9596036585365854,1.0,0.9542682926829268
within_channel,logprob_margin,all_readouts,16,steps_6_to_10,2308,0.8578856152512998,0.9900346620450606,0.8158578856152513
within_channel,logprob_margin,all_readouts,16,steps_11_plus,822,0.6751824817518248,0.9172749391727494,0.6094890510948905
within_channel,true_tail50,top5,1,all,4442,0.2728500675371454,0.524988743809095,0.22264745610085548
within_channel,true_tail50,top5,1,steps_2_to_5,1312,0.3742378048780488,0.7096036585365854,0.33003048780487804
within_channel,true_tail50,top5,1,steps_6_to_10,2308,0.25736568457538994,0.5017331022530329,0.19280762564991336
within_channel,true_tail50,top5,1,steps_11_plus,822,0.15450121654501217,0.2956204379562044,0.13503649635036497
within_channel,true_tail50,top5+top10,2,all,4442,0.29040972534894194,0.5414227825303917,0.24561008554705088
within_channel,true_tail50,top5+top10,2,steps_2_to_5,1312,0.3948170731707317,0.7233231707317073,0.36128048780487804
within_channel,true_tail50,top5+top10,2,steps_6_to_10,2308,0.2755632582322357,0.520363951473137,0.21403812824956672
within_channel,true_tail50,top5+top10,2,steps_11_plus,822,0.1654501216545012,0.3102189781021898,0.14963503649635038
within_channel,true_tail50,top5+max,2,all,4442,0.3003151733453399,0.560333183250788,0.26294461954074744
within_channel,true_tail50,top5+max,2,steps_2_to_5,1312,0.40396341463414637,0.7332317073170732,0.38109756097560976
within_channel,true_tail50,top5+max,2,steps_6_to_10,2308,0.2850953206239168,0.5398613518197574,0.23050259965337955
within_channel,true_tail50,top5+max,2,steps_11_plus,822,0.17761557177615572,0.3418491484184915,0.1654501216545012
within_channel,true_tail50,top5+mean,2,all,4442,0.305042773525439,0.5756416028815848,0.2532642953624493
within_channel,true_tail50,top5+mean,2,steps_2_to_5,1312,0.40777439024390244,0.7416158536585366,0.3589939024390244
within_channel,true_tail50,top5+mean,2,steps_6_to_10,2308,0.2920277296360485,0.5567590987868284,0.22487001733102252
within_channel,true_tail50,top5+mean,2,steps_11_plus,822,0.17761557177615572,0.3637469586374696,0.16423357664233576
within_channel,true_tail50,top5+log_top5,2,all,4442,0.2973885637100405,0.5520036019810896,0.25664115263394865
within_channel,true_tail50,top5+log_top5,2,steps_2_to_5,1312,0.3978658536585366,0.7248475609756098,0.3742378048780488
within_channel,true_tail50,top5+log_top5,2,steps_6_to_10,2308,0.2837954939341421,0.5329289428076257,0.22616984402079723
within_channel,true_tail50,top5+log_top5,2,steps_11_plus,822,0.17518248175182483,0.32968369829683697,0.15450121654501217
within_channel,true_tail50,top5+cusum_top5,2,all,4442,0.40792435839711844,0.6614137775776677,0.32462854570013505
within_channel,true_tail50,top5+cusum_top5,2,steps_2_to_5,1312,0.5358231707317073,0.8399390243902439,0.4458841463414634
within_channel,true_tail50,top5+cusum_top5,2,steps_6_to_10,2308,0.3925476603119584,0.6442807625649913,0.3019930675909879
within_channel,true_tail50,top5+cusum_top5,2,steps_11_plus,822,0.24695863746958638,0.4245742092457421,0.19464720194647203
within_channel,true_tail50,top5+onset80,2,all,4442,0.30076542098153985,0.5580819450697884,0.26046825754164793
within_channel,true_tail50,top5+onset80,2,steps_2_to_5,1312,0.3986280487804878,0.7317073170731707,0.36585365853658536
within_channel,true_tail50,top5+onset80,2,steps_6_to_10,2308,0.287261698440208,0.5385615251299827,0.23353552859618718
within_channel,true_tail50,top5+onset80,2,steps_11_plus,822,0.18248175182481752,0.3357664233576642,0.1678832116788321
within_channel,true_tail50,top5+top30,2,all,4442,0.30346690679873933,0.554930211616389,0.2622692480864475
within_channel,true_tail50,top5+top30,2,steps_2_to_5,1312,0.40777439024390244,0.7324695121951219,0.38490853658536583
within_channel,true_tail50,top5+top30,2,steps_6_to_10,2308,0.29116117850953205,0.5359618717504333,0.23093587521663778
within_channel,true_tail50,top5+top30,2,steps_11_plus,822,0.17153284671532848,0.3248175182481752,0.15450121654501217
within_channel,true_tail50,top5+std,2,all,4442,0.28905898244034217,0.5583070688878884,0.2519135524538496
within_channel,true_tail50,top5+std,2,steps_2_to_5,1312,0.38948170731707316,0.729420731707317,0.36051829268292684
within_channel,true_tail50,top5+std,2,steps_6_to_10,2308,0.27339688041594457,0.5350953206239168,0.2231369150779896
within_channel,true_tail50,top5+std,2,steps_11_plus,822,0.17274939172749393,0.35036496350364965,0.15936739659367397
within_channel,true_tail50,top5+iqr,2,all,4442,0.3619990995047276,0.6364250337685727,0.31427285006753714
within_channel,true_tail50,top5+iqr,2,steps_2_to_5,1312,0.4817073170731707,0.801829268292683,0.44740853658536583
within_channel,true_tail50,top5+iqr,2,steps_6_to_10,2308,0.3492201039861352,0.6291161178509532,0.2833622183708839
within_channel,true_tail50,top5+iqr,2,steps_11_plus,822,0.20681265206812652,0.3929440389294404,0.18856447688564476
within_channel,true_tail50,top5+frac_above_z,2,all,4442,0.36875281404772625,0.6422782530391715,0.3129221071589374
within_channel,true_tail50,top5+frac_above_z,2,steps_2_to_5,1312,0.4878048780487805,0.8079268292682927,0.45960365853658536
within_channel,true_tail50,top5+frac_above_z,2,steps_6_to_10,2308,0.35528596187175043,0.6356152512998267,0.2781629116117851
within_channel,true_tail50,top5+frac_above_z,2,steps_11_plus,822,0.21654501216545013,0.39659367396593675,0.17639902676399027
within_channel,true_tail50,top5+slope,2,all,4442,0.39081494822152185,0.6710941017559657,0.29873930661864023
within_channel,true_tail50,top5+slope,2,steps_2_to_5,1312,0.5190548780487805,0.8300304878048781,0.44664634146341464
within_channel,true_tail50,top5+slope,2,steps_6_to_10,2308,0.37608318890814557,0.6637781629116117,0.25996533795493937
within_channel,true_tail50,top5+slope,2,steps_11_plus,822,0.22749391727493917,0.43795620437956206,0.17153284671532848
within_channel,true_tail50,top5+jump,2,all,4442,0.32620441242683473,0.594777127420081,0.27577667717244486
within_channel,true_tail50,top5+jump,2,steps_2_to_5,1312,0.4382621951219512,0.7621951219512195,0.40853658536585363
within_channel,true_tail50,top5+jump,2,steps_6_to_10,2308,0.3089254766031196,0.5766897746967071,0.2404679376083189
within_channel,true_tail50,top5+jump,2,steps_11_plus,822,0.19586374695863748,0.37834549878345497,0.1630170316301703
within_channel,true_tail50,top5+q90,2,all,4442,0.34939216569113013,0.6303466906798739,0.30616839261593876
within_channel,true_tail50,top5+q90,2,steps_2_to_5,1312,0.46722560975609756,0.7957317073170732,0.4336890243902439
within_channel,true_tail50,top5+q90,2,steps_6_to_10,2308,0.3375216637781629,0.6178509532062392,0.27946273830155977
within_channel,true_tail50,top5+q90,2,steps_11_plus,822,0.19464720194647203,0.40145985401459855,0.17761557177615572
within_channel,true_tail50,top5+first_token,2,all,4442,0.34533993696533094,0.6593876632147682,0.3356596127870329
within_channel,true_tail50,top5+first_token,2,steps_2_to_5,1312,0.4580792682926829,0.8422256097560976,0.4839939024390244
within_channel,true_tail50,top5+first_token,2,steps_6_to_10,2308,0.3310225303292894,0.641681109185442,0.29809358752166376
within_channel,true_tail50,top5+first_token,2,steps_11_plus,822,0.20559610705596107,0.4172749391727494,0.20437956204379562
within_channel,true_tail50,top5+boxcar8_max,2,all,4442,0.2980639351643404,0.5560558307068888,0.2586672669968483
within_channel,true_tail50,top5+boxcar8_max,2,steps_2_to_5,1312,0.4092987804878049,0.7370426829268293,0.3704268292682927
within_channel,true_tail50,top5+boxcar8_max,2,steps_6_to_10,2308,0.2803292894280763,0.5324956672443674,0.22790294627383015
within_channel,true_tail50,top5+boxcar8_max,2,steps_11_plus,822,0.170316301703163,0.3333333333333333,0.16666666666666666
within_channel,true_tail50,top5+page_wmax,2,all,4442,0.3043674020711391,0.5508779828905899,0.26046825754164793
within_channel,true_tail50,top5+page_wmax,2,steps_2_to_5,1312,0.4214939024390244,0.7355182926829268,0.37347560975609756
within_channel,true_tail50,top5+page_wmax,2,steps_6_to_10,2308,0.28422876949740034,0.5251299826689775,0.22876949740034663
within_channel,true_tail50,top5+page_wmax,2,steps_11_plus,822,0.17396593673965938,0.3284671532846715,0.16909975669099755
within_channel,true_tail50,top5+peak,7,all,4442,0.4034218820351193,0.6740207113912652,0.38316073840612336
within_channel,true_tail50,top5+peak,7,steps_2_to_5,1312,0.5259146341463414,0.8262195121951219,0.520579268292683
within_channel,true_tail50,top5+peak,7,steps_6_to_10,2308,0.3934142114384749,0.665944540727903,0.3548526863084922
within_channel,true_tail50,top5+peak,7,steps_11_plus,822,0.2360097323600973,0.4537712895377129,0.24330900243309003
within_channel,true_tail50,top5+spread,4,all,4442,0.40027014858171994,0.679648806843764,0.37010355695632596
within_channel,true_tail50,top5+spread,4,steps_2_to_5,1312,0.5137195121951219,0.8292682926829268,0.5114329268292683
within_channel,true_tail50,top5+spread,4,steps_6_to_10,2308,0.3921143847487002,0.6733102253032929,0.3401213171577123
within_channel,true_tail50,top5+spread,4,steps_11_plus,822,0.24209245742092458,0.4586374695863747,0.22871046228710462
within_channel,true_tail50,top5+trend,3,all,4442,0.4259342638451148,0.7064385411976587,0.3403872129671319
within_channel,true_tail50,top5+trend,3,steps_2_to_5,1312,0.555640243902439,0.850609756097561,0.5076219512195121
within_channel,true_tail50,top5+trend,3,steps_6_to_10,2308,0.4120450606585789,0.7036395147313691,0.2972270363951473
within_channel,true_tail50,top5+trend,3,steps_11_plus,822,0.25790754257907544,0.48418491484184917,0.19464720194647203
within_channel,true_tail50,top5+sequential,4,all,4442,0.44169293111211166,0.6837010355695633,0.36920306168392614
within_channel,true_tail50,top5+sequential,4,steps_2_to_5,1312,0.5655487804878049,0.8467987804878049,0.49314024390243905
within_channel,true_tail50,top5+sequential,4,steps_6_to_10,2308,0.42807625649913345,0.669844020797227,0.34358752166377815
within_channel,true_tail50,top5+sequential,4,steps_11_plus,822,0.2822384428223844,0.46228710462287104,0.24330900243309003
within_channel,true_tail50,top5+first_token,2,all,4442,0.34533993696533094,0.6593876632147682,0.3356596127870329
within_channel,true_tail50,top5+first_token,2,steps_2_to_5,1312,0.4580792682926829,0.8422256097560976,0.4839939024390244
within_channel,true_tail50,top5+first_token,2,steps_6_to_10,2308,0.3310225303292894,0.641681109185442,0.29809358752166376
within_channel,true_tail50,top5+first_token,2,steps_11_plus,822,0.20559610705596107,0.4172749391727494,0.20437956204379562
within_channel,true_tail50,top5+mean,2,all,4442,0.305042773525439,0.5756416028815848,0.2532642953624493
within_channel,true_tail50,top5+mean,2,steps_2_to_5,1312,0.40777439024390244,0.7416158536585366,0.3589939024390244
within_channel,true_tail50,top5+mean,2,steps_6_to_10,2308,0.2920277296360485,0.5567590987868284,0.22487001733102252
within_channel,true_tail50,top5+mean,2,steps_11_plus,822,0.17761557177615572,0.3637469586374696,0.16423357664233576
within_channel,true_tail50,all_readouts,17,all,4442,0.6431787483115714,0.8678523187753264,0.6240432237730752
within_channel,true_tail50,all_readouts,17,steps_2_to_5,1312,0.7774390243902439,0.9649390243902439,0.7865853658536586
within_channel,true_tail50,all_readouts,17,steps_6_to_10,2308,0.6408145580589255,0.8747833622183708,0.6031195840554593
within_channel,true_tail50,all_readouts,17,steps_11_plus,822,0.43552311435523117,0.6934306569343066,0.4233576642335766
within_channel,energy_level,top5,1,all,4442,0.2514633048176497,0.4909950472760018,0.23863124718595227
within_channel,energy_level,top5,1,steps_2_to_5,1312,0.3513719512195122,0.7035060975609756,0.3711890243902439
within_channel,energy_level,top5,1,steps_6_to_10,2308,0.23310225303292895,0.4493067590987868,0.20797227036395147
within_channel,energy_level,top5,1,steps_11_plus,822,0.1435523114355231,0.2688564476885645,0.11313868613138686
within_channel,energy_level,top5+top10,2,all,4442,0.29558757316524087,0.5371454299864926,0.29986492570914003
within_channel,energy_level,top5+top10,2,steps_2_to_5,1312,0.3932926829268293,0.7400914634146342,0.43978658536585363
within_channel,energy_level,top5+top10,2,steps_6_to_10,2308,0.28162911611785096,0.5043327556325823,0.2699306759098787
within_channel,energy_level,top5+top10,2,steps_11_plus,822,0.17883211678832117,0.305352798053528,0.16058394160583941
within_channel,energy_level,top5+max,2,all,4442,0.30324178298063936,0.5616839261593877,0.3124718595227375
