arm_id,population_id,metric_id,value,ci_low,ci_high,n_rows,n_groups
P3_H0_REFERENCE,current_common_eight_qwen,official_macro_f1,0.35426115203948916,0.3355249144140112,0.37172070416794445,6800,3400
P3_H0_REFERENCE,current_common_eight_qwen,first_error_exact,0.2675758744010076,0.2476573613177328,0.2879438990389653,6800,3400
P3_H0_REFERENCE,current_common_eight_qwen,first_error_within_one,0.46134559765915417,0.4393418918373561,0.48326737850986085,6800,3400
P3_H0_REFERENCE,current_common_eight_qwen,clean_abstention_accuracy,0.5707389528608766,0.5436389144828917,0.5978541430469183,6800,3400
P3_H0_REFERENCE,current_common_eight_qwen,overall_decision_accuracy,0.36725,0.35081249999999997,0.3839375,6800,3400
P3S0_DYNAMICS_IU_PARENT,current_common_eight_qwen,official_macro_f1,0.36687633790587715,0.34801461743190526,0.3840735886873369,6800,3400
P3S0_DYNAMICS_IU_PARENT,current_common_eight_qwen,first_error_exact,0.2823403574653328,0.26183350835605024,0.30271055782904,6800,3400
P3S0_DYNAMICS_IU_PARENT,current_common_eight_qwen,first_error_within_one,0.47577463722714664,0.4541811725857519,0.4975415263211174,6800,3400
P3S0_DYNAMICS_IU_PARENT,current_common_eight_qwen,clean_abstention_accuracy,0.5707389528608766,0.5436389144828917,0.5978541430469183,6800,3400
P3S0_DYNAMICS_IU_PARENT,current_common_eight_qwen,overall_decision_accuracy,0.376375,0.35975,0.3931875,6800,3400
P3S1_DYNAMICS_CANONICAL_SU,current_common_eight_qwen,official_macro_f1,0.3670927587811277,0.3482478791865586,0.3844200280057907,6800,3400
P3S1_DYNAMICS_CANONICAL_SU,current_common_eight_qwen,first_error_exact,0.2826301643681437,0.26232237340756426,0.30322670179196204,6800,3400
P3S1_DYNAMICS_CANONICAL_SU,current_common_eight_qwen,first_error_within_one,0.4775161778055944,0.45564277263551434,0.4992375699607719,6800,3400
P3S1_DYNAMICS_CANONICAL_SU,current_common_eight_qwen,clean_abstention_accuracy,0.5707389528608766,0.5436389144828917,0.5978541430469183,6800,3400
P3S1_DYNAMICS_CANONICAL_SU,current_common_eight_qwen,overall_decision_accuracy,0.376625,0.3600625,0.39343749999999994,6800,3400
P3S2_DYNAMICS_STG_SU,current_common_eight_qwen,official_macro_f1,0.3667618682882361,0.3479501512128589,0.38392002128893343,6800,3400
P3S2_DYNAMICS_STG_SU,current_common_eight_qwen,first_error_exact,0.2819987958694135,0.2615987915311998,0.30247901792356274,6800,3400
P3S2_DYNAMICS_STG_SU,current_common_eight_qwen,first_error_within_one,0.4763907381606191,0.45471902645298434,0.49807483230555044,6800,3400
P3S2_DYNAMICS_STG_SU,current_common_eight_qwen,clean_abstention_accuracy,0.5707389528608766,0.5436389144828917,0.5978541430469183,6800,3400
P3S2_DYNAMICS_STG_SU,current_common_eight_qwen,overall_decision_accuracy,0.3763125,0.3598109375,0.39306250000000004,6800,3400
P3S3_DYNAMICS_STG_PERMUTED_SUPPORT,current_common_eight_qwen,official_macro_f1,0.3658776501406068,0.3470231040967929,0.38313146655997043,6800,3400
P3S3_DYNAMICS_STG_PERMUTED_SUPPORT,current_common_eight_qwen,first_error_exact,0.2809679376146521,0.26052436646491184,0.3013422360925512,6800,3400
P3S3_DYNAMICS_STG_PERMUTED_SUPPORT,current_common_eight_qwen,first_error_within_one,0.47485963529260905,0.453134906119435,0.4966600955121023,6800,3400
P3S3_DYNAMICS_STG_PERMUTED_SUPPORT,current_common_eight_qwen,clean_abstention_accuracy,0.5707389528608766,0.5436389144828917,0.5978541430469183,6800,3400
P3S3_DYNAMICS_STG_PERMUTED_SUPPORT,current_common_eight_qwen,overall_decision_accuracy,0.375625,0.35900000000000004,0.39237500000000003,6800,3400
P3S4_DYNAMICS_RANDOM_SUPPORT_CONTROL,current_common_eight_qwen,official_macro_f1,0.36705022563307665,0.34826138341810803,0.38429968489208205,6800,3400
P3S4_DYNAMICS_RANDOM_SUPPORT_CONTROL,current_common_eight_qwen,first_error_exact,0.28255079517577053,0.26203921122884144,0.30303538468097335,6800,3400
P3S4_DYNAMICS_RANDOM_SUPPORT_CONTROL,current_common_eight_qwen,first_error_within_one,0.47619551264802207,0.45442698522224184,0.4980436302260752,6800,3400
P3S4_DYNAMICS_RANDOM_SUPPORT_CONTROL,current_common_eight_qwen,clean_abstention_accuracy,0.5707389528608766,0.5436389144828917,0.5978541430469183,6800,3400
P3S4_DYNAMICS_RANDOM_SUPPORT_CONTROL,current_common_eight_qwen,overall_decision_accuracy,0.3765,0.3598125,0.39331249999999995,6800,3400
