contrast_id,left_variant_id,right_variant_id,metric_id,candidate_minus_parent_delta,ci_low,ci_high,wins,ties,losses,worst_unit_delta,worst_unit_id,multiplicity_family_size,conditional_contribution,contribution_sign
pb::P2C_F6_MINUS_TOPK_DISTRIBUTION::P2C_F6_TOP10_REFERENCE::official_macro_f1,P2C_F6_MINUS_TOPK_DISTRIBUTION,P2C_F6_TOP10_REFERENCE,macro_f1,-0.02266947612363779,-0.040472579653874456,-0.004707831496145314,2,0,6,-0.05906924630672222,processbench_omnimath_qwen3_4b,13,0.02266947612363779,parent-minus-ablated
pb::P2C_F6_MINUS_TOPK_DISTRIBUTION::P2C_F6_TOP10_REFERENCE::first_error_exact,P2C_F6_MINUS_TOPK_DISTRIBUTION,P2C_F6_TOP10_REFERENCE,first_error_exact,-0.0341010551700876,-0.045813105708580444,-0.022631352136012896,1,0,7,-0.05401844532279315,processbench_omnimath_qwen3_4b,1,,
pb::P2C_F6_MINUS_TOPK_DISTRIBUTION::P2C_F6_TOP10_REFERENCE::first_error_within_one,P2C_F6_MINUS_TOPK_DISTRIBUTION,P2C_F6_TOP10_REFERENCE,first_error_within_one,-0.043360702001266294,-0.05588161748899013,-0.031003977785158628,0,0,8,-0.06656580937972773,processbench_olympiadbench_qwen3_4b,1,,
pb::P2C_F6_MINUS_TOPK_DISTRIBUTION::P2C_F6_TOP10_REFERENCE::clean_abstention_accuracy,P2C_F6_MINUS_TOPK_DISTRIBUTION,P2C_F6_TOP10_REFERENCE,clean_abstention_accuracy,0.05611368592912391,0.04596480489040694,0.06648550245536423,7,1,0,0.0,processbench_math_qwen3_8b,1,,
pb::P2C_F6_MINUS_TOPK_DISTRIBUTION::P2C_F6_TOP10_REFERENCE::overall_decision_accuracy,P2C_F6_MINUS_TOPK_DISTRIBUTION,P2C_F6_TOP10_REFERENCE,overall_decision_accuracy,-0.0006875000000000075,-0.009187499999999906,0.00793749999999993,4,0,4,-0.02100000000000002,processbench_omnimath_qwen3_4b,1,,
