access_tier,calibration_f1,candidate,clean_abstention,detector,exact_error,f1,family,model,n,primary,reducer,task,threshold,within_one
A,0.3716405605935697,P0_S2I_FAMILY6_TOP5_DUFS_DETECTOR,0.5555555555555556,answer_dufs_liu_mixed_calibration_only,0.525,0.5398457583547558,gsm8k,qwen3_8b,76,0.5398457583547558,step_top5mean,local,-0.1692341205839194,0.675
A,0.3958879681107731,P0_S2I_FAMILY6_TOP5_DUFS_DETECTOR,0.6486486486486487,answer_dufs_liu_mixed_calibration_only,0.25925925925925924,0.37045203969129,math,qwen3_8b,182,0.37045203969129,step_top5mean,local,-0.14773595605558534,0.4537037037037037
A,0.34184451219512196,P0_S2I_FAMILY6_TOP5_DUFS_DETECTOR,0.49382716049382713,answer_dufs_liu_mixed_calibration_only,0.21818181818181817,0.30264817150063056,olympiadbench,qwen3_8b,191,0.30264817150063056,step_top5mean,local,-0.24619636394056982,0.43636363636363634
A,0.3492796841530514,P0_S2I_FAMILY6_TOP5_DUFS_DETECTOR,0.6,answer_dufs_liu_mixed_calibration_only,0.2198581560283688,0.3217993079584775,omnimath,qwen3_8b,186,0.3217993079584775,step_top5mean,local,-0.25860354881621617,0.46808510638297873
A,0.4110671936758894,P0_S2I_FAMILY6_TOP5_DUFS_DETECTOR,0.6111111111111112,answer_dufs_liu_mixed_calibration_only,0.325,0.4243323442136499,gsm8k,llama31_8b,76,0.4243323442136499,step_top5mean,local,-0.1938774482615476,0.5
A,0.3617443844583065,P0_S2I_FAMILY6_TOP5_DUFS_DETECTOR,0.6486486486486487,answer_dufs_liu_mixed_calibration_only,0.26851851851851855,0.3798090040927694,math,llama31_8b,182,0.3798090040927694,step_top5mean,local,-0.1431394793463939,0.49074074074074076
A,0.3452676600441501,P0_S2I_FAMILY6_TOP5_DUFS_DETECTOR,0.5925925925925926,answer_dufs_liu_mixed_calibration_only,0.19090909090909092,0.28878384185646755,olympiadbench,llama31_8b,191,0.28878384185646755,step_top5mean,local,-0.13176561585833618,0.4
A,0.331080148986067,P0_S2I_FAMILY6_TOP5_DUFS_DETECTOR,0.4666666666666667,answer_dufs_liu_mixed_calibration_only,0.19858156028368795,0.2786069651741294,omnimath,llama31_8b,186,0.2786069651741294,step_top5mean,local,-0.2347906659775335,0.4326241134751773
