evidence_status,metric_id,status,value,variant_id
RETROSPECTIVE,macro_f1,COMPLETE,0.3632846791052713,P0_S2I_FAMILY6_TOP5_DUFS_DETECTOR
RETROSPECTIVE,exact_error,COMPLETE,0.27566355039759294,P0_S2I_FAMILY6_TOP5_DUFS_DETECTOR
RETROSPECTIVE,clean_abstention,COMPLETE,0.5771312979646314,P0_S2I_FAMILY6_TOP5_DUFS_DETECTOR
RETROSPECTIVE,within_one,COMPLETE,0.4820646625832796,P0_S2I_FAMILY6_TOP5_DUFS_DETECTOR
