access_tier,calibration_f1,candidate,clean_abstention,detector,exact_error,f1,family,model,n,primary,reducer,task,threshold,within_one
A,0.3239528795811518,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,0.6666666666666666,family6_level_curve_max,0.3,0.41379310344827586,gsm8k,qwen3_8b,76,0.41379310344827586,step_max_token_argmax,local,1.3737051110262297,0.5
A,0.3659446517066652,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,0.581081081081081,family6_level_curve_max,0.21296296296296297,0.3116924046643555,math,qwen3_8b,182,0.3116924046643555,step_max_token_argmax,local,1.3675816930410951,0.4074074074074074
A,0.27794510668985706,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,0.49382716049382713,family6_level_curve_max,0.17272727272727273,0.25593534265027784,olympiadbench,qwen3_8b,191,0.25593534265027784,step_max_token_argmax,local,1.3581564753469837,0.35454545454545455
A,0.2756316558780539,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,0.5777777777777777,family6_level_curve_max,0.15602836879432624,0.24570446735395188,omnimath,qwen3_8b,186,0.24570446735395188,step_max_token_argmax,local,1.2216558143067582,0.375886524822695
A,0.38584718621320724,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,0.6388888888888888,family6_level_curve_max,0.25,0.359375,gsm8k,llama31_8b,76,0.359375,step_max_token_argmax,local,1.4352701972235278,0.375
A,0.33178597605668214,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,0.581081081081081,family6_level_curve_max,0.2222222222222222,0.3214953271028037,math,llama31_8b,182,0.3214953271028037,step_max_token_argmax,local,1.3948602362446119,0.48148148148148145
A,0.3120842986323892,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,0.5308641975308642,family6_level_curve_max,0.2,0.2905405405405405,olympiadbench,llama31_8b,191,0.2905405405405405,step_max_token_argmax,local,1.4769739653092517,0.42727272727272725
A,0.2893699724666631,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,0.4444444444444444,family6_level_curve_max,0.1773049645390071,0.2534854245880862,omnimath,llama31_8b,186,0.2534854245880862,step_max_token_argmax,local,1.2959615742856767,0.40425531914893614
