evidence_status,metric_id,status,value,variant_id
RETROSPECTIVE,macro_f1,COMPLETE,0.3065027012935364,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR
RETROSPECTIVE,exact_error,COMPLETE,0.2114057239057239,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR
RETROSPECTIVE,clean_abstention,COMPLETE,0.5643289122455789,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR
RETROSPECTIVE,within_one,COMPLETE,0.4157311143348377,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR
