bootstrap_draws,candidate,ci_high,ci_low,delta,family_losses,family_wins,reference,task
2000,cstg_dsp,0.004163331019386353,-0.15052983346932625,-0.0690286103171669,2,0,global_lr,localization
2000,cstg_dsp,0.06333461544789859,-0.08327651040415099,-0.010221640392239786,1,1,augmented_lr,localization
2000,cstg_dsp,0.07465742781384917,-0.09831919031240414,-0.012683407530175272,2,0,cstg_core,localization
2000,cstg_dsp,0.16819196779105777,-0.018636546984098733,0.07523719489019773,0,2,cstg_dsp_permuted,localization
2000,cstg_dsp,0.029708359609577573,-0.04851919114157267,-0.00883817058530767,1,1,global_lr,early
2000,cstg_dsp,0.04721537077956495,-0.042233570821367576,0.0031625226859764433,1,1,augmented_lr,early
2000,cstg_dsp,0.07497839663231169,-0.007673947942148557,0.03272307654527351,0,2,cstg_core,early
2000,cstg_dsp,0.03793346875313698,-0.05347089291168953,-0.008735025058764001,1,1,cstg_dsp_permuted,early
