,evidence__all__seed__equal,evidence__all__seed__equal,evidence__all__plain__equal,evidence__all__plain__equal,evidence__all__position__equal,evidence__all__position__equal,evidence__all__plain2__equal,evidence__all__plain2__equal,evidence__all__position2__equal,evidence__all__position2__equal,evidence__all__randomseed__equal,evidence__all__randomseed__equal,evidence__all__randomseed_position__equal,evidence__all__randomseed_position__equal,evidence__all__prioronly__equal,evidence__all__prioronly__equal,evidence__all__ceiling__equal,evidence__all__ceiling__equal,evidence__all__plain__continuous_lsml,evidence__all__plain__continuous_lsml,evidence30__all__seed__equal,evidence30__all__seed__equal,evidence30__all__plain__equal,evidence30__all__plain__equal,evidence30__all__position__equal,evidence30__all__position__equal,ct7,ct7,token_lsml,token_lsml,token_equal,token_equal
,mean,count,mean,count,mean,count,mean,count,mean,count,mean,count,mean,count,mean,count,mean,count,mean,count,mean,count,mean,count,mean,count,mean,count,mean,count,mean,count
kind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_error,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
clean,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
multi,0.6258368780660514,4066,0.7237783502859358,4066,0.7337380661565724,4066,0.7309395508415422,4066,0.7380591417211696,4066,0.532277254580418,4066,0.5688689891145252,4066,0.33394257834316793,4066,0.7401834859421134,4066,0.7266853868296532,4066,0.5971879184575936,4066,0.6803097908183784,4066,0.6868776960356525,4066,0.7339162661279979,4066,0.7206002886604995,4066,0.69644917767409,4066
single,0.7801992412865747,1964,0.8316485494356072,1964,0.8371644726862967,1964,0.8260274543022343,1964,0.8347609827544835,1964,0.5397275577633389,1964,0.5640014212210268,1964,0.34938928982497314,1964,0.8190371094862227,1964,0.8348059264108781,1964,0.7285646162143172,1964,0.7769293506111767,1964,0.7807025617540224,1964,0.8520611877294725,1964,0.8205790009959186,1964,0.8028503324403801,1964
