arm_id,population_id,metric_id,value,ci_low,ci_high,n_rows,n_groups
P2A_TOPK10_REFERENCE,current_common_eight_qwen,official_macro_f1,0.3572009873016382,0.3385362032012911,0.3743606036591069,6800,3400
P2A_TOPK10_REFERENCE,current_common_eight_qwen,first_error_exact,0.272333541182617,0.25251788106270956,0.29272975645698757,6800,3400
P2A_TOPK10_REFERENCE,current_common_eight_qwen,first_error_within_one,0.46705772950181945,0.4450856122004531,0.4891843605645371,6800,3400
P2A_TOPK10_REFERENCE,current_common_eight_qwen,clean_abstention_accuracy,0.5570850837050394,0.5302425321374141,0.5843288998453015,6800,3400
P2A_TOPK10_REFERENCE,current_common_eight_qwen,overall_decision_accuracy,0.36612500000000003,0.349625,0.3830625,6800,3400
C6_DSP12,current_common_eight_qwen,official_macro_f1,0.31013879367360925,0.2908562575781472,0.32797460744653856,6800,3400
C6_DSP12,current_common_eight_qwen,first_error_exact,0.2176645425510781,0.19925575450237912,0.23661793589948898,6800,3400
C6_DSP12,current_common_eight_qwen,first_error_within_one,0.4083588272605243,0.3866718573073819,0.4304280997659015,6800,3400
C6_DSP12,current_common_eight_qwen,clean_abstention_accuracy,0.5830046643995132,0.5563790474977718,0.6096516074920663,6800,3400
C6_DSP12,current_common_eight_qwen,overall_decision_accuracy,0.3404375,0.324375,0.35675,6800,3400
