cell,rep,m,k,greedy_converged,n_keep_deployed_halfA,auroc_deployed,auroc_greedy,greedy_cols,auroc_truecorr_ownk,overlap_truecorr,overlap_truecorr_random_baseline,truecorr_cols_ownk,auroc_rho_ownk,overlap_rho,overlap_rho_random_baseline,rho_cols_ownk,auroc_truecorr_top6,auroc_truecorr_top8,auroc_truecorr_top10,auroc_truecorr_top12,auroc_truecorr_top14,auroc_truecorr_top16,auroc_random_ownk,mean_abs_corr_greedy,mean_abs_corr_topk,mean_abs_corr_pool
lapeigvals_gsm8k_mistral24b,3,30,13,True,21,0.867137490608565,0.8708940646130728,epr|high_band_power|hl_ratio|stft_spectral_entropy|sw_var_peak|hurst_exponent|sw_var_peak_spilled|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.877625845229151,0.6153846153846154,0.43723076923076926,varentropy|mean_logprob_entropy|epr|epr_spilled|renyi_entropy_2|mean_top1_logprob|cusum_max|cusum_max_spilled|topk_tail_mass|sw_var_peak|cusum_max_energy|epr_energy|spectral_centroid,0.8620586025544702,0.5384615384615384,0.43038461538461537,sw_var_peak|varentropy|epr|epr_spilled|mean_logprob_entropy|renyi_entropy_2|mean_top1_logprob|cusum_max_spilled|cusum_max|epr_energy|topk_tail_mass|spectral_centroid|low_band_power,0.8659053343350863,0.867648384673178,0.873298271975958,0.8799098422238919,0.8769045830202855,0.8686100676183321,0.8589259203606311,0.37376078666548485,0.45131646640802053,0.31947952262277873
lapeigvals_gsm8k_mistral24b,4,30,13,True,21,0.803580864753971,0.8262099406297598,epr|trace_length|dominant_freq|stft_spectral_entropy|rpdi|pe_mean|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8081501973827361,0.5384615384615384,0.4336153846153846,varentropy|epr|sw_var_peak|mean_logprob_entropy|epr_spilled|renyi_entropy_2|mean_top1_logprob|cusum_max|cusum_max_spilled|topk_tail_mass|cusum_max_energy|epr_energy|min_energy,0.8038295359174412,0.46153846153846156,0.4383076923076924,sw_var_peak|varentropy|epr_spilled|epr|mean_logprob_entropy|renyi_entropy_2|mean_top1_logprob|cusum_max_spilled|cusum_max|epr_energy|spectral_centroid|topk_tail_mass|min_energy,0.8132168723384414,0.8112275030306798,0.8101084827950638,0.8183767989804482,0.8115383419850175,0.8023685928320536,0.7879357185042432,0.37594928607103284,0.5346967209581395,0.38740833114322165
lapeigvals_gsm8k_nemo,0,29,11,True,21,0.8166570271833429,0.8317428185849238,trace_length|spectral_entropy|rpdi|sw_var_peak|pe_mean|cusum_shift_idx|sw_var_peak_spilled|epr_energy|cusum_max_energy|mean_logprob_entropy|varentropy,0.7980528243686137,0.36363636363636365,0.37563636363636355,sw_var_peak|varentropy|mean_logprob_entropy|epr|renyi_entropy_2|mean_top1_logprob|epr_energy|topk_tail_mass|logprob_margin|epr_spilled|min_energy,0.8024387892808946,0.36363636363636365,0.3794999999999999,topk_tail_mass|mean_logprob_entropy|varentropy|renyi_entropy_2|sw_var_peak|epr|mean_top1_logprob|epr_spilled|epr_energy|cusum_max_spilled|min_energy,0.7879153010731957,0.7974101921470342,0.7939721097615835,0.8009928667823405,0.7869995501574449,0.7962213225371122,0.806471949103528,0.2676961055739595,0.3663110320046176,0.23776635255335157
lapeigvals_gsm8k_nemo,1,29,13,True,20,0.8002559490868844,0.8219078583287216,epr|trace_length|spectral_entropy|high_band_power|dominant_freq|stft_spectral_entropy|rpdi|pe_mean|epr_energy|min_energy|cusum_max_energy|logprob_margin|varentropy,0.7850373547315994,0.38461538461538464,0.4479615384615385,varentropy|epr_energy|sw_var_peak|epr|mean_logprob_entropy|renyi_entropy_2|mean_top1_logprob|logprob_margin|epr_spilled|min_energy|topk_tail_mass|cusum_max|cusum_max_spilled,0.7850373547315994,0.38461538461538464,0.45223076923076927,varentropy|mean_logprob_entropy|epr|renyi_entropy_2|mean_top1_logprob|sw_var_peak|epr_spilled|topk_tail_mass|epr_energy|cusum_max_spilled|cusum_max|logprob_margin|min_energy,0.7982152739346985,0.7910556170448259,0.791193967902601,0.7955520199225237,0.7915398450470393,0.8004461815163255,0.7958889042612065,0.24599909004415618,0.3717094033372872,0.2553488670472847
lapeigvals_gsm8k_nemo,2,29,13,True,20,0.7931074380165288,0.8205950413223141,epr|trace_length|spectral_entropy|rpdi|pe_mean|cusum_max|cusum_shift_idx|epr_energy|min_energy|cusum_max_energy|logprob_margin|varentropy|topk_tail_mass,0.7721983471074381,0.5384615384615384,0.4471923076923077,varentropy|epr|mean_logprob_entropy|renyi_entropy_2|mean_top1_logprob|epr_energy|logprob_margin|sw_var_peak|epr_spilled|topk_tail_mass|min_energy|cusum_max|cusum_max_spilled,0.7721983471074381,0.5384615384615384,0.4477692307692308,varentropy|mean_logprob_entropy|epr|renyi_entropy_2|mean_top1_logprob|topk_tail_mass|epr_spilled|sw_var_peak|cusum_max_spilled|epr_energy|cusum_max|logprob_margin|min_energy,0.7717190082644628,0.7769917355371901,0.775107438016529,0.782495867768595,0.772,0.7839504132231405,0.786182479338843,0.27142138344218825,0.36018799813668506,0.24167634271145605
lapeigvals_gsm8k_nemo,3,29,10,True,21,0.7970265347314527,0.8223469371010355,epr|trace_length|spectral_entropy|stft_spectral_entropy|rpdi|cusum_shift_idx|epr_energy|cusum_max_energy|logprob_margin|varentropy,0.7807479610758299,0.4,0.34475,sw_var_peak|varentropy|mean_logprob_entropy|epr|renyi_entropy_2|mean_top1_logprob|epr_energy|epr_spilled|topk_tail_mass|logprob_margin,0.7609412691379904,0.2,0.34279999999999994,topk_tail_mass|sw_var_peak|mean_logprob_entropy|varentropy|renyi_entropy_2|epr|mean_top1_logprob|epr_spilled|cusum_max_spilled|cusum_max,0.7751357915292342,0.7812402566500927,0.7807479610758299,0.7144685669275834,0.7682436534895551,0.7833571276194227,0.7733398972743235,0.28340321607381835,0.3957288917125994,0.26408360409024517
lapeigvals_gsm8k_nemo,4,29,11,True,21,0.7922314911366006,0.8145040406673618,epr|trace_length|spectral_entropy|high_band_power|dominant_freq|rpdi|pe_mean|epr_energy|cusum_max_energy|mean_logprob_entropy|varentropy,0.78859814911366,0.36363636363636365,0.38222727272727264,varentropy|mean_logprob_entropy|sw_var_peak|epr|renyi_entropy_2|mean_top1_logprob|epr_energy|topk_tail_mass|epr_spilled|logprob_margin|min_energy,0.7856816996871743,0.36363636363636365,0.3769545454545454,topk_tail_mass|mean_logprob_entropy|varentropy|renyi_entropy_2|epr|mean_top1_logprob|sw_var_peak|epr_spilled|epr_energy|logprob_margin|cusum_max_spilled,0.7780565693430657,0.7875879822732014,0.783612486965589,0.7916449426485922,0.7778447601668403,0.7873272940563087,0.7857703336809176,0.24353158053102256,0.3678425511985586,0.24828965419154575
lapeigvals_gsm8k_phi35,0,29,11,True,18,0.807552063754605,0.8000526276219833,trace_length|spectral_entropy|low_band_power|stft_spectral_entropy|sw_var_peak|hurst_exponent|cusum_shift_idx|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,0.795203368167807,0.45454545454545453,0.3799545454545454,varentropy|epr|mean_logprob_entropy|sw_var_peak|renyi_entropy_2|mean_top1_logprob|epr_spilled|logprob_margin|topk_tail_mass|cusum_max|cusum_max_spilled,0.7901473573415534,0.36363636363636365,0.3811363636363635,cusum_max|cusum_max_spilled|sw_var_peak|topk_tail_mass|varentropy|mean_logprob_entropy|renyi_entropy_2|epr_spilled|mean_top1_logprob|epr|spectral_centroid,0.7907488158785054,0.792214871062326,0.7957296443876402,0.7962559206074731,0.7998646718291857,0.8056537102473498,0.777457334035035,0.2737984276972212,0.37425713185335296,0.2217781848118115
lapeigvals_gsm8k_phi35,1,29,13,True,18,0.7890131259115216,0.7941446551072221,epr|trace_length|spectral_entropy|spectral_centroid|stft_spectral_entropy|pe_mean|hurst_exponent|sw_var_peak_spilled|sw_var_peak_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy,0.7700894866670268,0.46153846153846156,0.4466923076923077,varentropy|epr|mean_logprob_entropy|renyi_entropy_2|mean_top1_logprob|epr_spilled|topk_tail_mass|sw_var_peak|logprob_margin|cusum_max|cusum_max_spilled|sw_var_peak_spilled|trace_length,0.7734204793028323,0.38461538461538464,0.4466538461538462,topk_tail_mass|cusum_max|cusum_max_spilled|sw_var_peak|varentropy|mean_logprob_entropy|renyi_entropy_2|epr|mean_top1_logprob|epr_spilled|low_band_power|spectral_centroid|logprob_margin,0.7571256234357839,0.7677847998703613,0.7712418300653595,0.7699634491078342,0.7728623129692649,0.7806766416392084,0.7713268153909866,0.2468630046090878,0.391866486718986,0.24661205243057366
lapeigvals_gsm8k_phi35,2,29,16,True,20,0.8013468013468014,0.8122580528997642,epr|trace_length|spectral_entropy|stft_spectral_entropy|pe_mean|hurst_exponent|cusum_shift_idx|cusum_max_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7802625182304326,0.5625,0.5538125,varentropy|epr|mean_logprob_entropy|renyi_entropy_2|mean_top1_logprob|epr_spilled|sw_var_peak|logprob_margin|topk_tail_mass|cusum_max_spilled|cusum_max|trace_length|sw_var_peak_spilled|spectral_entropy|spectral_centroid|low_band_power,0.7871585732548301,0.5,0.547875,topk_tail_mass|cusum_max_spilled|sw_var_peak|cusum_max|mean_logprob_entropy|varentropy|renyi_entropy_2|mean_top1_logprob|epr|epr_spilled|spectral_centroid|low_band_power|logprob_margin|hl_ratio|trace_length|sw_var_peak_spilled,0.747618790399539,0.759142224382866,0.7640396838257801,0.764741893084139,0.7624372062874738,0.7802625182304326,0.8070400979491887,0.22895932184454662,0.3311837993187613,0.21290388122219644
lapeigvals_gsm8k_phi35,3,29,17,True,18,0.7863735440365096,0.7867481779170357,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7752537293099926,0.8823529411764706,0.586,varentropy|epr|mean_logprob_entropy|renyi_entropy_2|mean_top1_logprob|epr_spilled|logprob_margin|sw_var_peak|topk_tail_mass|cusum_max|cusum_max_spilled|sw_var_peak_spilled|low_band_power|spectral_centroid|trace_length|hl_ratio|spectral_entropy,0.7802942578843403,0.9411764705882353,0.5873235294117648,cusum_max|topk_tail_mass|cusum_max_spilled|varentropy|mean_logprob_entropy|sw_var_peak|renyi_entropy_2|epr|mean_top1_logprob|epr_spilled|spectral_centroid|low_band_power|trace_length|logprob_margin|hl_ratio|sw_var_peak_spilled|hurst_exponent,0.7362918057353041,0.7478543695933519,0.7545807506300661,0.7514474490838499,0.7610687282882638,0.7735338192221239,0.7877290375315034,0.2917519500478177,0.3120636904086752,0.21177188504044828
lapeigvals_gsm8k_phi35,4,29,17,True,20,0.8050590760466189,0.8045375218150086,epr|trace_length|spectral_entropy|high_band_power|hl_ratio|spectral_centroid|rpdi|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,0.803674951355038,0.7647058823529411,0.5869411764705883,varentropy|mean_logprob_entropy|epr|renyi_entropy_2|mean_top1_logprob|sw_var_peak|epr_spilled|topk_tail_mass|logprob_margin|cusum_max_spilled|cusum_max|spectral_centroid|low_band_power|sw_var_peak_spilled|trace_length|hl_ratio|high_band_power,0.803674951355038,0.7647058823529411,0.5855882352941175,sw_var_peak|topk_tail_mass|cusum_max|cusum_max_spilled|varentropy|mean_logprob_entropy|renyi_entropy_2|epr|mean_top1_logprob|epr_spilled|low_band_power|spectral_centroid|hl_ratio|trace_length|logprob_margin|sw_var_peak_spilled|high_band_power,0.7895328077671461,0.787225933281178,0.7926821929349461,0.790094481555034,0.7940462578483882,0.8032135764578444,0.8032641270987543,0.28150186196059773,0.3371117123735753,0.22945777891967478
losnet_hotpotqa_mistral7b,0,29,3,True,22,0.5501022494887525,0.5559551512587265,stft_max_high_power|cusum_max_energy|varentropy,0.5599746139200339,0.6666666666666666,0.10116666666666665,stft_max_high_power|varentropy|mean_logprob_entropy,0.5439672801635992,0.0,0.108,renyi_entropy_2|mean_logprob_entropy|epr_spilled,0.5598335801424441,0.5594104788096749,0.5468584726041887,0.5489034623792398,0.5528524081517524,0.5505958677103164,0.53906494605458,0.15934580583291033,0.16167923320038846,0.0911432064874045
losnet_hotpotqa_mistral7b,1,29,10,True,23,0.5600448933782266,0.5792648709315376,trace_length|spectral_entropy|low_band_power|dominant_freq|stft_max_high_power|cusum_shift_idx|sw_var_peak_spilled|min_energy|mean_logprob_entropy|varentropy,0.5615881032547699,0.5,0.3482,sw_var_peak|stft_max_high_power|pe_mean|varentropy|min_energy|mean_logprob_entropy|epr|sw_var_peak_spilled|epr_spilled|mean_top1_logprob,0.5561167227833894,0.2,0.34629999999999994,mean_logprob_entropy|renyi_entropy_2|epr_spilled|mean_top1_logprob|topk_tail_mass|cusum_max_spilled|epr|varentropy|sw_var_peak|cusum_max,0.566358024691358,0.5726711560044894,0.5615881032547699,0.5604657687991021,0.5595538720538721,0.5576599326599326,0.5517620650953985,0.09227127747346701,0.12603501900846253,0.08004185199302817
losnet_hotpotqa_mistral7b,2,29,15,True,21,0.5742361111111112,0.5652083333333333,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5821527777777777,0.6666666666666666,0.5161333333333333,varentropy|stft_max_high_power|trace_length|spectral_entropy|mean_logprob_entropy|epr|sw_var_peak_energy|renyi_entropy_2|epr_spilled|mean_top1_logprob|high_band_power|stft_spectral_entropy|dominant_freq|cusum_max_energy|sw_var_peak,0.5786805555555556,0.6,0.5171666666666668,epr_spilled|mean_top1_logprob|renyi_entropy_2|mean_logprob_entropy|epr|topk_tail_mass|varentropy|cusum_max_spilled|cusum_max|sw_var_peak|epr_energy|sw_var_peak_spilled|logprob_margin|trace_length|spectral_entropy,0.5903472222222221,0.5815972222222223,0.5693055555555556,0.5770833333333334,0.5755555555555556,0.5827777777777777,0.5714055555555556,0.07878374800228216,0.10236165985571567,0.0709362081526392
losnet_hotpotqa_mistral7b,3,29,17,True,22,0.5403004019462662,0.5434031450532403,epr|trace_length|spectral_entropy|high_band_power|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|epr_spilled|sw_var_peak_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5410055708342147,0.7647058823529411,0.5881470588235294,varentropy|mean_logprob_entropy|epr|renyi_entropy_2|epr_spilled|mean_top1_logprob|logprob_margin|trace_length|sw_var_peak|spectral_entropy|topk_tail_mass|stft_max_high_power|pe_mean|epr_energy|sw_var_peak_spilled|cusum_max_spilled|cusum_max,0.5406529863902404,0.6470588235294118,0.5854117647058823,mean_logprob_entropy|topk_tail_mass|renyi_entropy_2|epr_spilled|mean_top1_logprob|cusum_max_spilled|epr|varentropy|cusum_max|sw_var_peak|epr_energy|sw_var_peak_spilled|spectral_centroid|hl_ratio|trace_length|hurst_exponent|low_band_power,0.5301459699598053,0.5027854171073973,0.5222480784147803,0.5261970241872929,0.5241520344122417,0.5355757703970101,0.5369043085819054,0.12857978086324057,0.13548985499100172,0.1004802503052663
losnet_hotpotqa_mistral7b,4,29,3,True,22,0.5860690235690236,0.5812991021324354,stft_max_high_power|hurst_exponent|varentropy,0.611672278338945,0.6666666666666666,0.10433333333333333,stft_max_high_power|varentropy|sw_var_peak_spilled,0.5863496071829405,0.0,0.10633333333333331,cusum_max_spilled|topk_tail_mass|mean_logprob_entropy,0.582631874298541,0.5752665544332212,0.5660774410774412,0.5686026936026936,0.5671997755331089,0.570496632996633,0.5627020202020201,0.12317420641870631,0.13929357255227284,0.07078892081474483
math500_dsmath7b,0,30,16,True,24,0.8054802770249925,0.8241493526046372,epr|spectral_entropy|dominant_freq|rpdi|pe_mean|cusum_max|cusum_shift_idx|cusum_max_spilled|min_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.8027702499247215,0.5,0.5316875,logprob_margin|epr|epr_spilled|varentropy|mean_logprob_entropy|renyi_entropy_2|mean_top1_logprob|topk_tail_mass|sw_var_peak|rpdi|cusum_max_spilled|cusum_max|trace_length|hl_ratio|spectral_centroid|hurst_exponent,0.8024691358024691,0.4375,0.53334375,topk_tail_mass|mean_top1_logprob|renyi_entropy_2|epr_spilled|mean_logprob_entropy|epr|trace_length|cusum_max_spilled|cusum_max|cusum_max_energy|spectral_centroid|logprob_margin|sw_var_peak|low_band_power|high_band_power|hl_ratio,0.7774766636555255,0.7801866907557964,0.7061126166817224,0.7786811201445347,0.7922312556458897,0.8027702499247215,0.7991207467630231,0.20010389692272854,0.2766442717651295,0.19822122642289383
math500_dsmath7b,1,30,16,True,23,0.7969444444444445,0.7847222222222222,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|hurst_exponent|cusum_max|cusum_max_spilled|epr_energy|sw_var_peak_energy|cusum_max_energy|varentropy|renyi_entropy_2,0.8222222222222222,0.625,0.53396875,logprob_margin|epr|epr_spilled|varentropy|mean_logprob_entropy|sw_var_peak|renyi_entropy_2|mean_top1_logprob|topk_tail_mass|hurst_exponent|trace_length|rpdi|cusum_max|cusum_max_spilled|spectral_entropy|hl_ratio,0.8061111111111112,0.5625,0.53503125,topk_tail_mass|mean_top1_logprob|renyi_entropy_2|epr_spilled|mean_logprob_entropy|epr|cusum_max_spilled|cusum_max|trace_length|logprob_margin|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max_energy|epr_energy|low_band_power,0.7758333333333334,0.8097222222222221,0.8102777777777778,0.7916666666666667,0.8155555555555556,0.8222222222222222,0.7992222222222223,0.21799778047475477,0.27235054979177814,0.19846140488931185
math500_dsmath7b,2,30,9,True,25,0.7893738140417457,0.7910002710761724,epr|spectral_centroid|stft_spectral_entropy|rpdi|pe_mean|min_energy|sw_var_peak_energy|logprob_margin|varentropy,0.8023854703171591,0.5555555555555556,0.30144444444444446,rpdi|sw_var_peak|logprob_margin|high_band_power|spectral_centroid|epr|varentropy|epr_spilled|mean_logprob_entropy,0.8143128219029547,0.1111111111111111,0.2950555555555556,trace_length|topk_tail_mass|mean_top1_logprob|renyi_entropy_2|epr_spilled|cusum_max_spilled|cusum_max|mean_logprob_entropy|epr,0.7375982651124966,0.7915424234209812,0.8088912984548657,0.8105177554892925,0.8086202222824614,0.7907291949037679,0.7529845486581729,0.25025956437977526,0.29936839931071446,0.21044073501094243
math500_dsmath7b,3,30,19,True,22,0.7785359801488834,0.8058312655086849,epr|trace_length|spectral_entropy|dominant_freq|spectral_centroid|stft_spectral_entropy|rpdi|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|min_spilled|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|varentropy|renyi_entropy_2,0.7912531017369726,0.631578947368421,0.6325526315789474,logprob_margin|epr|varentropy|mean_logprob_entropy|epr_spilled|renyi_entropy_2|mean_top1_logprob|topk_tail_mass|sw_var_peak|hl_ratio|trace_length|high_band_power|spectral_centroid|hurst_exponent|cusum_max|cusum_max_spilled|spectral_entropy|low_band_power|rpdi,0.7841191066997519,0.5789473684210527,0.6332894736842106,topk_tail_mass|renyi_entropy_2|mean_top1_logprob|epr_spilled|mean_logprob_entropy|epr|trace_length|cusum_max_spilled|cusum_max|logprob_margin|spectral_centroid|epr_energy|low_band_power|sw_var_peak|cusum_max_energy|hl_ratio|high_band_power|varentropy|hurst_exponent,0.7738833746898263,0.7751240694789082,0.7400744416873449,0.7738833746898263,0.7838089330024813,0.7931141439205955,0.7792679900744417,0.2342593130680454,0.29305034857139717,0.2306120061393637
math500_dsmath7b,4,30,10,True,23,0.7638888888888888,0.7444444444444444,stft_max_high_power|stft_spectral_entropy|rpdi|hurst_exponent|cusum_max|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|topk_tail_mass,0.7358333333333333,0.5,0.32969999999999994,logprob_margin|epr|mean_logprob_entropy|epr_spilled|renyi_entropy_2|varentropy|mean_top1_logprob|hurst_exponent|topk_tail_mass|rpdi,0.7691666666666667,0.3,0.33304999999999996,topk_tail_mass|mean_top1_logprob|renyi_entropy_2|epr_spilled|mean_logprob_entropy|trace_length|cusum_max_spilled|epr|cusum_max|spectral_centroid,0.7561111111111111,0.76,0.7358333333333333,0.7577777777777778,0.7658333333333333,0.7716666666666667,0.7484444444444444,0.2582181519743994,0.3506023530250717,0.21978905496529974
math500_qwenmath7b,0,28,8,True,8,0.9234022556390977,0.9339755639097745,hl_ratio|stft_spectral_entropy|rpdi|cusum_shift_idx|cusum_max_spilled|epr_energy|cusum_max_energy|varentropy,0.9132988721804512,0.125,0.2890625,low_band_power|spectral_centroid|logprob_margin|high_band_power|epr|hl_ratio|mean_logprob_entropy|epr_spilled,0.9008458646616541,0.75,0.283125,rpdi|varentropy|cusum_shift_idx|cusum_max|cusum_max_spilled|sw_var_peak_spilled|stft_spectral_entropy|cusum_max_energy,0.9076597744360902,0.9132988721804512,0.9165883458646616,0.9132988721804511,0.9201127819548872,0.9328007518796994,0.8704981203007519,0.5389747658216846,0.7655751777033218,0.5647903503629016
math500_qwenmath7b,1,28,9,True,15,0.922201138519924,0.9053944158308485,high_band_power|hl_ratio|rpdi|sw_var_peak_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin,0.9108159392789373,0.3333333333333333,0.31766666666666665,logprob_margin|epr_energy|spectral_centroid|low_band_power|high_band_power|epr|mean_logprob_entropy|epr_spilled|renyi_entropy_2,0.9026836541068041,0.0,0.3229444444444445,low_band_power|epr_spilled|epr|mean_logprob_entropy|cusum_max_spilled|cusum_max|renyi_entropy_2|topk_tail_mass|hurst_exponent,0.9072919490376795,0.9108159392789374,0.9105448631065328,0.910002710761724,0.8983464353483328,0.8869612361073461,0.8648847926267282,0.608987015973591,0.7519671873718656,0.5696827375050628
math500_qwenmath7b,2,28,12,True,13,0.9321419321419321,0.8997668997668998,epr|low_band_power|high_band_power|stft_max_high_power|rpdi|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9194509194509194,0.75,0.426125,low_band_power|spectral_centroid|logprob_margin|mean_logprob_entropy|epr|epr_spilled|topk_tail_mass|renyi_entropy_2|mean_top1_logprob|high_band_power|hl_ratio|stft_spectral_entropy,0.881895881895882,0.5833333333333334,0.43179166666666663,stft_spectral_entropy|spectral_centroid|varentropy|cusum_shift_idx|mean_top1_logprob|topk_tail_mass|renyi_entropy_2|mean_logprob_entropy|epr|epr_spilled|hurst_exponent|spectral_entropy,0.9256669256669258,0.9290339290339291,0.9264439264439264,0.9194509194509194,0.9028749028749029,0.9098679098679098,0.8149909349909349,0.6722953238892183,0.761198307901812,0.5694290887220402
math500_qwenmath7b,3,28,9,True,10,0.9174838555369529,0.9083951207845012,high_band_power|hl_ratio|cusum_max|cusum_shift_idx|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin,0.8906960057402536,0.3333333333333333,0.3212777777777778,low_band_power|spectral_centroid|high_band_power|logprob_margin|hl_ratio|epr|mean_logprob_entropy|epr_spilled|renyi_entropy_2,0.8354460655345611,0.3333333333333333,0.3224444444444445,low_band_power|rpdi|cusum_max_spilled|cusum_max|sw_var_peak_spilled|epr_spilled|min_energy|epr|mean_logprob_entropy,0.8741927768476441,0.8863908155943555,0.8921310691222195,0.8895001195886153,0.8942836641951686,0.8722793590050228,0.7960105237981344,0.628388943865103,0.776667999954753,0.578503226038313
math500_qwenmath7b,4,28,15,True,13,0.8753886629992825,0.8820856254484574,epr|low_band_power|high_band_power|hl_ratio|stft_max_high_power|cusum_shift_idx|epr_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8689308777804352,0.7333333333333333,0.5325666666666667,logprob_margin|spectral_centroid|low_band_power|high_band_power|epr|mean_logprob_entropy|epr_spilled|renyi_entropy_2|topk_tail_mass|mean_top1_logprob|hl_ratio|hurst_exponent|stft_spectral_entropy|epr_energy|spectral_entropy,0.8514709399665155,0.6666666666666666,0.5333333333333332,stft_spectral_entropy|spectral_centroid|varentropy|cusum_shift_idx|mean_top1_logprob|topk_tail_mass|renyi_entropy_2|hurst_exponent|mean_logprob_entropy|epr|epr_spilled|sw_var_peak|stft_max_high_power|logprob_margin|spectral_entropy,0.8806505620664913,0.8861516383640278,0.8902176512795982,0.8784979669935422,0.8863908155943555,0.8725185362353505,0.8148576895479551,0.694662765003478,0.7482852287607688,0.5748363388099879
math500_r1distill8b,0,28,16,True,21,0.8455165692007798,0.8460038986354775,spectral_entropy|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|rpdi|cusum_max|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8460038986354776,0.8125,0.57459375,cusum_max_energy|mean_top1_logprob|renyi_entropy_2|topk_tail_mass|mean_logprob_entropy|epr|cusum_max|cusum_max_spilled|epr_spilled|logprob_margin|varentropy|rpdi|epr_energy|spectral_entropy|sw_var_peak|stft_max_high_power,0.8328460038986354,0.6875,0.57509375,cusum_max_spilled|cusum_max|cusum_max_energy|mean_top1_logprob|renyi_entropy_2|mean_logprob_entropy|epr_spilled|topk_tail_mass|epr|sw_var_peak|varentropy|logprob_margin|epr_energy|min_energy|spectral_centroid|low_band_power,0.8343079922027291,0.8389376218323588,0.8299220272904483,0.8269980506822613,0.8282163742690059,0.8460038986354776,0.8505847953216374,0.44460894117197763,0.4785121894090804,0.3491492616048978
math500_r1distill8b,1,28,5,True,23,0.8139297385620916,0.806781045751634,spectral_entropy|stft_max_high_power|rpdi|pe_mean|cusum_max_spilled,0.832720588235294,0.6,0.18330000000000002,rpdi|spectral_entropy|cusum_max_energy|cusum_max_spilled|cusum_max,0.8347630718954249,0.2,0.1791,cusum_max_energy|cusum_max_spilled|cusum_max|epr_spilled|mean_logprob_entropy,0.8345588235294118,0.8267973856209151,0.8149509803921569,0.8088235294117647,0.8163807189542485,0.8176062091503268,0.7929003267973855,0.467817243969591,0.5906485359181207,0.41000524074530753
math500_r1distill8b,2,28,5,True,23,0.8294920563884538,0.8350861490266278,spectral_entropy|stft_max_high_power|rpdi|cusum_max_spilled|min_spilled,0.8171850525844708,0.6,0.1837,rpdi|cusum_max_energy|spectral_entropy|cusum_max_spilled|cusum_max,0.8290445289773999,0.0,0.17930000000000001,epr|epr_spilled|mean_logprob_entropy|mean_top1_logprob|renyi_entropy_2,0.8415752964869098,0.8534347728798389,0.846498098008503,0.8355336764376818,0.8330722756768852,0.8409040053703289,0.797601253076751,0.4819157902375695,0.5916823622339666,0.4151106856843909
