world_seed,arm,reliability_auc,agreement_target_auc,alpha_entropy,alpha_seed_mad,embedding_target_r2,embedding_graph_target_energy,alpha_graph_target_energy,optimizer_updates,orthogonal_condition_max,orthogonal_clipped_fraction
7100,plain,0.6847482638888889,0.8091825810185185,0.9999682433359617,0.004336848606665929,0.04216241536028753,0.92613270194551,0.2547564828218126,180,7008.33349609375,0.2388888888888889
7100,agreement,0.9363802083333332,0.8091825810185185,0.9862206308339244,0.0172850703917599,0.1473058918845065,0.899541668675889,0.21556202036002467,180,1022.8433227539062,0.0027777777777777775
7101,plain,0.6414185474537036,0.7957320601851852,0.9999818779678593,0.0033908665102596086,0.13416332275448362,0.8266149410431692,0.26075231620468114,180,3534.260498046875,0.12222222222222222
7101,agreement,0.923125,0.7957320601851852,0.9845654473103884,0.019597938942024485,0.27995335513897773,0.7435016663011105,0.19350431589896544,180,891.1008911132812,0.0
