version,prior_strength,atomic_minus_family_pp,ci_low_pp,ci_high_pp
atomic-contribution-supervised-ceiling-v1-2026-08-13,0.3,0.576725147575711,0.10244451773594986,0.9098655497798274
atomic-contribution-supervised-ceiling-v1-2026-08-13,1.0,0.5983642073828156,0.38467967709488765,0.7860064734603884
atomic-contribution-supervised-ceiling-v1-2026-08-13,3.0,0.39004161143815047,0.26418816233275183,0.49750142191724267
atomic-contribution-supervised-ceiling-v1-2026-08-13,10.0,0.15299966498925177,0.07911402970637915,0.2072187085912963
