version,cell,group,seed,representation,prior_strength,n_coordinates,n_training,n_evaluation,iu_auroc,head_auroc,delta_norm,class_balanced
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,7,atomic,3.0,29,791,528,0.7963216641298833,0.8013952308472855,0.03914984730737627,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,7,atomic,10.0,29,791,528,0.7963216641298833,0.7980466768138001,0.012754585645638205,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,8,family,0.3,6,791,528,0.8035007610350076,0.8181126331811263,0.1609764848435218,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,8,family,1.0,6,791,528,0.8035007610350076,0.8106544901065449,0.06108971997243049,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,8,family,3.0,6,791,528,0.8035007610350076,0.8059360730593607,0.022072309754914664,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,8,family,10.0,6,791,528,0.8035007610350076,0.8041603247082698,0.006824175969529911,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,8,atomic,0.3,29,791,528,0.8035007610350076,0.8250634195839676,0.24706147897232328,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,8,atomic,1.0,29,791,528,0.8035007610350076,0.8184170471841704,0.10881171298448088,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,8,atomic,3.0,29,791,528,0.8035007610350076,0.8112886859462202,0.04386446327211951,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,8,atomic,10.0,29,791,528,0.8035007610350076,0.8058599695585997,0.014453017326302057,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,9,family,0.3,6,791,528,0.7484525621511924,0.7635971588026383,0.1910811967340839,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,9,family,1.0,6,791,528,0.7484525621511924,0.754490106544901,0.07826680702550728,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,9,family,3.0,6,791,528,0.7484525621511924,0.750126839167935,0.029308208840707603,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,9,family,10.0,6,791,528,0.7484525621511924,0.7488838153221715,0.009200122806609838,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,9,atomic,0.3,29,791,528,0.7484525621511924,0.7678082191780822,0.24381152568128678,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,9,atomic,1.0,29,791,528,0.7484525621511924,0.7612125824454592,0.11765905390681526,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,9,atomic,3.0,29,791,528,0.7484525621511924,0.7548959918822933,0.049760893996597375,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,9,atomic,10.0,29,791,528,0.7484525621511924,0.7503805175038052,0.01670883316390276,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,10,family,0.3,6,791,528,0.8064941653982751,0.8171993911719938,0.21009447206287324,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,10,family,1.0,6,791,528,0.8064941653982751,0.8115677321156772,0.08360682599594077,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,10,family,3.0,6,791,528,0.8064941653982751,0.8084728564180618,0.031008351679483716,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,10,family,10.0,6,791,528,0.8064941653982751,0.8071283612379503,0.009710363125979487,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,10,atomic,0.3,29,791,528,0.8064941653982751,0.8114662607813293,0.2906364715086036,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,10,atomic,1.0,29,791,528,0.8064941653982751,0.8144850329781836,0.13169048233706962,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,10,atomic,3.0,29,791,528,0.8064941653982751,0.8115677321156773,0.05454624316363756,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,10,atomic,10.0,29,791,528,0.8064941653982751,0.8083460172501269,0.01845303289701327,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,11,family,0.3,6,791,528,0.8014205986808726,0.8183916793505834,0.17040323550117484,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,11,family,1.0,6,791,528,0.8014205986808726,0.8081938102486048,0.06705670762347617,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,11,family,3.0,6,791,528,0.8014205986808726,0.8038305428716388,0.02472894184250795,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,11,family,10.0,6,791,528,0.8014205986808726,0.8022577371892441,0.00772123896324487,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,11,atomic,0.3,29,791,528,0.8014205986808726,0.8250126839167936,0.24113875431748977,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,11,atomic,1.0,29,791,528,0.8014205986808726,0.8163876204972096,0.10703407456869807,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,11,atomic,3.0,29,791,528,0.8014205986808726,0.8091070522577372,0.04422703195524066,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,11,atomic,10.0,29,791,528,0.8014205986808726,0.8041856925418569,0.014957062455444651,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,12,family,0.3,6,791,528,0.8067478437341451,0.8227803145611364,0.188403913335538,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,12,family,1.0,6,791,528,0.8067478437341451,0.8134195839675291,0.07558128913394155,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,12,family,3.0,6,791,528,0.8067478437341451,0.808878741755454,0.02803186987356709,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,12,family,10.0,6,791,528,0.8067478437341451,0.8072044647387113,0.008764623024268938,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,12,atomic,0.3,29,791,528,0.8067478437341451,0.8361745306950786,0.24784190766842812,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,12,atomic,1.0,29,791,528,0.8067478437341451,0.8250380517503805,0.11301669170965559,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,12,atomic,3.0,29,791,528,0.8067478437341451,0.8149162861491629,0.04605578258945204,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,12,atomic,10.0,29,791,528,0.8067478437341451,0.8089041095890411,0.015182675096581038,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,13,family,0.3,6,791,528,0.812937595129376,0.830492135971588,0.1619974789112806,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,13,family,1.0,6,791,528,0.812937595129376,0.8209791983764586,0.06536833198020332,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,13,family,3.0,6,791,528,0.812937595129376,0.815474378488077,0.02444020280185429,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,13,family,10.0,6,791,528,0.812937595129376,0.8136478944698123,0.007677469217559721,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,13,atomic,0.3,29,791,528,0.812937595129376,0.8332572298325723,0.24433090468622456,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,13,atomic,1.0,29,791,528,0.812937595129376,0.8271943176052764,0.1098004844055586,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,13,atomic,3.0,29,791,528,0.812937595129376,0.8201166920345002,0.04596801379879181,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,13,atomic,10.0,29,791,528,0.812937595129376,0.8153982749873161,0.015652757066421698,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,14,family,0.3,6,791,528,0.7891933028919331,0.8007864028411974,0.17321179603240516,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,14,family,1.0,6,791,528,0.7891933028919331,0.7944951801116186,0.07380011850004858,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,14,family,3.0,6,791,528,0.7891933028919331,0.7908929477422627,0.028306455875722954,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,14,family,10.0,6,791,528,0.7891933028919331,0.7900050735667175,0.008993575101595794,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,14,atomic,0.3,29,791,528,0.7891933028919331,0.8022831050228311,0.22982196422466883,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,14,atomic,1.0,29,791,528,0.7891933028919331,0.7980720446473871,0.11287405243899012,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,14,atomic,3.0,29,791,528,0.7891933028919331,0.7945205479452055,0.04979989211095772,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,14,atomic,10.0,29,791,528,0.7891933028919331,0.791476407914764,0.0174579690313503,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,15,family,0.3,6,791,528,0.7903602232369354,0.8048452562151194,0.16982327160143404,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,15,family,1.0,6,791,528,0.7903602232369354,0.7970065956367327,0.06762780438532853,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,15,family,3.0,6,791,528,0.7903602232369354,0.7925925925925924,0.02497936193086292,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,15,family,10.0,6,791,528,0.7903602232369354,0.7907153729071538,0.007794062158863956,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,15,atomic,0.3,29,791,528,0.7903602232369354,0.8197615423642821,0.22596634231710533,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,15,atomic,1.0,29,791,528,0.7903602232369354,0.808599695585997,0.0996411530783749,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,15,atomic,3.0,29,791,528,0.7903602232369354,0.7993150684931507,0.04070456915322167,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,15,atomic,10.0,29,791,528,0.7903602232369354,0.7931760527650938,0.013583792497724283,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,16,family,0.3,6,791,528,0.8123541349568746,0.8248351090816843,0.18204194875889737,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,16,family,1.0,6,791,528,0.8123541349568746,0.8171232876712329,0.0719506519191212,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,16,family,3.0,6,791,528,0.8123541349568746,0.8139523084728564,0.026807340406032682,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,16,family,10.0,6,791,528,0.8123541349568746,0.8127092846270928,0.008430820168373975,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,16,atomic,0.3,29,791,528,0.8123541349568746,0.8341451040081176,0.24909003944348276,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,16,atomic,1.0,29,791,528,0.8123541349568746,0.8255961440892948,0.1120184031644404,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,16,atomic,3.0,29,791,528,0.8123541349568746,0.8180618975139523,0.045162654800369136,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,16,atomic,10.0,29,791,528,0.8123541349568746,0.8144596651445967,0.014737755875997025,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,17,family,0.3,6,791,528,0.7532978183663116,0.7620750887874176,0.21730894917806146,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,17,family,1.0,6,791,528,0.7532978183663116,0.7577625570776256,0.08484334451758456,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,17,family,3.0,6,791,528,0.7532978183663116,0.7550228310502284,0.031118918978617405,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,17,family,10.0,6,791,528,0.7532978183663116,0.7537544393708777,0.009684293036525828,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,17,atomic,0.3,29,791,528,0.7532978183663116,0.7680872653475393,0.2915423033795899,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,17,atomic,1.0,29,791,528,0.7532978183663116,0.7655504819888382,0.12747685200184605,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,17,atomic,3.0,29,791,528,0.7532978183663116,0.7595890410958904,0.05145630135192054,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,17,atomic,10.0,29,791,528,0.7532978183663116,0.7555048198883816,0.01705768479655449,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,18,family,0.3,6,791,528,0.7968290208016235,0.8080923389142568,0.1582280459068036,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,18,family,1.0,6,791,528,0.7968290208016235,0.8025621511922882,0.06471273254792435,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,18,family,3.0,6,791,528,0.7968290208016235,0.7991374936580417,0.024151404699153688,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,18,family,10.0,6,791,528,0.7968290208016235,0.7974124809741249,0.007565548200752054,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,18,atomic,0.3,29,791,528,0.7968290208016235,0.8086504312531709,0.24176184753534719,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,18,atomic,1.0,29,791,528,0.7968290208016235,0.8074074074074072,0.10728564492050152,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,18,atomic,3.0,29,791,528,0.7968290208016235,0.8024099441907663,0.04330565256113986,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,18,atomic,10.0,29,791,528,0.7968290208016235,0.7991121258244547,0.01425166529571668,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,19,family,0.3,6,791,528,0.7832318619989852,0.7951293759512937,0.1564451185326982,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,19,family,1.0,6,791,528,0.7832318619989852,0.7882293252156265,0.06403013004338265,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,19,family,3.0,6,791,528,0.7832318619989852,0.7847285641806191,0.024021252240117405,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,19,family,10.0,6,791,528,0.7832318619989852,0.7835109081684425,0.007555478149760911,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,19,atomic,0.3,29,791,528,0.7832318619989852,0.7988077118214103,0.24942225439250781,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,19,atomic,1.0,29,791,528,0.7832318619989852,0.7930999492643328,0.10846682697863545,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,19,atomic,3.0,29,791,528,0.7832318619989852,0.7882293252156266,0.044256784863957926,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,19,atomic,10.0,29,791,528,0.7832318619989852,0.784677828513445,0.0149334638783459,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,20,family,0.3,6,791,528,0.8215119228817859,0.8378741755454083,0.1662089453402225,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,20,family,1.0,6,791,528,0.8215119228817859,0.8281075596144089,0.06457203664043615,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,20,family,3.0,6,791,528,0.8215119228817859,0.8241501775748351,0.023714938246652825,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,20,family,10.0,6,791,528,0.8215119228817859,0.8223744292237443,0.007392750643098649,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,20,atomic,0.3,29,791,528,0.8215119228817859,0.8509639776763064,0.2313632235377393,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,20,atomic,1.0,29,791,528,0.8215119228817859,0.8385844748858448,0.10383296477041146,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,20,atomic,3.0,29,791,528,0.8215119228817859,0.8292237442922374,0.04193395037671755,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,20,atomic,10.0,29,791,528,0.8215119228817859,0.823795027904617,0.013724972000427247,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,21,family,0.3,6,791,528,0.7813546423135463,0.7952054794520549,0.19325584116685995,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,21,family,1.0,6,791,528,0.7813546423135463,0.7879502790461694,0.0773597747492147,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,21,family,3.0,6,791,528,0.7813546423135463,0.7837645865043126,0.028697287922853205,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,21,family,10.0,6,791,528,0.7813546423135463,0.7818873668188735,0.008973777759888902,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,21,atomic,0.3,29,791,528,0.7813546423135463,0.795357686453577,0.26732070664167606,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,21,atomic,1.0,29,791,528,0.7813546423135463,0.7924150177574836,0.12263920483343561,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,21,atomic,3.0,29,791,528,0.7813546423135463,0.7871892440385593,0.05044358888689213,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,21,atomic,10.0,29,791,528,0.7813546423135463,0.7830542871638763,0.016740594711123175,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,22,family,0.3,6,791,528,0.7759766615930999,0.7899797057331305,0.20115964810396314,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,22,family,1.0,6,791,528,0.7759766615930999,0.7819634703196346,0.08033600267263379,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,22,family,3.0,6,791,528,0.7759766615930999,0.7781836631151698,0.029752324711137892,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,22,family,10.0,6,791,528,0.7759766615930999,0.7761288685946219,0.009296699309441797,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,22,atomic,0.3,29,791,528,0.7759766615930999,0.7883561643835616,0.2717528815679088,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,22,atomic,1.0,29,791,528,0.7759766615930999,0.7865043125317097,0.1265040999077403,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,22,atomic,3.0,29,791,528,0.7759766615930999,0.7820395738203957,0.05255867105208511,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,22,atomic,10.0,29,791,528,0.7759766615930999,0.7778538812785387,0.01749883272968559,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,23,family,0.3,6,791,528,0.8034500253678335,0.8181633688483004,0.1902110324241736,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,23,family,1.0,6,791,528,0.8034500253678335,0.8099695585996955,0.07379322384591103,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,23,family,3.0,6,791,528,0.8034500253678335,0.8060121765601217,0.027010709460792287,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,23,family,10.0,6,791,528,0.8034500253678335,0.8037798072044647,0.00840126179394678,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,23,atomic,0.3,29,791,528,0.8034500253678335,0.819761542364282,0.24443724748809192,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,23,atomic,1.0,29,791,528,0.8034500253678335,0.817478437341451,0.1148629541316278,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,23,atomic,3.0,29,791,528,0.8034500253678335,0.8108320649416539,0.048117110318714615,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,23,atomic,10.0,29,791,528,0.8034500253678335,0.8058599695585996,0.01618961626427181,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,24,family,0.3,6,791,528,0.8183916793505835,0.823972602739726,0.20941424585707927,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,24,family,1.0,6,791,528,0.8183916793505835,0.8222475900558093,0.0853890372105797,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,24,family,3.0,6,791,528,0.8183916793505835,0.8198883815322171,0.031897499165463694,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,24,family,10.0,6,791,528,0.8183916793505835,0.8188990360223237,0.010001320211918284,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,24,atomic,0.3,29,791,528,0.8183916793505835,0.8277270421106038,0.2684427953702221,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,24,atomic,1.0,29,791,528,0.8183916793505835,0.8274226281075596,0.12163952809438695,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,24,atomic,3.0,29,791,528,0.8183916793505835,0.8236174530695077,0.05084391424924339,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,24,atomic,10.0,29,791,528,0.8183916793505835,0.8204972095383054,0.017212039021129985,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,25,family,0.3,6,791,528,0.7688990360223238,0.7827752409944191,0.1827185927878507,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,25,family,1.0,6,791,528,0.7688990360223238,0.7752409944190767,0.07503335671699865,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,25,family,3.0,6,791,528,0.7688990360223238,0.7712582445459158,0.028337643397287185,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,25,family,10.0,6,791,528,0.7688990360223238,0.7692288178589548,0.008951426600290458,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,25,atomic,0.3,29,791,528,0.7688990360223238,0.7767376966007103,0.2479824850406251,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,25,atomic,1.0,29,791,528,0.7688990360223238,0.7777777777777778,0.11800180795938021,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,25,atomic,3.0,29,791,528,0.7688990360223238,0.7752409944190766,0.050834730617767054,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,25,atomic,10.0,29,791,528,0.7688990360223238,0.7712075088787418,0.017574820905447916,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,26,family,0.3,6,791,528,0.8028411973617454,0.8147387113140538,0.19659482705742823,True
atomic-contribution-supervised-ceiling-v1-2026-08-13,lapeigvals_gsm8k_nemo,gsm8k,26,family,1.0,6,791,528,0.8028411973617454,0.8077879249112125,0.0796174774846037,True
