arm_id,model_id,slice_id,cell_id,official_macro_f1,first_error_exact,first_error_within_one,clean_abstention_accuracy,overall_decision_accuracy,n_examples,n_error,n_clean
P2A_TOPK10_REFERENCE,qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.41262398557258795,0.37681159420289856,0.5458937198067633,0.45595854922279794,0.415,400,207,193
P2A_TOPK10_REFERENCE,qwen3_4b,math,processbench_math_qwen3_4b,0.3530809709726702,0.26936026936026936,0.48484848484848486,0.5123152709359606,0.368,1000,594,406
P2A_TOPK10_REFERENCE,qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.3281714393546256,0.2405446293494705,0.45385779122541603,0.5162241887905604,0.334,1000,661,339
P2A_TOPK10_REFERENCE,qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.3370879681600163,0.230566534914361,0.40843214756258234,0.6265560165975104,0.326,1000,759,241
P2A_TOPK10_REFERENCE,qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.3984504703929164,0.34782608695652173,0.5120772946859904,0.46632124352331605,0.405,400,207,193
P2A_TOPK10_REFERENCE,qwen3_8b,math,processbench_math_qwen3_8b,0.36193010922906443,0.26430976430976433,0.4797979797979798,0.5738916256157636,0.39,1000,594,406
P2A_TOPK10_REFERENCE,qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.33654543793364755,0.2344931921331316,0.4523449319213313,0.5958702064896755,0.357,1000,661,339
P2A_TOPK10_REFERENCE,qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.3297175167975773,0.2147562582345191,0.39920948616600793,0.7095435684647303,0.334,1000,759,241
C4_ENT_SAMPLED,qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.38723510036666453,0.32367149758454106,0.5072463768115942,0.48186528497409326,0.4,400,207,193
C4_ENT_SAMPLED,qwen3_4b,math,processbench_math_qwen3_4b,0.35187882318671715,0.2542087542087542,0.4478114478114478,0.5714285714285714,0.383,1000,594,406
C4_ENT_SAMPLED,qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.33930948835202307,0.2344931921331316,0.3903177004538578,0.6135693215339233,0.363,1000,661,339
C4_ENT_SAMPLED,qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.3332687463669831,0.21739130434782608,0.4044795783926219,0.7136929460580913,0.337,1000,759,241
C4_ENT_SAMPLED,qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.3822967649516533,0.2946859903381642,0.4830917874396135,0.5440414507772021,0.415,400,207,193
C4_ENT_SAMPLED,qwen3_8b,math,processbench_math_qwen3_8b,0.370807799442897,0.26262626262626265,0.43097643097643096,0.6305418719211823,0.412,1000,594,406
C4_ENT_SAMPLED,qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.3403843244061128,0.22995461422087746,0.3857791225416036,0.6548672566371682,0.374,1000,661,339
C4_ENT_SAMPLED,qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.3263721795977664,0.20816864295125165,0.3926218708827404,0.7551867219917012,0.34,1000,759,241
