version,domain,method,n_cells,n_groups,cell_macro_delta_pp,equal_group_delta_pp,equal_group_ci_low_pp,equal_group_ci_high_pp,wins,losses,ties,worst_cell_delta_pp
harp-global-contribution-teacher-v1-2026-08-12,original_23,global_teacher,23,8,0.4030700279325052,0.40982328106969107,0.2523092346552171,0.5718932186474308,20,3,0,-0.4727233210171766
harp-global-contribution-teacher-v1-2026-08-12,original_23,cardinality,23,8,0.46663547010978035,0.4424836815826667,0.20677947777420713,0.6811203469405411,17,6,0,-0.594523180398765
harp-global-contribution-teacher-v1-2026-08-12,processbench_llama,global_teacher,4,4,1.1905062092922054,1.1905062092922054,0.823391877735033,1.4981840799374369,4,0,0,0.6526678940471986
harp-global-contribution-teacher-v1-2026-08-12,processbench_llama,cardinality,4,4,1.2630680909646363,1.2630680909646363,0.7078113205430031,1.6920935615008097,4,0,0,0.47560995836858355
harp-global-contribution-teacher-v1-2026-08-12,processbench_qwen,global_teacher,8,4,0.684004450779989,0.684004450779989,0.5438851729231129,0.8207377424121115,8,0,0,0.45055192610948813
harp-global-contribution-teacher-v1-2026-08-12,processbench_qwen,cardinality,8,4,0.8526046615696836,0.8526046615696836,0.6763072262562786,1.0876764270596238,8,0,0,0.5639315984143467
harp-global-contribution-teacher-v1-2026-08-12,semgrad,global_teacher,2,2,0.6457004291016866,0.6457004291016866,0.3301664308335006,0.9612344273698725,2,0,0,0.3301664308335006
harp-global-contribution-teacher-v1-2026-08-12,semgrad,cardinality,2,2,-0.7666595306952628,-0.7666595306952628,-1.7080882817934628,0.1747692204029372,1,1,0,-1.7080882817934628
