bootstrap_draws,bootstrap_seed,ci_high,ci_low,delta,evidence_status,left_variant_id,losses,metric_id,n_groups,right_variant_id,status,ties,wins,worst_unit_delta
20000,2026082901,0.022121445421450597,-0.04461391138148266,-0.011435244022272775,RETROSPECTIVE,P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR,2,macro_f1,635,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,COMPLETE,0,2,-0.20003988831272437
20000,2026082901,0.027770480662906105,-0.03147676263995053,-0.0019091625474604267,RETROSPECTIVE,P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR,1,exact_error,635,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,COMPLETE,0,3,-0.2
20000,2026082901,0.028367095674456437,-0.051904665271467136,-0.012247664330997658,RETROSPECTIVE,P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR,2,clean_abstention,635,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,COMPLETE,0,2,-0.2432432432432432
20000,2026082901,0.05016628585768093,-0.015874879624423133,0.017067169926212475,RETROSPECTIVE,P0_S3B_IU29_STEP_MAX_LOCAL_DETECTOR,1,within_one,635,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,COMPLETE,0,3,-0.22499999999999998
