cell,contract,diagnostic,feature_a,feature_b,value,effective_rank,layer_distance
gsm8k_t1.0,resid-core-L,layer_correlation,1,14,0.2548793540249205,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,1,15,0.3613998636373012,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,1,16,0.3578095106400116,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,1,17,0.342264647437934,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,1,18,0.3227247272068248,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,1,19,0.2915841104033309,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,1,20,0.27060470481561105,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,1,21,0.2122337108604011,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,1,22,0.1183462484257114,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,1,23,0.11272318941128742,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,1,24,0.08699333189049883,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,1,25,0.08149502801250709,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,1,26,0.037291947569066654,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,1,27,0.040269571663789035,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,1,28,0.0030790424972341602,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,1,29,-0.11370692679154629,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,1,30,-0.2800751980049787,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,1,31,-0.40232562164636554,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,0,0.5805885238462977,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,1,0.7018509821451795,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,2,1.0,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,3,0.7005767975009273,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,4,0.5771205103190203,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,5,0.42611484271189953,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,6,0.34923111819573666,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,7,0.34057415425761167,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,8,0.28844251646670377,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,9,0.37559629478147155,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,10,0.21260145789710747,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,11,0.3073686354836695,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,12,0.31691096411395137,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,13,0.2885879035103509,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,14,0.3586552386091911,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,15,0.3681684896821643,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,16,0.3059384888401115,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,17,0.27093954470129417,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,18,0.2714326860426035,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,19,0.24455593407458043,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,20,0.22536770418800706,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,21,0.21688181154189531,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,22,0.15150414577339255,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,23,0.1947987233823128,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,24,0.16838141750504346,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,25,0.16531641609093048,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,26,0.13291408994112647,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,27,0.09013699014675765,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,28,0.01074095486253,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,29,-0.11617151269867393,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,30,-0.2854269203354986,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,2,31,-0.3717815263985218,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,0,0.49455784619139354,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,1,0.6089303494711111,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,2,0.7005767975009274,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,3,0.9999999999999999,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,4,0.7274934903337592,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,5,0.5884954628333713,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,6,0.46854823588862926,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,7,0.3879597822225087,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,8,0.39538999403890646,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,9,0.45244148684748703,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,10,0.2708098375254008,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,11,0.3765176849727394,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,12,0.4025534381856554,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,13,0.28152898823422445,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,14,0.4078299362736664,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,15,0.35263541092334955,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,16,0.3570686255823229,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,17,0.29307256986600444,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,18,0.23888745045690252,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,19,0.23848057306067533,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,20,0.19918602148074546,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,21,0.18463555908803198,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,22,0.13958164826094685,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,23,0.1572653626670812,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,24,0.13589076476307302,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,25,0.14896664525638117,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,26,0.13350735367558997,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,27,0.0873446594838437,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,28,0.009031740061434349,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,29,-0.17718341464424742,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,30,-0.33263424326353697,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,3,31,-0.4388278145193025,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,0,0.32280814672352304,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,1,0.46974344798449524,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,2,0.5771205103190203,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,3,0.7274934903337592,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,4,1.0,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,5,0.6935752993258113,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,6,0.6403677857230253,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,7,0.5275143935417546,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,8,0.43587724591603133,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,9,0.4009800373762506,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,10,0.2019637678259158,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,11,0.3423668224594806,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,12,0.3805018365370629,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,13,0.21838009318671395,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,14,0.29157013537107607,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,15,0.2312439039391554,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,16,0.3072072580905397,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,17,0.26334435693911235,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,18,0.23939092898195496,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,19,0.27070665310445785,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,20,0.18198850681706522,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,21,0.17132078074853246,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,22,0.08171519814159887,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,23,0.09656056726523597,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,24,0.06762426998272196,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,25,0.06070379268776578,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,26,0.0552622409511273,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,27,0.034892219436167805,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,28,-0.06607613302590541,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,29,-0.24188053845588636,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,30,-0.3202036424985073,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,4,31,-0.4286595090533662,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,0,0.32596708947100633,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,1,0.4050841893649205,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,2,0.42611484271189953,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,3,0.5884954628333713,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,4,0.6935752993258113,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,5,1.0,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,6,0.6442619897521633,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,7,0.41698904919439456,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,8,0.43017363708943124,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,9,0.477133479326912,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,10,0.30474223336803935,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,11,0.3739047002201921,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,12,0.3667776009894312,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,13,0.18250894808016502,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,14,0.3069801759320501,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,15,0.2844324945275279,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,16,0.37144686056012693,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,17,0.3272381212844083,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,18,0.2659982433635741,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,19,0.26416718256009447,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,20,0.22686223001138045,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,21,0.16491228377806172,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,22,0.092574399592883,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,23,0.012587253942226257,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,24,0.0024803399678759498,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,25,-0.015770573117695454,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,26,-0.027434187609885564,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,27,-0.09026421314107824,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,28,-0.1227199726878079,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,29,-0.28461372512780403,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,30,-0.35823163463794694,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,5,31,-0.5128992920878035,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,0,0.17165351383854663,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,1,0.2476229905996137,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,2,0.34923111819573666,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,3,0.46854823588862926,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,4,0.6403677857230253,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,5,0.6442619897521633,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,6,0.9999999999999999,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,7,0.6444994659462638,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,8,0.5923010630172425,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,9,0.4637354576447827,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,10,0.38298168838070856,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,11,0.40721295263777957,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,12,0.4084593885345712,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,13,0.3182096196232874,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,14,0.36343608853977194,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,15,0.2056102396053716,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,16,0.27784713344452344,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,17,0.2204098228546801,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,18,0.174468589477539,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,19,0.20404234357098605,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,20,0.17924190544283142,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,21,0.14957627604853754,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,22,0.10383357216073666,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,23,0.06923664520269661,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,24,0.0670210145080557,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,25,0.04633716646309414,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,26,0.017107138791081385,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,27,-0.028605079058319653,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,28,-0.06761043996264177,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,29,-0.22223408100365483,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,30,-0.24776663365826224,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,6,31,-0.2941807843833012,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,0,0.0768168517808189,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,1,0.21366117081525124,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,2,0.34057415425761167,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,3,0.38795978222250876,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,4,0.5275143935417546,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,5,0.4169890491943945,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,6,0.644499465946264,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,7,1.0,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,8,0.6580715568292393,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,9,0.4387944822408056,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,10,0.3358318148019632,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,11,0.4266071729162602,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,12,0.4867186704870395,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,13,0.3374246440362933,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,14,0.3529784675792701,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,15,0.1393658153905062,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,16,0.15195743266125802,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,17,0.09871784692210371,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,18,0.05100698006385244,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,19,0.11565144002398535,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,20,0.05448603909040101,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,21,0.10947370874459465,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,22,0.02127590578931968,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,23,0.04011310093648903,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,24,0.05586452274887364,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,25,0.05808794323074279,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,26,0.00809738404396371,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,27,-0.04559279324907135,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,28,-0.10224473279375747,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,29,-0.2279981500003946,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,30,-0.3166288823511925,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,7,31,-0.36483269857314754,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,0,0.19654729095846735,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,1,0.19092368903877147,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,2,0.28844251646670377,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,3,0.3953899940389065,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,4,0.43587724591603133,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,5,0.43017363708943124,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,6,0.5923010630172425,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,7,0.6580715568292393,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,8,0.9999999999999999,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,9,0.6166744333793396,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,10,0.5121833177667963,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,11,0.5231947642876842,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,12,0.5306373286244945,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,13,0.4425485965086184,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,14,0.4252363222543404,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,15,0.21489604019692965,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,16,0.23320150564430434,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,17,0.20851729244993533,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,18,0.1412407267447047,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,19,0.17760540409453643,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,20,0.14258134174348372,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,21,0.1611549288146843,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,22,0.12182058257426788,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,23,0.11823149238724771,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,24,0.1427025653804058,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,25,0.14589597640662819,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,26,0.13566356873077887,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,27,0.07980981132249583,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,28,0.042537230002865196,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,29,-0.08304456920526652,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,30,-0.20916021396587486,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,8,31,-0.3177548815794381,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,9,0,0.32852998358030605,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,9,1,0.3206217619822013,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,9,2,0.37559629478147155,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,9,3,0.452441486847487,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,9,4,0.40098003737625054,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,9,5,0.477133479326912,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,9,6,0.4637354576447827,5.740438404543392,
gsm8k_t1.0,resid-core-L,layer_correlation,9,7,0.4387944822408056,5.740438404543392,
