cell,method,contract,kind,graph_components,mean_degree,spectral_gap,condition_number,weight_cosine_vs_iu,feature,value,seed,epoch
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.5832424759864807,2,26
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.4242129623889923,2,27
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.629971981048584,2,28
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.5788286924362183,2,29
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.49378135800361633,2,30
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.4365481436252594,2,31
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.5661997199058533,2,32
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.5447681546211243,2,33
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.5098176002502441,2,34
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.5596461296081543,2,35
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.5501593351364136,2,36
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.5110978484153748,2,37
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.4516483247280121,2,38
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.5968410968780518,2,39
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.6002954840660095,2,40
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.6206660270690918,2,41
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.5413210391998291,2,42
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.574129581451416,2,43
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.5315607786178589,2,44
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.6452881097793579,2,45
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.6954368948936462,2,46
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.526671290397644,2,47
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.5167074203491211,2,48
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.6030035018920898,2,49
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.48208463191986084,2,50
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.637831449508667,2,51
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.6892843246459961,2,52
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.6100459098815918,2,53
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.7222227454185486,2,54
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.6588557362556458,2,55
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.6052374243736267,2,56
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.7137671113014221,2,57
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.6520545482635498,2,58
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.7032857537269592,2,59
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.6867862939834595,2,60
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.5598936676979065,2,61
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.6154778599739075,2,62
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.727014422416687,2,63
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.6579796671867371,2,64
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.6968663930892944,2,65
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.653980553150177,2,66
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.5853904485702515,2,67
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.8207185864448547,2,68
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.6492752432823181,2,69
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.7697123289108276,2,70
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.6684083938598633,2,71
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.7121767401695251,2,72
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.641322910785675,2,73
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.7806727290153503,2,74
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.7418696880340576,2,75
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.7697214484214783,2,76
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.7458993196487427,2,77
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.7287313342094421,2,78
sciq_t1.0,dola_core,dola_core,dufs_convergence,,,,,,loss,-0.8324799537658691,2,79
sciq_t1.0,haloscope_direct_proxy,haloscope_direct_proxy,graph_health,,,,,,,,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,outer_weights,,,,,,0,0.10044090479857226,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,outer_weights,,,,,,1,0.08599796607463511,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,outer_weights,,,,,,2,0.15369351928677719,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,outer_weights,,,,,,3,0.1236122646468591,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,0,-0.009948921353350723,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,1,-0.011359762929338761,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,2,-0.01941306801219878,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,3,-0.01981872895541843,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,4,-0.018309693500699283,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,5,-0.020547080352102023,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,6,-0.020209199446379996,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,7,-0.01604763547493322,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,8,-0.01170370099800069,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,9,-0.011441435167126002,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,10,-0.01568235109863645,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,11,-0.01657093879303507,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,12,-0.01647122065105204,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,13,-0.01649503349923894,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,14,-0.0145164023230162,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,15,-0.008374740832858456,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,16,-0.008733134713147786,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,17,-0.018273203015392578,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,18,-0.017311285331073706,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,19,-0.01907106595073279,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,20,-0.02501793543078583,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,21,-0.026576258938433468,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,22,-0.027790358003931565,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,23,-0.02727046309539884,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,24,-0.021889040483061523,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,25,-0.021953381354948145,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,26,-0.021480181879240015,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,27,-0.02106201241101359,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,28,-0.020535876047290385,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,29,-0.014092208418473164,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,30,0.01049805984368286,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,folded_feature_weights,,,,,,31,0.01903109051904195,,
sciq_t1.0,hierarchical_all_dufs_liu_pcr,hierarchical_all_dufs_liu_pcr,graph_health,,,,,,,,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,outer_weights,,,,,,0,0.10671753732807888,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,outer_weights,,,,,,1,0.09192569286972382,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,outer_weights,,,,,,2,0.16350576684643625,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,outer_weights,,,,,,3,0.1326826556809549,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,0,-0.010596798054706449,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,1,-0.012095459630197158,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,2,-0.020616869621789758,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,3,-0.02104256322234702,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,4,-0.01943578660259036,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,5,-0.021835480102518092,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,6,-0.02146838938711031,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,7,-0.017065424773782197,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,8,-0.012689094998093063,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,9,-0.012426313820977856,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,10,-0.01658557213511737,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,11,-0.01752044827182929,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,12,-0.017480458516164747,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,13,-0.01758202087053038,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,14,-0.01554904511685124,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,15,-0.009219660207370004,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,16,-0.008413134313549613,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,17,-0.018961530351286,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,18,-0.017919234290548657,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,19,-0.019964507325621973,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,20,-0.026769346110074105,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,21,-0.028640235432077044,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,22,-0.030195046369465628,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,23,-0.029710495676606007,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,24,-0.02356602524771045,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,25,-0.023575526630131863,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,26,-0.023011243714738356,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,27,-0.022532181856422782,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,28,-0.021945045039239944,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,29,-0.014782225492959091,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,30,0.01206645094650821,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,folded_feature_weights,,,,,,31,0.021018824438236435,,
sciq_t1.0,hierarchical_all_iu_pcr,hierarchical_all_iu_pcr,graph_health,,,,,,,,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,outer_weights,,,,,,0,0.3333333333333333,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,outer_weights,,,,,,1,0.3333333333333333,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,outer_weights,,,,,,2,0.3333333333333333,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,outer_weights,,,,,,3,0.0,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,0,-0.03309920849631613,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,1,-0.03778029345202625,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,2,-0.0643970058342203,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,3,-0.06572666420532933,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,4,-0.060707880788888634,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,5,-0.06820334829438533,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,6,-0.06705673664210914,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,7,-0.0533040310619813,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,8,-0.04601214525183915,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,9,-0.04505926991339372,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,10,-0.060141227903216264,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,11,-0.06353119831492265,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,12,-0.06338619077525974,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,13,-0.06375446777231056,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,14,-0.05638265948450048,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,15,-0.03343156818495425,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,16,-0.017151554704186025,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,17,-0.038656190781524685,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,18,-0.03653129924438345,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,19,-0.040700923909659466,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,20,-0.05457370429267638,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,21,-0.058387819146415394,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,22,-0.06155755635176801,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,23,-0.06056972026050911,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,24,-0.0,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,25,-0.0,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,26,-0.0,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,27,-0.0,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,28,-0.0,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,29,-0.0,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,30,-0.0,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,folded_feature_weights,,,,,,31,-0.0,,
sciq_t1.0,hierarchical_all_upcr,hierarchical_all_upcr,graph_health,,,,,,,,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,0,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,1,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,2,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,3,0.008950833224502436,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,4,0.010875808858090589,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,5,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,6,0.009649377846554438,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,7,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,8,0.007918438737282318,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,9,0.006339016968091874,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,10,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,11,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,12,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,13,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,14,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,15,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,16,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,17,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,18,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,19,0.0071459672046482545,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,20,0.010882764497777891,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,21,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,22,0.010007329245964347,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,23,0.0069871619386260774,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,24,0.010727560029399728,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,25,0.009898576900907301,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,26,0.011112572277804357,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,27,0.008857443512119683,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,28,0.010953765826303603,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,29,0.010312348989845233,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,30,0.009753328991584882,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,31,0.015276789147448797,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,32,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,33,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,34,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,35,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,36,0.01055835146823575,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,37,0.011576447420535062,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,38,0.010073238349958887,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,39,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,40,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,41,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,42,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,43,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,44,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,45,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,46,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,47,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,48,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,49,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,50,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,51,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,52,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,53,0.0104221213377239,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,54,0.010316348672738472,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,55,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,56,0.009239363439647524,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,57,0.009419007881877689,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,58,0.009029182424490752,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,59,0.00946676029438722,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,60,0.011390954408969922,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,61,0.015088944685427177,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,62,0.01389527962247877,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,63,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,64,0.006719580290550241,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,65,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,66,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,67,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,68,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,69,0.011813991354584526,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,70,0.010102641063214804,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,71,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,72,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,73,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,74,0.007965050307111456,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,75,0.011005161439745703,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,76,0.009281041351651375,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,77,0.006587961233075472,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,78,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,79,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,80,0.006107855830587368,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,81,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,82,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,83,0.0,,
sciq_t1.0,lens96_flat,lens96_flat,deployed_weights,,,,,,84,0.006829643292634463,,
