arm_id,population_id,metric_id,value,ci_low,ci_high,n_rows,n_groups
P2A_TOPK10_REFERENCE,current_common_eight_qwen,official_macro_f1,0.3572009873016382,0.3385362032012911,0.3743606036591069,6800,3400
P2A_TOPK10_REFERENCE,current_common_eight_qwen,first_error_exact,0.272333541182617,0.25251788106270956,0.29272975645698757,6800,3400
P2A_TOPK10_REFERENCE,current_common_eight_qwen,first_error_within_one,0.46705772950181945,0.4450856122004531,0.4891843605645371,6800,3400
P2A_TOPK10_REFERENCE,current_common_eight_qwen,clean_abstention_accuracy,0.5570850837050394,0.5302425321374141,0.5843288998453015,6800,3400
P2A_TOPK10_REFERENCE,current_common_eight_qwen,overall_decision_accuracy,0.36612500000000003,0.349625,0.3830625,6800,3400
C7_EDIS_ONSET,current_common_eight_qwen,official_macro_f1,0.3596786830851525,0.3411840949083126,0.3765476287873349,6800,3400
C7_EDIS_ONSET,current_common_eight_qwen,first_error_exact,0.2775885319462245,0.2575014273779755,0.29761430763247015,6800,3400
C7_EDIS_ONSET,current_common_eight_qwen,first_error_within_one,0.4732610118594792,0.4508789472969406,0.4954414267145191,6800,3400
C7_EDIS_ONSET,current_common_eight_qwen,clean_abstention_accuracy,0.5449637582057416,0.5172693765160545,0.5727669740483096,6800,3400
C7_EDIS_ONSET,current_common_eight_qwen,overall_decision_accuracy,0.364875,0.34837500000000005,0.38156249999999997,6800,3400
