cell,rep,arena,family,variant,size,auroc,floor,overlap,overlap_null,fallback,seconds,error
ars_gsm8k_r1distill8b,2,keep,a11_rfae_scfs,scfs.k8,8,0.6775396825396826,0.7170285714285715,0.375,0.3321875,0,0.8839434896196637,
ars_gsm8k_r1distill8b,2,keep,a11_rfae_scfs,scfs,4,0.6728571428571429,0.7137936507936509,0.25,0.338625,0,0.8839434896196637,
ars_gsm8k_r1distill8b,3,full,a10_mmdufs,mm.shared_union,14,0.6999105545617174,0.7240399522957663,0.2857142857142857,0.34175,0,10.783697724342346,
ars_gsm8k_r1distill8b,3,full,a10_mmdufs,mm.shared,14,0.6999105545617174,0.7240399522957663,0.2857142857142857,0.34175,0,10.783697724342346,
ars_gsm8k_r1distill8b,3,full,a10_mmdufs,mm.diff_x,16,0.6745676803816338,0.7316666666666667,0.5,0.381125,0,10.783697724342346,
ars_gsm8k_r1distill8b,3,full,a10_mmdufs,mm.diff_y,14,0.7042337507453786,0.7240399522957663,0.21428571428571427,0.3517857142857142,0,10.783697724342346,
ars_gsm8k_r1distill8b,3,full,a11_rfae_scfs,rfae.k3,3,0.6923822301729278,0.6575253428741802,0.0,0.3853333333333333,0,1.0925277301243372,
ars_gsm8k_r1distill8b,3,full,a11_rfae_scfs,rfae.k4,4,0.7134764460345856,0.6843768634466307,0.25,0.35425,0,1.0925277301243372,
ars_gsm8k_r1distill8b,3,full,a11_rfae_scfs,rfae.k5,5,0.7326326774001192,0.6479576624925463,0.4,0.352,0,1.0925277301243372,
ars_gsm8k_r1distill8b,3,full,a11_rfae_scfs,rfae.k6,6,0.7049045915324984,0.6585450208706023,0.16666666666666666,0.33391666666666664,0,1.0925277301243372,
ars_gsm8k_r1distill8b,3,full,a11_rfae_scfs,rfae.k7,7,0.7236881335718545,0.7082051282051282,0.14285714285714285,0.3758571428571428,0,1.0925277301243372,
ars_gsm8k_r1distill8b,3,full,a11_rfae_scfs,rfae.k8,8,0.76587656529517,0.6853607632677401,0.5,0.3746875,0,1.0925277301243372,
ars_gsm8k_r1distill8b,3,full,a11_rfae_scfs,rfae,8,0.76587656529517,0.6853607632677401,0.5,0.3746875,0,1.0925277301243372,
ars_gsm8k_r1distill8b,3,full,a11_rfae_scfs,scfs.k3,3,0.6735241502683362,0.6575253428741802,0.3333333333333333,0.3293333333333333,0,1.0925277301243372,
ars_gsm8k_r1distill8b,3,full,a11_rfae_scfs,scfs.k4,4,0.6810524746571259,0.6843768634466307,0.25,0.337125,0,1.0925277301243372,
ars_gsm8k_r1distill8b,3,full,a11_rfae_scfs,scfs.k5,5,0.6276833631484794,0.6479576624925463,0.2,0.3326,0,1.0925277301243372,
ars_gsm8k_r1distill8b,3,full,a11_rfae_scfs,scfs.k6,6,0.6288014311270125,0.6585450208706023,0.16666666666666666,0.33391666666666664,0,1.0925277301243372,
ars_gsm8k_r1distill8b,3,full,a11_rfae_scfs,scfs.k7,7,0.6744931425163984,0.7082051282051282,0.2857142857142857,0.3365714285714285,0,1.0925277301243372,
ars_gsm8k_r1distill8b,3,full,a11_rfae_scfs,scfs.k8,8,0.686046511627907,0.6853607632677401,0.375,0.3440625,0,1.0925277301243372,
ars_gsm8k_r1distill8b,3,full,a11_rfae_scfs,scfs,6,0.6288014311270125,0.6585450208706023,0.16666666666666666,0.33391666666666664,0,1.0925277301243372,
ars_gsm8k_r1distill8b,3,keep,a10_mmdufs,mm.shared_union,13,0.6879099582587954,0.7235569469290399,0.3076923076923077,0.33069230769230773,0,12.755385339260101,
ars_gsm8k_r1distill8b,3,keep,a10_mmdufs,mm.shared,13,0.6879099582587954,0.7235569469290399,0.3076923076923077,0.33069230769230773,0,12.755385339260101,
ars_gsm8k_r1distill8b,3,keep,a10_mmdufs,mm.diff_x,6,0.652057245080501,0.7014013118664281,0.3333333333333333,0.33391666666666664,0,12.755385339260101,
ars_gsm8k_r1distill8b,3,keep,a10_mmdufs,mm.diff_y,11,0.6603309481216458,0.7229934406678593,0.2727272727272727,0.332590909090909,0,12.755385339260101,
ars_gsm8k_r1distill8b,3,keep,a11_rfae_scfs,rfae.k3,3,0.7203339296362552,0.7140757304710793,0.3333333333333333,0.3293333333333333,0,0.696701100894383,
ars_gsm8k_r1distill8b,3,keep,a11_rfae_scfs,rfae.k4,4,0.7005813953488372,0.7174836016696482,0.0,0.337125,0,0.696701100894383,
ars_gsm8k_r1distill8b,3,keep,a11_rfae_scfs,rfae.k5,5,0.7109421586165773,0.6900655933214074,0.2,0.3326,0,0.696701100894383,
ars_gsm8k_r1distill8b,3,keep,a11_rfae_scfs,rfae.k6,6,0.6814251639833036,0.7014013118664281,0.3333333333333333,0.33391666666666664,0,0.696701100894383,
ars_gsm8k_r1distill8b,3,keep,a11_rfae_scfs,rfae.k7,7,0.6235837805605247,0.6981574239713774,0.2857142857142857,0.3365714285714285,0,0.696701100894383,
ars_gsm8k_r1distill8b,3,keep,a11_rfae_scfs,rfae.k8,8,0.7348688133571853,0.7135807990459153,0.25,0.33275,0,0.696701100894383,
ars_gsm8k_r1distill8b,3,keep,a11_rfae_scfs,rfae,8,0.7348688133571853,0.7135807990459153,0.25,0.33275,0,0.696701100894383,
ars_gsm8k_r1distill8b,3,keep,a11_rfae_scfs,scfs.k3,3,0.7203339296362552,0.7140757304710793,0.3333333333333333,0.3293333333333333,0,0.696701100894383,
ars_gsm8k_r1distill8b,3,keep,a11_rfae_scfs,scfs.k4,4,0.7385957066189625,0.7174836016696482,0.25,0.337125,0,0.696701100894383,
ars_gsm8k_r1distill8b,3,keep,a11_rfae_scfs,scfs.k5,5,0.7126565295169947,0.6900655933214074,0.4,0.3326,0,0.696701100894383,
ars_gsm8k_r1distill8b,3,keep,a11_rfae_scfs,scfs.k6,6,0.6923076923076923,0.7014013118664281,0.5,0.33391666666666664,0,0.696701100894383,
ars_gsm8k_r1distill8b,3,keep,a11_rfae_scfs,scfs.k7,7,0.6792635658914729,0.6981574239713774,0.42857142857142855,0.3365714285714285,0,0.696701100894383,
ars_gsm8k_r1distill8b,3,keep,a11_rfae_scfs,scfs.k8,8,0.6706171735241502,0.7135807990459153,0.375,0.33275,0,0.696701100894383,
ars_gsm8k_r1distill8b,3,keep,a11_rfae_scfs,scfs,4,0.7385957066189625,0.7174836016696482,0.25,0.337125,0,0.696701100894383,
ars_gsm8k_r1distill8b,4,full,a10_mmdufs,mm.shared_union,15,0.7438574938574938,0.7549109336609336,0.26666666666666666,0.3045,0,12.577943086624146,
ars_gsm8k_r1distill8b,4,full,a10_mmdufs,mm.shared,15,0.7438574938574938,0.7549109336609336,0.26666666666666666,0.3045,0,12.577943086624146,
ars_gsm8k_r1distill8b,4,full,a10_mmdufs,mm.diff_x,16,0.6934889434889435,0.7601965601965601,0.375,0.35465625,0,12.577943086624146,
ars_gsm8k_r1distill8b,4,full,a10_mmdufs,mm.diff_y,14,0.734490171990172,0.7532432432432432,0.2857142857142857,0.31242857142857144,0,12.577943086624146,
ars_gsm8k_r1distill8b,4,full,a11_rfae_scfs,rfae.k3,3,0.757985257985258,0.6746375921375922,0.3333333333333333,0.32416666666666666,0,0.7003694091524396,
ars_gsm8k_r1distill8b,4,full,a11_rfae_scfs,rfae.k4,4,0.7751074938574938,0.6701259213759214,0.5,0.287,0,0.7003694091524396,
ars_gsm8k_r1distill8b,4,full,a11_rfae_scfs,rfae.k5,5,0.6840448402948401,0.6931019656019656,0.2,0.32630000000000003,0,0.7003694091524396,
ars_gsm8k_r1distill8b,4,full,a11_rfae_scfs,rfae.k6,6,0.7628224815724817,0.6950092137592138,0.3333333333333333,0.32033333333333336,0,0.7003694091524396,
ars_gsm8k_r1distill8b,4,full,a11_rfae_scfs,rfae.k7,7,0.6980958230958231,0.7130558968058968,0.42857142857142855,0.3232142857142857,0,0.7003694091524396,
ars_gsm8k_r1distill8b,4,full,a11_rfae_scfs,rfae.k8,8,0.7232800982800983,0.6969594594594594,0.125,0.3236875,0,0.7003694091524396,
ars_gsm8k_r1distill8b,4,full,a11_rfae_scfs,rfae,6,0.7628224815724817,0.6950092137592138,0.3333333333333333,0.32033333333333336,0,0.7003694091524396,
ars_gsm8k_r1distill8b,4,full,a11_rfae_scfs,scfs.k3,3,0.7018581081081081,0.6746375921375922,0.3333333333333333,0.32416666666666666,0,0.7003694091524396,
ars_gsm8k_r1distill8b,4,full,a11_rfae_scfs,scfs.k4,4,0.7595208845208844,0.6701259213759214,0.5,0.317,0,0.7003694091524396,
ars_gsm8k_r1distill8b,4,full,a11_rfae_scfs,scfs.k5,5,0.7404023341523341,0.6931019656019656,0.4,0.32630000000000003,0,0.7003694091524396,
ars_gsm8k_r1distill8b,4,full,a11_rfae_scfs,scfs.k6,6,0.7237407862407862,0.6950092137592138,0.5,0.32033333333333336,0,0.7003694091524396,
ars_gsm8k_r1distill8b,4,full,a11_rfae_scfs,scfs.k7,7,0.7001689189189189,0.7130558968058968,0.5714285714285714,0.33164285714285713,0,0.7003694091524396,
ars_gsm8k_r1distill8b,4,full,a11_rfae_scfs,scfs.k8,8,0.7589066339066339,0.6969594594594594,0.625,0.3236875,0,0.7003694091524396,
ars_gsm8k_r1distill8b,4,full,a11_rfae_scfs,scfs,6,0.7237407862407862,0.6950092137592138,0.5,0.32033333333333336,0,0.7003694091524396,
ars_gsm8k_r1distill8b,4,keep,a10_mmdufs,mm.shared_union,13,0.7190571253071253,0.7502303439803439,0.3076923076923077,0.29334615384615387,0,16.345294952392578,
ars_gsm8k_r1distill8b,4,keep,a10_mmdufs,mm.shared,13,0.7190571253071253,0.7502303439803439,0.3076923076923077,0.29334615384615387,0,16.345294952392578,
ars_gsm8k_r1distill8b,4,keep,a10_mmdufs,mm.diff_x,6,0.6932585995085994,0.7383538083538084,0.3333333333333333,0.28958333333333336,0,16.345294952392578,
ars_gsm8k_r1distill8b,4,keep,a10_mmdufs,mm.diff_y,11,0.6898802211302211,0.7479176904176904,0.2727272727272727,0.29281818181818176,0,16.345294952392578,
ars_gsm8k_r1distill8b,4,keep,a11_rfae_scfs,rfae.k3,3,0.738482800982801,0.7467659705159706,0.0,0.29816666666666664,0,0.6788160119737897,
ars_gsm8k_r1distill8b,4,keep,a11_rfae_scfs,rfae.k4,4,0.7124539312039313,0.7517751842751842,0.25,0.287,0,0.6788160119737897,
ars_gsm8k_r1distill8b,4,keep,a11_rfae_scfs,rfae.k5,5,0.7757985257985258,0.7067076167076166,0.0,0.29140000000000005,0,0.6788160119737897,
ars_gsm8k_r1distill8b,4,keep,a11_rfae_scfs,rfae.k6,6,0.7730343980343981,0.7383538083538084,0.16666666666666666,0.28958333333333336,0,0.6788160119737897,
ars_gsm8k_r1distill8b,4,keep,a11_rfae_scfs,rfae.k7,7,0.7576781326781327,0.7416277641277642,0.14285714285714285,0.2906428571428571,0,0.6788160119737897,
ars_gsm8k_r1distill8b,4,keep,a11_rfae_scfs,rfae.k8,8,0.7288851351351351,0.7466308353808354,0.375,0.2929375,0,0.6788160119737897,
ars_gsm8k_r1distill8b,4,keep,a11_rfae_scfs,rfae,6,0.7730343980343981,0.7383538083538084,0.16666666666666666,0.28958333333333336,0,0.6788160119737897,
ars_gsm8k_r1distill8b,4,keep,a11_rfae_scfs,scfs.k3,3,0.7010902948402948,0.7467659705159706,0.0,0.29816666666666664,0,0.6788160119737897,
ars_gsm8k_r1distill8b,4,keep,a11_rfae_scfs,scfs.k4,4,0.7057739557739557,0.7517751842751842,0.0,0.287,0,0.6788160119737897,
ars_gsm8k_r1distill8b,4,keep,a11_rfae_scfs,scfs.k5,5,0.6314496314496314,0.7067076167076166,0.2,0.29140000000000005,0,0.6788160119737897,
ars_gsm8k_r1distill8b,4,keep,a11_rfae_scfs,scfs.k6,6,0.7169072481572482,0.7383538083538084,0.16666666666666666,0.28958333333333336,0,0.6788160119737897,
ars_gsm8k_r1distill8b,4,keep,a11_rfae_scfs,scfs.k7,7,0.7341062653562653,0.7416277641277642,0.14285714285714285,0.2906428571428571,0,0.6788160119737897,
ars_gsm8k_r1distill8b,4,keep,a11_rfae_scfs,scfs.k8,8,0.7463912776412777,0.7466308353808354,0.125,0.2929375,0,0.6788160119737897,
ars_gsm8k_r1distill8b,4,keep,a11_rfae_scfs,scfs,3,0.7010902948402948,0.7467659705159706,0.0,0.29816666666666664,0,0.6788160119737897,
lapeigvals_gsm8k_llama8b,0,full,a10_mmdufs,mm.shared_union,22,0.8156757197618465,0.8172938585759725,0.5454545454545454,0.5469318181818181,0,18.597454071044922,
lapeigvals_gsm8k_llama8b,0,full,a10_mmdufs,mm.shared,22,0.8156757197618465,0.8172938585759725,0.5454545454545454,0.5469318181818181,0,18.597454071044922,
lapeigvals_gsm8k_llama8b,0,full,a10_mmdufs,mm.diff_x,15,0.7868852459016393,0.8156822445151292,0.4,0.4335,0,18.597454071044922,
lapeigvals_gsm8k_llama8b,0,full,a10_mmdufs,mm.diff_y,11,0.7979773264823423,0.8129483728896502,0.5454545454545454,0.5301363636363636,0,18.597454071044922,
lapeigvals_gsm8k_llama8b,0,full,a11_rfae_scfs,rfae.k3,3,0.7611124704347116,0.7730886550852297,0.6666666666666666,0.5648333333333333,0,0.6664746999740601,
lapeigvals_gsm8k_llama8b,0,full,a11_rfae_scfs,rfae.k4,4,0.8099665606394258,0.7806606312698802,0.5,0.559875,0,0.6664746999740601,
lapeigvals_gsm8k_llama8b,0,full,a11_rfae_scfs,rfae.k5,5,0.8000978712992414,0.7912209444580376,0.4,0.5617000000000001,0,0.6664746999740601,
lapeigvals_gsm8k_llama8b,0,full,a11_rfae_scfs,rfae.k6,6,0.7902291819590571,0.7926335535437566,0.5,0.56475,0,0.6664746999740601,
lapeigvals_gsm8k_llama8b,0,full,a11_rfae_scfs,rfae.k7,7,0.7560557866405677,0.7970605986461137,0.2857142857142857,0.5092142857142856,0,0.6664746999740601,
lapeigvals_gsm8k_llama8b,0,full,a11_rfae_scfs,rfae.k8,8,0.7801158143707692,0.8012201288638774,0.5,0.467375,0,0.6664746999740601,
lapeigvals_gsm8k_llama8b,0,full,a11_rfae_scfs,rfae,7,0.7560557866405677,0.7970605986461137,0.2857142857142857,0.5092142857142856,0,0.6664746999740601,
lapeigvals_gsm8k_llama8b,0,full,a11_rfae_scfs,scfs.k3,3,0.7947965092569936,0.7730886550852297,0.3333333333333333,0.5648333333333333,0,0.6664746999740601,
lapeigvals_gsm8k_llama8b,0,full,a11_rfae_scfs,scfs.k4,4,0.8038496044368323,0.7806606312698802,0.5,0.559875,0,0.6664746999740601,
lapeigvals_gsm8k_llama8b,0,full,a11_rfae_scfs,scfs.k5,5,0.7520593752548731,0.7912209444580376,0.4,0.5617000000000001,0,0.6664746999740601,
lapeigvals_gsm8k_llama8b,0,full,a11_rfae_scfs,scfs.k6,6,0.7868036864856047,0.7926335535437566,0.5,0.56475,0,0.6664746999740601,
lapeigvals_gsm8k_llama8b,0,full,a11_rfae_scfs,scfs.k7,7,0.7849278199168095,0.7970605986461137,0.5714285714285714,0.5567142857142857,0,0.6664746999740601,
lapeigvals_gsm8k_llama8b,0,full,a11_rfae_scfs,scfs.k8,8,0.7910447761194029,0.8012201288638774,0.625,0.5620625,0,0.6664746999740601,
lapeigvals_gsm8k_llama8b,0,full,a11_rfae_scfs,scfs,3,0.7947965092569936,0.7730886550852297,0.3333333333333333,0.5648333333333333,0,0.6664746999740601,
lapeigvals_gsm8k_llama8b,0,keep,a10_mmdufs,mm.shared_union,22,0.8160835168420194,0.8173819427452897,0.5454545454545454,0.5662954545454545,0,17.010100960731506,
lapeigvals_gsm8k_llama8b,0,keep,a10_mmdufs,mm.shared,22,0.8160835168420194,0.8173819427452897,0.5454545454545454,0.5662954545454545,0,17.010100960731506,
lapeigvals_gsm8k_llama8b,0,keep,a10_mmdufs,mm.diff_x,10,0.7721229915993801,0.8090889813228936,0.6,0.5605,0,17.010100960731506,
lapeigvals_gsm8k_llama8b,0,keep,a10_mmdufs,mm.diff_y,11,0.7988744800587227,0.810504852785254,0.5454545454545454,0.5606363636363635,0,17.010100960731506,
lapeigvals_gsm8k_llama8b,0,keep,a11_rfae_scfs,rfae.k3,3,0.7952043063371667,0.7958143707691052,0.3333333333333333,0.5648333333333333,0,0.9323356662477765,
lapeigvals_gsm8k_llama8b,0,keep,a11_rfae_scfs,rfae.k4,4,0.7935731180164749,0.7981893809640322,0.75,0.559875,0,0.9323356662477765,
lapeigvals_gsm8k_llama8b,0,keep,a11_rfae_scfs,rfae.k5,5,0.8104559171356333,0.7914623603295001,0.8,0.5617000000000001,0,0.9323356662477765,
lapeigvals_gsm8k_llama8b,0,keep,a11_rfae_scfs,rfae.k6,6,0.7492863551096973,0.7929728407144604,0.5,0.56475,0,0.9323356662477765,
lapeigvals_gsm8k_llama8b,0,keep,a11_rfae_scfs,rfae.k7,7,0.7886795530544001,0.8018204061658919,0.5714285714285714,0.5567142857142857,0,0.9323356662477765,
lapeigvals_gsm8k_llama8b,0,keep,a11_rfae_scfs,rfae.k8,8,0.7940624745126825,0.8024794062474513,0.5,0.5620625,0,0.9323356662477765,
lapeigvals_gsm8k_llama8b,0,keep,a11_rfae_scfs,rfae,8,0.7940624745126825,0.8024794062474513,0.5,0.5620625,0,0.9323356662477765,
lapeigvals_gsm8k_llama8b,0,keep,a11_rfae_scfs,scfs.k3,3,0.7987113612266536,0.7958143707691052,0.3333333333333333,0.5648333333333333,0,0.9323356662477765,
lapeigvals_gsm8k_llama8b,0,keep,a11_rfae_scfs,scfs.k4,4,0.8022184161161406,0.7981893809640322,0.5,0.559875,0,0.9323356662477765,
lapeigvals_gsm8k_llama8b,0,keep,a11_rfae_scfs,scfs.k5,5,0.7996900742190685,0.7914623603295001,0.6,0.5617000000000001,0,0.9323356662477765,
lapeigvals_gsm8k_llama8b,0,keep,a11_rfae_scfs,scfs.k6,6,0.8053992333414892,0.7929728407144604,0.5,0.56475,0,0.9323356662477765,
lapeigvals_gsm8k_llama8b,0,keep,a11_rfae_scfs,scfs.k7,7,0.8084984911508034,0.8018204061658919,0.5714285714285714,0.5567142857142857,0,0.9323356662477765,
lapeigvals_gsm8k_llama8b,0,keep,a11_rfae_scfs,scfs.k8,8,0.8095587635592529,0.8024794062474513,0.625,0.5620625,0,0.9323356662477765,
lapeigvals_gsm8k_llama8b,0,keep,a11_rfae_scfs,scfs,3,0.7987113612266536,0.7958143707691052,0.3333333333333333,0.5648333333333333,0,0.9323356662477765,
lapeigvals_gsm8k_llama8b,1,full,a10_mmdufs,mm.shared_union,21,0.7787141073657927,0.7803152309612983,0.2857142857142857,0.36078571428571427,0,13.196393609046936,
lapeigvals_gsm8k_llama8b,1,full,a10_mmdufs,mm.shared,21,0.7787141073657927,0.7803152309612983,0.2857142857142857,0.36078571428571427,0,13.196393609046936,
lapeigvals_gsm8k_llama8b,1,full,a10_mmdufs,mm.diff_x,14,0.7381398252184769,0.7765511860174782,0.42857142857142855,0.3342857142857143,0,13.196393609046936,
lapeigvals_gsm8k_llama8b,1,full,a10_mmdufs,mm.diff_y,8,0.7793383270911359,0.7676560549313358,0.375,0.3548125,0,13.196393609046936,
lapeigvals_gsm8k_llama8b,1,full,a11_rfae_scfs,rfae.k3,3,0.758426966292135,0.74479088639201,0.0,0.37483333333333324,0,0.6544159650802612,
lapeigvals_gsm8k_llama8b,1,full,a11_rfae_scfs,rfae.k4,4,0.7792602996254682,0.7343851435705367,0.0,0.3635,0,0.6544159650802612,
lapeigvals_gsm8k_llama8b,1,full,a11_rfae_scfs,rfae.k5,5,0.7715355805243445,0.7516416978776529,0.4,0.36680000000000007,0,0.6544159650802612,
lapeigvals_gsm8k_llama8b,1,full,a11_rfae_scfs,rfae.k6,6,0.7607677902621722,0.7616104868913857,0.3333333333333333,0.3405,0,0.6544159650802612,
lapeigvals_gsm8k_llama8b,1,full,a11_rfae_scfs,rfae.k7,7,0.761938202247191,0.7659300873907615,0.42857142857142855,0.34928571428571425,0,0.6544159650802612,
lapeigvals_gsm8k_llama8b,1,full,a11_rfae_scfs,rfae.k8,8,0.7721598002496878,0.7676560549313358,0.375,0.336875,0,0.6544159650802612,
lapeigvals_gsm8k_llama8b,1,full,a11_rfae_scfs,rfae,7,0.761938202247191,0.7659300873907615,0.42857142857142855,0.34928571428571425,0,0.6544159650802612,
lapeigvals_gsm8k_llama8b,1,full,a11_rfae_scfs,scfs.k3,3,0.7517946317103621,0.74479088639201,0.0,0.37483333333333324,0,0.6544159650802612,
lapeigvals_gsm8k_llama8b,1,full,a11_rfae_scfs,scfs.k4,4,0.7576466916354556,0.7343851435705367,0.0,0.3635,0,0.6544159650802612,
lapeigvals_gsm8k_llama8b,1,full,a11_rfae_scfs,scfs.k5,5,0.7636548064918851,0.7516416978776529,0.2,0.36680000000000007,0,0.6544159650802612,
lapeigvals_gsm8k_llama8b,1,full,a11_rfae_scfs,scfs.k6,6,0.7672440699126092,0.7616104868913857,0.16666666666666666,0.36666666666666664,0,0.6544159650802612,
lapeigvals_gsm8k_llama8b,1,full,a11_rfae_scfs,scfs.k7,7,0.723314606741573,0.7659300873907615,0.2857142857142857,0.3488571428571428,0,0.6544159650802612,
lapeigvals_gsm8k_llama8b,1,full,a11_rfae_scfs,scfs.k8,8,0.7412609238451935,0.7676560549313358,0.25,0.3548125,0,0.6544159650802612,
lapeigvals_gsm8k_llama8b,1,full,a11_rfae_scfs,scfs,4,0.7576466916354556,0.7343851435705367,0.0,0.3635,0,0.6544159650802612,
lapeigvals_gsm8k_llama8b,1,keep,a10_mmdufs,mm.shared_union,20,0.7762952559300874,0.7818196004993757,0.3,0.362825,0,15.18747627735138,
lapeigvals_gsm8k_llama8b,1,keep,a10_mmdufs,mm.shared,20,0.7762952559300874,0.7818196004993757,0.3,0.362825,0,15.18747627735138,
lapeigvals_gsm8k_llama8b,1,keep,a10_mmdufs,mm.diff_x,10,0.7485955056179775,0.7750842696629213,0.5,0.3635,0,15.18747627735138,
lapeigvals_gsm8k_llama8b,1,keep,a10_mmdufs,mm.diff_y,9,0.7717696629213483,0.7717072409488139,0.2222222222222222,0.3685,0,15.18747627735138,
lapeigvals_gsm8k_llama8b,1,keep,a11_rfae_scfs,rfae.k3,3,0.7266697877652935,0.7595911360799,0.6666666666666666,0.37483333333333324,0,0.6827215296881539,
lapeigvals_gsm8k_llama8b,1,keep,a11_rfae_scfs,rfae.k4,4,0.7377496878901373,0.7661953807740324,0.25,0.3635,0,0.6827215296881539,
lapeigvals_gsm8k_llama8b,1,keep,a11_rfae_scfs,rfae.k5,5,0.7594413233458177,0.7643133583021223,0.0,0.36680000000000007,0,0.6827215296881539,
lapeigvals_gsm8k_llama8b,1,keep,a11_rfae_scfs,rfae.k6,6,0.7658395755305868,0.7673064918851437,0.16666666666666666,0.36666666666666664,0,0.6827215296881539,
lapeigvals_gsm8k_llama8b,1,keep,a11_rfae_scfs,rfae.k7,7,0.787687265917603,0.7665605493133583,0.2857142857142857,0.3679285714285714,0,0.6827215296881539,
lapeigvals_gsm8k_llama8b,1,keep,a11_rfae_scfs,rfae.k8,8,0.7766073657927591,0.7699843945068665,0.375,0.363375,0,0.6827215296881539,
lapeigvals_gsm8k_llama8b,1,keep,a11_rfae_scfs,rfae,7,0.787687265917603,0.7665605493133583,0.2857142857142857,0.3679285714285714,0,0.6827215296881539,
lapeigvals_gsm8k_llama8b,1,keep,a11_rfae_scfs,scfs.k3,3,0.7674781523096129,0.7595911360799,0.0,0.37483333333333324,0,0.6827215296881539,
lapeigvals_gsm8k_llama8b,1,keep,a11_rfae_scfs,scfs.k4,4,0.7750468164794008,0.7661953807740324,0.0,0.3635,0,0.6827215296881539,
lapeigvals_gsm8k_llama8b,1,keep,a11_rfae_scfs,scfs.k5,5,0.7762172284644195,0.7643133583021223,0.0,0.36680000000000007,0,0.6827215296881539,
lapeigvals_gsm8k_llama8b,1,keep,a11_rfae_scfs,scfs.k6,6,0.7697409488139825,0.7673064918851437,0.16666666666666666,0.36666666666666664,0,0.6827215296881539,
lapeigvals_gsm8k_llama8b,1,keep,a11_rfae_scfs,scfs.k7,7,0.7780898876404495,0.7665605493133583,0.14285714285714285,0.3679285714285714,0,0.6827215296881539,
lapeigvals_gsm8k_llama8b,1,keep,a11_rfae_scfs,scfs.k8,8,0.7724719101123595,0.7699843945068665,0.125,0.363375,0,0.6827215296881539,
lapeigvals_gsm8k_llama8b,1,keep,a11_rfae_scfs,scfs,3,0.7674781523096129,0.7595911360799,0.0,0.37483333333333324,0,0.6827215296881539,
lapeigvals_gsm8k_llama8b,2,full,a10_mmdufs,mm.shared_union,20,0.812584005376344,0.8051848118279571,0.55,0.5910749999999999,0,15.222756147384644,
lapeigvals_gsm8k_llama8b,2,full,a10_mmdufs,mm.shared,20,0.812584005376344,0.8051848118279571,0.55,0.5910749999999999,0,15.222756147384644,
lapeigvals_gsm8k_llama8b,2,full,a10_mmdufs,mm.diff_x,16,0.766549059139785,0.8007997311827957,0.5625,0.532125,0,15.222756147384644,
lapeigvals_gsm8k_llama8b,2,full,a10_mmdufs,mm.diff_y,10,0.773353494623656,0.7979670698924731,0.5,0.57565,0,15.222756147384644,
lapeigvals_gsm8k_llama8b,2,full,a11_rfae_scfs,rfae.k3,3,0.7594926075268817,0.7748084677419353,0.3333333333333333,0.5916666666666668,0,0.6640287126813617,
lapeigvals_gsm8k_llama8b,2,full,a11_rfae_scfs,rfae.k4,4,0.770581317204301,0.7635013440860214,0.5,0.550875,0,0.6640287126813617,
lapeigvals_gsm8k_llama8b,2,full,a11_rfae_scfs,rfae.k5,5,0.7694052419354839,0.7816498655913978,0.6,0.5245,0,0.6640287126813617,
lapeigvals_gsm8k_llama8b,2,full,a11_rfae_scfs,rfae.k6,6,0.7930947580645161,0.7780981182795699,0.6666666666666666,0.5615833333333333,0,0.6640287126813617,
lapeigvals_gsm8k_llama8b,2,full,a11_rfae_scfs,rfae.k7,7,0.787046370967742,0.7818481182795699,0.7142857142857143,0.5249285714285714,0,0.6640287126813617,
lapeigvals_gsm8k_llama8b,2,full,a11_rfae_scfs,rfae.k8,8,0.783938172043011,0.7927587365591396,0.5,0.5116875,0,0.6640287126813617,
lapeigvals_gsm8k_llama8b,2,full,a11_rfae_scfs,rfae,8,0.783938172043011,0.7927587365591396,0.5,0.5116875,0,0.6640287126813617,
lapeigvals_gsm8k_llama8b,2,full,a11_rfae_scfs,scfs.k3,3,0.7956149193548387,0.7748084677419353,0.6666666666666666,0.5916666666666668,0,0.6640287126813617,
lapeigvals_gsm8k_llama8b,2,full,a11_rfae_scfs,scfs.k4,4,0.7961189516129032,0.7635013440860214,0.75,0.5915,0,0.6640287126813617,
lapeigvals_gsm8k_llama8b,2,full,a11_rfae_scfs,scfs.k5,5,0.7916666666666667,0.7816498655913978,0.8,0.5858,0,0.6640287126813617,
lapeigvals_gsm8k_llama8b,2,full,a11_rfae_scfs,scfs.k6,6,0.7996471774193549,0.7780981182795699,0.6666666666666666,0.5968333333333332,0,0.6640287126813617,
lapeigvals_gsm8k_llama8b,2,full,a11_rfae_scfs,scfs.k7,7,0.7990591397849462,0.7818481182795699,0.7142857142857143,0.5875714285714284,0,0.6640287126813617,
lapeigvals_gsm8k_llama8b,2,full,a11_rfae_scfs,scfs.k8,8,0.7936827956989247,0.7927587365591396,0.625,0.5905625,0,0.6640287126813617,
lapeigvals_gsm8k_llama8b,2,full,a11_rfae_scfs,scfs,6,0.7996471774193549,0.7780981182795699,0.6666666666666666,0.5968333333333332,0,0.6640287126813617,
lapeigvals_gsm8k_llama8b,2,keep,a10_mmdufs,mm.shared_union,20,0.812584005376344,0.8114684139784946,0.55,0.5910749999999999,0,16.741420090198517,
lapeigvals_gsm8k_llama8b,2,keep,a10_mmdufs,mm.shared,20,0.812584005376344,0.8114684139784946,0.55,0.5910749999999999,0,16.741420090198517,
