arm_id,model_id,slice_id,cell_id,official_macro_f1,first_error_exact,first_error_within_one,clean_abstention_accuracy,overall_decision_accuracy,n_examples,n_error,n_clean
P2A_TOPK10_REFERENCE,qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.41262398557258795,0.37681159420289856,0.5458937198067633,0.45595854922279794,0.415,400,207,193
P2A_TOPK10_REFERENCE,qwen3_4b,math,processbench_math_qwen3_4b,0.3530809709726702,0.26936026936026936,0.48484848484848486,0.5123152709359606,0.368,1000,594,406
P2A_TOPK10_REFERENCE,qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.3281714393546256,0.2405446293494705,0.45385779122541603,0.5162241887905604,0.334,1000,661,339
P2A_TOPK10_REFERENCE,qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.3370879681600163,0.230566534914361,0.40843214756258234,0.6265560165975104,0.326,1000,759,241
P2A_TOPK10_REFERENCE,qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.3984504703929164,0.34782608695652173,0.5120772946859904,0.46632124352331605,0.405,400,207,193
P2A_TOPK10_REFERENCE,qwen3_8b,math,processbench_math_qwen3_8b,0.36193010922906443,0.26430976430976433,0.4797979797979798,0.5738916256157636,0.39,1000,594,406
P2A_TOPK10_REFERENCE,qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.33654543793364755,0.2344931921331316,0.4523449319213313,0.5958702064896755,0.357,1000,661,339
P2A_TOPK10_REFERENCE,qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.3297175167975773,0.2147562582345191,0.39920948616600793,0.7095435684647303,0.334,1000,759,241
C2_ENT_SWADAPT,qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.35923853711790393,0.3140096618357488,0.5652173913043478,0.41968911917098445,0.365,400,207,193
C2_ENT_SWADAPT,qwen3_4b,math,processbench_math_qwen3_4b,0.3398385153320345,0.265993265993266,0.4831649831649832,0.47044334975369456,0.349,1000,594,406
C2_ENT_SWADAPT,qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.3163481822710695,0.2329803328290469,0.45385779122541603,0.49262536873156343,0.321,1000,661,339
C2_ENT_SWADAPT,qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.31277196834790527,0.21080368906455862,0.40974967061923584,0.6058091286307054,0.306,1000,759,241
C2_ENT_SWADAPT,qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.3657168643630737,0.2946859903381642,0.4830917874396135,0.48186528497409326,0.385,400,207,193
C2_ENT_SWADAPT,qwen3_8b,math,processbench_math_qwen3_8b,0.35572249226690233,0.25925925925925924,0.4730639730639731,0.5665024630541872,0.384,1000,594,406
C2_ENT_SWADAPT,qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.3363681403860189,0.2329803328290469,0.4508320726172466,0.6047197640117994,0.359,1000,661,339
C2_ENT_SWADAPT,qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.3043448815116272,0.19499341238471674,0.383399209486166,0.6929460580912863,0.315,1000,759,241
