held_family,cell,candidate,candidate_role,support_size,selected_features,graph_role,tie_seed,n,error_rate,graph_eligible,selected_k,largest_component_fraction,isolated_fraction,logistic_auroc,exact_eligible,crt_eligible,exact_effect,exact_z,exact_p,crt_effect,crt_z,crt_p,min_conditional_effect,fixed_k_positive_count,fixed_k_sensitivity,iu_auroc,liu_auroc,liu_delta_auroc
nq_open,se_nq_open_llama8b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,linear_score_graph,307,8460,0.514775413711584,True,25,0.9878250591016549,0.0,0.7484941077429307,True,True,0.21131346196609474,61.69188283493518,0.005,0.2142269186925018,64.39711555610175,0.005,0.21131346196609474,0,{},nan,nan,nan
nq_open,se_nq_open_llama8b,supervised_s10,supervised_metric,10,epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|renyi_entropy_2|sw_var_peak|topk_tail_mass|varentropy,metric_graph,101,8460,0.514775413711584,True,7,0.9304964539007092,0.0,0.7545776971042846,True,True,0.36886629202711285,63.016924476691216,0.005,0.3746185688835173,61.359493803577145,0.005,0.36886629202711285,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.3253312674158912, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.283784470553576, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.4017251092987995, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.36886629202711285, ""positive"": true}}",0.7501382621232823,0.7501457576727997,7.4955495174000575e-06
nq_open,se_nq_open_llama8b,supervised_s10,supervised_metric,10,epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|renyi_entropy_2|sw_var_peak|topk_tail_mass|varentropy,linear_score_graph,101,8460,0.514775413711584,True,25,1.0,0.0,0.7545776971042846,True,True,0.22220285396160122,65.57509915185054,0.005,0.2257236251723891,63.65560856578578,0.005,0.22220285396160122,0,{},nan,nan,nan
nq_open,se_nq_open_llama8b,supervised_s10,supervised_metric,10,epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|renyi_entropy_2|sw_var_peak|topk_tail_mass|varentropy,metric_graph,211,8460,0.514775413711584,True,7,0.9304964539007092,0.0,0.7545776971042846,True,True,0.3687847224451701,63.437613055875026,0.005,0.3746454046280696,60.48261074172348,0.005,0.3687847224451701,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.3253280436495666, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.28379815678153764, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.4016486195161814, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.3687847224451701, ""positive"": true}}",0.7501382621232823,0.7501457576727997,7.4955495174000575e-06
nq_open,se_nq_open_llama8b,supervised_s10,supervised_metric,10,epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|renyi_entropy_2|sw_var_peak|topk_tail_mass|varentropy,linear_score_graph,211,8460,0.514775413711584,True,25,1.0,0.0,0.7545776971042846,True,True,0.2222352365423856,65.92821037812132,0.005,0.22574068727904792,63.39191791150801,0.005,0.2222352365423856,0,{},nan,nan,nan
nq_open,se_nq_open_llama8b,supervised_s10,supervised_metric,10,epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|renyi_entropy_2|sw_var_peak|topk_tail_mass|varentropy,metric_graph,307,8460,0.514775413711584,True,7,0.9304964539007092,0.0,0.7545776971042846,True,True,0.36881794628896425,64.2423402458379,0.005,0.37467080775734674,60.801779460540494,0.005,0.36881794628896425,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.32528527510035904, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.28376731643809816, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.40174770330777526, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.36881794628896425, ""positive"": true}}",0.7501382621232823,0.7501457576727997,7.4955495174000575e-06
nq_open,se_nq_open_llama8b,supervised_s10,supervised_metric,10,epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|renyi_entropy_2|sw_var_peak|topk_tail_mass|varentropy,linear_score_graph,307,8460,0.514775413711584,True,25,1.0,0.0,0.7545776971042846,True,True,0.22222655206130942,66.0424682161721,0.005,0.22575575926880212,63.58893330971336,0.005,0.22222655206130942,0,{},nan,nan,nan
nq_open,se_nq_open_llama8b,supervised_s15,supervised_metric,15,cusum_max|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,101,8460,0.514775413711584,True,7,0.9277777777777778,0.0,0.750765315183662,True,True,0.3963901285336138,67.34973076090394,0.005,0.4027285212764636,68.13978462874258,0.005,0.3963901285336138,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.35239624758010213, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.3102185164960723, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.43112321083636185, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.3963901285336138, ""positive"": true}}",0.740681843289875,0.7442530810763945,0.0035712377865195766
nq_open,se_nq_open_llama8b,supervised_s15,supervised_metric,15,cusum_max|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,101,8460,0.514775413711584,True,25,0.968321513002364,0.0,0.750765315183662,True,True,0.21734365048961463,56.284007419814436,0.005,0.2213299372599379,55.91103322534043,0.005,0.21734365048961463,0,{},nan,nan,nan
nq_open,se_nq_open_llama8b,supervised_s15,supervised_metric,15,cusum_max|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,211,8460,0.514775413711584,True,7,0.9277777777777778,0.0,0.750765315183662,True,True,0.3963954723160438,66.86779363636069,0.005,0.4027542168455702,67.42383251178931,0.005,0.3963954723160438,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.35235261268188695, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.31022257324302005, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.4310473289087394, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.3963954723160438, ""positive"": true}}",0.740681843289875,0.7442530810763945,0.0035712377865195766
nq_open,se_nq_open_llama8b,supervised_s15,supervised_metric,15,cusum_max|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,211,8460,0.514775413711584,True,25,0.968321513002364,0.0,0.750765315183662,True,True,0.2173555082796388,55.816190770311216,0.005,0.22133910759476882,56.103352022203865,0.005,0.2173555082796388,0,{},nan,nan,nan
nq_open,se_nq_open_llama8b,supervised_s15,supervised_metric,15,cusum_max|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,307,8460,0.514775413711584,True,7,0.9277777777777778,0.0,0.750765315183662,True,True,0.39639353691798423,66.84261576397832,0.005,0.4027122247237952,68.16842881370542,0.005,0.39639353691798423,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.35233041783949565, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.3102047886718318, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.4311606803914227, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.39639353691798423, ""positive"": true}}",0.740681843289875,0.7442530810763945,0.0035712377865195766
nq_open,se_nq_open_llama8b,supervised_s15,supervised_metric,15,cusum_max|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,307,8460,0.514775413711584,True,25,0.968321513002364,0.0,0.750765315183662,True,True,0.21736423092750526,56.503161614563695,0.005,0.2213372699481245,56.1133887165064,0.005,0.21736423092750526,0,{},nan,nan,nan
nq_open,se_nq_open_llama8b,supervised_sall,supervised_metric,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,101,8460,0.514775413711584,True,7,0.9268321513002364,0.0,0.7460244919877329,True,True,0.4009878638788713,67.55647542880956,0.005,0.4072623789560408,68.25176139097317,0.005,0.4009878638788713,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.3566142672041848, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.30891445597216566, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.43973130460130844, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.4009878638788713, ""positive"": true}}",0.7431527455946167,0.7458501924929835,0.0026974468983667066
nq_open,se_nq_open_llama8b,supervised_sall,supervised_metric,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,101,8460,0.514775413711584,True,15,0.9196217494089834,0.0,0.7460244919877329,True,True,0.22043083720921852,47.86381053842842,0.005,0.22527744016620493,47.23007890800827,0.005,0.22043083720921852,0,{},nan,nan,nan
nq_open,se_nq_open_llama8b,supervised_sall,supervised_metric,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,211,8460,0.514775413711584,True,7,0.9268321513002364,0.0,0.7460244919877329,True,True,0.4009564234616866,67.30925647689172,0.005,0.4072749487708179,67.42561239080705,0.005,0.4009564234616866,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.35653392789567706, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.3088780567126805, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.43969565365772817, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.4009564234616866, ""positive"": true}}",0.7431527455946167,0.7458501924929835,0.0026974468983667066
nq_open,se_nq_open_llama8b,supervised_sall,supervised_metric,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,211,8460,0.514775413711584,True,15,0.9196217494089834,0.0,0.7460244919877329,True,True,0.2203739146419902,47.699425759935075,0.005,0.2252242405865516,46.35954187135288,0.005,0.2203739146419902,0,{},nan,nan,nan
nq_open,se_nq_open_llama8b,supervised_sall,supervised_metric,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,307,8460,0.514775413711584,True,7,0.9268321513002364,0.0,0.7460244919877329,True,True,0.40098481907639943,67.24967796854683,0.005,0.40723840643003434,67.83044748797565,0.005,0.40098481907639943,4,"{""10"": {""healthy"": true, ""min_conditional_effect"": 0.3565429578707442, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.3088839664125267, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.43978025432292955, ""positive"": true}, ""7"": {""healthy"": true, ""min_conditional_effect"": 0.40098481907639943, ""positive"": true}}",0.7431527455946167,0.7458501924929835,0.0026974468983667066
nq_open,se_nq_open_llama8b,supervised_sall,supervised_metric,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,307,8460,0.514775413711584,True,15,0.9196217494089834,0.0,0.7460244919877329,True,True,0.22037139368178607,48.1501291938448,0.005,0.22525618240893155,46.74188449254661,0.005,0.22037139368178607,0,{},nan,nan,nan
squad_v2,se_squad_v2_llama8b,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,101,2933,0.7204227753153768,True,15,0.9314694851687692,0.0,0.8053062920596077,True,True,0.45047274107313984,48.747083899486995,0.005,0.49562275609838474,49.77731047537628,0.005,0.45047274107313984,4,"{""10"": {""healthy"": false, ""min_conditional_effect"": 0.5685230664732677, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.45047274107313984, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.7256415024415945, ""positive"": true}, ""7"": {""healthy"": false, ""min_conditional_effect"": 0.6722619214444955, ""positive"": true}}",0.776252121016241,0.7768765943693511,0.000624473353110111
squad_v2,se_squad_v2_llama8b,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,101,2933,0.7204227753153768,False,,0.843163995908626,0.0,0.8053062920596077,True,True,nan,,,nan,,,nan,0,,nan,nan,nan
squad_v2,se_squad_v2_llama8b,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,211,2933,0.7204227753153768,True,15,0.9314694851687692,0.0,0.8053062920596077,True,True,0.450380993736135,48.92085070517964,0.005,0.49559687358240895,49.020195278365456,0.005,0.450380993736135,4,"{""10"": {""healthy"": false, ""min_conditional_effect"": 0.5684229132958423, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.450380993736135, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.7255584013570221, ""positive"": true}, ""7"": {""healthy"": false, ""min_conditional_effect"": 0.6722527168283023, ""positive"": true}}",0.776252121016241,0.7768765943693511,0.000624473353110111
squad_v2,se_squad_v2_llama8b,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,211,2933,0.7204227753153768,False,,0.843163995908626,0.0,0.8053062920596077,True,True,nan,,,nan,,,nan,0,,nan,nan,nan
squad_v2,se_squad_v2_llama8b,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,307,2933,0.7204227753153768,True,15,0.9314694851687692,0.0,0.8053062920596077,True,True,0.45030019359000384,49.413177914874275,0.005,0.4955758394029909,50.035193793864785,0.005,0.45030019359000384,4,"{""10"": {""healthy"": false, ""min_conditional_effect"": 0.5685237629587553, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.45030019359000384, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.7254997955221753, ""positive"": true}, ""7"": {""healthy"": false, ""min_conditional_effect"": 0.6722337567418775, ""positive"": true}}",0.776252121016241,0.7768765943693511,0.000624473353110111
squad_v2,se_squad_v2_llama8b,equal_all,no_label_baseline,16,cusum_max|cusum_max_energy|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,307,2933,0.7204227753153768,False,,0.843163995908626,0.0,0.8053062920596077,True,True,nan,,,nan,,,nan,0,,nan,nan,nan
squad_v2,se_squad_v2_llama8b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,metric_graph,101,2933,0.7204227753153768,True,15,0.9116945107398569,0.0,0.7591016125494903,True,True,0.43904687076063215,48.242830103387,0.005,0.47025082435880394,52.916106737804874,0.005,0.43904687076063215,4,"{""10"": {""healthy"": false, ""min_conditional_effect"": 0.5473793731603921, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.43904687076063215, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.681452240237324, ""positive"": true}, ""7"": {""healthy"": false, ""min_conditional_effect"": 0.6358526875585682, ""positive"": true}}",0.7298702572922559,0.7407777636697332,0.010907506377477394
squad_v2,se_squad_v2_llama8b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,linear_score_graph,101,2933,0.7204227753153768,False,,0.837708830548926,0.0,0.7591016125494903,True,True,nan,,,nan,,,nan,0,,nan,nan,nan
squad_v2,se_squad_v2_llama8b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,metric_graph,211,2933,0.7204227753153768,True,15,0.9116945107398569,0.0,0.7591016125494903,True,True,0.4389309417915989,47.967210745761705,0.005,0.4701653683622548,52.89824477737793,0.005,0.4389309417915989,4,"{""10"": {""healthy"": false, ""min_conditional_effect"": 0.5475677396092439, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.4389309417915989, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.6812522068731647, ""positive"": true}, ""7"": {""healthy"": false, ""min_conditional_effect"": 0.6358460789002657, ""positive"": true}}",0.7298702572922559,0.7407777636697332,0.010907506377477394
squad_v2,se_squad_v2_llama8b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,linear_score_graph,211,2933,0.7204227753153768,False,,0.837708830548926,0.0,0.7591016125494903,True,True,nan,,,nan,,,nan,0,,nan,nan,nan
squad_v2,se_squad_v2_llama8b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,metric_graph,307,2933,0.7204227753153768,True,15,0.9116945107398569,0.0,0.7591016125494903,True,True,0.43899576822218694,48.578660693972566,0.005,0.4702388748037658,52.63614513747326,0.005,0.43899576822218694,4,"{""10"": {""healthy"": false, ""min_conditional_effect"": 0.5474825679717963, ""positive"": true}, ""15"": {""healthy"": true, ""min_conditional_effect"": 0.43899576822218694, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.6813227293822605, ""positive"": true}, ""7"": {""healthy"": false, ""min_conditional_effect"": 0.6357477714194051, ""positive"": true}}",0.7298702572922559,0.7407777636697332,0.010907506377477394
squad_v2,se_squad_v2_llama8b,supervised_s5,supervised_metric,5,epr|logprob_margin|mean_logprob_entropy|renyi_entropy_2|varentropy,linear_score_graph,307,2933,0.7204227753153768,False,,0.837708830548926,0.0,0.7591016125494903,True,True,nan,,,nan,,,nan,0,,nan,nan,nan
squad_v2,se_squad_v2_llama8b,supervised_s10,supervised_metric,10,epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|renyi_entropy_2|sw_var_peak|topk_tail_mass|varentropy,metric_graph,101,2933,0.7204227753153768,True,25,1.0,0.0,0.7740479955675088,True,True,0.28835814368054546,35.82042192898062,0.005,0.3250693971065536,40.16555716949568,0.005,0.28835814368054546,4,"{""10"": {""healthy"": false, ""min_conditional_effect"": 0.5322664280821058, ""positive"": true}, ""15"": {""healthy"": false, ""min_conditional_effect"": 0.39461226740990635, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.7060023944400526, ""positive"": true}, ""7"": {""healthy"": false, ""min_conditional_effect"": 0.6449501295933083, ""positive"": true}}",0.7664821719206307,0.7678326965475051,0.0013505246268743498
squad_v2,se_squad_v2_llama8b,supervised_s10,supervised_metric,10,epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|renyi_entropy_2|sw_var_peak|topk_tail_mass|varentropy,linear_score_graph,101,2933,0.7204227753153768,True,25,0.9372655983634504,0.0,0.7740479955675088,True,True,0.282109213546162,34.03567347453887,0.005,0.30321931117385736,40.27538673383358,0.005,0.282109213546162,0,{},nan,nan,nan
squad_v2,se_squad_v2_llama8b,supervised_s10,supervised_metric,10,epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|renyi_entropy_2|sw_var_peak|topk_tail_mass|varentropy,metric_graph,211,2933,0.7204227753153768,True,25,1.0,0.0,0.7740479955675088,True,True,0.28840046894501054,35.787918408369556,0.005,0.3251051394528648,40.37340853082227,0.005,0.28840046894501054,4,"{""10"": {""healthy"": false, ""min_conditional_effect"": 0.5322828663587611, ""positive"": true}, ""15"": {""healthy"": false, ""min_conditional_effect"": 0.3946032344949529, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.705877595146394, ""positive"": true}, ""7"": {""healthy"": false, ""min_conditional_effect"": 0.6448305264880931, ""positive"": true}}",0.7664821719206307,0.7678326965475051,0.0013505246268743498
squad_v2,se_squad_v2_llama8b,supervised_s10,supervised_metric,10,epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|renyi_entropy_2|sw_var_peak|topk_tail_mass|varentropy,linear_score_graph,211,2933,0.7204227753153768,True,25,0.9372655983634504,0.0,0.7740479955675088,True,True,0.2820205577046487,34.069663030435,0.005,0.3032610647886626,40.6244518665723,0.005,0.2820205577046487,0,{},nan,nan,nan
squad_v2,se_squad_v2_llama8b,supervised_s10,supervised_metric,10,epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|renyi_entropy_2|sw_var_peak|topk_tail_mass|varentropy,metric_graph,307,2933,0.7204227753153768,True,25,1.0,0.0,0.7740479955675088,True,True,0.28838471636668755,35.97750143196801,0.005,0.32509579453225584,40.525116450059215,0.005,0.28838471636668755,4,"{""10"": {""healthy"": false, ""min_conditional_effect"": 0.5324404578827361, ""positive"": true}, ""15"": {""healthy"": false, ""min_conditional_effect"": 0.394760830798836, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.7058361354621929, ""positive"": true}, ""7"": {""healthy"": false, ""min_conditional_effect"": 0.6448784022547703, ""positive"": true}}",0.7664821719206307,0.7678326965475051,0.0013505246268743498
squad_v2,se_squad_v2_llama8b,supervised_s10,supervised_metric,10,epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|renyi_entropy_2|sw_var_peak|topk_tail_mass|varentropy,linear_score_graph,307,2933,0.7204227753153768,True,25,0.9372655983634504,0.0,0.7740479955675088,True,True,0.2820277158508458,34.63200539783329,0.005,0.3032333316653234,40.25662919578912,0.005,0.2820277158508458,0,{},nan,nan,nan
squad_v2,se_squad_v2_llama8b,supervised_s15,supervised_metric,15,cusum_max|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,101,2933,0.7204227753153768,True,25,1.0,0.0,0.795203906132767,True,True,0.34343052198975643,44.94762005847531,0.005,0.3804674101663079,48.04796042771566,0.005,0.34343052198975643,4,"{""10"": {""healthy"": false, ""min_conditional_effect"": 0.5497303995203446, ""positive"": true}, ""15"": {""healthy"": false, ""min_conditional_effect"": 0.43250417505254857, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.7199964573150501, ""positive"": true}, ""7"": {""healthy"": false, ""min_conditional_effect"": 0.6602183135101507, ""positive"": true}}",0.7747382637101335,0.7753182967229577,0.000580033012824166
squad_v2,se_squad_v2_llama8b,supervised_s15,supervised_metric,15,cusum_max|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,101,2933,0.7204227753153768,True,25,1.0,0.0,0.795203906132767,True,True,0.2881204414687293,34.69606809575332,0.005,0.31354086285112376,40.89879930712332,0.005,0.2881204414687293,0,{},nan,nan,nan
squad_v2,se_squad_v2_llama8b,supervised_s15,supervised_metric,15,cusum_max|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,metric_graph,211,2933,0.7204227753153768,True,25,1.0,0.0,0.795203906132767,True,True,0.3434500736623735,45.100878173232516,0.005,0.38037075537291654,47.40064902533366,0.005,0.3434500736623735,4,"{""10"": {""healthy"": false, ""min_conditional_effect"": 0.5495798720265004, ""positive"": true}, ""15"": {""healthy"": false, ""min_conditional_effect"": 0.43250097104056584, ""positive"": true}, ""5"": {""healthy"": false, ""min_conditional_effect"": 0.7198921854570106, ""positive"": true}, ""7"": {""healthy"": false, ""min_conditional_effect"": 0.6602404640182628, ""positive"": true}}",0.7747382637101335,0.7753182967229577,0.000580033012824166
squad_v2,se_squad_v2_llama8b,supervised_s15,supervised_metric,15,cusum_max|cusum_max_spilled|epr|epr_energy|epr_spilled|logprob_margin|mean_logprob_entropy|mean_top1_logprob|min_energy|renyi_entropy_2|sw_var_peak|sw_var_peak_energy|sw_var_peak_spilled|topk_tail_mass|varentropy,linear_score_graph,211,2933,0.7204227753153768,True,25,1.0,0.0,0.795203906132767,True,True,0.2880551734725254,34.4608375212887,0.005,0.31343003910855854,40.20293113548887,0.005,0.2880551734725254,0,{},nan,nan,nan
