target_cell,method,contract,source_count,source_cells_json,n_groups,selected_eigenvalue,distance_from_unit,unit_distance_gap,direction_json,correction_scale
squadv2_t0.5,nrm_layer_kl_lodo,kl_sensitivity,9,"[""gsm8k_t1.0"", ""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""nq_open_t0.5"", ""gsm8k_r1distill_t0.0"", ""gsm8k_phi35_t1.0"", ""gsm8k_mistral7b_t1.0"", ""gsm8k_phi3mini_t1.0""]",32,0.9268386889005905,0.07316131109940949,0.06459154715961157,"[0.415464658508422, 0.41131467710657726, 0.04190048924726179, 0.015818135823951834, -0.10197014455196235, -0.02177490329681673, -0.018869611772429948, -0.07379362653829331, -0.09601228127744191, 0.034190426039388475, 0.042851195913100916, 0.12165381175450597, 0.15775946919256428, 0.04492624435607312, -0.011632415218910614, -0.08728153828967085, -0.11763652039936842, -0.07041918856937109, 0.02680952205183885, 0.09576881828937552, 0.15604212540536244, 0.11764327356003558, -0.0009163505171391145, -0.09399795992304052, -0.12630465962833534, -0.08523128113465159, -0.01836288973881035, 0.08842191756340174, 0.15635386745698338, 0.1230402259265097, -0.4934171045590892, -0.4332608298005416]",0.03125
squadv2_t0.5,nrm_layer_llama_loco,triad,5,"[""gsm8k_t1.0"", ""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""nq_open_t0.5""]",32,1.0001340367017775,0.0001340367017774735,0.14485813493590216,"[-0.2296171662392735, -0.17693149491566615, 0.016245899646049614, 0.06827065566087359, 0.09889337683942391, 0.06748066956088404, 0.10212851161699477, 0.037476988611142216, -0.0031315159856972665, 0.02241062340297818, -0.10423517039125871, -0.1200420669385908, -0.1341879308104862, -0.10268668465068233, 0.03117456401716159, 0.30993231871281185, 0.29913010034526877, 0.08011344249602848, -0.15938730104732327, -0.287799332872503, -0.26901632147661114, -0.06970597211533877, 0.16950288067753752, 0.2645258648443555, 0.18633238322596285, 0.010722541845234324, -0.12663446735323564, -0.2304705133412403, -0.21893705161529564, -0.10563753462180199, 0.285120406614345, 0.3302612228052516]",0.03125000000000001
nq_open_t0.5,nrm_layer_lodo,triad,9,"[""gsm8k_t1.0"", ""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""gsm8k_r1distill_t0.0"", ""gsm8k_phi35_t1.0"", ""gsm8k_mistral7b_t1.0"", ""gsm8k_phi3mini_t1.0""]",32,1.0911713967182257,0.09117139671822572,0.019996740309627392,"[0.30258709316963633, 0.24904796022988, -0.11113721934273396, -0.15162902390859, -0.08484661721051792, 0.11029146015632509, 0.23021501368613367, -0.028604686905326752, -0.25267625622279866, -0.27257829873273615, -0.030855394019554366, 0.18696659850744038, 0.2608991945469696, 0.16013931036583995, -0.0015430271218272128, -0.3045743397309671, -0.2909144527777849, -0.10939399551629637, 0.12656063459609077, 0.2173020785601356, 0.20668542651744476, 0.061414622539200346, -0.08817615592153963, -0.16668410161898448, -0.12247744252466346, -0.0213989438442182, 0.030121439806772312, 0.11803598403235437, 0.13617866243277632, 0.05014633658161201, -0.23997445605089934, -0.16287587600571135]",0.03125
nq_open_t0.5,nrm_layer_lomo,triad,4,"[""gsm8k_r1distill_t0.0"", ""gsm8k_phi35_t1.0"", ""gsm8k_mistral7b_t1.0"", ""gsm8k_phi3mini_t1.0""]",32,1.0228170730604376,0.022817073060437565,0.1459007009793627,"[-0.04002552632651307, 0.05834154495443819, 0.3025826513889654, 0.2313133909536801, -0.05581983653590425, -0.3346176969000034, -0.4533149275178863, -0.17657928079834118, 0.08269389381748608, 0.3253427520115171, 0.21042409939352996, 0.19693939197196972, 0.06890024132602496, 0.014489366402486912, -0.0224352985192251, -0.1654012372693804, -0.2579133444081882, -0.0901424701425511, 0.1837011143526127, 0.24654802821205532, 0.13638616589019054, 0.030666100519105, -0.10550560767457903, -0.10254158791046437, -0.07581947267596306, 0.030852106625567564, 0.055169549480490035, 0.07863847891623021, 0.06188910378966137, 0.04453929562267338, -0.12566059409423516, -0.14733404168030606]",0.03125
nq_open_t0.5,nrm_layer_loco,triad,9,"[""gsm8k_t1.0"", ""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""gsm8k_r1distill_t0.0"", ""gsm8k_phi35_t1.0"", ""gsm8k_mistral7b_t1.0"", ""gsm8k_phi3mini_t1.0""]",32,1.0911713967182257,0.09117139671822572,0.019996740309627392,"[0.30258709316963633, 0.24904796022988, -0.11113721934273396, -0.15162902390859, -0.08484661721051792, 0.11029146015632509, 0.23021501368613367, -0.028604686905326752, -0.25267625622279866, -0.27257829873273615, -0.030855394019554366, 0.18696659850744038, 0.2608991945469696, 0.16013931036583995, -0.0015430271218272128, -0.3045743397309671, -0.2909144527777849, -0.10939399551629637, 0.12656063459609077, 0.2173020785601356, 0.20668542651744476, 0.061414622539200346, -0.08817615592153963, -0.16668410161898448, -0.12247744252466346, -0.0213989438442182, 0.030121439806772312, 0.11803598403235437, 0.13617866243277632, 0.05014633658161201, -0.23997445605089934, -0.16287587600571135]",0.03125
nq_open_t0.5,nrm_layer_kl_lodo,kl_sensitivity,9,"[""gsm8k_t1.0"", ""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""gsm8k_r1distill_t0.0"", ""gsm8k_phi35_t1.0"", ""gsm8k_mistral7b_t1.0"", ""gsm8k_phi3mini_t1.0""]",32,0.9394979074190524,0.06050209258094763,0.07696834736277847,"[0.450717839251823, 0.42708348300523696, -0.017517342177012018, -0.021051818956395192, -0.12770792652057408, -0.024314846185152613, -0.01295724649298259, -0.07886534208706916, -0.09011812385778381, 0.030627793714675597, 0.06518020413261441, 0.15602464539064884, 0.19167997332997333, 0.056763226910921706, -0.028784064214124314, -0.12044577349925045, -0.13487580596490034, -0.07631753251288566, 0.03213848498940927, 0.09255802527427333, 0.1491459636716053, 0.12496424955805134, -0.004456018680076547, -0.08910278845342151, -0.11474965151429688, -0.07641740292018416, -0.017956175666292, 0.0815366272343372, 0.13049399600360687, 0.08421897431408436, -0.4646441263957152, -0.3899173864505624]",0.03125
nq_open_t0.5,nrm_layer_llama_loco,triad,5,"[""gsm8k_t1.0"", ""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5""]",32,0.986491494287897,0.013508505712103047,0.10899857372579869,"[0.0899249340851223, 0.0688845560762194, -0.022996460797483062, -0.02248040594981853, -0.15056908955936926, -0.08298003671350704, -0.06722611414324725, 0.09177711828499988, -0.04678274007992902, 0.13312184710047353, 0.050421773465537334, 0.10879233172165109, 0.05749763884096584, -0.08458745108014795, 0.05297712229695738, 0.07044714033770762, -0.028593582351913505, -0.14102735730775018, -0.09642864660747733, 0.01534137953372184, 0.2212632049287685, 0.2952387877176524, 0.1893309264056795, -0.10513235556437656, -0.20669164077825858, -0.17938928660504683, -0.0657808536374377, 0.15834320866146057, 0.2792296433008601, 0.24827332309782868, 0.015217714363582612, -0.6585681095725239]",0.03125
gsm8k_r1distill_t0.0,nrm_layer_lodo,triad,5,"[""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""nq_open_t0.5""]",32,0.9907377331550409,0.009262266844959122,0.15329441411948752,"[-0.057032179819257824, -0.036097417442136695, -0.009515162663917484, 0.012683380205729077, 0.1162062731134992, 0.16762185949679487, 0.14970602171595035, -0.054936825057199636, -0.042447649103763786, -0.23681738606208863, -0.1605988604513304, -0.05889397376657636, -0.011185174443468478, 0.09606397958573101, 0.0485428048493684, 0.011505331131045009, 0.010062646230151316, 0.07688514851810954, 0.04601598831882147, -0.03420864407621222, -0.1729887001366324, -0.2118759636129891, -0.08973781233849458, 0.11146507334484312, 0.16483309239018828, 0.12311312659182344, 0.02769626074585696, -0.12431656587967088, -0.1983460746738731, -0.1995720697805981, 0.02819843506822293, 0.7655501784685504]",0.03125
gsm8k_r1distill_t0.0,nrm_layer_lomo,triad,9,"[""gsm8k_t1.0"", ""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""nq_open_t0.5"", ""gsm8k_phi35_t1.0"", ""gsm8k_mistral7b_t1.0"", ""gsm8k_phi3mini_t1.0""]",32,0.9742183436698266,0.025781656330173375,0.1424678795355896,"[-0.21176961956428747, -0.15765712777132962, 0.045995520643256814, 0.1114308757175658, 0.1509113457819029, 0.033634820092588266, 0.03344564174519275, -0.013666223378356192, 0.029418069952901967, 0.05324348172051069, -0.08303727987457038, -0.20121166089771092, -0.21566458628682367, -0.11009547849079535, 0.053901844908282155, 0.3905605335070047, 0.37081931966616277, 0.07268167295644477, -0.2505196815921313, -0.3267367622967771, -0.22765370300715124, -0.0089385485415719, 0.23105271069262948, 0.23486203778192033, 0.11608584983070339, -0.05746594011731102, -0.14496360555412735, -0.161840429245537, -0.11110019267509447, -0.0063807534540578905, 0.22399266884438357, 0.16154804367879008]",0.03125
gsm8k_r1distill_t0.0,nrm_layer_loco,triad,9,"[""gsm8k_t1.0"", ""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""nq_open_t0.5"", ""gsm8k_phi35_t1.0"", ""gsm8k_mistral7b_t1.0"", ""gsm8k_phi3mini_t1.0""]",32,0.9742183436698266,0.025781656330173375,0.1424678795355896,"[-0.21176961956428747, -0.15765712777132962, 0.045995520643256814, 0.1114308757175658, 0.1509113457819029, 0.033634820092588266, 0.03344564174519275, -0.013666223378356192, 0.029418069952901967, 0.05324348172051069, -0.08303727987457038, -0.20121166089771092, -0.21566458628682367, -0.11009547849079535, 0.053901844908282155, 0.3905605335070047, 0.37081931966616277, 0.07268167295644477, -0.2505196815921313, -0.3267367622967771, -0.22765370300715124, -0.0089385485415719, 0.23105271069262948, 0.23486203778192033, 0.11608584983070339, -0.05746594011731102, -0.14496360555412735, -0.161840429245537, -0.11110019267509447, -0.0063807534540578905, 0.22399266884438357, 0.16154804367879008]",0.03125
gsm8k_r1distill_t0.0,nrm_layer_kl_lodo,kl_sensitivity,5,"[""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""nq_open_t0.5""]",32,0.9624960107709195,0.03750398922908049,0.0632452342877905,"[-0.03077627612226405, -0.009623383990456869, 0.10021847059525324, 0.10438851252646983, 0.06958428404188746, -0.05369599499513961, 0.002365161671952138, -0.010860042068630393, -0.01109931673149263, 0.12755509202382254, -0.019844575879881126, -0.09730655844700956, -0.07123060478752977, -0.0606503923757326, 0.09176732050598728, 0.38294938729362726, 0.35665793313571476, 0.06506578665131237, -0.1454191044214681, -0.26357956860016285, -0.15390981877716026, 0.055717234823379674, 0.281257239421039, 0.22927589678553534, 0.10656314258773612, -0.03870882405118043, -0.12304103809154288, -0.14313488851295822, -0.09064846604048099, 0.015174909661738414, 0.31267924992950996, -0.4948429703348004]",0.03125
gsm8k_r1distill_t0.0,nrm_layer_gsm8k_loco,triad,4,"[""gsm8k_t1.0"", ""gsm8k_phi35_t1.0"", ""gsm8k_mistral7b_t1.0"", ""gsm8k_phi3mini_t1.0""]",32,0.9251784871142108,0.0748215128857892,0.18795296704358155,"[-0.06918369767267013, -0.009586744101920758, 0.12481077404388795, 0.108930021820737, -0.11790064540221178, -0.20290833218132406, -0.212186214326802, -0.0227182538854639, 0.17141564712448357, 0.26515833514782433, 0.3037816305508455, 0.20137554598944937, -0.025763888926142786, -0.20664704427273992, -0.21170827055617875, -0.24024550015746815, -0.21949707194351523, 0.08247835348128887, 0.385977293424102, 0.28724134006718827, 0.08302615189931367, -0.08520733370978241, -0.21579080724999708, -0.1898287090241817, -0.05835374773046674, 0.10025108945452328, 0.17801776734984462, 0.18057413735616495, 0.09899644931569371, 0.017779774963717458, -0.08014386932934278, -0.10545072105751366]",0.031249999999999993
gsm8k_phi35_t1.0,nrm_layer_lodo,triad,5,"[""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""nq_open_t0.5""]",32,0.9907377331550409,0.009262266844959122,0.15329441411948752,"[-0.057032179819257824, -0.036097417442136695, -0.009515162663917484, 0.012683380205729077, 0.1162062731134992, 0.16762185949679487, 0.14970602171595035, -0.054936825057199636, -0.042447649103763786, -0.23681738606208863, -0.1605988604513304, -0.05889397376657636, -0.011185174443468478, 0.09606397958573101, 0.0485428048493684, 0.011505331131045009, 0.010062646230151316, 0.07688514851810954, 0.04601598831882147, -0.03420864407621222, -0.1729887001366324, -0.2118759636129891, -0.08973781233849458, 0.11146507334484312, 0.16483309239018828, 0.12311312659182344, 0.02769626074585696, -0.12431656587967088, -0.1983460746738731, -0.1995720697805981, 0.02819843506822293, 0.7655501784685504]",0.03125000000000001
gsm8k_phi35_t1.0,nrm_layer_lomo,triad,9,"[""gsm8k_t1.0"", ""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""nq_open_t0.5"", ""gsm8k_r1distill_t0.0"", ""gsm8k_mistral7b_t1.0"", ""gsm8k_phi3mini_t1.0""]",32,0.9211020230484234,0.07889797695157663,0.03740197477695684,"[-0.28531967357245075, -0.25066081006998575, -0.0840429114725021, 0.015219996680088168, 0.2132834572153576, 0.42379264750288287, 0.4704071200152181, 0.08293634238226717, -0.20897552251619667, -0.45028358195518287, -0.2194921178762595, -0.06732928332297501, 0.035116060004621016, 0.09300638832751186, 0.08342301204453592, 0.025874851136361062, 0.06285601240896657, 0.069011256940212, 0.014452818252157301, -0.06740737636282336, -0.09068975743494058, -0.0804435519505249, 0.02344226219481632, 0.05376101237689011, 0.06841163139560315, 0.020345131399311767, 0.0024328390457197544, -0.04888515511353647, -0.06803931467348781, -0.049775299690473035, 0.06486413289512818, 0.16781426416892978]",0.03125
gsm8k_phi35_t1.0,nrm_layer_loco,triad,9,"[""gsm8k_t1.0"", ""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""nq_open_t0.5"", ""gsm8k_r1distill_t0.0"", ""gsm8k_mistral7b_t1.0"", ""gsm8k_phi3mini_t1.0""]",32,0.9211020230484234,0.07889797695157663,0.03740197477695684,"[-0.28531967357245075, -0.25066081006998575, -0.0840429114725021, 0.015219996680088168, 0.2132834572153576, 0.42379264750288287, 0.4704071200152181, 0.08293634238226717, -0.20897552251619667, -0.45028358195518287, -0.2194921178762595, -0.06732928332297501, 0.035116060004621016, 0.09300638832751186, 0.08342301204453592, 0.025874851136361062, 0.06285601240896657, 0.069011256940212, 0.014452818252157301, -0.06740737636282336, -0.09068975743494058, -0.0804435519505249, 0.02344226219481632, 0.05376101237689011, 0.06841163139560315, 0.020345131399311767, 0.0024328390457197544, -0.04888515511353647, -0.06803931467348781, -0.049775299690473035, 0.06486413289512818, 0.16781426416892978]",0.03125
gsm8k_phi35_t1.0,nrm_layer_kl_lodo,kl_sensitivity,5,"[""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""nq_open_t0.5""]",32,0.9624960107709195,0.03750398922908049,0.0632452342877905,"[-0.03077627612226405, -0.009623383990456869, 0.10021847059525324, 0.10438851252646983, 0.06958428404188746, -0.05369599499513961, 0.002365161671952138, -0.010860042068630393, -0.01109931673149263, 0.12755509202382254, -0.019844575879881126, -0.09730655844700956, -0.07123060478752977, -0.0606503923757326, 0.09176732050598728, 0.38294938729362726, 0.35665793313571476, 0.06506578665131237, -0.1454191044214681, -0.26357956860016285, -0.15390981877716026, 0.055717234823379674, 0.281257239421039, 0.22927589678553534, 0.10656314258773612, -0.03870882405118043, -0.12304103809154288, -0.14313488851295822, -0.09064846604048099, 0.015174909661738414, 0.31267924992950996, -0.4948429703348004]",0.03125
gsm8k_phi35_t1.0,nrm_layer_gsm8k_loco,triad,4,"[""gsm8k_t1.0"", ""gsm8k_r1distill_t0.0"", ""gsm8k_mistral7b_t1.0"", ""gsm8k_phi3mini_t1.0""]",32,1.0857536946805446,0.08575369468054461,0.05369967870792003,"[0.0077699237094445974, 0.1218318899926516, 0.29399677322869444, 0.22656887665339537, -0.03796214778148649, -0.31246683449683715, -0.3276014531815603, -0.15713494926156737, 0.05307760605381534, 0.1974098929752695, 0.1879383146995134, 0.18183223859589928, 0.11707371647620968, 0.04941141429828166, -0.011289515617493136, -0.22256212471604345, -0.2668921264292834, -0.08268023452365102, 0.1831670635198916, 0.32383316857132016, 0.21415648123745026, 0.07521423112521318, -0.10702781883765025, -0.14822740210218213, -0.09278373157936949, 0.02487233330983039, 0.0672421167971677, 0.14275508958462677, 0.14352859989363595, 0.08990005460207773, -0.19035766537337595, -0.19944681577116705]",0.03125
gsm8k_mistral7b_t1.0,nrm_layer_lodo,triad,5,"[""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""nq_open_t0.5""]",32,0.9907377331550409,0.009262266844959122,0.15329441411948752,"[-0.057032179819257824, -0.036097417442136695, -0.009515162663917484, 0.012683380205729077, 0.1162062731134992, 0.16762185949679487, 0.14970602171595035, -0.054936825057199636, -0.042447649103763786, -0.23681738606208863, -0.1605988604513304, -0.05889397376657636, -0.011185174443468478, 0.09606397958573101, 0.0485428048493684, 0.011505331131045009, 0.010062646230151316, 0.07688514851810954, 0.04601598831882147, -0.03420864407621222, -0.1729887001366324, -0.2118759636129891, -0.08973781233849458, 0.11146507334484312, 0.16483309239018828, 0.12311312659182344, 0.02769626074585696, -0.12431656587967088, -0.1983460746738731, -0.1995720697805981, 0.02819843506822293, 0.7655501784685504]",0.03125
gsm8k_mistral7b_t1.0,nrm_layer_lomo,triad,9,"[""gsm8k_t1.0"", ""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""nq_open_t0.5"", ""gsm8k_r1distill_t0.0"", ""gsm8k_phi35_t1.0"", ""gsm8k_phi3mini_t1.0""]",32,1.088893598132011,0.08889359813201092,0.04821227306350184,"[0.31448720635326327, 0.2728755365943818, -0.05823009181521184, -0.1250339102219414, -0.10939678700233456, 0.09298076322119576, 0.18734897875009204, -0.03682919293439217, -0.2382623465441486, -0.2602314369614234, -0.021697121472499532, 0.16095912384545816, 0.21663909421172256, 0.1768953915894152, 0.018018562511266472, -0.30101187569330656, -0.29758920547141265, -0.11542429290175714, 0.13005713756283802, 0.23496931087542763, 0.22546859936390623, 0.0663113992629979, -0.09758237176349613, -0.17347813536406798, -0.13136669393793046, -0.011158347373623046, 0.05765105078154108, 0.14051773695285824, 0.14238688081468584, 0.058091362485026034, -0.24853696682377996, -0.1891837738907293]",0.03125
gsm8k_mistral7b_t1.0,nrm_layer_loco,triad,9,"[""gsm8k_t1.0"", ""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""nq_open_t0.5"", ""gsm8k_r1distill_t0.0"", ""gsm8k_phi35_t1.0"", ""gsm8k_phi3mini_t1.0""]",32,1.088893598132011,0.08889359813201092,0.04821227306350184,"[0.31448720635326327, 0.2728755365943818, -0.05823009181521184, -0.1250339102219414, -0.10939678700233456, 0.09298076322119576, 0.18734897875009204, -0.03682919293439217, -0.2382623465441486, -0.2602314369614234, -0.021697121472499532, 0.16095912384545816, 0.21663909421172256, 0.1768953915894152, 0.018018562511266472, -0.30101187569330656, -0.29758920547141265, -0.11542429290175714, 0.13005713756283802, 0.23496931087542763, 0.22546859936390623, 0.0663113992629979, -0.09758237176349613, -0.17347813536406798, -0.13136669393793046, -0.011158347373623046, 0.05765105078154108, 0.14051773695285824, 0.14238688081468584, 0.058091362485026034, -0.24853696682377996, -0.1891837738907293]",0.03125
gsm8k_mistral7b_t1.0,nrm_layer_kl_lodo,kl_sensitivity,5,"[""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""nq_open_t0.5""]",32,0.9624960107709195,0.03750398922908049,0.0632452342877905,"[-0.03077627612226405, -0.009623383990456869, 0.10021847059525324, 0.10438851252646983, 0.06958428404188746, -0.05369599499513961, 0.002365161671952138, -0.010860042068630393, -0.01109931673149263, 0.12755509202382254, -0.019844575879881126, -0.09730655844700956, -0.07123060478752977, -0.0606503923757326, 0.09176732050598728, 0.38294938729362726, 0.35665793313571476, 0.06506578665131237, -0.1454191044214681, -0.26357956860016285, -0.15390981877716026, 0.055717234823379674, 0.281257239421039, 0.22927589678553534, 0.10656314258773612, -0.03870882405118043, -0.12304103809154288, -0.14313488851295822, -0.09064846604048099, 0.015174909661738414, 0.31267924992950996, -0.4948429703348004]",0.03125
gsm8k_mistral7b_t1.0,nrm_layer_gsm8k_loco,triad,4,"[""gsm8k_t1.0"", ""gsm8k_r1distill_t0.0"", ""gsm8k_phi35_t1.0"", ""gsm8k_phi3mini_t1.0""]",32,1.087392115586555,0.08739211558655491,0.04807963508306545,"[0.21226903847401637, 0.2090082982773045, 0.14985909537937867, 0.05961457789001609, 0.05854918543659497, 0.049436392803508505, 0.21310671108917514, -0.15511660002091732, -0.3991655081786988, -0.36412217398330055, -0.0524044710959162, 0.16952474781771698, 0.2879256473415285, 0.2078772423877429, 0.08063099739538443, -0.14263292732549981, -0.1544929780807005, -0.012067554497987049, 0.1083495283123721, 0.20855515743126238, 0.18649533552254555, 0.033088977938137774, -0.04360612775809649, -0.1513637458329637, -0.08798465026128346, 0.02423670907783561, 0.04128192505762479, 0.1888379451597816, 0.2021661045004427, 0.09920515560065886, -0.22916366634313556, -0.21137092048959102]",0.03125
gsm8k_phi3mini_t1.0,nrm_layer_lodo,triad,5,"[""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""nq_open_t0.5""]",32,0.9907377331550409,0.009262266844959122,0.15329441411948752,"[-0.057032179819257824, -0.036097417442136695, -0.009515162663917484, 0.012683380205729077, 0.1162062731134992, 0.16762185949679487, 0.14970602171595035, -0.054936825057199636, -0.042447649103763786, -0.23681738606208863, -0.1605988604513304, -0.05889397376657636, -0.011185174443468478, 0.09606397958573101, 0.0485428048493684, 0.011505331131045009, 0.010062646230151316, 0.07688514851810954, 0.04601598831882147, -0.03420864407621222, -0.1729887001366324, -0.2118759636129891, -0.08973781233849458, 0.11146507334484312, 0.16483309239018828, 0.12311312659182344, 0.02769626074585696, -0.12431656587967088, -0.1983460746738731, -0.1995720697805981, 0.02819843506822293, 0.7655501784685504]",0.03125
gsm8k_phi3mini_t1.0,nrm_layer_lomo,triad,9,"[""gsm8k_t1.0"", ""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""nq_open_t0.5"", ""gsm8k_r1distill_t0.0"", ""gsm8k_phi35_t1.0"", ""gsm8k_mistral7b_t1.0""]",32,0.915877259233135,0.08412274076686499,0.03157001927462355,"[0.26703657918311363, 0.24840132523254435, 0.0847675956429988, -0.02726995526862221, -0.2281453256418575, -0.4203451869437913, -0.4560779685331717, -0.06832920222069828, 0.2169977017873758, 0.46360261523619056, 0.2251089768467741, 0.06629251010107551, -0.03735397896203674, -0.09485911192718414, -0.09033233491630832, -0.013495856089961357, -0.048242639729623296, -0.06354275486964499, -0.021548600620265375, 0.056249617592469166, 0.08473981961238244, 0.08853927659685934, -0.005114616323803421, -0.05308744045352474, -0.07379727057811918, -0.031850606663077236, -0.01008140395372547, 0.05148356785800543, 0.07447129718607463, 0.066118053564339, -0.06513883412412386, -0.1749048750334514]",0.031249999999999997
gsm8k_phi3mini_t1.0,nrm_layer_loco,triad,9,"[""gsm8k_t1.0"", ""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""nq_open_t0.5"", ""gsm8k_r1distill_t0.0"", ""gsm8k_phi35_t1.0"", ""gsm8k_mistral7b_t1.0""]",32,0.915877259233135,0.08412274076686499,0.03157001927462355,"[0.26703657918311363, 0.24840132523254435, 0.0847675956429988, -0.02726995526862221, -0.2281453256418575, -0.4203451869437913, -0.4560779685331717, -0.06832920222069828, 0.2169977017873758, 0.46360261523619056, 0.2251089768467741, 0.06629251010107551, -0.03735397896203674, -0.09485911192718414, -0.09033233491630832, -0.013495856089961357, -0.048242639729623296, -0.06354275486964499, -0.021548600620265375, 0.056249617592469166, 0.08473981961238244, 0.08853927659685934, -0.005114616323803421, -0.05308744045352474, -0.07379727057811918, -0.031850606663077236, -0.01008140395372547, 0.05148356785800543, 0.07447129718607463, 0.066118053564339, -0.06513883412412386, -0.1749048750334514]",0.031249999999999997
gsm8k_phi3mini_t1.0,nrm_layer_kl_lodo,kl_sensitivity,5,"[""triviaqa_t1.0"", ""sciq_t1.0"", ""truthfulqa_t0.5"", ""squadv2_t0.5"", ""nq_open_t0.5""]",32,0.9624960107709195,0.03750398922908049,0.0632452342877905,"[-0.03077627612226405, -0.009623383990456869, 0.10021847059525324, 0.10438851252646983, 0.06958428404188746, -0.05369599499513961, 0.002365161671952138, -0.010860042068630393, -0.01109931673149263, 0.12755509202382254, -0.019844575879881126, -0.09730655844700956, -0.07123060478752977, -0.0606503923757326, 0.09176732050598728, 0.38294938729362726, 0.35665793313571476, 0.06506578665131237, -0.1454191044214681, -0.26357956860016285, -0.15390981877716026, 0.055717234823379674, 0.281257239421039, 0.22927589678553534, 0.10656314258773612, -0.03870882405118043, -0.12304103809154288, -0.14313488851295822, -0.09064846604048099, 0.015174909661738414, 0.31267924992950996, -0.4948429703348004]",0.03125
gsm8k_phi3mini_t1.0,nrm_layer_gsm8k_loco,triad,4,"[""gsm8k_t1.0"", ""gsm8k_r1distill_t0.0"", ""gsm8k_phi35_t1.0"", ""gsm8k_mistral7b_t1.0""]",32,1.0986583771219987,0.09865837712199865,0.0395922706269034,"[-0.09431953030929204, 0.03320878862373896, 0.28495606757278336, 0.22928573965658744, -0.042945071914676704, -0.32509179039422176, -0.35454767309075513, -0.08243705951562129, 0.16822128296985825, 0.3071910531797673, 0.2379786060077285, 0.15223077701135057, 0.031222725831931433, -0.008976943901513643, -0.060102971780677125, -0.19423318984310634, -0.2319019283344675, -0.08786292681833156, 0.15691289138197195, 0.29590452799229483, 0.20506584532017794, 0.08708851687400596, -0.06817118228333728, -0.13945676924677536, -0.10559576332196335, -0.013078585328803948, 0.04297700847146782, 0.13021102822383232, 0.15144151590420915, 0.12370212412048075, -0.15767203902234234, -0.17521695542509189]",0.03125
