cell,min_frac,exclude_frac,scale_ratio,auroc,auroc_deployed,delta_pp,n_keep,proj_residual,g2_hat,g2_at_ceiling,is_deployed_point
lapeigvals_gsm8k_llama3b,0.0,3.0,0.05,0.7008359631729364,0.699160313160369,0.167565001256742,22,0.1564731088711916,0.05,True,False
lapeigvals_gsm8k_llama3b,0.0,3.0,0.1,0.7009244002569329,0.699160313160369,0.17640870965639488,22,0.13368951096546858,0.1,True,False
lapeigvals_gsm8k_llama3b,0.0,3.0,0.25,0.699160313160369,0.699160313160369,0.0,22,0.08016211692912974,0.25,True,False
lapeigvals_gsm8k_llama3b,0.0,3.0,0.5,0.6898441645488312,0.699160313160369,-0.9316148611537733,24,0.03099505766060432,0.49331103678929766,False,False
lapeigvals_gsm8k_llama3b,0.0,3.0,1.0,0.6897557274648347,0.699160313160369,-0.9404585695534262,24,0.03099514457354687,0.49498327759197325,False,False
lapeigvals_gsm8k_llama3b,0.0,5.0,0.05,0.7008359631729364,0.699160313160369,0.167565001256742,22,0.1564731088711916,0.05,True,False
lapeigvals_gsm8k_llama3b,0.0,5.0,0.1,0.7009244002569329,0.699160313160369,0.17640870965639488,22,0.13368951096546858,0.1,True,False
lapeigvals_gsm8k_llama3b,0.0,5.0,0.25,0.6955250835497715,0.699160313160369,-0.3635229610597479,26,0.09483177889968677,0.25,True,False
lapeigvals_gsm8k_llama3b,0.0,5.0,0.5,0.6905726068459612,0.699160313160369,-0.858770631440775,26,0.030209708073387267,0.49498327759197325,False,False
lapeigvals_gsm8k_llama3b,0.0,5.0,1.0,0.6905726068459612,0.699160313160369,-0.858770631440775,26,0.030209708073387267,0.49498327759197325,False,False
lapeigvals_gsm8k_llama3b,0.0,10.0,0.05,0.7008359631729364,0.699160313160369,0.167565001256742,22,0.1564731088711916,0.05,True,False
lapeigvals_gsm8k_llama3b,0.0,10.0,0.1,0.699218495452472,0.699160313160369,0.005818229210308168,25,0.16389519285349635,0.1,True,False
lapeigvals_gsm8k_llama3b,0.0,10.0,0.25,0.6955250835497715,0.699160313160369,-0.3635229610597479,26,0.09483177889968677,0.25,True,False
lapeigvals_gsm8k_llama3b,0.0,10.0,0.5,0.6902188585099747,0.699160313160369,-0.8941454650394309,27,0.03323994450153103,0.45819397993311034,False,False
lapeigvals_gsm8k_llama3b,0.0,10.0,1.0,0.6902188585099747,0.699160313160369,-0.8941454650394309,27,0.03323994450153103,0.45819397993311034,False,False
lapeigvals_gsm8k_llama3b,0.0,inf,0.05,0.6994232971206746,0.699160313160369,0.026298396030566273,26,0.2127194473759436,0.05,True,False
lapeigvals_gsm8k_llama3b,0.0,inf,0.1,0.6990858398264772,0.699160313160369,-0.007447333389176691,26,0.17714416643544187,0.1,True,False
lapeigvals_gsm8k_llama3b,0.0,inf,0.25,0.6953365729233576,0.699160313160369,-0.3823740237011375,27,0.09486551004685705,0.25,True,False
lapeigvals_gsm8k_llama3b,0.0,inf,0.5,0.6906121708045913,0.699160313160369,-0.8548142355777721,29,0.03175450816643783,0.4096989966555184,False,False
lapeigvals_gsm8k_llama3b,0.0,inf,1.0,0.6905888978877501,0.699160313160369,-0.8571415272618843,29,0.03176145641509248,0.4080267558528428,False,False
lapeigvals_gsm8k_llama3b,0.01,2.0,0.05,0.7001214846259111,0.699160313160369,0.09611714655420878,19,0.1335705495439832,0.05,True,False
lapeigvals_gsm8k_llama3b,0.01,2.0,0.1,0.7007079621303096,0.699160313160369,0.15476489699406404,19,0.11618136092207977,0.1,True,False
lapeigvals_gsm8k_llama3b,0.01,2.0,0.25,0.7000004654583369,0.699160313160369,0.08401522979679665,20,0.07182511668058222,0.25,True,False
lapeigvals_gsm8k_llama3b,0.01,2.0,0.5,0.6938889974958341,0.699160313160369,-0.527131566453487,22,0.025147183998188438,0.5,True,False
lapeigvals_gsm8k_llama3b,0.01,2.0,1.0,0.6919736364398021,0.699160313160369,-0.7186676720566831,22,0.016793967073247564,0.6086956521739131,False,False
lapeigvals_gsm8k_llama3b,0.01,3.0,0.05,0.7008359631729364,0.699160313160369,0.167565001256742,22,0.1564731088711916,0.05,True,False
lapeigvals_gsm8k_llama3b,0.01,3.0,0.1,0.7009244002569329,0.699160313160369,0.17640870965639488,22,0.13368951096546858,0.1,True,False
lapeigvals_gsm8k_llama3b,0.01,3.0,0.25,0.699160313160369,0.699160313160369,0.0,22,0.08016211692912974,0.25,True,False
lapeigvals_gsm8k_llama3b,0.01,3.0,0.5,0.6898441645488312,0.699160313160369,-0.9316148611537733,24,0.03099505766060432,0.49331103678929766,False,False
lapeigvals_gsm8k_llama3b,0.01,3.0,1.0,0.6897557274648347,0.699160313160369,-0.9404585695534262,24,0.03099514457354687,0.49498327759197325,False,False
lapeigvals_gsm8k_llama3b,0.01,5.0,0.05,0.7008359631729364,0.699160313160369,0.167565001256742,22,0.1564731088711916,0.05,True,False
lapeigvals_gsm8k_llama3b,0.01,5.0,0.1,0.7009244002569329,0.699160313160369,0.17640870965639488,22,0.13368951096546858,0.1,True,False
lapeigvals_gsm8k_llama3b,0.01,5.0,0.25,0.6955250835497715,0.699160313160369,-0.3635229610597479,26,0.09483177889968677,0.25,True,False
lapeigvals_gsm8k_llama3b,0.01,5.0,0.5,0.6905726068459612,0.699160313160369,-0.858770631440775,26,0.030209708073387267,0.49498327759197325,False,False
lapeigvals_gsm8k_llama3b,0.01,5.0,1.0,0.6905726068459612,0.699160313160369,-0.858770631440775,26,0.030209708073387267,0.49498327759197325,False,False
lapeigvals_gsm8k_llama3b,0.01,10.0,0.05,0.7008359631729364,0.699160313160369,0.167565001256742,22,0.1564731088711916,0.05,True,False
lapeigvals_gsm8k_llama3b,0.01,10.0,0.1,0.699218495452472,0.699160313160369,0.005818229210308168,25,0.16389519285349635,0.1,True,False
lapeigvals_gsm8k_llama3b,0.01,10.0,0.25,0.6955250835497715,0.699160313160369,-0.3635229610597479,26,0.09483177889968677,0.25,True,False
lapeigvals_gsm8k_llama3b,0.01,10.0,0.5,0.6902188585099747,0.699160313160369,-0.8941454650394309,27,0.03323994450153103,0.45819397993311034,False,False
lapeigvals_gsm8k_llama3b,0.01,10.0,1.0,0.6902188585099747,0.699160313160369,-0.8941454650394309,27,0.03323994450153103,0.45819397993311034,False,False
lapeigvals_gsm8k_llama3b,0.01,inf,0.05,0.6994232971206746,0.699160313160369,0.026298396030566273,26,0.2127194473759436,0.05,True,False
lapeigvals_gsm8k_llama3b,0.01,inf,0.1,0.6990858398264772,0.699160313160369,-0.007447333389176691,26,0.17714416643544187,0.1,True,False
lapeigvals_gsm8k_llama3b,0.01,inf,0.25,0.6953365729233576,0.699160313160369,-0.3823740237011375,27,0.09486551004685705,0.25,True,False
lapeigvals_gsm8k_llama3b,0.01,inf,0.5,0.6906121708045913,0.699160313160369,-0.8548142355777721,29,0.03175450816643783,0.4096989966555184,False,False
lapeigvals_gsm8k_llama3b,0.01,inf,1.0,0.6902072220515542,0.699160313160369,-0.8953091108814815,28,0.03407850804406633,0.43478260869565216,False,False
lapeigvals_gsm8k_llama3b,0.05,2.0,0.05,0.7001214846259111,0.699160313160369,0.09611714655420878,19,0.1335705495439832,0.05,True,False
lapeigvals_gsm8k_llama3b,0.05,2.0,0.1,0.7007079621303096,0.699160313160369,0.15476489699406404,19,0.11618136092207977,0.1,True,False
lapeigvals_gsm8k_llama3b,0.05,2.0,0.25,0.7000004654583369,0.699160313160369,0.08401522979679665,20,0.07182511668058222,0.25,True,False
lapeigvals_gsm8k_llama3b,0.05,2.0,0.5,0.6938889974958341,0.699160313160369,-0.527131566453487,22,0.025147183998188438,0.5,True,False
lapeigvals_gsm8k_llama3b,0.05,2.0,1.0,0.6919736364398021,0.699160313160369,-0.7186676720566831,22,0.016793967073247564,0.6086956521739131,False,False
lapeigvals_gsm8k_llama3b,0.05,3.0,0.05,0.7008359631729364,0.699160313160369,0.167565001256742,22,0.1564731088711916,0.05,True,False
lapeigvals_gsm8k_llama3b,0.05,3.0,0.1,0.7009244002569329,0.699160313160369,0.17640870965639488,22,0.13368951096546858,0.1,True,False
lapeigvals_gsm8k_llama3b,0.05,3.0,0.25,0.699160313160369,0.699160313160369,0.0,22,0.08016211692912974,0.25,True,True
lapeigvals_gsm8k_llama3b,0.05,3.0,0.5,0.6898441645488312,0.699160313160369,-0.9316148611537733,24,0.03099505766060432,0.49331103678929766,False,False
lapeigvals_gsm8k_llama3b,0.05,3.0,1.0,0.6897557274648347,0.699160313160369,-0.9404585695534262,24,0.03099514457354687,0.49498327759197325,False,False
lapeigvals_gsm8k_llama3b,0.05,5.0,0.05,0.7008359631729364,0.699160313160369,0.167565001256742,22,0.1564731088711916,0.05,True,False
lapeigvals_gsm8k_llama3b,0.05,5.0,0.1,0.7009244002569329,0.699160313160369,0.17640870965639488,22,0.13368951096546858,0.1,True,False
lapeigvals_gsm8k_llama3b,0.05,5.0,0.25,0.6955250835497715,0.699160313160369,-0.3635229610597479,26,0.09483177889968677,0.25,True,False
lapeigvals_gsm8k_llama3b,0.05,5.0,0.5,0.6905726068459612,0.699160313160369,-0.858770631440775,26,0.030209708073387267,0.49498327759197325,False,False
lapeigvals_gsm8k_llama3b,0.05,5.0,1.0,0.6905726068459612,0.699160313160369,-0.858770631440775,26,0.030209708073387267,0.49498327759197325,False,False
lapeigvals_gsm8k_llama3b,0.05,10.0,0.05,0.7008359631729364,0.699160313160369,0.167565001256742,22,0.1564731088711916,0.05,True,False
lapeigvals_gsm8k_llama3b,0.05,10.0,0.1,0.699218495452472,0.699160313160369,0.005818229210308168,25,0.16389519285349635,0.1,True,False
lapeigvals_gsm8k_llama3b,0.05,10.0,0.25,0.6955250835497715,0.699160313160369,-0.3635229610597479,26,0.09483177889968677,0.25,True,False
lapeigvals_gsm8k_llama3b,0.05,10.0,0.5,0.6902188585099747,0.699160313160369,-0.8941454650394309,27,0.03323994450153103,0.45819397993311034,False,False
lapeigvals_gsm8k_llama3b,0.05,10.0,1.0,0.6902188585099747,0.699160313160369,-0.8941454650394309,27,0.03323994450153103,0.45819397993311034,False,False
lapeigvals_gsm8k_llama3b,0.05,inf,0.05,0.6994232971206746,0.699160313160369,0.026298396030566273,26,0.2127194473759436,0.05,True,False
lapeigvals_gsm8k_llama3b,0.05,inf,0.1,0.6990858398264772,0.699160313160369,-0.007447333389176691,26,0.17714416643544187,0.1,True,False
lapeigvals_gsm8k_llama3b,0.05,inf,0.25,0.6955250835497715,0.699160313160369,-0.3635229610597479,26,0.09483177889968677,0.25,True,False
lapeigvals_gsm8k_llama3b,0.05,inf,0.5,0.6902072220515542,0.699160313160369,-0.8953091108814815,28,0.03407850804406633,0.43478260869565216,False,False
lapeigvals_gsm8k_llama3b,0.05,inf,1.0,0.6902188585099747,0.699160313160369,-0.8941454650394309,27,0.03323994450153103,0.45819397993311034,False,False
lapeigvals_gsm8k_llama3b,0.1,2.0,0.05,0.7001214846259111,0.699160313160369,0.09611714655420878,19,0.1335705495439832,0.05,True,False
lapeigvals_gsm8k_llama3b,0.1,2.0,0.1,0.7007079621303096,0.699160313160369,0.15476489699406404,19,0.11618136092207977,0.1,True,False
lapeigvals_gsm8k_llama3b,0.1,2.0,0.25,0.7000004654583369,0.699160313160369,0.08401522979679665,20,0.07182511668058222,0.25,True,False
lapeigvals_gsm8k_llama3b,0.1,2.0,0.5,0.6938889974958341,0.699160313160369,-0.527131566453487,22,0.025147183998188438,0.5,True,False
lapeigvals_gsm8k_llama3b,0.1,2.0,1.0,0.6919736364398021,0.699160313160369,-0.7186676720566831,22,0.016793967073247564,0.6086956521739131,False,False
lapeigvals_gsm8k_llama3b,0.1,3.0,0.05,0.7008359631729364,0.699160313160369,0.167565001256742,22,0.1564731088711916,0.05,True,False
lapeigvals_gsm8k_llama3b,0.1,3.0,0.1,0.7009244002569329,0.699160313160369,0.17640870965639488,22,0.13368951096546858,0.1,True,False
lapeigvals_gsm8k_llama3b,0.1,3.0,0.25,0.699160313160369,0.699160313160369,0.0,22,0.08016211692912974,0.25,True,False
lapeigvals_gsm8k_llama3b,0.1,3.0,0.5,0.6898441645488312,0.699160313160369,-0.9316148611537733,24,0.03099505766060432,0.49331103678929766,False,False
lapeigvals_gsm8k_llama3b,0.1,3.0,1.0,0.6897557274648347,0.699160313160369,-0.9404585695534262,24,0.03099514457354687,0.49498327759197325,False,False
lapeigvals_gsm8k_llama3b,0.1,5.0,0.05,0.7008359631729364,0.699160313160369,0.167565001256742,22,0.1564731088711916,0.05,True,False
lapeigvals_gsm8k_llama3b,0.1,5.0,0.1,0.7009244002569329,0.699160313160369,0.17640870965639488,22,0.13368951096546858,0.1,True,False
lapeigvals_gsm8k_llama3b,0.1,5.0,0.25,0.6955250835497715,0.699160313160369,-0.3635229610597479,26,0.09483177889968677,0.25,True,False
lapeigvals_gsm8k_llama3b,0.1,5.0,0.5,0.6905726068459612,0.699160313160369,-0.858770631440775,26,0.030209708073387267,0.49498327759197325,False,False
lapeigvals_gsm8k_llama3b,0.1,5.0,1.0,0.6905726068459612,0.699160313160369,-0.858770631440775,26,0.030209708073387267,0.49498327759197325,False,False
lapeigvals_gsm8k_llama3b,0.1,10.0,0.05,0.7008359631729364,0.699160313160369,0.167565001256742,22,0.1564731088711916,0.05,True,False
lapeigvals_gsm8k_llama3b,0.1,10.0,0.1,0.699218495452472,0.699160313160369,0.005818229210308168,25,0.16389519285349635,0.1,True,False
lapeigvals_gsm8k_llama3b,0.1,10.0,0.25,0.6955250835497715,0.699160313160369,-0.3635229610597479,26,0.09483177889968677,0.25,True,False
lapeigvals_gsm8k_llama3b,0.1,10.0,0.5,0.6902188585099747,0.699160313160369,-0.8941454650394309,27,0.03323994450153103,0.45819397993311034,False,False
lapeigvals_gsm8k_llama3b,0.1,10.0,1.0,0.6905726068459612,0.699160313160369,-0.858770631440775,26,0.030209708073387267,0.49498327759197325,False,False
lapeigvals_gsm8k_llama3b,0.1,inf,0.05,0.6994232971206746,0.699160313160369,0.026298396030566273,26,0.2127194473759436,0.05,True,False
lapeigvals_gsm8k_llama3b,0.1,inf,0.1,0.6990858398264772,0.699160313160369,-0.007447333389176691,26,0.17714416643544187,0.1,True,False
lapeigvals_gsm8k_llama3b,0.1,inf,0.25,0.6955250835497715,0.699160313160369,-0.3635229610597479,26,0.09483177889968677,0.25,True,False
lapeigvals_gsm8k_llama3b,0.1,inf,0.5,0.6902188585099747,0.699160313160369,-0.8941454650394309,27,0.03323994450153103,0.45819397993311034,False,False
lapeigvals_gsm8k_llama3b,0.1,inf,1.0,0.6905726068459612,0.699160313160369,-0.858770631440775,26,0.030209708073387267,0.49498327759197325,False,False
lapeigvals_gsm8k_llama3b,0.2,2.0,0.05,0.7001214846259111,0.699160313160369,0.09611714655420878,19,0.1335705495439832,0.05,True,False
lapeigvals_gsm8k_llama3b,0.2,2.0,0.1,0.7007079621303096,0.699160313160369,0.15476489699406404,19,0.11618136092207977,0.1,True,False
lapeigvals_gsm8k_llama3b,0.2,2.0,0.25,0.7000004654583369,0.699160313160369,0.08401522979679665,20,0.07182511668058222,0.25,True,False
lapeigvals_gsm8k_llama3b,0.2,2.0,0.5,0.6938889974958341,0.699160313160369,-0.527131566453487,22,0.025147183998188438,0.5,True,False
lapeigvals_gsm8k_llama3b,0.2,2.0,1.0,0.6919736364398021,0.699160313160369,-0.7186676720566831,22,0.016793967073247564,0.6086956521739131,False,False
lapeigvals_gsm8k_llama3b,0.2,3.0,0.05,0.7008359631729364,0.699160313160369,0.167565001256742,22,0.1564731088711916,0.05,True,False
lapeigvals_gsm8k_llama3b,0.2,3.0,0.1,0.7009244002569329,0.699160313160369,0.17640870965639488,22,0.13368951096546858,0.1,True,False
lapeigvals_gsm8k_llama3b,0.2,3.0,0.25,0.699160313160369,0.699160313160369,0.0,22,0.08016211692912974,0.25,True,False
lapeigvals_gsm8k_llama3b,0.2,3.0,0.5,0.6898441645488312,0.699160313160369,-0.9316148611537733,24,0.03099505766060432,0.49331103678929766,False,False
lapeigvals_gsm8k_llama3b,0.2,3.0,1.0,0.6919736364398021,0.699160313160369,-0.7186676720566831,22,0.016793967073247564,0.6086956521739131,False,False
lapeigvals_gsm8k_llama3b,0.2,5.0,0.05,0.7008359631729364,0.699160313160369,0.167565001256742,22,0.1564731088711916,0.05,True,False
lapeigvals_gsm8k_llama3b,0.2,5.0,0.1,0.7009244002569329,0.699160313160369,0.17640870965639488,22,0.13368951096546858,0.1,True,False
lapeigvals_gsm8k_llama3b,0.2,5.0,0.25,0.6955250835497715,0.699160313160369,-0.3635229610597479,26,0.09483177889968677,0.25,True,False
lapeigvals_gsm8k_llama3b,0.2,5.0,0.5,0.6905726068459612,0.699160313160369,-0.858770631440775,26,0.030209708073387267,0.49498327759197325,False,False
lapeigvals_gsm8k_llama3b,0.2,5.0,1.0,0.6919736364398021,0.699160313160369,-0.7186676720566831,22,0.016793967073247564,0.6086956521739131,False,False
lapeigvals_gsm8k_llama3b,0.2,10.0,0.05,0.7008359631729364,0.699160313160369,0.167565001256742,22,0.1564731088711916,0.05,True,False
lapeigvals_gsm8k_llama3b,0.2,10.0,0.1,0.699218495452472,0.699160313160369,0.005818229210308168,25,0.16389519285349635,0.1,True,False
lapeigvals_gsm8k_llama3b,0.2,10.0,0.25,0.6955250835497715,0.699160313160369,-0.3635229610597479,26,0.09483177889968677,0.25,True,False
lapeigvals_gsm8k_llama3b,0.2,10.0,0.5,0.6905726068459612,0.699160313160369,-0.858770631440775,26,0.030209708073387267,0.49498327759197325,False,False
lapeigvals_gsm8k_llama3b,0.2,10.0,1.0,0.6919736364398021,0.699160313160369,-0.7186676720566831,22,0.016793967073247564,0.6086956521739131,False,False
lapeigvals_gsm8k_llama3b,0.2,inf,0.05,0.6994232971206746,0.699160313160369,0.026298396030566273,26,0.2127194473759436,0.05,True,False
lapeigvals_gsm8k_llama3b,0.2,inf,0.1,0.6990858398264772,0.699160313160369,-0.007447333389176691,26,0.17714416643544187,0.1,True,False
lapeigvals_gsm8k_llama3b,0.2,inf,0.25,0.6955250835497715,0.699160313160369,-0.3635229610597479,26,0.09483177889968677,0.25,True,False
lapeigvals_gsm8k_llama3b,0.2,inf,0.5,0.6905726068459612,0.699160313160369,-0.858770631440775,26,0.030209708073387267,0.49498327759197325,False,False
lapeigvals_gsm8k_llama3b,0.2,inf,1.0,0.6919736364398021,0.699160313160369,-0.7186676720566831,22,0.016793967073247564,0.6086956521739131,False,False
lapeigvals_gsm8k_llama8b,0.0,2.0,0.05,0.7953198814957163,0.8108335335094884,-1.5513652013772083,20,0.12589653821352106,0.05,True,False
lapeigvals_gsm8k_llama8b,0.0,2.0,0.1,0.7994234926735526,0.8108335335094884,-1.1410040835935775,20,0.1091948768525772,0.1,True,False
lapeigvals_gsm8k_llama8b,0.0,2.0,0.25,0.8081111378012651,0.8108335335094884,-0.2722395708223302,21,0.07304935593586878,0.25,True,False
lapeigvals_gsm8k_llama8b,0.0,2.0,0.5,0.8140763872207543,0.8108335335094884,0.32428537112658695,21,0.025157442891065297,0.5,True,False
lapeigvals_gsm8k_llama8b,0.0,2.0,1.0,0.8146769156858036,0.8108335335094884,0.3843382176315191,21,0.012149542543328144,0.6588628762541806,False,False
lapeigvals_gsm8k_llama8b,0.0,3.0,0.05,0.7967010969653294,0.8108335335094884,-1.4132436544158966,21,0.13631109005780115,0.05,True,False
lapeigvals_gsm8k_llama8b,0.0,3.0,0.1,0.8007846905276644,0.8108335335094884,-1.0048842981823958,21,0.1175481238255416,0.1,True,False
lapeigvals_gsm8k_llama8b,0.0,3.0,0.25,0.8108335335094884,0.8108335335094884,0.0,22,0.08032216585482262,0.25,True,False
lapeigvals_gsm8k_llama8b,0.0,3.0,0.5,0.8178997517815678,0.8108335335094884,0.7066218272079428,24,0.025862013640458613,0.5,True,False
lapeigvals_gsm8k_llama8b,0.0,3.0,1.0,0.8178997517815677,0.8108335335094884,0.7066218272079317,24,0.025146404390987833,0.5284280936454849,False,False
lapeigvals_gsm8k_llama8b,0.0,5.0,0.05,0.7971014492753623,0.8108335335094884,-1.3732084234126085,22,0.15297213269570828,0.05,True,False
lapeigvals_gsm8k_llama8b,0.0,5.0,0.1,0.8037072623909041,0.8108335335094884,-0.7126271118584326,23,0.1349442388783449,0.1,True,False
lapeigvals_gsm8k_llama8b,0.0,5.0,0.25,0.8151373208423411,0.8108335335094884,0.4303787332852749,24,0.08039727273207904,0.25,True,False
lapeigvals_gsm8k_llama8b,0.0,5.0,0.5,0.8189206501721514,0.8108335335094884,0.8087116662663041,25,0.02703607614656543,0.5,True,False
lapeigvals_gsm8k_llama8b,0.0,5.0,1.0,0.8190207382496598,0.8108335335094884,0.8187204740171428,25,0.026875011312213558,0.5117056856187291,False,False
lapeigvals_gsm8k_llama8b,0.0,10.0,0.05,0.7990031227480182,0.8108335335094884,-1.1830410761470178,23,0.15895444351942414,0.05,True,False
lapeigvals_gsm8k_llama8b,0.0,10.0,0.1,0.8065297461766354,0.8108335335094884,-0.4303787332852971,24,0.14296622020325517,0.1,True,False
lapeigvals_gsm8k_llama8b,0.0,10.0,0.25,0.8151373208423411,0.8108335335094884,0.4303787332852749,24,0.08039727273207904,0.25,True,False
lapeigvals_gsm8k_llama8b,0.0,10.0,0.5,0.8185403154776202,0.8108335335094884,0.7706781968131793,27,0.027484111353949747,0.47324414715719065,False,False
lapeigvals_gsm8k_llama8b,0.0,10.0,1.0,0.8185403154776203,0.8108335335094884,0.7706781968131904,27,0.027485979133718214,0.47491638795986624,False,False
lapeigvals_gsm8k_llama8b,0.0,inf,0.05,0.8018656417647531,0.8108335335094884,-0.8967891744735335,24,0.16989639247094493,0.05,True,False
lapeigvals_gsm8k_llama8b,0.0,inf,0.1,0.8065297461766354,0.8108335335094884,-0.4303787332852971,24,0.14296622020325517,0.1,True,False
lapeigvals_gsm8k_llama8b,0.0,inf,0.25,0.8170189766994956,0.8108335335094884,0.6185443190007245,26,0.09559566555347478,0.25,True,False
lapeigvals_gsm8k_llama8b,0.0,inf,0.5,0.8185403154776202,0.8108335335094884,0.7706781968131793,27,0.027484111353949747,0.47324414715719065,False,False
lapeigvals_gsm8k_llama8b,0.0,inf,1.0,0.8185403154776203,0.8108335335094884,0.7706781968131904,27,0.027485979133718214,0.47491638795986624,False,False
lapeigvals_gsm8k_llama8b,0.01,2.0,0.05,0.7953198814957163,0.8108335335094884,-1.5513652013772083,20,0.12589653821352106,0.05,True,False
lapeigvals_gsm8k_llama8b,0.01,2.0,0.1,0.7994234926735526,0.8108335335094884,-1.1410040835935775,20,0.1091948768525772,0.1,True,False
lapeigvals_gsm8k_llama8b,0.01,2.0,0.25,0.8081111378012651,0.8108335335094884,-0.2722395708223302,21,0.07304935593586878,0.25,True,False
lapeigvals_gsm8k_llama8b,0.01,2.0,0.5,0.8140763872207543,0.8108335335094884,0.32428537112658695,21,0.025157442891065297,0.5,True,False
lapeigvals_gsm8k_llama8b,0.01,2.0,1.0,0.8146769156858036,0.8108335335094884,0.3843382176315191,21,0.012149542543328144,0.6588628762541806,False,False
lapeigvals_gsm8k_llama8b,0.01,3.0,0.05,0.7967010969653294,0.8108335335094884,-1.4132436544158966,21,0.13631109005780115,0.05,True,False
lapeigvals_gsm8k_llama8b,0.01,3.0,0.1,0.8007846905276644,0.8108335335094884,-1.0048842981823958,21,0.1175481238255416,0.1,True,False
lapeigvals_gsm8k_llama8b,0.01,3.0,0.25,0.8108335335094884,0.8108335335094884,0.0,22,0.08032216585482262,0.25,True,False
lapeigvals_gsm8k_llama8b,0.01,3.0,0.5,0.8178997517815678,0.8108335335094884,0.7066218272079428,24,0.025862013640458613,0.5,True,False
lapeigvals_gsm8k_llama8b,0.01,3.0,1.0,0.8178997517815677,0.8108335335094884,0.7066218272079317,24,0.025146404390987833,0.5284280936454849,False,False
lapeigvals_gsm8k_llama8b,0.01,5.0,0.05,0.7971014492753623,0.8108335335094884,-1.3732084234126085,22,0.15297213269570828,0.05,True,False
lapeigvals_gsm8k_llama8b,0.01,5.0,0.1,0.8037072623909041,0.8108335335094884,-0.7126271118584326,23,0.1349442388783449,0.1,True,False
lapeigvals_gsm8k_llama8b,0.01,5.0,0.25,0.8151373208423411,0.8108335335094884,0.4303787332852749,24,0.08039727273207904,0.25,True,False
lapeigvals_gsm8k_llama8b,0.01,5.0,0.5,0.8189206501721514,0.8108335335094884,0.8087116662663041,25,0.02703607614656543,0.5,True,False
lapeigvals_gsm8k_llama8b,0.01,5.0,1.0,0.8190207382496598,0.8108335335094884,0.8187204740171428,25,0.026875011312213558,0.5117056856187291,False,False
lapeigvals_gsm8k_llama8b,0.01,10.0,0.05,0.7990031227480182,0.8108335335094884,-1.1830410761470178,23,0.15895444351942414,0.05,True,False
lapeigvals_gsm8k_llama8b,0.01,10.0,0.1,0.8065297461766354,0.8108335335094884,-0.4303787332852971,24,0.14296622020325517,0.1,True,False
lapeigvals_gsm8k_llama8b,0.01,10.0,0.25,0.8151373208423411,0.8108335335094884,0.4303787332852749,24,0.08039727273207904,0.25,True,False
lapeigvals_gsm8k_llama8b,0.01,10.0,0.5,0.8185403154776202,0.8108335335094884,0.7706781968131793,27,0.027484111353949747,0.47324414715719065,False,False
lapeigvals_gsm8k_llama8b,0.01,10.0,1.0,0.8185403154776203,0.8108335335094884,0.7706781968131904,27,0.027485979133718214,0.47491638795986624,False,False
lapeigvals_gsm8k_llama8b,0.01,inf,0.05,0.8018656417647531,0.8108335335094884,-0.8967891744735335,24,0.16989639247094493,0.05,True,False
lapeigvals_gsm8k_llama8b,0.01,inf,0.1,0.8065297461766354,0.8108335335094884,-0.4303787332852971,24,0.14296622020325517,0.1,True,False
lapeigvals_gsm8k_llama8b,0.01,inf,0.25,0.8170189766994956,0.8108335335094884,0.6185443190007245,26,0.09559566555347478,0.25,True,False
lapeigvals_gsm8k_llama8b,0.01,inf,0.5,0.8185403154776202,0.8108335335094884,0.7706781968131793,27,0.027484111353949747,0.47324414715719065,False,False
lapeigvals_gsm8k_llama8b,0.01,inf,1.0,0.8185403154776203,0.8108335335094884,0.7706781968131904,27,0.027485979133718214,0.47491638795986624,False,False
lapeigvals_gsm8k_llama8b,0.05,2.0,0.05,0.7953198814957163,0.8108335335094884,-1.5513652013772083,20,0.12589653821352106,0.05,True,False
lapeigvals_gsm8k_llama8b,0.05,2.0,0.1,0.7994234926735526,0.8108335335094884,-1.1410040835935775,20,0.1091948768525772,0.1,True,False
lapeigvals_gsm8k_llama8b,0.05,2.0,0.25,0.8081111378012651,0.8108335335094884,-0.2722395708223302,21,0.07304935593586878,0.25,True,False
lapeigvals_gsm8k_llama8b,0.05,2.0,0.5,0.8140763872207543,0.8108335335094884,0.32428537112658695,21,0.025157442891065297,0.5,True,False
lapeigvals_gsm8k_llama8b,0.05,2.0,1.0,0.8146769156858036,0.8108335335094884,0.3843382176315191,21,0.012149542543328144,0.6588628762541806,False,False
lapeigvals_gsm8k_llama8b,0.05,3.0,0.05,0.7967010969653294,0.8108335335094884,-1.4132436544158966,21,0.13631109005780115,0.05,True,False
lapeigvals_gsm8k_llama8b,0.05,3.0,0.1,0.8007846905276644,0.8108335335094884,-1.0048842981823958,21,0.1175481238255416,0.1,True,False
lapeigvals_gsm8k_llama8b,0.05,3.0,0.25,0.8108335335094884,0.8108335335094884,0.0,22,0.08032216585482262,0.25,True,True
lapeigvals_gsm8k_llama8b,0.05,3.0,0.5,0.8178997517815678,0.8108335335094884,0.7066218272079428,24,0.025862013640458613,0.5,True,False
lapeigvals_gsm8k_llama8b,0.05,3.0,1.0,0.8178997517815677,0.8108335335094884,0.7066218272079317,24,0.025146404390987833,0.5284280936454849,False,False
lapeigvals_gsm8k_llama8b,0.05,5.0,0.05,0.7971014492753623,0.8108335335094884,-1.3732084234126085,22,0.15297213269570828,0.05,True,False
