cell,group,prefix,actuator,geometry_id,lambda,trust_factor,iu_auroc,candidate_auroc,delta_auroc,iu_auprc,candidate_auprc,delta_auprc
noise_gsm8k_phi3mini,gsm8k,inner=math500,full,residual_shrinkage_mahalanobis_union_k7,1.0,2.0,0.6727700787753008,0.6554919551003102,-0.017278123674990598,0.8191824738479018,0.7994774755586704,-0.019704998289231335
noise_gsm8k_phi3mini,gsm8k,inner=math500,full,residual_shrinkage_mahalanobis_union_k7,3.0,0.25,0.6727700787753008,0.6713697529624423,-0.0014003258128585383,0.8191824738479018,0.8169207478875204,-0.0022617259603813222
noise_gsm8k_phi3mini,gsm8k,inner=math500,full,residual_shrinkage_mahalanobis_union_k7,3.0,0.5,0.6727700787753008,0.6699331637321193,-0.0028369150431815093,0.8191824738479018,0.8151163196739726,-0.004066154173929193
noise_gsm8k_phi3mini,gsm8k,inner=math500,full,residual_shrinkage_mahalanobis_union_k7,3.0,1.0,0.6727700787753008,0.6662315056570931,-0.006538573118207713,0.8191824738479018,0.8101748116014378,-0.009007662246463988
noise_gsm8k_phi3mini,gsm8k,inner=math500,full,residual_shrinkage_mahalanobis_union_k7,3.0,2.0,0.6727700787753008,0.657224230657651,-0.015545848117649808,0.8191824738479018,0.800683675068325,-0.01849879877957672
noise_gsm8k_phi3mini,gsm8k,inner=math500,full,residual_shrinkage_mahalanobis_union_k7,10.0,0.25,0.6727700787753008,0.6714869116957889,-0.0012831670795119265,0.8191824738479018,0.8169501464701732,-0.0022323273777286046
noise_gsm8k_phi3mini,gsm8k,inner=math500,full,residual_shrinkage_mahalanobis_union_k7,10.0,0.5,0.6727700787753008,0.6702790609448572,-0.002491017830443587,0.8191824738479018,0.8152860420635917,-0.003896431784310095
noise_gsm8k_phi3mini,gsm8k,inner=math500,full,residual_shrinkage_mahalanobis_union_k7,10.0,1.0,0.6727700787753008,0.666920510588918,-0.005849568186382825,0.8191824738479018,0.8105599000593819,-0.008622573788519827
noise_gsm8k_phi3mini,gsm8k,inner=math500,full,residual_shrinkage_mahalanobis_union_k7,10.0,2.0,0.6727700787753008,0.6587445046975073,-0.014025574077793479,0.8191824738479018,0.8018632696419294,-0.017319204205972327
noise_gsm8k_phi3mini,gsm8k,inner=math500,full,residual_shrinkage_mahalanobis_union_k7,30.0,0.25,0.6727700787753008,0.6716208073910424,-0.0011492713842584656,0.8191824738479018,0.817429246342543,-0.0017532275053587787
noise_gsm8k_phi3mini,gsm8k,inner=math500,full,residual_shrinkage_mahalanobis_union_k7,30.0,0.5,0.6727700787753008,0.6704603780321796,-0.0023097007431212013,0.8191824738479018,0.8154346152985187,-0.0037478585493830874
noise_gsm8k_phi3mini,gsm8k,inner=math500,full,residual_shrinkage_mahalanobis_union_k7,30.0,1.0,0.6727700787753008,0.667344513623887,-0.0054255651514137915,0.8191824738479018,0.8111000856052315,-0.008082388242670269
noise_gsm8k_phi3mini,gsm8k,inner=math500,full,residual_shrinkage_mahalanobis_union_k7,30.0,2.0,0.6727700787753008,0.6596789850706299,-0.013091093704670875,0.8191824738479018,0.8030044284218941,-0.016178045426007648
noise_gsm8k_phi3mini,gsm8k,inner=math500,full,residual_shrinkage_mahalanobis_union_k7,100.0,0.25,0.6727700787753008,0.6717519135926446,-0.0010181651826561833,0.8191824738479018,0.8176145112473157,-0.0015679626005861147
noise_gsm8k_phi3mini,gsm8k,inner=math500,full,residual_shrinkage_mahalanobis_union_k7,100.0,0.5,0.6727700787753008,0.670569168284573,-0.002200910490727792,0.8191824738479018,0.8157114915775281,-0.0034709822703736792
noise_gsm8k_phi3mini,gsm8k,inner=math500,full,residual_shrinkage_mahalanobis_union_k7,100.0,1.0,0.6727700787753008,0.6677517796969494,-0.005018299078351385,0.8191824738479018,0.8115182650566499,-0.0076642087912518475
noise_gsm8k_phi3mini,gsm8k,inner=math500,full,residual_shrinkage_mahalanobis_union_k7,100.0,2.0,0.6727700787753008,0.6603903059516637,-0.012379772823637114,0.8191824738479018,0.8037230357050464,-0.01545943814285533
noise_gsm8k_phi3mini,gsm8k,inner=math500,cross,residual_shrinkage_mahalanobis_union_k7,,0.25,0.6727700787753008,0.6706807480306175,-0.0020893307446833154,0.8191824738479018,0.8165315190930995,-0.0026509547548022594
noise_gsm8k_phi3mini,gsm8k,inner=math500,cross,residual_shrinkage_mahalanobis_union_k7,,0.5,0.6727700787753008,0.6683570998192409,-0.004412978956059965,0.8191824738479018,0.8142493123141258,-0.004933161533775987
noise_gsm8k_phi3mini,gsm8k,inner=math500,cross,residual_shrinkage_mahalanobis_union_k7,,1.0,0.6727700787753008,0.663550802258374,-0.009219276516926778,0.8191824738479018,0.8085682061535979,-0.010614267694303847
noise_gsm8k_phi3mini,gsm8k,inner=math500,cross,residual_shrinkage_mahalanobis_union_k7,,2.0,0.6727700787753008,0.6518767713284684,-0.020893307446832377,0.8191824738479018,0.7977344480895115,-0.02144802575839022
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,0.03,0.25,0.6727700787753008,0.6722958648546116,-0.00047421392068924817,0.8191824738479018,0.8171403186458885,-0.0020421552020132294
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,0.03,0.5,0.6727700787753008,0.6716235968846934,-0.0011464818906073981,0.8191824738479018,0.8150621123960684,-0.004120361451833365
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,0.03,1.0,0.6727700787753008,0.6694450023431746,-0.003325076432126206,0.8191824738479018,0.8110669460799929,-0.008115527767908914
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,0.03,2.0,0.6727700787753008,0.6627390596059003,-0.010031019169400524,0.8191824738479018,0.8018538949938196,-0.01732857885408212
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,0.1,0.25,0.6727700787753008,0.6723516547276338,-0.0004184240476670098,0.8191824738479018,0.817176086059547,-0.0020063877883548242
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,0.1,0.5,0.6727700787753008,0.6717323871370868,-0.001037691638213989,0.8191824738479018,0.8150198944338776,-0.004162579414024203
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,0.1,1.0,0.6727700787753008,0.6696486353797058,-0.0031214433955950582,0.8191824738479018,0.8111023512989177,-0.008080122548984048
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,0.1,2.0,0.6727700787753008,0.6633109058043785,-0.009459172970922358,0.8191824738479018,0.8027541286190096,-0.01642834522889214
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,0.3,0.25,0.6727700787753008,0.6725385508022583,-0.00023152797304248907,0.8191824738479018,0.8172294427483752,-0.0019530310995266031
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,0.3,0.5,0.6727700787753008,0.671958336122827,-0.0008117426524738569,0.8191824738479018,0.8151002445672642,-0.004082229280637617
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,0.3,1.0,0.6727700787753008,0.6703125348686705,-0.002457543906630333,0.8191824738479018,0.811356581795132,-0.007825892052769734
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,0.3,2.0,0.6727700787753008,0.6643876503537077,-0.008382428421593091,0.8191824738479018,0.8030749030704298,-0.016107570777471936
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,1.0,0.25,0.6727700787753008,0.6727477628260918,-2.2315949208984165e-05,0.8191824738479018,0.8173410380642985,-0.0018414357836032957
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,1.0,0.5,0.6727700787753008,0.6723153913101693,-0.00045468746513155356,0.8191824738479018,0.8152170914147217,-0.00396538243318012
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,1.0,1.0,0.6727700787753008,0.6713028051148155,-0.0014672736604852687,0.8191824738479018,0.8121306608823551,-0.007051812965546689
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,1.0,2.0,0.6727700787753008,0.6660501885697707,-0.006719890205530099,0.8191824738479018,0.8037802872315378,-0.015402186616363944
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,3.0,0.25,0.6727700787753008,0.6728844480149964,0.00011436923969554424,0.8191824738479018,0.8173485677330676,-0.0018339061148341385
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,3.0,0.5,0.6727700787753008,0.672753341813394,-1.6736961906849146e-05,0.8191824738479018,0.8153813876076662,-0.0038010862402355627
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,3.0,1.0,0.6727700787753008,0.6720001785275936,-0.0007699002477071781,0.8191824738479018,0.8122619728255919,-0.0069205010223098995
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,3.0,2.0,0.6727700787753008,0.6675369886858137,-0.005233090089487136,0.8191824738479018,0.8046108999485029,-0.014571573899398893
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,10.0,0.25,0.6727700787753008,0.6729374483943675,0.0001673696190667151,0.8191824738479018,0.8176968545818023,-0.0014856192660994694
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,10.0,0.5,0.6727700787753008,0.6729067639642052,0.0001366851889044174,0.8191824738479018,0.8155944951487557,-0.003587978699146066
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,10.0,1.0,0.6727700787753008,0.6723683916895405,-0.0004016870857602717,0.8191824738479018,0.8125069588118778,-0.006675515036023927
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,10.0,2.0,0.6727700787753008,0.6683989422240075,-0.0043711365512932865,0.8191824738479018,0.8051113186179498,-0.014071155229951948
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,30.0,0.25,0.6727700787753008,0.6729792907991341,0.00020921202383328286,0.8191824738479018,0.817774590013982,-0.0014078838339197652
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,30.0,0.5,0.6727700787753008,0.6729486063689719,0.00017852759367109616,0.8191824738479018,0.8156911938625775,-0.0034912799853242804
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,30.0,1.0,0.6727700787753008,0.6725329718149562,-0.00023710696034462408,0.8191824738479018,0.8127139839747965,-0.006468489873105221
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,30.0,2.0,0.6727700787753008,0.6688871036129521,-0.0038829751623487008,0.8191824738479018,0.8057903805085868,-0.013392093339315014
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,100.0,0.25,0.6727700787753008,0.6729904487737386,0.00022036999843777494,0.8191824738479018,0.8177838341221882,-0.0013986397257135241
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,100.0,0.5,0.6727700787753008,0.6730546071277141,0.00028452835241332686,0.8191824738479018,0.8158069509447483,-0.0033755229031534606
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,100.0,1.0,0.6727700787753008,0.6726808149784651,-8.926379683571461e-05,0.8191824738479018,0.8128643518125631,-0.006318122035338658
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k7,100.0,2.0,0.6727700787753008,0.6691270000669478,-0.003643078708353009,0.8191824738479018,0.8060521979952091,-0.013130275852692663
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,cross,residual_union_k7,,0.25,0.6727700787753008,0.6722596014371471,-0.0005104773381536809,0.8191824738479018,0.8171234304217574,-0.00205904342614438
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,cross,residual_union_k7,,0.5,0.6727700787753008,0.6715650175180201,-0.001205061257280704,0.8191824738479018,0.8150982552682089,-0.004084218579692878
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,cross,residual_union_k7,,1.0,0.6727700787753008,0.6692636852558523,-0.0035063935194484808,0.8191824738479018,0.8109655386128588,-0.008216935235042966
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,cross,residual_union_k7,,2.0,0.6727700787753008,0.6625354265693691,-0.010234652205931671,0.8191824738479018,0.8017105058472278,-0.017471968000673965
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k5,0.03,0.25,0.6727700787753008,0.6722791278927049,-0.0004909508825958753,0.8191824738479018,0.8171361670894512,-0.0020463067584505223
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k5,0.03,0.5,0.6727700787753008,0.6716933342259712,-0.0010767445493296002,0.8191824738479018,0.815144361579765,-0.004038112268136773
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k5,0.03,1.0,0.6727700787753008,0.6693501595590369,-0.0034199192162639447,0.8191824738479018,0.8109176585823692,-0.008264815265532577
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k5,0.03,2.0,0.6727700787753008,0.6627864809979693,-0.009983597777331488,0.8191824738479018,0.8019196987824204,-0.01726277506548135
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k5,0.1,0.25,0.6727700787753008,0.6723851286514473,-0.00038495012385353355,0.8191824738479018,0.8171941805812183,-0.001988293266683483
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k5,0.1,0.5,0.6727700787753008,0.6718132824529691,-0.0009567963223316989,0.8191824738479018,0.8151293544585156,-0.004053119389386128
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k5,0.1,1.0,0.6727700787753008,0.6695900560130326,-0.003180022762268253,0.8191824738479018,0.8109717184579751,-0.00821075538992666
noise_gsm8k_phi3mini,gsm8k,inner=nq_open,full,residual_union_k5,0.1,2.0,0.6727700787753008,0.6633973801075628,-0.009372698667738044,0.8191824738479018,0.8026885056375193,-0.016493968210382515
