geometry_id,actuator,replicate,delta_auroc_pp,group_values_pp
residual_adaptive_k7,full,12,0.0842592920133375,"[0.03861585873714879, 0.12692397075384498, -0.09870722997852299, -0.5057090636016892, 0.38737609661614325, 0.39338358362288606, -0.29913335542775343, 0.6313244753846425]"
residual_adaptive_k7,full,13,-0.024526382973477364,"[0.015472776073821581, -0.014301292479312888, 0.12025870019596539, 0.5299409445790881, -0.22786829212715354, -0.24580702503663732, 0.16489169386175728, -0.5387985688553476]"
residual_adaptive_k7,full,14,-0.33890179292657463,"[-0.35735444477657086, -0.3271420654641588, -0.5472591484673628, -0.1343661156412157, -0.19368804830808273, -0.5819953135641098, 0.035831222500082305, -0.6052404296911784]"
residual_adaptive_k7,full,15,0.011878678498399584,"[-0.10700272146372038, -0.01251363091939739, -0.1671857345519867, -0.5284306472882472, 0.20508146291442486, 0.3765308831507719, -0.22256621873191218, 0.5511160348772637]"
residual_adaptive_k7,full,16,-0.30813903749875143,"[-0.39100646293826036, -0.028602584958614674, -0.6208195142843254, -0.7254796941927655, -0.284835365158953, -0.2297046160239069, -0.39545575669338956, 0.21079169426020394]"
residual_adaptive_k7,full,17,0.056950427549892074,"[0.06823433209064089, 0.0035753231198309976, 0.2717368111033047, 0.558110785899979, -0.06836048763815272, -0.11196657162972912, 0.18074514290616905, -0.4464719154529062]"
residual_adaptive_k7,full,18,0.1723564366166025,"[0.2140278303704046, 0.14480058635298887, 0.35665470018718226, 0.5664062336122266, -0.2734419505525776, 0.38836240231784336, 0.13649909177535502, -0.15445740113060324]"
residual_adaptive_k7,full,19,0.13347933494220315,"[-0.0018770047317040461, -0.07150646239654224, 0.16416921693717113, -0.43297985850752063, 0.44434316964793164, 0.5252040215622422, -0.12228168881017372, 0.5627632858362208]"
residual_adaptive_k7,cross,0,0.03965006839720971,"[-0.04188312816300943, 0.1090473551547122, 0.3021039254407176, 0.5314512418699291, -0.011393414606364338, -0.19040088649820985, 0.12305607991004812, -0.5047806259301457]"
residual_adaptive_k7,cross,1,0.1754094480030565,"[0.23274883561789753, 0.13764994011333798, 0.4364875813355406, 0.581626674087643, -0.14811438988265868, 0.22797317419460672, 0.1719787616385619, -0.2370749930804772]"
residual_adaptive_k7,cross,2,-0.0777074865926571,"[-0.5051092993101536, -0.4201004665796648, 0.25790835239857035, 0.12400659496483168, -0.04557365842543515, -0.24101670264218278, 0.15324953776970257, 0.0549757490830749]"
residual_adaptive_k7,cross,3,0.18180448711076766,"[0.10668070888547264, 0.06435581615688024, 0.005327682824780577, -0.3222023490716541, 0.47852341346701355, 0.6573707478674473, -0.21692090562025848, 0.6813007823764594]"
residual_adaptive_k7,cross,4,0.09095148038852162,"[0.05992859320923749, -0.12156098607412069, -0.2609510798354364, -0.5070347690014243, 0.911473168508603, 0.3039257557743702, -0.17591903256744718, 0.5177501930943906]"
residual_adaptive_k7,cross,5,-0.40906312218560587,"[-0.5629810021163639, -0.17340317131161465, -0.7758506715200086, -0.7510149057951998, -0.2506551213398489, -0.4933454919026081, -0.4073402068460334, 0.14208559334683013]"
residual_adaptive_k7,cross,6,-0.02646567582811269,"[-0.20087078951148918, 0.1054720320348923, 0.14046866479880293, -0.2896918014630212, -0.26204853594622435, 0.26785405099675197, -0.28272952582683775, 0.3098204982922237]"
residual_adaptive_k7,cross,7,0.1917135979208364,"[0.2747828572500022, 0.37004594290208637, 0.3235561647769636, -0.18128601814313416, -0.06836048763814162, 0.45092516708414854, -0.3418724433648842, 0.7059176004996504]"
residual_adaptive_k7,cross,8,-0.33803152505655143,"[-0.2994926937924036, -0.29317649582580874, -0.6449616426679117, -0.008944316177939005, -0.22786829212715354, -0.6321494118869175, 0.037034316645756515, -0.6346936646200341]"
residual_adaptive_k7,cross,9,-0.1834409310042981,"[-0.16254144284683525, -0.27351221866676045, -0.5180987781529334, -0.557484292208954, 0.35319585279707244, -0.03156995602137114, -0.19393898319183256, -0.08357762974277039]"
residual_adaptive_k7,cross,10,0.10917502925515483,"[0.24779365228369876, -0.16267720195212165, 0.35726210634103195, 0.4965074375149481, -0.04557365842543515, 0.03283968002956161, 0.2245361151074358, -0.2772878968578807]"
residual_adaptive_k7,cross,11,0.014064272124737895,"[0.037844401004395456, 0.06793113927671124, 0.23321158214911764, 0.556164180502905, -0.09114731685084809, -0.2970577031846888, 0.09567624432789135, -0.4901083502275805]"
residual_adaptive_k7,cross,12,0.07527996431420099,"[0.02568837400413693, 0.1072596935948078, -0.10673101501397664, -0.5117894086207109, 0.37598268200979, 0.3857652395738431, -0.29785173288513855, 0.6239158818508561]"
residual_adaptive_k7,cross,13,-0.028221462827634082,"[0.009027964915696574, -0.02145193871896378, 0.1141786015399915, 0.5272224094555744, -0.2164748775208003, -0.2571191116549021, 0.16115791881805563, -0.5423126694557245]"
residual_adaptive_k7,cross,14,-0.3290977841743948,"[-0.356672947492509, -0.3235667423443389, -0.5390559213186985, -0.12786624359696352, -0.13672097527630545, -0.5829187492064181, 0.040165431562281625, -0.6061461257222067]"
residual_adaptive_k7,cross,15,0.007012046269512973,"[-0.10841634509787257, 0.0, -0.16505172442365934, -0.5350200184312204, 0.17090121909536515, 0.37624230951255333, -0.23320414344019844, 0.5506450729411361]"
residual_adaptive_k7,cross,16,-0.300459738052058,"[-0.38218271752907373, -0.026814923398710278, -0.6125671914865616, -0.7244112987018436, -0.2848353651589308, -0.20442556531574674, -0.39609659718344475, 0.22765575435784724]"
residual_adaptive_k7,cross,17,0.05209328867843938,"[0.05909503595895371, 0.007150646239650893, 0.2669909852259633, 0.5564718336547481, -0.07975390224450596, -0.12021977768286174, 0.1804210353261097, -0.4534095470505428]"
residual_adaptive_k7,cross,18,0.1631426612442648,"[0.2051196843044223, 0.1251363091939406, 0.35187154701937784, 0.5686325236927914, -0.2734419505525776, 0.3753765885978866, 0.1292022251126605, -0.17675563741438305]"
residual_adaptive_k7,cross,19,0.1294215239183893,"[-0.005071480923691807, -0.06435581615689134, 0.14562582617068331, -0.44251151252078236, 0.44434316964793164, 0.5131993582122463, -0.11999729688574694, 0.5641399438033656]"
residual_mutual_k7,full,0,-0.007692343248092651,"[-0.018052128312743276, 0.026814923398699175, 0.16631410877377295, 0.5205491329075773, -0.045573658425424046, -0.29417196680248114, 0.13308100405203066, -0.5505001615761729]"
residual_mutual_k7,full,1,0.1491335278817815,"[0.2680354277745356, 0.38434723538139925, 0.1775281058732081, 0.5863757200132658, -0.14811438988264758, 0.20615700714509133, 0.023071097093618764, -0.30433198034421904]"
residual_mutual_k7,full,2,-0.20103344835467363,"[-0.3527428315040493, -0.1179856629542897, -0.4129892234329424, -0.6762663772862387, -0.11393414606357677, 0.03814943497283396, -0.3262817642071777, 0.3537829836380513]"
residual_mutual_k7,full,3,0.25282781911447744,"[0.1738865745565732, -0.1054720320348923, 0.1652948152400313, 0.142063038130813, 0.786145607838673, 0.6080246557316649, -0.011439183113870488, 0.26411907656682665]"
residual_mutual_k7,full,4,0.27360938310098626,"[0.45197652033838515, -0.1090473551547233, 0.3221855806762197, -0.18230407039103724, 0.5013102426797311, 0.661814781896064, -0.06632235530567021, 0.609261720068921]"
residual_mutual_k7,full,5,0.028597886776542687,"[0.15893471742096432, -0.07329412395644663, 0.009689484878623311, 0.4530220629262671, -0.011393414606353236, -0.2353606593330504, 0.22825650151487853, -0.3010714746325416]"
residual_mutual_k7,full,6,-0.19449979313572263,"[-0.4122802226632072, 0.03575323119826557, -0.3385752220183269, -0.5602475768818116, -0.0911473168508592, -0.09344014405594514, -0.35793404422377695, 0.26187295040988046]"
residual_mutual_k7,full,7,0.0976642287813202,"[0.15176156637324967, 0.15910187883230176, -0.2684067437860027, -0.3392743021517597, 0.38737609661615435, 0.3475580898733899, -0.33545890547264456, 0.6786561499658728]"
residual_mutual_k7,full,8,-0.1444803365321184,"[-0.09606740707129524, -0.28781351114606224, -0.348081328408929, -0.48525292585139823, 0.17090121909536515, -0.010388650975945435, -0.11334140166511981, 0.014201313766437629]"
residual_mutual_k7,full,9,-0.06111148083504011,"[-0.002532991122106143, -0.1179856629542897, -0.39314933059133583, -0.5029681537035091, 0.3645892674034368, 0.128876986829507, -0.18000964348197462, 0.21428768093995076]"
residual_mutual_k7,full,10,0.28918106472151467,"[0.53044211357684, 0.25742326462754317, 0.3228537709745427, 0.08660156539519459, 0.2734419505525665, 0.34144032874309227, 0.15411034913198618, 0.34713517477035216]"
residual_mutual_k7,full,11,0.08520140076584799,"[0.15874426249001927, 0.18770446379091643, 0.3269122764268051, 0.5487077868411294, -0.14811438988264758, -0.12864612791890773, 0.05313351995180534, -0.31683058557233634]"
residual_mutual_k7,full,12,0.12523758370046653,"[0.03468956836158443, 0.12334864763403619, -0.05106939055323556, -0.512276059969996, 0.5696707303178838, 0.44573084159617027, -0.24705353414545086, 0.6388598663627398]"
residual_mutual_k7,full,13,0.27774218763663266,"[0.4598675121155272, -0.030390246518530173, 0.45393064264782396, 0.26464324120986094, -0.022786829212717574, 0.7841700045017608, 0.1465796634659881, 0.16592351288334806]"
residual_mutual_k7,full,14,-0.0982726081626574,"[-0.020074624185840717, -0.1090473551547233, -0.30466636636916844, 0.16461121731360384, 0.10254073145721243, -0.2537716574515403, 0.10031648057404752, -0.46608929148485023]"
residual_mutual_k7,full,15,-0.09673662163640685,"[-0.3027020105374323, -0.1179856629542897, -0.19446055372498217, -0.5718768660212481, -0.03418024381907081, 0.2893816444080266, -0.24019514175918077, 0.3981258613169225]"
residual_mutual_k7,full,16,-0.31419623586997947,"[-0.34543291462527104, -0.12692397075385609, -0.5814165857933351, -0.7320634716420749, -0.3759826820098011, -0.2151605046575633, -0.3900759626405459, 0.2534862051626119]"
residual_mutual_k7,full,17,0.011299525809010676,"[0.02434120540877993, -0.060780493037060346, 0.19679728479679248, 0.5405242130022692, -0.12532756066993, -0.17135502637561917, 0.185235096440306, -0.4990385130934527]"
residual_mutual_k7,full,18,0.1633379964900064,"[0.20566199775945648, 0.12871163231377158, 0.353607182265554, 0.5753897056458568, -0.23926170673351788, 0.3530987037272282, 0.15640954055410328, -0.22691308361240115]"
residual_mutual_k7,full,19,0.08680090290541165,"[-0.012964033560383115, 0.07150646239654224, -0.04744052331888238, -0.49514816995318567, 0.3987695112225076, 0.4466542772384785, -0.2785868305313651, 0.6116165297495813]"
residual_mutual_k7,cross,0,-0.01101249878242205,"[-0.020605654261772743, 0.016088954039217285, 0.15871668633187008, 0.5198387338115174, -0.045573658425424046, -0.2961919822700221, 0.13202905375655122, -0.5524021232413134]"
residual_mutual_k7,cross,1,0.13867734772234308,"[0.2538499904780389, 0.357532311982689, 0.17332517448497287, 0.5871476497396944, -0.15950780448900082, 0.1879768679371674, 0.03221070767281582, -0.323116116027633]"
residual_mutual_k7,cross,2,-0.19166346029886405,"[-0.3421056827547464, -0.10189670891507241, -0.4037223732719775, -0.676741841248163, -0.0911473168508703, 0.04305518682257148, -0.3236251179621822, 0.3628761717895279]"
residual_mutual_k7,cross,3,0.246268984841664,"[0.16990815054987118, -0.1072596935948078, 0.15977423762685294, 0.1470749876589128, 0.7519653640195911, 0.5999445938614789, -0.01468650897183584, 0.2634307475832487]"
residual_mutual_k7,cross,4,0.27068194076798996,"[0.4448499199706746, -0.1072596935948078, 0.3126717072342755, -0.1969931099678135, 0.5013102426797311, 0.6668359632010956, -0.06808322290619376, 0.612123719526958]"
residual_mutual_k7,cross,5,0.027799407184885418,"[0.14734033703902694, -0.08223243175602413, 0.011709877829382265, 0.4583304782188713, 0.022786829212706472, -0.2480578994147553, 0.2292037405572489, -0.31668567420737315]"
residual_mutual_k7,cross,6,-0.1924982080159286,"[-0.399081197532627, 0.037540892758181066, -0.34322459113313997, -0.5691639245914093, -0.11393414606357677, -0.07658744358384206, -0.35237030282338677, 0.2768350488423721]"
residual_mutual_k7,cross,7,0.08887993877334517,"[0.13687347413373296, 0.15016357103273537, -0.2930845496765522, -0.3564133795558866, 0.38737609661615435, 0.34813523714982697, -0.33834850763970004, 0.6763375681264505]"
residual_mutual_k7,cross,8,-0.14080723934606906,"[-0.09377624348125724, -0.27887520334650695, -0.34433733965159474, -0.49544463571769004, 0.1822946337017184, 0.0006348620041007891, -0.11742271857843785, 0.02046873030111529]"
residual_mutual_k7,cross,9,-0.06796535548711875,"[-0.011499983004974457, -0.1108350167146388, -0.3911388516761339, -0.5135849842887064, 0.31901560897800163, 0.12420209389032433, -0.1866861111695206, 0.22680440008869818]"
residual_mutual_k7,cross,10,0.2815610688389348,"[0.5301844894916097, 0.25563560306762767, 0.318820942120448, 0.08235595189982625, 0.23926170673349567, 0.3196818764212406, 0.1659881593921127, 0.340559821585118]"
residual_mutual_k7,cross,11,0.07373744490040963,"[0.14677518762382102, 0.17876615599135004, 0.3250907687021942, 0.5535687066401396, -0.19368804830808273, -0.1415742269112119, 0.05402167391332554, -0.3330606584482587]"
residual_mutual_k7,cross,12,0.11661172886418286,"[0.024194961614114607, 0.13049929387367598, -0.0692273331227744, -0.5193968320115872, 0.5354904864988019, 0.44763542760843933, -0.24963729412070443, 0.6333351205734972]"
residual_mutual_k7,cross,13,0.2771018779695286,"[0.4574157961466141, -0.02502726183879478, 0.45148636564826816, 0.27336940333468895, -0.022786829212717574, 0.7829002804935814, 0.1513940820330073, 0.1480631871515814]"
residual_mutual_k7,cross,14,-0.09414347502191717,"[-0.01704394268316034, -0.08938307799567502, -0.3094977067429161, 0.17666003347827086, 0.10254073145721243, -0.24546073667076618, 0.10313254338079429, -0.47409564439909735]"
residual_mutual_k7,cross,15,-0.09439102856772265,"[-0.29547878732269495, -0.1072596935948078, -0.2004100706352041, -0.5758036389774124, -0.022786829212706472, 0.2848798956517906, -0.24490850845929243, 0.40663940400854637]"
residual_mutual_k7,cross,16,-0.3022076832364705,"[-0.338742730662418, -0.1161980013943742, -0.5685181253715554, -0.7312915419156352, -0.35319585279708354, -0.18722657647777252, -0.38740472634703293, 0.2649160890741076]"
residual_mutual_k7,cross,17,0.008620859588304304,"[0.02037247549124266, -0.060780493037060346, 0.19081014836494603, 0.539690752645472, -0.12532756066993, -0.17574134567658328, 0.1828759056152207, -0.5029330060268733]"
residual_mutual_k7,cross,18,0.15262732657590528,"[0.19213008974070522, 0.12334864763402509, 0.3489265985226586, 0.5777949939238525, -0.2506551213398711, 0.32418362517748767, 0.1516753272277775, -0.24638554827939307]"
residual_mutual_k7,cross,19,0.0786100441257991,"[-0.017799807993974515, 0.08044477019610863, -0.054408188791126307, -0.5044225140576453, 0.3759826820097789, 0.42795470548174785, -0.285506495417461, 0.6066352015789644]"
contribution_union_k7,full,0,0.05257698222468738,"[-0.000427065012035266, 0.15552655571247076, -0.10842174403625338, -0.40081611990639976, 0.38737609661615435, 0.20609929241746094, -0.3562155245645996, 0.537494366570701]"
contribution_union_k7,full,1,-0.1470163253372001,"[-0.32215577155643493, 0.15016357103273537, -0.45190106728412616, 0.08961656628317938, -0.1822946337017184, -0.27731926633036696, -0.38047874841109863, 0.1982387472702296]"
contribution_union_k7,full,2,-0.46465583163999136,"[-0.6993672510579707, -0.19485511003056732, -0.8743481755832261, -0.23160688639627391, 0.12532756066993, -1.041981692888383, -0.1719707358274758, -0.6284443620059643]"
contribution_union_k7,full,3,-0.035693384809423336,"[-0.18190447013138766, 0.07150646239654224, -0.3428399009540817, -0.5187535572395707, 0.4101629258288719, 0.1461914051227753, -0.19911233685463436, 0.32920239335609836]"
contribution_union_k7,full,4,-0.18196419198060818,"[-0.1424267062501272, 0.04469153899784306, -0.6579886547830283, -0.6012381640937869, 0.10254073145721243, -0.16812300162754035, -0.40051958972820617, 0.367350310182768]"
contribution_union_k7,full,5,0.008615887815454184,"[-0.00881396976962101, 0.17161550975168804, -0.1333930969696695, -0.4044520207917568, 0.38737609661616546, -0.0635439151362549, -0.3087266857867458, 0.4288651846098279]"
contribution_union_k7,full,6,-0.0648889427007759,"[-0.23571600289303943, 0.02145193871896378, -0.1653777117904487, -0.5660034876679987, -0.07975390224450596, 0.2989045744693275, -0.278903263175175, 0.48628631297666924]"
contribution_union_k7,full,7,0.2901107264117477,"[0.368077397706813, 0.2288206796689174, 0.3444933652004356, -0.3450917435683043, 0.6608180471687319, 0.6336499948056851, -0.25250502827004473, 0.6826230985817472]"
contribution_union_k7,full,8,0.05470214520410508,"[0.06106354559357486, 0.20200575627021822, 0.235149137035362, 0.5681794345055335, -0.056967073031788384, -0.2213359805155024, 0.07193897064439181, -0.42241662886894904]"
contribution_union_k7,full,9,0.14707277732711008,"[0.2712188861984932, 0.02502726183879478, -0.019190795654819848, -0.1006976734429621, 0.4671299988606492, 0.36619994690245683, -0.06344202069540339, 0.23033661460967192]"
contribution_union_k7,full,10,-0.1489964101296829,"[0.1608655232695011, -0.39328554318096565, -0.22425098569310184, -0.009498091851245505, 0.06836048763814162, -0.28632276384286115, 0.06742198368739535, -0.575261891064327]"
contribution_union_k7,full,11,0.06784498573043757,"[0.08701244040646539, 0.1108350167146388, 0.39911620089904565, 0.5046518554981172, -0.6494246325623787, 0.16385211178190362, 0.10664246662865177, -0.17992557352294325]"
contribution_union_k7,full,12,0.11320374240321003,"[0.06977154700122168, 0.4272511128193268, -0.10249974837113428, -0.48617588530690536, 0.26204853594622435, 0.4176814839610854, -0.3200208848228284, 0.6375737779986901]"
contribution_union_k7,full,13,-0.03692596599759457,"[-0.05153634543695107, -0.17340317131161465, -0.15939451984337216, -0.5917848217919075, 0.11393414606357677, 0.3023097434003308, -0.22832196954022388, 0.49278921047940516]"
contribution_union_k7,full,14,-0.32215117126310844,"[-0.344528916460779, 0.13943760167325348, -0.627076538713276, -0.676562843050732, -0.3759826820098122, -0.4081008391721319, -0.450427348778452, 0.16603219640706213]"
contribution_union_k7,full,15,-0.28989234697744615,"[-0.5341509438888092, -0.5041205598956044, -0.04122460852976406, 0.20320210994126953, -0.20508146291442486, -0.5845924763080879, 0.11578321003468117, -0.7689540442588294]"
contribution_union_k7,full,16,-0.3789216922411742,"[-0.4261886637528911, -0.13049929387368708, -0.4500771937449355, -0.13623440932692965, -0.25065512133986, -0.946232959726645, 0.0354981940168031, -0.7269840901812485]"
contribution_union_k7,full,17,-0.12947402964353485,"[-0.04660036192006056, -0.2198823718693621, -0.4314825988537186, -0.38746956681037226, -1.1102230246251565e-14, 0.007041196772616942, -0.07407029718370742, 0.11667176271633606]"
contribution_union_k7,full,18,0.20536463167745134,"[0.35837494168927786, 0.03217790807843457, 0.5223573807496318, -0.02207830891451934, -0.5354904864988019, 0.8437893181582168, -0.028842116671475477, 0.4726284168288464]"
contribution_union_k7,full,19,-0.129238715885292,"[-0.1633683206739378, 0.1144103398344587, -0.31413583644762655, -0.4041163991715724, -0.1822946337017184, -0.036013990049954536, -0.3780461282436032, 0.32965524137161806]"
contribution_union_k7,cross,0,0.04155221919944438,"[-0.01374755552841278, 0.15552655571247076, -0.12788796987037498, -0.4139724874176909, 0.3418024381907303, 0.20881188461673306, -0.35885187046963785, 0.5407367583617373]"
contribution_union_k7,cross,1,-0.1430980545843215,"[-0.3212510323463724, 0.14122526323316897, -0.43823054557162067, 0.09537807076303029, -0.17090121909536515, -0.2770306926921484, -0.3840957601625209, 0.2101214791972561]"
contribution_union_k7,cross,2,-0.4688257453487249,"[-0.6973504210877379, -0.19485511003056732, -0.878550536542797, -0.2268690278579899, 0.07975390224449486, -1.0372490852215588, -0.1695410433332804, -0.6259446409603631]"
contribution_union_k7,cross,3,-0.03414235313987264,"[-0.1801407245310871, 0.06971880083662674, -0.3419805829006628, -0.5290459535919112, 0.42155634043521406, 0.1544446111758857, -0.20921117592104985, 0.34151985937800333]"
contribution_union_k7,cross,4,-0.17724119027522606,"[-0.14144687147889634, 0.04469153899783196, -0.6429099228353907, -0.6065857352420823, 0.11393414606357677, -0.15883093047682761, -0.3995300057576978, 0.37274825852767757]"
contribution_union_k7,cross,5,0.001692539165653044,"[-0.018309659411439583, 0.15195123259263976, -0.13590219955509353, -0.4202877675708372, 0.3759826820098011, -0.06337077095331933, -0.312054311184673, 0.43553110739814604]"
contribution_union_k7,cross,6,-0.06651701377952352,"[-0.2290258655640154, 0.014301292479301786, -0.1759745381622957, -0.5729228867374925, -0.07975390224450596, 0.2999434395669187, -0.27834103786555187, 0.48963738829145287]"
contribution_union_k7,cross,7,0.2752679860573227,"[0.34818719265139797, 0.2091564025098691, 0.32189249449893653, -0.3600380930538938, 0.6266378033496611, 0.6319762677040153, -0.2546866075796905, 0.6790184283782863]"
contribution_union_k7,cross,8,0.04599378713003022,"[0.05354853208820564, 0.17697849443143454, 0.22365377642538098, 0.5655280237060856, -0.056967073031788384, -0.2387081135364011, 0.07723786603978469, -0.4333212090824601]"
contribution_union_k7,cross,9,0.1457232524790745,"[0.2676577761137855, 0.03396556963835007, -0.026853728399163224, -0.10924483737034807, 0.4557365842543071, 0.36943197165053565, -0.060823018215642545, 0.23591570216077162]"
contribution_union_k7,cross,10,-0.14775011281420664,"[0.15592687988170595, -0.39328554318096565, -0.20638238735183112, 0.000660055853041186, 0.056967073031788384, -0.2849953251070514, 0.06888060165848678, -0.5797722572988273]"
contribution_union_k7,cross,11,0.06388567354956645,"[0.08125221988922848, 0.1287116323137827, 0.3972289346037483, 0.5118733140257792, -0.6608180471687319, 0.13966964089897616, 0.11341708629284408, -0.20024939245909534]"
contribution_union_k7,cross,12,0.09913878411455,"[0.059174412938231, 0.4165251434598338, -0.11386472910620339, -0.4921163879841761, 0.20508146291442486, 0.40579225006638353, -0.3158718996162121, 0.6283900202441184]"
contribution_union_k7,cross,13,-0.038592195581553114,"[-0.05785488177357911, -0.16446486351203715, -0.16265931350759155, -0.5968974578060671, 0.12532756066993, 0.29145937460322013, -0.23631039636136109, 0.492662413035061]"
contribution_union_k7,cross,14,-0.3179284411229417,"[-0.3382493304749945, 0.1161980013943742, -0.610963075612847, -0.6787052277262506, -0.37598268200979, -0.3848995186591653, -0.4524539779561354, 0.18162828206127468]"
contribution_union_k7,cross,15,-0.2790410437484169,"[-0.5231474075370524, -0.49875757521585795, -0.027268992850799645, 0.21918329275574244, -0.19368804830807163, -0.5654311867302142, 0.11843570214770856, -0.7616541342487904]"
contribution_union_k7,cross,16,-0.37608171701323534,"[-0.4205834668027408, -0.11977332451420519, -0.4515264679853947, -0.12803405440705573, -0.2506551213398711, -0.9495804139300179, 0.03672615275445157, -0.725227039881049]"
contribution_union_k7,cross,17,-0.12884342759446496,"[-0.050176852343157836, -0.2234576949891931, -0.4344369889804666, -0.3984443937904203, -1.1102230246251565e-14, 0.02366303833413186, -0.07746340318469658, 0.12956887419809382]"
contribution_union_k7,cross,18,0.19906850479891486,"[0.35535929037968206, 0.028602584958614674, 0.5235957666481128, -0.031235185451916614, -0.5468839011051663, 0.8272829060519848, -0.027907904894193997, 0.46373448180420107]"
contribution_union_k7,cross,19,-0.12514324586900966,"[-0.1715737208060153, 0.1126226782745432, -0.31825405543659757, -0.4171608928094317, -0.14811438988264758, -0.017891565569683188, -0.37778351386577036, 0.33700949314352524]"
dufs_union_k7,full,0,0.07012010303924121,"[-0.02334794414819097, 0.09295840111549492, -0.11092726951879683, -0.42877899456152946, 0.4899168280733668, 0.2900742211397578, -0.34212909026475335, 0.5931946724785808]"
dufs_union_k7,full,1,0.1348637100984808,"[0.170206168152921, 0.40043618942061654, 0.26826655909105934, 0.5631674849774337, 0.011393414606353236, -0.05696443618481428, 0.01373048606302385, -0.2913261853387472]"
dufs_union_k7,full,2,-0.16468685739747374,"[-0.15413720795905972, -0.24669729526806128, -0.5555310190524865, -0.19204269107007121, 0.03418024381907081, -0.14255537728115053, -0.1880342604091904, 0.12732274804115873]"
dufs_union_k7,full,3,-0.16573188677576844,"[0.06842109921387785, 0.1144103398344587, -0.628758203623554, 0.2956658663023304, 0.045573658425424046, -0.4030796578670781, -0.42119408177687667, -0.3968941147147298]"
dufs_union_k7,full,4,-0.06986415661131437,"[-0.03811491619386431, -0.050054523677578455, -0.03272909996231643, 0.5339628103276373, -0.2506551213398711, -0.28747705839575755, 0.13027648623399335, -0.5641218298827577]"
dufs_union_k7,full,5,0.06412472697415586,"[0.09385191227292311, 0.3432310195033872, 0.18156953637930018, -0.22602997380753997, -0.3645892674034479, 0.41629633049763415, -0.21349228315380442, 0.2821605415047945]"
dufs_union_k7,full,6,0.06359387246297792,"[-0.09525378847880628, 0.13764994011333798, 0.030419133075434427, -0.2073750054188861, -0.3076221943716595, 0.6072743642723033, -0.1841992302884991, 0.5278577608005985]"
dufs_union_k7,full,7,0.1798518585842888,"[0.46339619879066424, 0.25384794150771217, 0.16624634748410694, 0.052670219594441736, 0.22786829212714244, 0.26964320755371585, 0.041442958539901945, -0.036300296923375]"
dufs_union_k7,full,8,-0.008999256770455339,"[-0.04400240169595726, 0.06256815459697584, 0.2192304679234214, 0.5155259959921166, -0.20508146291443596, -0.21614165502752414, 0.06040211343201577, -0.4644952664702551]"
dufs_union_k7,full,9,0.016235870370110112,"[0.11913977635389707, -0.1090473551547344, -0.28399722107058434, -0.04707093223099701, 0.6266378033496611, 0.07953089469372454, 0.025858272890562823, -0.28116427587064896]"
dufs_union_k7,full,10,-0.030528270450833235,"[-0.12495452096299652, -0.2145193871896267, -0.14406078787214227, -0.5802618128322057, 0.07975390224450596, 0.5335726570706467, -0.29475103058531993, 0.5009948165204725]"
dufs_union_k7,full,11,-0.04209970462306236,"[-0.042896864751214014, 0.14480058635298887, 0.19257885168445732, 0.46606655656413754, -0.4671299988606714, -0.2085810257061338, 0.02436521124871508, -0.4460009535167786]"
dufs_union_k7,full,12,0.07976244573859717,"[0.1263755244264153, 0.15373889415255526, -0.11803737566446147, -0.5011949528101911, 0.23926170673349567, 0.4055613911558176, -0.25065649901596654, 0.5830508769311127]"
dufs_union_k7,full,13,0.19227515414816063,"[0.4038118819910475, -0.05541750835731385, 0.2084333229576374, 0.12546095531897894, 0.3759826820098011, 0.28522618401765065, 0.059048563720912974, 0.13565515152657026]"
dufs_union_k7,full,14,0.025503962699497947,"[-0.007866515255789963, 0.07508178551636213, -0.15655983479182067, -0.5172600410297323, 0.14811438988264758, 0.3930950099846675, -0.23578845273538596, 0.5052153600250353]"
dufs_union_k7,full,15,-0.4905348891742788,"[-0.5110938263176501, -0.4683673286973278, -0.8158718798377439, -0.1879648883848284, -0.5240970718924487, -0.704061962531588, 0.0408256256018998, -0.7536477813345432]"
dufs_union_k7,full,16,-0.3346185890855666,"[-0.6738659075659625, -0.4344017590589777, -0.011438281386775273, -0.6804560538448912, -0.25065512133986, 0.07953089469372454, 0.10109531241192515, -0.8067577965937156]"
dufs_union_k7,full,17,-0.17022502868557288,"[-0.19279426065173633, -0.14480058635298887, -0.4891857727037175, -0.6639490638254419, 0.06836048763814162, -0.018122424480260246, -0.2638066202000874, 0.3424980110915077]"
dufs_union_k7,full,18,0.16504343851981337,"[0.09217641771542273, -0.14301292479308447, 0.4905445383150275, 0.2000920162608666, -0.31901560897801273, 0.7988295453233873, 0.048848299912407356, 0.15188522440249264]"
dufs_union_k7,full,19,0.1894138732734453,"[0.20897159742643165, 0.3468063426232182, 0.27440009799155174, -0.09639052931724734, -0.10254073145722353, 0.5605831496081404, -0.25882714687299746, 0.5823082061856888]"
dufs_union_k7,cross,0,0.05692886320912952,"[-0.03072428449866438, 0.07150646239654224, -0.1230674990046765, -0.4416892395513239, 0.44434316964794274, 0.28182101508664736, -0.3406236059449711, 0.5938648875415398]"
dufs_union_k7,cross,1,0.1295787139656248,"[0.15775357698295522, 0.40222385098053204, 0.2659082008995495, 0.563251390382491, 1.1102230246251565e-14, -0.06891138480715764, 0.026894790641788607, -0.31049071335517153]"
