contrast_id,left_variant_id,right_variant_id,metric_id,candidate_minus_parent_delta,ci_low,ci_high,wins,ties,losses,worst_unit_delta,worst_unit_id,multiplicity_family_size,conditional_contribution,contribution_sign
pb::P2C_F6_MINUS_SAMPLED_LEVEL_VIEW::P2C_F6_TOP10_REFERENCE::official_macro_f1,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW,P2C_F6_TOP10_REFERENCE,macro_f1,0.0008076247455170438,-0.00626698063668648,0.007727841722887569,6,0,2,-0.007590418375604202,processbench_olympiadbench_qwen3_4b,13,-0.0008076247455170438,parent-minus-ablated
pb::P2C_F6_MINUS_SAMPLED_LEVEL_VIEW::P2C_F6_TOP10_REFERENCE::first_error_exact,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW,P2C_F6_TOP10_REFERENCE,first_error_exact,0.001442528842548585,-0.003942750031327496,0.006927857490305885,4,2,2,-0.003025718608169442,processbench_olympiadbench_qwen3_4b,1,,
pb::P2C_F6_MINUS_SAMPLED_LEVEL_VIEW::P2C_F6_TOP10_REFERENCE::first_error_within_one,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW,P2C_F6_TOP10_REFERENCE,first_error_within_one,0.005617882656953899,-0.0001458632220541822,0.011434049531594107,6,0,2,-0.004830917874396157,processbench_gsm8k_qwen3_8b,1,,
pb::P2C_F6_MINUS_SAMPLED_LEVEL_VIEW::P2C_F6_TOP10_REFERENCE::clean_abstention_accuracy,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW,P2C_F6_TOP10_REFERENCE,clean_abstention_accuracy,-0.0033604729530686273,-0.008690181481499661,0.0021618808974543566,3,2,3,-0.02359882005899705,processbench_olympiadbench_qwen3_4b,1,,
pb::P2C_F6_MINUS_SAMPLED_LEVEL_VIEW::P2C_F6_TOP10_REFERENCE::overall_decision_accuracy,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW,P2C_F6_TOP10_REFERENCE,overall_decision_accuracy,6.250000000002087e-05,-0.0036875000000000657,0.0038750000000000173,5,0,3,-0.010000000000000009,processbench_olympiadbench_qwen3_4b,1,,
