version,cell,family,domain,config,arm,lambda,auroc,auprc,orientation_failure,score_variance,weight_norm,weight_cosine_vs_iu,condition_number,score_laplacian_energy,graph_components,graph_edges,algebra_valid,graph_collapsed,score_spearman_vs_iu,mean_abs_percentile_rank_change_vs_iu
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_uniform,0.1,0.7573125404007757,0.8835714145364482,False,0.11503505638467366,0.11539743347361205,0.9999769497235197,1.557469371749831,0.06103772853685112,1,22490,True,False,0.9999480637922551,0.0017760000000000002
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_permuted,0.1,0.7568277310924372,0.8836592660757774,False,0.11653149156357628,0.11570570607347352,0.9995175077658314,1.4904005119172685,0.04889109186089467,1,22490,True,False,0.9993783975135903,0.007136000000000001
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,dufs_liu,0.1,0.7568883322559793,0.8835893141046421,False,0.11697399571419119,0.11602744743608127,0.9996792915539012,1.4965811341620952,0.011764742397496874,1,2568,True,False,0.9995516782067128,0.006000000000000001
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,iu,0.3,0.7575953458306399,0.8836754709022755,False,0.1393514636085804,0.12714833295715058,1.0,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,deployed_upcr,0.3,0.7391725921137686,0.8731907738764855,False,0.20611014344200726,0.15057649309399881,0.941561263003622,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_sample,0.3,0.7551712992889463,0.8831639305618606,False,0.08609216776247243,0.09868700607962252,0.9964437987823321,1.3650112941522516,0.029834370099533818,1,22490,True,False,0.9962737450949805,0.018272
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_embedding,0.3,0.7585043632837751,0.8830996966798487,False,0.07773843137225522,0.09612675512111206,0.9974861310527904,1.8431966941391769,0.05529171200791,1,4527,True,False,0.9971047244188979,0.016448
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_uniform_embedding,0.3,0.7550096961861668,0.8830812567904611,False,0.09554761358645462,0.10392931686696315,0.9962274443254965,1.2382121339283843,0.03776602091002448,1,4456,True,False,0.9960282721130883,0.018848
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_global,0.3,0.7553531027795735,0.8833562123106731,False,0.08566739422492403,0.09856682671183703,0.9971671121918645,1.3831146711957887,0.03489982927230544,1,22490,True,False,0.9969695558782233,0.016408000000000002
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_uniform,0.3,0.7572115384615385,0.8836773124703237,False,0.08225092621629687,0.09741682055699487,0.9998516084974833,1.5370926737067936,0.04359207753130815,1,22490,True,False,0.9997759351037404,0.004176
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_permuted,0.3,0.7551712992889464,0.8833477227588505,False,0.0856608929441654,0.09853470078279415,0.9970095340549118,1.3805338479348288,0.035067623425102765,1,22490,True,False,0.9968199872799491,0.016824000000000002
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,dufs_liu,0.3,0.7555551066580478,0.883495354512926,False,0.08626453475906067,0.0990833424629665,0.9980222506034679,1.3915780349947524,0.00853383242421968,1,2568,True,False,0.9978426793707177,0.013784000000000003
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,iu,1.0,0.7575953458306399,0.8836754709022755,False,0.1393514636085804,0.12714833295715058,1.0,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,deployed_upcr,1.0,0.7391725921137686,0.8731907738764855,False,0.20611014344200726,0.15057649309399881,0.941561263003622,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_sample,1.0,0.7508686166774402,0.8800090780686434,False,0.03972520191938501,0.06629611865502348,0.9847379640605207,1.2126212672386025,0.013091728202014511,1,22490,True,False,0.9845651542606174,0.037072
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_embedding,1.0,0.7607870071105365,0.8847996456532626,False,0.03177954429271863,0.06257223727897075,0.9864723137000455,2.2436638780132463,0.0216068635167062,1,4527,True,False,0.9853468853875416,0.0368
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_uniform_embedding,1.0,0.7510100193923723,0.8803916122874704,False,0.050485405816332596,0.07478674502336173,0.9857742698706863,1.0632184948162984,0.01888248379322056,1,4456,True,False,0.985559718238873,0.035848
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_global,1.0,0.7517978345184229,0.8809691414952902,False,0.039009141217419455,0.0658281578815966,0.9877311755482433,1.2289262066022248,0.01526700516725585,1,22490,True,False,0.9875031500126,0.033256
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_uniform,1.0,0.7564035229476407,0.8835593581972456,False,0.03470766647678748,0.06308634932666973,0.999304959027762,1.500366747267319,0.01835414098136108,1,22490,True,False,0.9991694046776185,0.008320000000000001
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_permuted,1.0,0.7514746283128636,0.8806842437253081,False,0.039065183504618586,0.06584351445574016,0.9870537689828611,1.2281378322374428,0.015329650861535949,1,22490,True,False,0.9867906351625405,0.034224000000000004
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,dufs_liu,1.0,0.7533936651583711,0.882091596721053,False,0.03926729473152015,0.06625094441743481,0.9914917065024388,1.223553728169817,0.0037769899661208445,1,2568,True,False,0.9910297241188966,0.028135999999999994
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,iu,3.0,0.7575953458306399,0.8836754709022755,False,0.1393514636085804,0.12714833295715058,1.0,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,deployed_upcr,3.0,0.7391725921137686,0.8731907738764855,False,0.20611014344200726,0.15057649309399881,0.941561263003622,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_sample,3.0,0.746606334841629,0.8772432659862542,False,0.01113480717670223,0.03484522740185913,0.9685988845172255,1.226455729285574,0.003529162071537925,1,22490,True,False,0.9692583730334923,0.052408
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_embedding,3.0,0.7599789915966387,0.8834493533271774,False,0.00806428727235517,0.03217687792843156,0.9656321536641892,2.7318175134434313,0.005183293151926677,1,4527,True,False,0.9625215460861843,0.05916
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_uniform_embedding,3.0,0.7479597608274078,0.8783578900942639,False,0.0163020972099392,0.04223723325913333,0.9735475027060181,1.3670892504949967,0.005894569920011609,1,4456,True,False,0.9742456889827557,0.04803200000000001
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_global,3.0,0.7481819650937298,0.8785333834292338,False,0.010732534294088129,0.03428404542254085,0.9745163658771221,1.1969833120340183,0.004069481083910969,1,22490,True,False,0.9749312277249108,0.047335999999999996
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_uniform,3.0,0.7556157078215903,0.8833012927997453,False,0.008680542957506298,0.03146298798736499,0.9984402763944122,1.4693134903862042,0.00458115821806526,1,22490,True,False,0.998246936987748,0.012384000000000003
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_permuted,3.0,0.7479193600517131,0.8783147338515017,False,0.010777816368539028,0.03433750886738225,0.9731297778889486,1.2061418922931224,0.004090496821832001,1,22490,True,False,0.9737679910719641,0.048472
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,dufs_liu,3.0,0.7506060116354234,0.8798171955136456,False,0.01072171731657829,0.03439442557512972,0.98238450194141,1.1324157839532212,0.0010089122595651893,1,2568,True,False,0.9823787455149823,0.039695999999999995
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,iu,10.0,0.7575953458306399,0.8836754709022755,False,0.1393514636085804,0.12714833295715058,1.0,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,deployed_upcr,10.0,0.7391725921137686,0.8731907738764855,False,0.20611014344200726,0.15057649309399881,0.941561263003622,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_sample,10.0,0.7433944731738851,0.875206762811843,False,0.0016080533479507152,0.013197995705675362,0.9565072825732986,1.3138679657225276,0.0004990079169587424,1,22490,True,False,0.9579662318649278,0.061584
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_embedding,10.0,0.7573933419521655,0.8799835167898759,False,0.0011095813114351885,0.01211677061572649,0.94569530300123,3.127090952256787,0.0006821662607833556,1,4527,True,False,0.9390915003660016,0.07543199999999999
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_uniform_embedding,10.0,0.745838720103426,0.8768292416291525,False,0.002605333102784682,0.01683804126398781,0.965352968654141,1.614058111600683,0.0009277508288495512,1,4456,True,False,0.9662885051540206,0.05498400000000001
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_global,10.0,0.7456367162249515,0.8767966550300305,False,0.0015270683282068251,0.012887771836903475,0.9644799977075378,1.2495350797399565,0.0005690027741760943,1,22490,True,False,0.9655982623930496,0.055584
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_uniform,10.0,0.7554339043309631,0.8833999555583898,False,0.0011490400441529023,0.011427680217866724,0.9977128471545903,1.451149323068195,0.0006056318437375648,1,22490,True,False,0.9975043740174959,0.014824000000000002
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_permuted,10.0,0.7452731092436976,0.8766841904129783,False,0.001537225975180995,0.012923621078548499,0.96257095106124,1.2657037203453785,0.0005728011041855703,1,22490,True,False,0.9637880791523168,0.056992
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,dufs_liu,10.0,0.748505171299289,0.8786173320431281,False,0.0015129760455839252,0.012877362048148983,0.9754676522806743,1.1441143867108587,0.00014066383893716872,1,2568,True,False,0.9756169584678337,0.04664
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,iu,30.0,0.7575953458306399,0.8836754709022755,False,0.1393514636085804,0.12714833295715058,1.0,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,deployed_upcr,30.0,0.7391725921137686,0.8731907738764855,False,0.20611014344200726,0.15057649309399881,0.941561263003622,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_sample,30.0,0.7423844537815126,0.8745089890148682,False,0.0002097806376886117,0.004762162284707433,0.951788395811818,1.3558069408592368,6.463741698130114e-05,1,22490,True,False,0.9537245508982033,0.064608
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_embedding,30.0,0.756605526826115,0.8795483372387654,False,0.00014280891279179486,0.004372674384779387,0.9368638807446453,3.2948017927979434,8.620929845010866e-05,1,4527,True,False,0.9288652514610057,0.081496
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_uniform_embedding,30.0,0.7451721073044604,0.8766745520031998,False,0.0003538544893609606,0.006200091003910544,0.9623200724811486,1.7186808850278457,0.00012541811350055485,1,4456,True,False,0.9635928143712575,0.05714400000000001
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_global,30.0,0.7446064964447318,0.8759539008449492,False,0.00019800526174451694,0.004635742837606365,0.9605335714899985,1.2794326132529348,7.334257698988323e-05,1,22490,True,False,0.9619011916047664,0.058456
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_uniform,30.0,0.7553935035552682,0.883396379569855,False,0.00014475383558443667,0.004053584316031443,0.997410201883934,1.4447772001019399,7.626059200209222e-05,1,22490,True,False,0.997238836955348,0.015664
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_permuted,30.0,0.7437580801551389,0.8754390940534353,False,0.00019952586455219287,0.004651065204723924,0.9584230231679889,1.297917483517151,7.388508170161984e-05,1,22490,True,False,0.9598096312385249,0.06019200000000001
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,dufs_liu,30.0,0.7476769553975436,0.8782080752660136,False,0.0001954522081470843,0.004623382302629179,0.9727449677401314,1.1628966046344542,1.8097113628222872e-05,1,2568,True,False,0.9734018456073825,0.04875200000000001
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,iu,100.0,0.7575953458306399,0.8836754709022755,False,0.1393514636085804,0.12714833295715058,1.0,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,deployed_upcr,100.0,0.7391725921137686,0.8731907738764855,False,0.20611014344200726,0.15057649309399881,0.941561263003622,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_sample,100.0,0.741677440206852,0.8740221382680423,False,2.0040135818805656e-05,0.0014713573154734266,0.9499587918612127,1.3729118306656252,6.1586078704149815e-06,1,22490,True,False,0.9522077448309794,0.06572800000000001
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_embedding,100.0,0.7561207175177763,0.8791023622667398,False,1.3582295613849129e-05,0.001351610434243433,0.9332764766745298,3.362376307004446,8.140096792783891e-06,1,4527,True,False,0.9249921159684638,0.08377600000000002
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_uniform_embedding,100.0,0.7447478991596639,0.8760810815376489,False,3.4343140345319946e-05,0.0019309550799831241,0.9611658207982797,1.760804928595422,1.2152140084395659e-05,1,4456,True,False,0.9624871779487116,0.058016000000000005
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_global,100.0,0.7441418875242405,0.8756478070731242,False,1.8869679773615234e-05,0.0014305266341404711,0.9589991050054274,1.2919842570709357,6.974158622723502e-06,1,22490,True,False,0.9604355537422148,0.05965600000000001
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_uniform,100.0,0.755474305106658,0.8834309088421772,False,1.363982439570239e-05,0.0012440211299723904,0.9972899691639904,1.4423951011550595,7.184581621130965e-06,1,22490,True,False,0.9971049164196655,0.016048000000000003
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,specrage_permuted,100.0,0.7434550743374273,0.8752043257946198,False,1.9022342206334404e-05,0.0014355553077319428,0.9568108135833508,1.3113341142082104,7.027827495893182e-06,1,22490,True,False,0.9582790971163885,0.06136
specrage-liu-real-calibration-v2-2026-08-06,ars_gsm8k_r1distill8b,gsm8k,math,agreement_k15,dufs_liu,100.0,0.7473537491919846,0.8779524363293834,False,1.8598333965112083e-05,0.0014256241559122379,0.9716857099605252,1.1715589927003884,1.7194277960484033e-06,1,2568,True,False,0.9722807531230122,0.04969600000000001
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,iu,0.0,0.7444310402872854,0.8943604354531876,False,0.2749247792001411,0.14668289406409699,1.0,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,deployed_upcr,0.0,0.7461424082594547,0.8894187359774111,False,0.29315315644346157,0.15324149194471465,0.9809055516224146,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,specrage_sample,0.0,0.7444310402872854,0.8943604354531876,False,0.2749247792001411,0.14668289406409699,0.9999999999535227,3.404948867470386,0.07730550224000171,1,28664,True,False,1.0,0.0
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,specrage_embedding,0.0,0.7444310402872854,0.8943604354531876,False,0.2749247792001411,0.14668289406409699,0.9999999999535227,3.404948867470386,0.06891596145103877,1,5697,True,False,1.0,0.0
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,specrage_uniform_embedding,0.0,0.7444310402872854,0.8943604354531876,False,0.2749247792001411,0.14668289406409699,0.9999999999535227,3.404948867470386,0.1493617379020087,4,5497,True,False,1.0,0.0
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,specrage_global,0.0,0.7444310402872854,0.8943604354531876,False,0.2749247792001411,0.14668289406409699,0.9999999999535227,3.404948867470386,0.08570959483944632,1,28664,True,False,1.0,0.0
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,specrage_uniform,0.0,0.7444310402872854,0.8943604354531876,False,0.2749247792001411,0.14668289406409699,0.9999999999535227,3.404948867470386,0.10130587824638063,1,28664,True,False,1.0,0.0
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,specrage_permuted,0.0,0.7444310402872854,0.8943604354531876,False,0.2749247792001411,0.14668289406409699,0.9999999999535227,3.404948867470386,0.08611450367675921,1,28664,True,False,1.0,0.0
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,dufs_liu,0.0,0.7444310402872854,0.8943604354531876,False,0.2749247792001411,0.14668289406409699,0.9999999999535227,3.404948867470386,0.012339338727022444,1,3066,True,False,1.0,0.0
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,iu,0.1,0.7444310402872854,0.8943604354531876,False,0.2749247792001411,0.14668289406409699,1.0,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,deployed_upcr,0.1,0.7461424082594547,0.8894187359774111,False,0.29315315644346157,0.15324149194471465,0.9809055516224146,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,specrage_sample,0.1,0.744304791830322,0.8947413866966905,False,0.23638592905867511,0.13605688159533388,0.9998875886822743,3.1342073421057273,0.06634292186304029,1,28664,True,False,0.9999300491509941,0.0022871012158976866
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,specrage_embedding,0.1,0.7448238132645045,0.894009942311234,False,0.23771907064594425,0.1363729125062502,0.9997599408506511,3.0932139229719806,0.05933854318480025,1,5697,True,False,0.999863405433818,0.0032465427690520467
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,specrage_uniform_embedding,0.1,0.7447817304455167,0.8938072285843417,False,0.23128054851155375,0.13451961426268944,0.9994308598440316,3.2791477455595306,0.12462239673691673,4,5497,True,False,0.9997125300710983,0.004786835424656612
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,specrage_global,0.1,0.7443889574682976,0.8945537112339967,False,0.23619542115152392,0.1359847577548493,0.9999518607568437,3.1374055814725477,0.07357603587570101,1,28664,True,False,0.9999635213337559,0.001566223508392521
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,specrage_uniform,0.1,0.7436735495455056,0.8947321474126567,False,0.23388769930005904,0.1354012111967418,0.9995447579249875,3.212687022899934,0.08557425569891074,1,28664,True,False,0.9997640912628082,0.004418617315067641
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,specrage_permuted,0.1,0.7444029850746269,0.8945535369689286,False,0.23618375454208734,0.135972623800569,0.9999766691529621,3.136758614596215,0.07395074426575997,1,28664,True,False,0.9999782029947583,0.001140957522670048
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,dufs_liu,0.1,0.7443889574682976,0.894570860205923,False,0.24094320214995302,0.13734247838883443,0.9999586048242968,3.012738423904076,0.010805377671917702,1,3066,True,False,0.9999660768447154,0.0014988032911438364
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,iu,0.3,0.7444310402872854,0.8943604354531876,False,0.2749247792001411,0.14668289406409699,1.0,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,deployed_upcr,0.3,0.7461424082594547,0.8894187359774111,False,0.29315315644346157,0.15324149194471465,0.9809055516224146,,,,,,,,
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,specrage_sample,0.3,0.7437296599708226,0.8948234150738662,False,0.18028052019549098,0.11889672997447732,0.9993967569169321,2.7791217309166467,0.05048236272866823,1,28664,True,False,0.9996975978698064,0.004968351394172299
specrage-liu-real-calibration-v2-2026-08-06,epr_triviaqa_mistral24b,triviaqa,QA,agreement_k15,specrage_embedding,0.3,0.7448238132645044,0.8932469953271126,False,0.1830976922995057,0.11971713019937226,0.998742485592254,2.694241837633244,0.045482417024248344,1,5697,True,False,0.9993945944429161,0.007079122811111889
