domain,group,cell,method,auroc,auprc,delta_vs_iu_pp,nrm_delta_pp
processbench_qwen,gsm8k,qwen3_4b__gsm8k,node_permuted_18,0.7586293209181247,0.7254006842070128,-0.6783309554203809,-0.12265024655202517
processbench_qwen,gsm8k,qwen3_4b__gsm8k,node_permuted_19,0.7628094415659182,0.7310860427205719,-0.2603188906410314,-0.12265024655202517
processbench_qwen,math,qwen3_4b__math,iu,0.7927634306944652,0.7063709235322184,0.0,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,primary_one_se,0.7939244663382594,0.7053056166436373,0.11610356437942171,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,max_mean_sensitivity,0.7935885953127332,0.702460250217552,0.08251646182679817,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,dufs_graph,0.7953633212253901,0.7099785536324582,0.2599890530924909,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,contribution_graph,0.7988091091539368,0.7104877247526848,0.6045678459471571,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,equal_cell_pooling,0.7965036240898309,0.7095575238121501,0.37401933953656874,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,cross_only,0.7938456817767163,0.7051965449988173,0.10822510822511289,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_00,0.7969846245708314,0.710278513519697,0.4221193876366214,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_01,0.792332188883913,0.7080716509638934,-0.043124181055220756,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_02,0.7882105123484434,0.7002672256945934,-0.45529183460217837,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_03,0.7958733475974855,0.709703889557566,0.31099169030203155,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_04,0.7874599857358479,0.6998798580959532,-0.5303444958617343,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_05,0.7868421489111146,0.699092532888704,-0.5921281783350607,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_06,0.784627888076164,0.6999391164479168,-0.8135542618301184,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_07,0.7959811580501235,0.7094118889600128,0.3217727355658284,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_08,0.7865809158912608,0.6994637600100976,-0.618251480320442,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_09,0.7851296213365178,0.6993181592723878,-0.7633809357947441,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_10,0.7868214161317608,0.6994727200593285,-0.5942014562704379,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_11,0.7882146589043141,0.7040240879501745,-0.4548771790151118,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_12,0.7950772088703123,0.709840774442479,0.23137781758471032,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_13,0.7941152079083114,0.708681348838662,0.13517772138461615,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_14,0.7940944751289578,0.7043146814947279,0.1331044434492612,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_15,0.7953218556666832,0.709769053272452,0.2558424972218032,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_16,0.7938912938912939,0.7085729919552342,0.11278631968286712,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_17,0.7849803453251729,0.6987080591592972,-0.7783085369292286,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_18,0.7858469755021478,0.699190810449792,-0.6916455192317428,0.8077490836111423
processbench_qwen,math,qwen3_4b__math,node_permuted_19,0.7875843824119686,0.7012678110666847,-0.5179048282496601,0.8077490836111423
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,iu,0.7840672262907278,0.6441226517165256,0.0,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,primary_one_se,0.7885968787793591,0.6445125360262552,0.4529652488631353,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,max_mean_sensitivity,0.7913949990851441,0.6436828946599966,0.7327772794416321,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,dufs_graph,0.7857496686436479,0.6477202684052907,0.16824423529201438,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,contribution_graph,0.7891948821620945,0.6493018215433675,0.5127655871366765,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,equal_cell_pooling,0.7900204838472146,0.646433813700034,0.5953257556486791,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,cross_only,0.7885210126785643,0.6444069622772906,0.4453786387836556,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_00,0.7852855466152562,0.6472231970060549,0.12183203245283991,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_01,0.7843930042529642,0.6441703015815046,0.032577796223642874,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_02,0.781621660218048,0.6386360577694714,-0.24455660726797612,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_03,0.785303397462502,0.6463427752467641,0.12361711717742141,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_04,0.7822509025834639,0.6390599856319359,-0.18163237072639227,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_05,0.7809120890400261,0.6382881797771373,-0.31551372507017117,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_06,0.7760209568946665,0.6363936788089255,-0.8046269396061234,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_07,0.7839021059537039,0.6471850192738848,-0.016512033702387185,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_08,0.7808853127691574,0.63959170135489,-0.31819135215703787,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_09,0.7786851958461078,0.637211334490828,-0.5382030444619934,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_10,0.7797116195627435,0.6382844496015507,-0.4355606727984296,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_11,0.7784575975437235,0.6393860885625009,-0.5609628747004325,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_12,0.7841966449332601,0.6464728252250339,0.012941864253235291,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_13,0.7861334618594334,0.6467031379572333,0.20662355687056655,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_14,0.7845179601836854,0.6435206682607766,0.04507338929575777,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_15,0.7847187822152009,0.6469969301070553,0.06515559244730795,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_16,0.785410502545977,0.6466394011550024,0.1343276255249215,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_17,0.7775382789105628,0.6359800300982887,-0.6528947380164962,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_18,0.7809477907345177,0.638734905454388,-0.3119435556210082,1.0603403264027533
processbench_qwen,olympiadbench,qwen3_4b__olympiadbench,node_permuted_19,0.7820277669928909,0.6408291882167041,-0.20394592978368875,1.0603403264027533
processbench_qwen,omnimath,qwen3_4b__omnimath,iu,0.8288258737473962,0.6522736892667254,0.0,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,primary_one_se,0.8334836731012087,0.6600462206159122,0.46577993538124973,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,max_mean_sensitivity,0.8374854443770193,0.6674932481888217,0.8659570629623081,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,dufs_graph,0.8325542999907064,0.6581305370923655,0.37284262433101567,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,contribution_graph,0.8356649664605647,0.6657353344987685,0.6839092713168404,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,equal_cell_pooling,0.8343747779071612,0.6646739868115461,0.5548904159764945,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,cross_only,0.8334290040947085,0.6599559261345431,0.4603130347312301,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_00,0.831679595886704,0.6590658753804278,0.28537221393077905,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_01,0.8301215292014499,0.6500360252831803,0.12956554540536347,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_02,0.8251521165105866,0.6457220004654651,-0.3673757236809627,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_03,0.8330135196453076,0.6575116158194688,0.41876458979113185,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_04,0.8252341200203369,0.6454337677202387,-0.35917537270593325,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_05,0.8232715026869817,0.6429322177566862,-0.5554371060414565,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_06,0.8191603933981707,0.6310181875081596,-0.9665480349225541,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_07,0.8294436335208482,0.6572570666132254,0.06177597734519091,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_08,0.8239384645662834,0.6429343597574207,-0.4887409181112856,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_09,0.822265592967379,0.637296008471232,-0.6560280780017247,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_10,0.8217681050082277,0.6422016046247268,-0.7057768739168524,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_11,0.8233261716934819,0.6375792378959766,-0.5499702053914368,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_12,0.8310345016100021,0.6559615858493101,0.22086278626058942,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_13,0.8307611565775015,0.658500227328527,0.1935282830105245,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_14,0.8277543612199935,0.6581674626978701,-0.10715125274027848,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_15,0.8312313100334028,0.6565529377499665,0.24054362860065348,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_16,0.8304112749359006,0.6576371172569371,0.1585401188504365,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_17,0.8200952334093232,0.6365052392261024,-0.8730640338073026,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_18,0.8242555448039843,0.6411792140396381,-0.45703289434119165,1.1015804809779262
processbench_qwen,omnimath,qwen3_4b__omnimath,node_permuted_19,0.826759385301691,0.6455849494703558,-0.2066488445705228,1.1015804809779262
processbench_qwen,gsm8k,qwen3_8b__gsm8k,iu,0.7528972991915097,0.7026884792552938,0.0,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,primary_one_se,0.751770919376236,0.7032994926640908,-0.11263798152737481,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,max_mean_sensitivity,0.7506695702235239,0.7010268663378962,-0.22277289679858425,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,dufs_graph,0.7563515306250157,0.7067093751228326,0.3454231433505983,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,contribution_graph,0.7571024505018649,0.7052282921209012,0.42051513103551486,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,equal_cell_pooling,0.7555505494230432,0.7069268540027097,0.26532502315335105,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,cross_only,0.7517709193762359,0.703455297055953,-0.11263798152738591,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_00,0.7550749668343721,0.7036348236988779,0.21776676428624242,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_01,0.75687717453881,0.708985106212067,0.39798753473002657,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_02,0.7469650321644015,0.6979101980044417,-0.5932267027108251,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_03,0.7567269905634402,0.7057015855503936,0.3829691371930455,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_04,0.74678981752647,0.6990593027714095,-0.6107481665039716,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_05,0.7461390202998673,0.6981240101887406,-0.6758278891642377,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_06,0.7495431904082501,0.7004233228899327,-0.33541087832595906,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_07,0.7534479737678657,0.7021528136229993,0.05506745763559362,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_08,0.7465895722259768,0.6979265015470795,-0.6307726965532945,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_09,0.747615829391004,0.6993448883035052,-0.52814698005057,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_10,0.7457635603614428,0.6983110644095504,-0.713373883006696,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_11,0.7533228204550574,0.7053379877549486,0.042552126354766795,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_12,0.7561512853245225,0.7057319904533452,0.3253986133012754,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_13,0.7552752121348653,0.7064587472758238,0.23779129433555424,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_14,0.7475657680658807,0.699396438616918,-0.5331531125629008,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_15,0.7562764386373309,0.7061624982305934,0.3379139445821133,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_16,0.7555004880979199,0.706188752367551,0.2603188906410203,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_17,0.7453130084353333,0.6958266246834709,-0.7584290756176393,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_18,0.7485169332432229,0.7006790665620084,-0.4380365948286835,0.32790167955745186
processbench_qwen,gsm8k,qwen3_8b__gsm8k,node_permuted_19,0.7488673625190859,0.6993437150493178,-0.4029936672423795,0.32790167955745186
processbench_qwen,math,qwen3_8b__math,iu,0.7929873447114826,0.6922963220328945,0.0,0.33918827022275666
processbench_qwen,math,qwen3_8b__math,primary_one_se,0.7929914912673534,0.6897651425243955,0.00041465558707765027,0.33918827022275666
processbench_qwen,math,qwen3_8b__math,max_mean_sensitivity,0.791328722363205,0.6853348465834672,-0.16586223482776274,0.33918827022275666
processbench_qwen,math,qwen3_8b__math,dufs_graph,0.7970095039060556,0.6988716651849672,0.40221591945730495,0.33918827022275666
processbench_qwen,math,qwen3_8b__math,contribution_graph,0.7974324526048664,0.6939167987384521,0.4445107893383815,0.33918827022275666
processbench_qwen,math,qwen3_8b__math,equal_cell_pooling,0.7958235889270372,0.6949649010722788,0.28362442155546175,0.33918827022275666
