file,cell,variant,auroc_now,auroc_csv,delta,K_now,K_csv,p_pool_csv,p_pool_now,stale
a4_antigravity__c46.csv,seiclr_triviaqa_opt30b,a4.recon_s5,0.573576287460454,0.573576287460454,0.0,3,3,28,28,False
a4_antigravity__c46.csv,seiclr_triviaqa_opt30b,a4.recon_s6,0.5995602971517846,0.5995602971517846,0.0,4,4,28,28,False
a4_antigravity__c46.csv,seiclr_triviaqa_opt30b,a4.recon_adapt,0.5843811471880531,0.5843811471880531,0.0,2,2,28,28,False
a4_antigravity__c46.csv,semenergy_triviaqa_qwen3_8b,a4.anchor_s4,0.7743958244493157,0.7743958244493157,0.0,2,2,27,27,False
a4_antigravity__c46.csv,semenergy_triviaqa_qwen3_8b,a4.anchor_s5,0.781042732229263,0.781042732229263,0.0,2,2,27,27,False
a4_antigravity__c46.csv,semenergy_triviaqa_qwen3_8b,a4.anchor_s6,0.7863029019877756,0.7863029019877756,0.0,3,3,27,27,False
a4_antigravity__c46.csv,semenergy_triviaqa_qwen3_8b,a4.anchor_adapt,0.7936482702038149,0.7936482702038149,0.0,3,3,27,27,False
a4_antigravity__c46.csv,semenergy_triviaqa_qwen3_8b,a4.intrinsic_k_ah,0.781042732229263,0.781042732229263,0.0,2,2,27,27,False
a4_antigravity__c46.csv,semenergy_triviaqa_qwen3_8b,a4.good5+K_intrinsic_ah,0.8005669977547853,0.7695957532940483,0.03097124446073707,3,2,27,27,True
a4_antigravity__c46.csv,semenergy_triviaqa_qwen3_8b,a4.good5+K_intrinsic_kn,0.8005669977547853,0.8021792131856695,-0.0016122154308841896,3,4,27,27,True
a4_antigravity__c46.csv,semenergy_triviaqa_qwen3_8b,a4.recon_s4,0.7962191282981006,0.7962191282981006,0.0,3,3,27,27,False
a4_antigravity__c46.csv,semenergy_triviaqa_qwen3_8b,a4.recon_s5,0.7630548302872062,0.7630548302872062,0.0,2,2,27,27,False
a4_antigravity__c46.csv,semenergy_triviaqa_qwen3_8b,a4.recon_s6,0.7470521686147084,0.7470521686147084,0.0,3,3,27,27,False
a4_antigravity__c46.csv,semenergy_triviaqa_qwen3_8b,a4.recon_adapt,0.7962191282981006,0.7962191282981006,0.0,3,3,27,27,False
a4_antigravity__c46.csv,spilled_triviaqa_llama8b,a4.anchor_s4,0.8733333333333334,0.8733333333333334,0.0,2,2,28,28,False
a4_antigravity__c46.csv,spilled_triviaqa_llama8b,a4.anchor_s5,0.8786666666666667,0.8786666666666667,0.0,2,2,28,28,False
a4_antigravity__c46.csv,spilled_triviaqa_llama8b,a4.anchor_s6,0.8813333333333333,0.8813333333333333,0.0,2,2,28,28,False
a4_antigravity__c46.csv,spilled_triviaqa_llama8b,a4.anchor_adapt,0.8953333333333333,0.8953333333333333,0.0,2,2,28,28,False
a4_antigravity__c46.csv,spilled_triviaqa_llama8b,a4.intrinsic_k_ah,0.8733333333333334,0.8733333333333334,0.0,2,2,28,28,False
a4_antigravity__c46.csv,spilled_triviaqa_llama8b,a4.good5+K_intrinsic_ah,0.9339999999999999,0.9339999999999999,0.0,2,2,28,28,False
a4_antigravity__c46.csv,spilled_triviaqa_llama8b,a4.good5+K_intrinsic_kn,0.9339999999999999,0.9339999999999999,0.0,2,4,28,28,False
a4_antigravity__c46.csv,spilled_triviaqa_llama8b,a4.recon_s4,0.8546666666666667,0.8546666666666667,0.0,3,3,28,28,False
a4_antigravity__c46.csv,spilled_triviaqa_llama8b,a4.recon_s5,0.8473333333333334,0.8473333333333334,0.0,3,3,28,28,False
a4_antigravity__c46.csv,spilled_triviaqa_llama8b,a4.recon_s6,0.852,0.852,0.0,5,5,28,28,False
a4_antigravity__c46.csv,spilled_triviaqa_llama8b,a4.recon_adapt,0.852,0.852,0.0,5,5,28,28,False
a4_antigravity__c46.csv,truthfulqa_llama8b,a4.anchor_s4,0.603741502759837,0.603741502759837,0.0,2,2,29,29,False
a4_antigravity__c46.csv,truthfulqa_llama8b,a4.anchor_s5,0.6069871550566096,0.6069871550566096,0.0,2,2,29,29,False
a4_antigravity__c46.csv,truthfulqa_llama8b,a4.anchor_s6,0.6065766936153502,0.6065766936153502,0.0,2,2,29,29,False
a4_antigravity__c46.csv,truthfulqa_llama8b,a4.anchor_adapt,0.6040498016887971,0.6040498016887971,0.0,3,3,29,29,False
a4_antigravity__c46.csv,truthfulqa_llama8b,a4.intrinsic_k_ah,0.603741502759837,0.603741502759837,0.0,2,2,29,29,False
a4_antigravity__c46.csv,truthfulqa_llama8b,a4.good5+K_intrinsic_ah,0.6596214987602832,0.6507579951222835,0.008863503637999703,3,2,29,29,True
a4_antigravity__c46.csv,truthfulqa_llama8b,a4.good5+K_intrinsic_kn,0.6596214987602832,0.6641758818218837,-0.004554383061600498,3,4,29,29,True
a4_antigravity__c46.csv,truthfulqa_llama8b,a4.recon_s4,0.6691188084807926,0.6691188084807926,0.0,3,3,29,29,False
a4_antigravity__c46.csv,truthfulqa_llama8b,a4.recon_s5,0.6674555882894228,0.6674555882894228,0.0,3,3,29,29,False
a4_antigravity__c46.csv,truthfulqa_llama8b,a4.recon_s6,0.6649509764852328,0.6649509764852328,0.0,5,5,29,29,False
a4_antigravity__c46.csv,truthfulqa_llama8b,a4.recon_adapt,0.6649509764852328,0.6649509764852328,0.0,5,5,29,29,False
a4_antigravity__c46.csv,math500_dsmath7b,a4.anchor_s4,0.7751786874593892,0.7751786874593892,0.0,2,2,30,30,False
a4_antigravity__c46.csv,math500_dsmath7b,a4.anchor_s5,0.7748177026929463,0.7748177026929463,0.0,2,2,30,30,False
a4_antigravity__c46.csv,math500_dsmath7b,a4.anchor_s6,0.7752508844126778,0.7752508844126778,0.0,2,2,30,30,False
a4_antigravity__c46.csv,math500_dsmath7b,a4.anchor_adapt,0.7738791423001948,0.7738791423001948,0.0,3,3,30,30,False
a4_antigravity__c46.csv,math500_dsmath7b,a4.intrinsic_k_ah,0.7748177026929463,0.7748177026929463,0.0,2,2,30,30,False
a4_antigravity__c46.csv,math500_dsmath7b,a4.good5+K_intrinsic_ah,0.7512092989675836,0.7512092989675836,0.0,2,2,30,30,False
a4_antigravity__c46.csv,math500_dsmath7b,a4.good5+K_intrinsic_kn,0.7512092989675836,0.7683199768969748,-0.01711067792939125,2,4,30,30,True
a4_antigravity__c46.csv,math500_dsmath7b,a4.recon_s4,0.7656486896252979,0.7656486896252979,0.0,3,3,30,30,False
a4_antigravity__c46.csv,math500_dsmath7b,a4.recon_s5,0.7370586961230235,0.7370586961230235,0.0,3,3,30,30,False
a4_antigravity__c46.csv,math500_dsmath7b,a4.recon_s6,0.7071691574615551,0.7071691574615551,0.0,2,2,30,30,False
a4_antigravity__c46.csv,math500_dsmath7b,a4.recon_adapt,0.7370586961230235,0.7370586961230235,0.0,3,3,30,30,False
a4_antigravity__c46.csv,math500_qwenmath7b,a4.anchor_s4,0.9294497971602436,0.9294497971602436,0.0,2,2,28,28,False
a4_antigravity__c46.csv,math500_qwenmath7b,a4.anchor_s5,0.9286257606490872,0.9286257606490872,0.0,2,2,28,28,False
a4_antigravity__c46.csv,math500_qwenmath7b,a4.anchor_s6,0.9303372210953348,0.9303372210953348,0.0,2,2,28,28,False
a4_antigravity__c46.csv,math500_qwenmath7b,a4.anchor_adapt,0.9191176470588235,0.9191176470588235,0.0,3,3,28,28,False
a4_antigravity__c46.csv,math500_qwenmath7b,a4.intrinsic_k_ah,0.9294497971602436,0.9294497971602436,0.0,2,2,28,28,False
a4_antigravity__c46.csv,math500_qwenmath7b,a4.good5+K_intrinsic_ah,0.9108772819472617,0.9108772819472617,0.0,2,2,28,28,False
a4_antigravity__c46.csv,math500_qwenmath7b,a4.good5+K_intrinsic_kn,0.9108772819472617,0.9082150101419877,0.002662271805274008,2,4,28,28,True
a4_antigravity__c46.csv,math500_qwenmath7b,a4.recon_s4,0.8721475659229209,0.8721475659229209,0.0,2,2,28,28,False
a4_antigravity__c46.csv,math500_qwenmath7b,a4.recon_s5,0.8713235294117646,0.8713235294117646,0.0,3,3,28,28,False
a4_antigravity__c46.csv,math500_qwenmath7b,a4.recon_s6,0.8828600405679513,0.8828600405679513,0.0,3,3,28,28,False
a4_antigravity__c46.csv,math500_qwenmath7b,a4.recon_adapt,0.8713235294117646,0.8713235294117646,0.0,3,3,28,28,False
a4_antigravity__c46.csv,math500_r1distill8b,a4.anchor_s4,0.8228645946533362,0.8228645946533362,0.0,2,2,28,28,False
a4_antigravity__c46.csv,math500_r1distill8b,a4.anchor_s5,0.8222668985003261,0.8222668985003261,0.0,2,2,28,28,False
a4_antigravity__c46.csv,math500_r1distill8b,a4.anchor_s6,0.822049554444686,0.822049554444686,0.0,2,2,28,28,False
a4_antigravity__c46.csv,math500_r1distill8b,a4.anchor_adapt,0.8199304499021951,0.8199304499021951,0.0,3,3,28,28,False
a4_antigravity__c46.csv,math500_r1distill8b,a4.intrinsic_k_ah,0.8228645946533362,0.8228645946533362,0.0,2,2,28,28,False
a4_antigravity__c46.csv,math500_r1distill8b,a4.good5+K_intrinsic_ah,0.8357965659639208,0.8357965659639208,0.0,2,2,28,28,False
a4_antigravity__c46.csv,math500_r1distill8b,a4.good5+K_intrinsic_kn,0.8357965659639208,0.8342751575744403,0.0015214083894805608,2,4,28,28,True
a4_antigravity__c46.csv,math500_r1distill8b,a4.recon_s4,0.8245490110845468,0.8245490110845468,0.0,3,3,28,28,False
a4_antigravity__c46.csv,math500_r1distill8b,a4.recon_s5,0.7736361660508584,0.7736361660508584,0.0,4,4,28,28,False
a4_antigravity__c46.csv,math500_r1distill8b,a4.recon_s6,0.785753097152793,0.785753097152793,0.0,4,4,28,28,False
a4_antigravity__c46.csv,math500_r1distill8b,a4.recon_adapt,0.8265594435992175,0.8265594435992175,0.0,2,2,28,28,False
a4_antigravity__c46.csv,math500_r1distill8b_mn4096,a4.anchor_s4,0.819858951006492,0.819858951006492,0.0,2,2,29,29,False
a4_antigravity__c46.csv,math500_r1distill8b_mn4096,a4.anchor_s5,0.8198122460417542,0.8198122460417542,0.0,2,2,29,29,False
a4_antigravity__c46.csv,math500_r1distill8b_mn4096,a4.anchor_s6,0.8198122460417542,0.8198122460417542,0.0,2,2,29,29,False
a4_antigravity__c46.csv,math500_r1distill8b_mn4096,a4.anchor_adapt,0.8194386063238522,0.8194386063238522,0.0,3,3,29,29,False
a4_antigravity__c46.csv,math500_r1distill8b_mn4096,a4.intrinsic_k_ah,0.819858951006492,0.819858951006492,0.0,2,2,29,29,False
a4_antigravity__c46.csv,math500_r1distill8b_mn4096,a4.good5+K_intrinsic_ah,0.8361589836999673,0.8361589836999673,0.0,2,2,29,29,False
a4_antigravity__c46.csv,math500_r1distill8b_mn4096,a4.good5+K_intrinsic_kn,0.8361589836999673,0.833963850357293,0.0021951333426742936,2,4,29,29,True
a4_antigravity__c46.csv,math500_r1distill8b_mn4096,a4.recon_s4,0.7398533464107235,0.7398533464107235,0.0,3,3,29,29,False
a4_antigravity__c46.csv,math500_r1distill8b_mn4096,a4.recon_s5,0.7684834897949652,0.7684834897949652,0.0,4,4,29,29,False
a4_antigravity__c46.csv,math500_r1distill8b_mn4096,a4.recon_s6,0.7597963663537434,0.7597963663537434,0.0,5,5,29,29,False
a4_antigravity__c46.csv,math500_r1distill8b_mn4096,a4.recon_adapt,0.7684834897949652,0.7684834897949652,0.0,4,4,29,29,False
a4_antigravity__c46.csv,trace_gsm8k_llama8b_k10,a4.anchor_s4,0.7849102437417654,0.7849102437417654,0.0,2,2,29,29,False
a4_antigravity__c46.csv,trace_gsm8k_llama8b_k10,a4.anchor_s5,0.7891691370223979,0.7891691370223979,0.0,2,2,29,29,False
a4_antigravity__c46.csv,trace_gsm8k_llama8b_k10,a4.anchor_s6,0.7907598402503294,0.7907598402503294,0.0,2,2,29,29,False
a4_antigravity__c46.csv,trace_gsm8k_llama8b_k10,a4.anchor_adapt,0.7914976531620553,0.7914976531620553,0.0,2,2,29,29,False
a4_antigravity__c46.csv,trace_gsm8k_llama8b_k10,a4.intrinsic_k_ah,0.7849102437417654,0.7849102437417654,0.0,2,2,29,29,False
a4_antigravity__c46.csv,trace_gsm8k_llama8b_k10,a4.good5+K_intrinsic_ah,0.7997159090909091,0.7998324275362318,-0.00011651844532278854,3,2,29,29,True
a4_antigravity__c46.csv,trace_gsm8k_llama8b_k10,a4.good5+K_intrinsic_kn,0.7997159090909091,0.800743988801054,-0.001028079710144958,3,4,29,29,True
a4_antigravity__c46.csv,trace_gsm8k_llama8b_k10,a4.recon_s4,0.8014328063241107,0.8014328063241107,0.0,3,3,29,29,False
a4_antigravity__c46.csv,trace_gsm8k_llama8b_k10,a4.recon_s5,0.8019089673913044,0.8019089673913044,0.0,4,4,29,29,False
a4_antigravity__c46.csv,trace_gsm8k_llama8b_k10,a4.recon_s6,0.798903162055336,0.798903162055336,0.0,5,5,29,29,False
a4_antigravity__c46.csv,trace_gsm8k_llama8b_k10,a4.recon_adapt,0.7963663125823451,0.7963663125823451,0.0,6,6,29,29,False
a4_antigravity__c46.csv,trace_math500_qwenmath15b_k10,a4.anchor_s4,0.670259700617905,0.670259700617905,0.0,2,2,30,30,False
a4_antigravity__c46.csv,trace_math500_qwenmath15b_k10,a4.anchor_s5,0.6698320556259797,0.6698320556259797,0.0,2,2,30,30,False
a4_antigravity__c46.csv,trace_math500_qwenmath15b_k10,a4.anchor_s6,0.6705901883397506,0.6705901883397506,0.0,2,2,30,30,False
a4_antigravity__c46.csv,trace_math500_qwenmath15b_k10,a4.anchor_adapt,0.6790206853183125,0.6790206853183125,0.0,3,3,30,30,False
a4_antigravity__c46.csv,trace_math500_qwenmath15b_k10,a4.intrinsic_k_ah,0.670259700617905,0.670259700617905,0.0,2,2,30,30,False
a4_antigravity__c46.csv,trace_math500_qwenmath15b_k10,a4.good5+K_intrinsic_ah,0.6649451214427625,0.6649451214427625,0.0,2,2,30,30,False
a4_antigravity__c46.csv,trace_math500_qwenmath15b_k10,a4.good5+K_intrinsic_kn,0.6649451214427625,0.6655976816898326,-0.0006525602470700553,2,4,30,30,True
a4_antigravity__c46.csv,trace_math500_qwenmath15b_k10,a4.recon_s4,0.6745483908231517,0.6745483908231517,0.0,2,2,30,30,False
a4_antigravity__c46.csv,trace_math500_qwenmath15b_k10,a4.recon_s5,0.6746922141835845,0.6746922141835845,0.0,3,3,30,30,False
a4_antigravity__c46.csv,trace_math500_qwenmath15b_k10,a4.recon_s6,0.6791920493222324,0.6791920493222324,0.0,4,4,30,30,False
a4_antigravity__c46.csv,trace_math500_qwenmath15b_k10,a4.recon_adapt,0.6745483908231517,0.6745483908231517,0.0,2,2,30,30,False
a4_antigravity__c46.csv,internalstates_gsm8k_qwen25_7b,a4.anchor_s4,0.6276232872752501,0.6276232872752501,0.0,2,2,29,29,False
a4_antigravity__c46.csv,internalstates_gsm8k_qwen25_7b,a4.anchor_s5,0.6335395347940876,0.6335395347940876,0.0,2,2,29,29,False
a4_antigravity__c46.csv,internalstates_gsm8k_qwen25_7b,a4.anchor_s6,0.6356400917307434,0.6356400917307434,0.0,2,2,29,29,False
a4_antigravity__c46.csv,internalstates_gsm8k_qwen25_7b,a4.anchor_adapt,0.6558555433504848,0.6558555433504848,0.0,3,3,29,29,False
a4_antigravity__c46.csv,internalstates_gsm8k_qwen25_7b,a4.intrinsic_k_ah,0.6276232872752501,0.6276232872752501,0.0,2,2,29,29,False
a4_antigravity__c46.csv,internalstates_gsm8k_qwen25_7b,a4.good5+K_intrinsic_ah,0.7038600142606618,0.6116282206933765,0.09223179356728528,4,2,29,29,True
a4_antigravity__c46.csv,internalstates_gsm8k_qwen25_7b,a4.good5+K_intrinsic_kn,0.7038600142606618,0.7038600142606618,0.0,4,4,29,29,False
a4_antigravity__c46.csv,internalstates_gsm8k_qwen25_7b,a4.recon_s4,0.6825653774257578,0.6825653774257578,0.0,2,2,29,29,False
a4_antigravity__c46.csv,internalstates_gsm8k_qwen25_7b,a4.recon_s5,0.6667822936540054,0.6667822936540054,0.0,2,2,29,29,False
a4_antigravity__c46.csv,internalstates_gsm8k_qwen25_7b,a4.recon_s6,0.6807538879574492,0.6807538879574492,0.0,5,5,29,29,False
a4_antigravity__c46.csv,internalstates_gsm8k_qwen25_7b,a4.recon_adapt,0.6667822936540054,0.6667822936540054,0.0,2,2,29,29,False
a4_antigravity__c46.csv,ars_gsm8k_r1distill8b,a4.anchor_s4,0.6921258888170652,0.6921258888170652,0.0,2,2,30,30,False
a4_antigravity__c46.csv,ars_gsm8k_r1distill8b,a4.anchor_s5,0.6919440853264384,0.6919440853264384,0.0,2,2,30,30,False
a4_antigravity__c46.csv,ars_gsm8k_r1distill8b,a4.anchor_s6,0.6944893341952165,0.6944893341952165,0.0,2,2,30,30,False
a4_antigravity__c46.csv,ars_gsm8k_r1distill8b,a4.anchor_adapt,0.6968325791855204,0.6968325791855204,0.0,3,3,30,30,False
a4_antigravity__c46.csv,ars_gsm8k_r1distill8b,a4.intrinsic_k_ah,0.6919440853264384,0.6919440853264384,0.0,2,2,30,30,False
a4_antigravity__c46.csv,ars_gsm8k_r1distill8b,a4.good5+K_intrinsic_ah,0.7500404007756949,0.7389301874595993,0.01111021331609563,3,2,30,30,True
a4_antigravity__c46.csv,ars_gsm8k_r1distill8b,a4.good5+K_intrinsic_kn,0.7500404007756949,0.7426874595992243,0.007352941176470562,3,4,30,30,True
a4_antigravity__c46.csv,ars_gsm8k_r1distill8b,a4.recon_s4,0.4044319650937298,0.4044319650937298,0.0,2,2,30,30,False
a4_antigravity__c46.csv,ars_gsm8k_r1distill8b,a4.recon_s5,0.7388695862960569,0.7388695862960569,0.0,2,2,30,30,False
a4_antigravity__c46.csv,ars_gsm8k_r1distill8b,a4.recon_s6,0.7321428571428572,0.7321428571428572,0.0,3,3,30,30,False
a4_antigravity__c46.csv,ars_gsm8k_r1distill8b,a4.recon_adapt,0.4044319650937298,0.4044319650937298,0.0,2,2,30,30,False
a4_antigravity__c46.csv,inside_coqa_llama7b,a4.anchor_s4,0.5742147138244651,0.5742147138244651,0.0,2,2,27,27,False
a4_antigravity__c46.csv,inside_coqa_llama7b,a4.anchor_s5,0.5713189882535374,0.5713189882535374,0.0,2,2,27,27,False
a4_antigravity__c46.csv,inside_coqa_llama7b,a4.anchor_s6,0.5716461089154535,0.5716461089154535,0.0,2,2,27,27,False
a4_antigravity__c46.csv,inside_coqa_llama7b,a4.anchor_adapt,0.5468985658589827,0.5468985658589827,0.0,3,3,27,27,False
a4_antigravity__c46.csv,inside_coqa_llama7b,a4.intrinsic_k_ah,0.5742147138244651,0.5742147138244651,0.0,2,2,27,27,False
a4_antigravity__c46.csv,inside_coqa_llama7b,a4.good5+K_intrinsic_ah,0.6840627757131781,0.6840627757131781,0.0,2,2,27,27,False
a4_antigravity__c46.csv,inside_coqa_llama7b,a4.good5+K_intrinsic_kn,0.6840627757131781,0.5959497586698771,0.08811301704330099,2,4,27,27,True
a4_antigravity__c46.csv,inside_coqa_llama7b,a4.recon_s4,0.4341197859246899,0.4341197859246899,0.0,2,2,27,27,False
a4_antigravity__c46.csv,inside_coqa_llama7b,a4.recon_s5,0.40313886429367884,0.40313886429367884,0.0,2,2,27,27,False
a4_antigravity__c46.csv,inside_coqa_llama7b,a4.recon_s6,0.4038874673469099,0.4038874673469099,0.0,3,3,27,27,False
a4_antigravity__c46.csv,inside_coqa_llama7b,a4.recon_adapt,0.4341197859246899,0.4341197859246899,0.0,2,2,27,27,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama3b,a4.anchor_s4,0.7058582586272703,0.7058582586272703,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama3b,a4.anchor_s5,0.7079435119762431,0.7079435119762431,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama3b,a4.anchor_s6,0.7086277357313746,0.7086277357313746,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama3b,a4.anchor_adapt,0.7074617625976298,0.7074617625976298,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama3b,a4.intrinsic_k_ah,0.7058582586272703,0.7058582586272703,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama3b,a4.good5+K_intrinsic_ah,0.6845053574254569,0.6845053574254569,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama3b,a4.good5+K_intrinsic_kn,0.6845053574254569,0.6930767726980759,-0.008571415272618954,2,4,30,30,True
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama3b,a4.recon_s4,0.6748959700617198,0.6748959700617198,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama3b,a4.recon_s5,0.6795691717634355,0.6795691717634355,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama3b,a4.recon_s6,0.6953831187570401,0.6953831187570401,0.0,3,3,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama3b,a4.recon_adapt,0.6795691717634355,0.6795691717634355,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama8b,a4.anchor_s4,0.7820081671871247,0.7820081671871247,0.0,2,2,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama8b,a4.anchor_s5,0.7869725358315317,0.7869725358315317,0.0,2,2,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama8b,a4.anchor_s6,0.7860917607494595,0.7860917607494595,0.0,2,2,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama8b,a4.anchor_adapt,0.7866322363680038,0.7866322363680038,0.0,2,2,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama8b,a4.intrinsic_k_ah,0.7820081671871247,0.7820081671871247,0.0,2,2,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama8b,a4.good5+K_intrinsic_ah,0.8152374089198494,0.814476739530787,0.000760669389062385,3,2,29,29,True
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama8b,a4.good5+K_intrinsic_kn,0.8152374089198494,0.8146568980703018,0.0005805108495475775,3,4,29,29,True
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama8b,a4.recon_s4,0.8070702217951798,0.8070702217951798,0.0,3,3,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama8b,a4.recon_s5,0.8128753302906558,0.8128753302906558,0.0,3,3,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama8b,a4.recon_s6,0.8034670510048842,0.8034670510048842,0.0,4,4,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_llama8b,a4.recon_adapt,0.8070702217951798,0.8070702217951798,0.0,3,3,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_mistral24b,a4.anchor_s4,0.845371142618849,0.845371142618849,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_mistral24b,a4.anchor_s5,0.8485101220714232,0.8485101220714232,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_mistral24b,a4.anchor_s6,0.8469254681931913,0.8469254681931913,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_mistral24b,a4.anchor_adapt,0.8474486314352869,0.8474486314352869,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_mistral24b,a4.intrinsic_k_ah,0.845371142618849,0.845371142618849,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_mistral24b,a4.good5+K_intrinsic_ah,0.8006065660777921,0.8006065660777921,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_mistral24b,a4.good5+K_intrinsic_kn,0.8006065660777921,0.8071119872621123,-0.0065054211843201815,2,4,30,30,True
a4_antigravity__c46.csv,lapeigvals_gsm8k_mistral24b,a4.recon_s4,0.8303965425733566,0.8303965425733566,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_mistral24b,a4.recon_s5,0.8269391159299417,0.8269391159299417,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_mistral24b,a4.recon_s6,0.8322010766547882,0.8322010766547882,0.0,4,4,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_mistral24b,a4.recon_adapt,0.8303965425733566,0.8303965425733566,0.0,2,2,30,30,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_nemo,a4.anchor_s4,0.7634938045906967,0.7634938045906967,0.0,2,2,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_nemo,a4.anchor_s5,0.7676904326630103,0.7676904326630103,0.0,2,2,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_nemo,a4.anchor_s6,0.7673573024578508,0.7673573024578508,0.0,2,2,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_nemo,a4.anchor_adapt,0.769863904123502,0.769863904123502,0.0,3,3,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_nemo,a4.intrinsic_k_ah,0.7634938045906967,0.7634938045906967,0.0,2,2,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_nemo,a4.good5+K_intrinsic_ah,0.7820434694292099,0.7226569165143206,0.05938655291488926,3,2,29,29,True
a4_antigravity__c46.csv,lapeigvals_gsm8k_nemo,a4.good5+K_intrinsic_kn,0.7820434694292099,0.7755636806825107,0.006479788746699189,3,4,29,29,True
a4_antigravity__c46.csv,lapeigvals_gsm8k_nemo,a4.recon_s4,0.73196018687792,0.73196018687792,0.0,2,2,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_nemo,a4.recon_s5,0.7297948405443835,0.7297948405443835,0.0,4,4,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_nemo,a4.recon_s6,0.7289782652853951,0.7289782652853951,0.0,5,5,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_nemo,a4.recon_adapt,0.73196018687792,0.73196018687792,0.0,2,2,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_phi35,a4.anchor_s4,0.7685677159818083,0.7685677159818083,0.0,2,2,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_phi35,a4.anchor_s5,0.772265684101852,0.772265684101852,0.0,2,2,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_phi35,a4.anchor_s6,0.7735650904689433,0.7735650904689433,0.0,2,2,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_phi35,a4.anchor_adapt,0.7759725522655061,0.7759725522655061,0.0,3,3,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_phi35,a4.intrinsic_k_ah,0.7685677159818083,0.7685677159818083,0.0,2,2,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_phi35,a4.good5+K_intrinsic_ah,0.803166635516514,0.7426018387490099,0.06056479676750415,4,2,29,29,True
a4_antigravity__c46.csv,lapeigvals_gsm8k_phi35,a4.good5+K_intrinsic_kn,0.803166635516514,0.803166635516514,0.0,4,4,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_phi35,a4.recon_s4,0.7580256143255102,0.7580256143255102,0.0,2,2,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_phi35,a4.recon_s5,0.7796171201238886,0.7796171201238886,0.0,4,4,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_phi35,a4.recon_s6,0.7810811772977688,0.7810811772977688,0.0,4,4,29,29,False
a4_antigravity__c46.csv,lapeigvals_gsm8k_phi35,a4.recon_adapt,0.7580256143255102,0.7580256143255102,0.0,2,2,29,29,False
