gate_id,metric_id,observed,threshold,direction,passed,status,evidence_status
P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_SIMULTANEOUS_CONTRIBUTION,macro_f1,-0.003959295286831353,0.003,gt,false,FAIL,DEVELOPMENT
P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_POINT_BENEFIT,macro_f1,-0.00024935569596623575,0.003,ge,false,FAIL,DEVELOPMENT
P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_CELL_SUPPORT,nonnegative_cells,5,6,ge,false,FAIL,DEVELOPMENT
P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_WORST_CELL,macro_f1,-0.0045075990464015225,-0.02,ge,true,PASS,DEVELOPMENT
P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_EXACT,first_error_exact,-0.00016469038208166698,-0.01,ge,true,PASS,DEVELOPMENT
P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_CLEAN,clean_abstention_accuracy,0.0018928433139480116,-0.01,ge,true,PASS,DEVELOPMENT
P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_OVERALL,all_registered_gates,false,true,eq,false,FAIL,DEVELOPMENT
