arm_id,model_id,slice_id,cell_id,official_macro_f1,first_error_exact,first_error_within_one,clean_abstention_accuracy,overall_decision_accuracy,n_examples,n_error,n_clean
P2A_TOPK10_REFERENCE,qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.41262398557258795,0.37681159420289856,0.5458937198067633,0.45595854922279794,0.415,400,207,193
P2A_TOPK10_REFERENCE,qwen3_4b,math,processbench_math_qwen3_4b,0.3530809709726702,0.26936026936026936,0.48484848484848486,0.5123152709359606,0.368,1000,594,406
P2A_TOPK10_REFERENCE,qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.3281714393546256,0.2405446293494705,0.45385779122541603,0.5162241887905604,0.334,1000,661,339
P2A_TOPK10_REFERENCE,qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.3370879681600163,0.230566534914361,0.40843214756258234,0.6265560165975104,0.326,1000,759,241
P2A_TOPK10_REFERENCE,qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.3984504703929164,0.34782608695652173,0.5120772946859904,0.46632124352331605,0.405,400,207,193
P2A_TOPK10_REFERENCE,qwen3_8b,math,processbench_math_qwen3_8b,0.36193010922906443,0.26430976430976433,0.4797979797979798,0.5738916256157636,0.39,1000,594,406
P2A_TOPK10_REFERENCE,qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.33654543793364755,0.2344931921331316,0.4523449319213313,0.5958702064896755,0.357,1000,661,339
P2A_TOPK10_REFERENCE,qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.3297175167975773,0.2147562582345191,0.39920948616600793,0.7095435684647303,0.334,1000,759,241
C1_ENT_SW16,qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.38137472283813745,0.3333333333333333,0.5603864734299517,0.44559585492227977,0.3875,400,207,193
C1_ENT_SW16,qwen3_4b,math,processbench_math_qwen3_4b,0.3519351641049662,0.2760942760942761,0.51010101010101,0.4852216748768473,0.361,1000,594,406
C1_ENT_SW16,qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.31359774404103513,0.22692889561270801,0.4629349470499244,0.5073746312684366,0.322,1000,661,339
C1_ENT_SW16,qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.3236792845257903,0.21870882740447958,0.3965744400527009,0.6224066390041494,0.316,1000,759,241
C1_ENT_SW16,qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.38451711803781297,0.33816425120772947,0.5072463768115942,0.44559585492227977,0.39,400,207,193
C1_ENT_SW16,qwen3_8b,math,processbench_math_qwen3_8b,0.36760435481134807,0.27441077441077444,0.49158249158249157,0.5566502463054187,0.389,1000,594,406
C1_ENT_SW16,qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.33045824752686176,0.22995461422087746,0.44478063540090773,0.5870206489675516,0.351,1000,661,339
C1_ENT_SW16,qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.31942558455328407,0.20948616600790515,0.4044795783926219,0.6721991701244814,0.321,1000,759,241
