cell_id,model_id,subset,candidate_component,fallback,selected_k,relative_misfit_reduction,minimum_weight_map_agreement,candidate_vs_fixed_detector_spearman,candidate_vs_iu_detector_spearman,candidate_vs_fixed_locator_agreement,candidate_vs_iu_locator_agreement,candidate_weight_l2,joint_lsml23_hierarchical_v1_1__flat_sml_structural_fallback__oof_f1,joint_lsml23_hierarchical_v1_1__flat_sml_structural_fallback__error_accuracy,joint_lsml23_hierarchical_v1_1__flat_sml_structural_fallback__clean_accuracy,joint_lsml23_hierarchical_v1_1__flat_sml_structural_fallback__activation_rate,joint_lsml23_hierarchical_v1_1__flat_sml_structural_fallback__detector_auroc,joint_lsml23_hierarchical_v1_1__flat_sml_structural_fallback__locator_exact_given_error,joint_lsml23_hierarchical_v1_1__flat_sml_structural_fallback__threshold_z_median,joint_lsml23_hierarchical_v1_1__flat_sml_structural_fallback__detector_mean,joint_lsml23_hierarchical_v1_1__flat_sml_structural_fallback__detector_std,iu_pcr_active23__oof_f1,iu_pcr_active23__error_accuracy,iu_pcr_active23__clean_accuracy,iu_pcr_active23__activation_rate,iu_pcr_active23__detector_auroc,iu_pcr_active23__locator_exact_given_error,iu_pcr_active23__threshold_z_median,iu_pcr_active23__detector_mean,iu_pcr_active23__detector_std,equal_family_active23__oof_f1,equal_family_active23__error_accuracy,equal_family_active23__clean_accuracy,equal_family_active23__activation_rate,equal_family_active23__detector_auroc,equal_family_active23__locator_exact_given_error,equal_family_active23__threshold_z_median,equal_family_active23__detector_mean,equal_family_active23__detector_std,fixed_family_continuous_lsml_active23__oof_f1,fixed_family_continuous_lsml_active23__error_accuracy,fixed_family_continuous_lsml_active23__clean_accuracy,fixed_family_continuous_lsml_active23__activation_rate,fixed_family_continuous_lsml_active23__detector_auroc,fixed_family_continuous_lsml_active23__locator_exact_given_error,fixed_family_continuous_lsml_active23__threshold_z_median,fixed_family_continuous_lsml_active23__detector_mean,fixed_family_continuous_lsml_active23__detector_std,candidate_minus_iu_f1,candidate_minus_fixed_f1
processbench_gsm8k_qwen3_4b,qwen3_4b,gsm8k,frozen_parent_joint_lsml23_hierarchical_v1_1,False,3,0.20290196811570646,0.8150578299718495,0.9887645547784673,0.9622068887930549,0.93,0.8925,1.5836242088139387,0.387705863841393,0.27053140096618356,0.6839378238341969,0.475,0.7384796375560061,0.41545893719806765,-0.055987143903387895,13.519020059210156,3.6892049989289024,0.4073947612311595,0.28019323671497587,0.7461139896373057,0.43,0.7318214813146103,0.43478260869565216,0.12169959156224842,1.234381336408957,0.3576155694149585,0.3617589105330107,0.23671497584541062,0.7668393782383419,0.415,0.7327976771545144,0.3961352657004831,0.07861717675306007,1.8819078026900018,0.43996934503245977,0.3872903075489282,0.2946859903381642,0.5647668393782384,0.58,0.7414833170634028,0.42028985507246375,-0.3039751474040798,8.963718223868229,2.554271528572577,-0.01968889738976648,0.00041555629246481374
processbench_math_qwen3_4b,qwen3_4b,math,G_empty_exact_flat_sml_alias,True,0,,,0.9886140166140167,0.9734486414486415,0.918,0.865,1.0,0.0682577216547622,0.03535353535353535,0.9852216748768473,0.096,0.7572772055530677,0.3164983164983165,1.2982222954838243,10.109617709370548,2.4671077594471837,0.3309095897928386,0.2255892255892256,0.6206896551724138,0.593,0.753669701945564,0.3114478114478115,-0.30233135850184495,1.3855259778348363,0.3559768765803404,0.3276141146001942,0.2222222222222222,0.6231527093596059,0.581,0.7407987925229305,0.29292929292929293,-0.36102176415105236,2.049666768159064,0.3688692232111491,0.3506787330316742,0.2609427609427609,0.5344827586206896,0.67,0.7619254946841153,0.3181818181818182,-0.49723595100656937,9.362544541160556,2.36358891452057,-0.2626518681380764,-0.282421011376912
processbench_olympiadbench_qwen3_4b,qwen3_4b,olympiadbench,frozen_parent_joint_lsml23_hierarchical_v1_1,False,3,0.21263209190256085,0.8312668283216854,0.9756390876390878,0.9474269034269035,0.889,0.833,1.6858509084528184,0.28918317229349794,0.264750378214826,0.3185840707964602,0.849,0.7612359926633019,0.2844175491679274,-1.0368304026896593,16.582717993680248,3.1540799509262287,0.3085366252987982,0.23600605143721634,0.44542772861356933,0.759,0.7572597164392916,0.2844175491679274,-0.7540197490319259,1.509152126091892,0.30668841399145147,0.2061239731142644,0.2087745839636914,0.20353982300884957,0.862,0.7042114611364743,0.24357034795763993,-0.9760727631702126,2.2069817696420406,0.29760570128421626,0.30273118020690976,0.2526475037821483,0.3775811209439528,0.816,0.7619500265531353,0.27987897125567324,-0.9285896398960987,10.09721465696899,2.0568089664691502,-0.01935345300530028,-0.01354800791341182
processbench_omnimath_qwen3_4b,qwen3_4b,omnimath,frozen_parent_joint_lsml23_hierarchical_v1_1,False,3,0.22210316805395655,0.8554983946194163,0.9674941274941276,0.9322896082896084,0.884,0.811,1.7775105729726937,0.3141203741759416,0.25428194993412384,0.4107883817427386,0.846,0.7841011595296279,0.28326745718050067,-0.9613366117204751,16.490427892529556,3.3057680792953876,0.32053325604984784,0.21212121212121213,0.6556016597510373,0.676,0.7886004187645899,0.28326745718050067,-0.4029265052557814,1.399343611379142,0.3013964200716752,0.24506293210423685,0.1686429512516469,0.44813278008298757,0.701,0.669449319097524,0.25428194993412384,-0.6425397077841657,2.0750608230336582,0.24677676828118206,0.3107687330664402,0.20948616600790515,0.6016597510373444,0.712,0.7887862933866903,0.2859025032938076,-0.5015102230541059,9.156677649359409,1.932950606660893,-0.006412881873906262,0.0033516411095013687
processbench_gsm8k_qwen3_8b,qwen3_8b,gsm8k,frozen_parent_joint_lsml23_hierarchical_v1_1,False,3,0.12333299941189446,0.6232524758565147,0.9795719348245925,0.954540903380646,0.8875,0.8225,1.3033264688129642,0.14311132483770136,0.07729468599033816,0.9637305699481865,0.145,0.73655227653876,0.40096618357487923,1.128644390764275,9.226725074820935,2.5842462747867305,0.3889379972218715,0.26570048309178745,0.7253886010362695,0.4575,0.7259893369377488,0.3864734299516908,-0.07093772115534636,1.1736681265806679,0.3622331604544728,0.3545197398641298,0.22705314009661837,0.8082901554404145,0.3725,0.7257890916372557,0.3671497584541063,0.22722308040919695,1.7862263231836915,0.4332808826087772,0.39985797394368117,0.2946859903381642,0.6217616580310881,0.5375,0.7350254061225001,0.391304347826087,-0.1911946038897302,8.566195685885337,2.5709392579108785,-0.24582667238417014,-0.2567466491059798
processbench_math_qwen3_8b,qwen3_8b,math,frozen_parent_joint_lsml23_hierarchical_v1_1,False,3,0.13967623422510478,0.7491449355004293,0.9736530256530257,0.9500824700824702,0.879,0.837,1.5123601933648128,0.3429960408020295,0.2542087542087542,0.5270935960591133,0.677,0.754022159194573,0.31986531986531985,-0.46834686699340417,13.456899730355053,2.8045017180847265,0.33350362726065186,0.25757575757575757,0.4729064039408867,0.728,0.7529233218888391,0.30303030303030304,-0.5982317190979128,1.3451221643137279,0.32955462970082267,0.31305039260510886,0.20875420875420875,0.625615763546798,0.573,0.7241669569255775,0.29292929292929293,-0.27596255687682103,1.9692559603493416,0.30648440605158095,0.3440324877379885,0.2542087542087542,0.5320197044334976,0.688,0.7588487502280605,0.3181818181818182,-0.47105696461035385,9.094962411435093,2.1660149732306007,0.009492413541377642,-0.0010364469359590012
processbench_olympiadbench_qwen3_8b,qwen3_8b,olympiadbench,frozen_parent_joint_lsml23_hierarchical_v1_1,False,3,0.19299220171349282,0.8063248568124792,0.9789693069693071,0.9510726630726631,0.879,0.832,1.6478583495385954,0.27373474369406026,0.2859304084720121,0.26253687315634217,0.886,0.7599373435261672,0.3010590015128593,-1.230915417896452,15.868024930109337,3.0258819889200614,0.2936799315685488,0.27685325264750377,0.31268436578171094,0.848,0.7500970639818992,0.3040847201210287,-1.0685165362220583,1.4748098902373412,0.30587992558525023,0.20587548555539048,0.2405446293494705,0.17994100294985252,0.89,0.6979190374823165,0.26777609682299547,-1.0239427757987476,2.151424926070997,0.26050985695996703,0.311204378527068,0.2813918305597579,0.3480825958702065,0.826,0.7548721656201609,0.3086232980332829,-0.9020359967233115,9.88163072995549,2.0032290991434243,-0.019945187874488568,-0.03746963483300775
processbench_omnimath_qwen3_8b,qwen3_8b,omnimath,frozen_parent_joint_lsml23_hierarchical_v1_1,False,3,0.21790599805808838,0.8310344659728985,0.9704650184650185,0.940868476868477,0.877,0.823,1.7181224025861368,0.33521353746978244,0.2740447957839262,0.4315352697095436,0.858,0.813223339292255,0.2872200263504611,-1.0944037966274316,15.48894678467646,3.0569399135618376,0.3395266811537725,0.23847167325428195,0.5892116182572614,0.77,0.8183348914000186,0.2753623188405797,-0.721501087516654,1.3578167043593696,0.29084443022880024,0.27388590005466207,0.17918313570487485,0.5809128630705395,0.678,0.7383924031948568,0.2595520421607378,-0.5059495257771625,2.000815893377967,0.22954493965993897,0.3369561226363135,0.22529644268774704,0.6680497925311203,0.719,0.8190182539812703,0.2872200263504611,-0.5055019029982281,9.023082642419832,1.8762276936050366,-0.0043131436839900505,-0.0017425851665310854
