cell,fold,feature,early,late,position_intercept
pb_math_q4,3,selected_squared,2.182828605874647,-3.498444424771177,-0.32780849257147304
pb_math_q4,3,selected_cubed,1.3921442812408715,0.297281333688493,-0.32780849257147304
pb_math_q4,3,moment4_15,0.40685759958371887,0.7078145747847833,-0.32780849257147304
pb_math_q4,3,selected_power4,-0.9264912329087599,1.840254131946297,-0.32780849257147304
pb_math_q4,3,moment5_15,1.206772445217102,1.0263420094936488,-0.32780849257147304
pb_math_q4,3,selected_power5,-2.497548572836205,1.9174754546602815,-0.32780849257147304
pb_math_q4,3,moment6_15,1.8178686781419868,1.463884876380074,-0.32780849257147304
pb_math_q4,3,selected_power6,-3.3832612361450205,1.644099206852779,-0.32780849257147304
pb_math_q4,4,entropy15,-1.0411202061602742,-2.5398195342774015,-0.32432436286859817
pb_math_q4,4,varentropy15,-2.249576325111718,0.7237285440792418,-0.32432436286859817
pb_math_q4,4,moment3_15,-0.05250287359663234,0.17481688314518445,-0.32432436286859817
pb_math_q4,4,selected_surprisal,0.9330935697747355,0.06742466634411001,-0.32432436286859817
pb_math_q4,4,selected_squared,3.9478250697505364,-2.5829510005511334,-0.32432436286859817
pb_math_q4,4,selected_cubed,2.234904563439845,0.939804797598988,-0.32432436286859817
pb_math_q4,4,moment4_15,0.1402697224015383,0.5893720702271513,-0.32432436286859817
pb_math_q4,4,selected_power4,-0.998944544589257,2.365976685250969,-0.32432436286859817
pb_math_q4,4,moment5_15,0.698701954044535,0.7559315713404304,-0.32432436286859817
pb_math_q4,4,selected_power5,-3.124974512859664,2.4742022953897647,-0.32432436286859817
pb_math_q4,4,moment6_15,2.344171245779656,0.8307434476237324,-0.32432436286859817
pb_math_q4,4,selected_power6,-4.333990021814719,2.245342775541596,-0.32432436286859817
pb_math_q8,0,entropy15,-1.5461375937970407,-3.26798613012317,-0.321705205174892
pb_math_q8,0,varentropy15,-0.874648300176352,0.4863824963682911,-0.321705205174892
pb_math_q8,0,moment3_15,-0.3018833701778207,0.39788184792776016,-0.321705205174892
pb_math_q8,0,selected_surprisal,1.2946159628938363,-0.031481824851000206,-0.321705205174892
pb_math_q8,0,selected_squared,3.8647561322200126,-2.403137381190533,-0.321705205174892
pb_math_q8,0,selected_cubed,1.266451020236324,0.67944125687511,-0.321705205174892
pb_math_q8,0,moment4_15,-0.11547854514405767,0.8578627861429086,-0.321705205174892
pb_math_q8,0,selected_power4,-1.4085379823172617,2.058887312001007,-0.321705205174892
pb_math_q8,0,moment5_15,0.5729365749012957,0.9650376410663922,-0.321705205174892
pb_math_q8,0,selected_power5,-2.8049986215194345,2.45640926822772,-0.321705205174892
pb_math_q8,0,moment6_15,2.149923678022665,0.9235000742096818,-0.321705205174892
pb_math_q8,0,selected_power6,-3.486150682465312,2.589250842536225,-0.321705205174892
pb_math_q8,1,entropy15,-1.3775376730810927,-2.5613881068066404,-0.3159733481134137
pb_math_q8,1,varentropy15,-1.167004338173323,0.23179571533726162,-0.3159733481134137
pb_math_q8,1,moment3_15,-0.7694369946174113,0.6814999008277637,-0.3159733481134137
pb_math_q8,1,selected_surprisal,1.619833993067052,-0.44867044767925823,-0.3159733481134137
pb_math_q8,1,selected_squared,2.901814600905458,-1.4513585811351202,-0.3159733481134137
pb_math_q8,1,selected_cubed,1.7471174787071024,0.9564847278411772,-0.3159733481134137
pb_math_q8,1,moment4_15,0.16877648943212434,0.838204230197105,-0.3159733481134137
pb_math_q8,1,selected_power4,-0.8968197448944623,1.7801147507738369,-0.3159733481134137
pb_math_q8,1,moment5_15,1.0950938109802622,0.8335421917736512,-0.3159733481134137
pb_math_q8,1,selected_power5,-2.7286275794550874,1.9929995227578143,-0.3159733481134137
pb_math_q8,1,moment6_15,1.8806245565276802,0.614764959101811,-0.3159733481134137
pb_math_q8,1,selected_power6,-3.853090970345521,2.0594828687275872,-0.3159733481134137
pb_math_q8,2,entropy15,-1.5901375166354408,-2.151187096579626,-0.3646431007804761
pb_math_q8,2,varentropy15,-0.7330167716163181,1.34682973401346,-0.3646431007804761
pb_math_q8,2,moment3_15,-0.3195830306439929,0.11322577544150299,-0.3646431007804761
pb_math_q8,2,selected_surprisal,0.989066920283272,0.0027595387001299525,-0.3646431007804761
pb_math_q8,2,selected_squared,4.7293379554649215,-2.6707282416281877,-0.3646431007804761
pb_math_q8,2,selected_cubed,2.6103749820291586,0.31240076291096613,-0.3646431007804761
pb_math_q8,2,moment4_15,-0.19854222813146624,0.37890716580974715,-0.3646431007804761
pb_math_q8,2,selected_power4,-1.2399909985032052,1.5504057409072247,-0.3646431007804761
pb_math_q8,2,moment5_15,0.5928202339137932,0.5271548552862202,-0.3646431007804761
pb_math_q8,2,selected_power5,-3.6768491116751654,1.779419340157256,-0.3646431007804761
pb_math_q8,2,moment6_15,2.205500343581667,0.5006970427277543,-0.3646431007804761
pb_math_q8,2,selected_power6,-5.111159190227553,1.7758456219734122,-0.3646431007804761
pb_math_q8,3,entropy15,-1.6272825828286677,-3.294410112577259,-0.2639990102251189
pb_math_q8,3,varentropy15,-0.6312531013179601,-0.0900199504523296,-0.2639990102251189
pb_math_q8,3,moment3_15,-0.4394322220683288,0.11337231620723422,-0.2639990102251189
pb_math_q8,3,selected_surprisal,1.691406076883428,0.17644215692474238,-0.2639990102251189
pb_math_q8,3,selected_squared,2.803488018972716,-2.1415200446789693,-0.2639990102251189
pb_math_q8,3,selected_cubed,1.0329285921894116,1.1352618370460856,-0.2639990102251189
pb_math_q8,3,moment4_15,0.17462736317981822,0.8511281479169648,-0.2639990102251189
pb_math_q8,3,selected_power4,-1.2498300394773523,2.3164904694107973,-0.2639990102251189
pb_math_q8,3,moment5_15,0.8319122302065282,1.221918510701723,-0.2639990102251189
pb_math_q8,3,selected_power5,-2.6206648747902968,2.520820499535414,-0.2639990102251189
pb_math_q8,3,moment6_15,1.630473612856803,1.2599996184970323,-0.2639990102251189
pb_math_q8,3,selected_power6,-3.4298147584516148,2.505494002223674,-0.2639990102251189
pb_math_q8,4,entropy15,-1.3524027886324452,-2.366140394145641,-0.28847346855475275
pb_math_q8,4,varentropy15,-0.9200688992951223,1.7412447698661417,-0.28847346855475275
pb_math_q8,4,moment3_15,-0.6468630996826341,-0.06112014828929115,-0.28847346855475275
pb_math_q8,4,selected_surprisal,1.1483067095194752,-0.4620481697239372,-0.28847346855475275
pb_math_q8,4,selected_squared,5.219836891207915,-1.2721169707015065,-0.28847346855475275
pb_math_q8,4,selected_cubed,2.023007477287911,1.5116152617014067,-0.28847346855475275
pb_math_q8,4,moment4_15,-0.23533579339889643,0.21855052705904895,-0.28847346855475275
pb_math_q8,4,selected_power4,-1.4907950382066888,2.4265547360907838,-0.28847346855475275
pb_math_q8,4,moment5_15,0.6797651853236131,0.42009147555498927,-0.28847346855475275
pb_math_q8,4,selected_power5,-3.533448872283923,2.495956167427034,-0.28847346855475275
pb_math_q8,4,moment6_15,2.379374775542753,0.6376123222383056,-0.28847346855475275
pb_math_q8,4,selected_power6,-4.687335458676407,2.3530113392920926,-0.28847346855475275
pb_olympiadbench_q4,0,entropy15,-1.1106669125020125,-1.587495553861316,-0.26947857003260567
pb_olympiadbench_q4,0,varentropy15,-0.8000846255930646,-0.5087971258553566,-0.26947857003260567
pb_olympiadbench_q4,0,moment3_15,-0.8159118934964199,-0.765060850377019,-0.26947857003260567
pb_olympiadbench_q4,0,selected_surprisal,1.846656363063209,-0.6574192233589383,-0.26947857003260567
pb_olympiadbench_q4,0,selected_squared,1.2102913110452396,2.1174276503133553,-0.26947857003260567
pb_olympiadbench_q4,0,selected_cubed,-1.221165299038026,1.616832924107746,-0.26947857003260567
pb_olympiadbench_q4,0,moment4_15,-0.603559817900586,0.16035959999995197,-0.26947857003260567
pb_olympiadbench_q4,0,selected_power4,-1.9812058910240027,-0.2928901683071791,-0.26947857003260567
pb_olympiadbench_q4,0,moment5_15,0.5179171133305819,1.1976759693661474,-0.26947857003260567
pb_olympiadbench_q4,0,selected_power5,-2.075426236278344,-1.4295063973814743,-0.26947857003260567
pb_olympiadbench_q4,0,moment6_15,2.8681826189011943,2.326680853050686,-0.26947857003260567
pb_olympiadbench_q4,0,selected_power6,-2.025583890166216,-1.9864791190291584,-0.26947857003260567
pb_olympiadbench_q4,1,entropy15,-1.0533313680982124,-1.6325993393304303,-0.2880088962262955
