auroc,budget,cell_id,eligibility,error_auprc,error_prevalence,final_auroc_same_cohort,method_id,n,n_correct,n_error,ordered_id_sha256,population_id,positive_class,prevalence_normalized_ap,recovered_above_chance_signal
0.6282136980666393,256,processbench@e8024636bcab::llama31_8b::math,final_length_strictly_greater_than_budget,0.668222695424041,0.5566750629722922,0.6418911970382558,mean_entropy,397,176,221,77502f458a76aa52f59b3b9e708a4fa7768bf5ab7772e246de20eb31a3c05cd9,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::math::d8c9868f6437ab66,error/risk,0.25161596638263795,0.9036057256749418
0.6450819672131147,512,processbench@e8024636bcab::llama31_8b::math,final_length_strictly_greater_than_budget,0.7614590489241774,0.6629834254143646,0.651775956284153,mean_entropy,181,61,120,93d317bc5a2b9db994742635b7ecc47e6980acf1b97c8fcfe128427b1af315c5,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::math::d8c9868f6437ab66,error/risk,0.2921981615619034,0.9558955895589559
0.541486832341405,16,processbench@e8024636bcab::llama31_8b::math,final_length_strictly_greater_than_budget,0.5559021975524928,0.5077821011673151,0.7434010267593476,step272_two_head_global_local_w0p50_peak,514,253,261,d8c9868f6437ab66ec3f68ac9db40dcea795427da2c400acf29d7b1fbce2c93d,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::math::d8c9868f6437ab66,error/risk,0.09776177684577597,0.1704464146834655
0.58906910181273,32,processbench@e8024636bcab::llama31_8b::math,final_length_strictly_greater_than_budget,0.5771298393573374,0.5077821011673151,0.7434010267593476,step272_two_head_global_local_w0p50_peak,514,253,261,d8c9868f6437ab66ec3f68ac9db40dcea795427da2c400acf29d7b1fbce2c93d,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::math::d8c9868f6437ab66,error/risk,0.1408882902358555,0.36593560429304706
0.6079681274900398,64,processbench@e8024636bcab::llama31_8b::math,final_length_strictly_greater_than_budget,0.6242530518025878,0.5088062622309197,0.7417254060680355,step272_two_head_global_local_w0p50_peak,511,251,260,2272b7c330fcfe7780da0f97089171647663170380ac3bc46bf6eb6dfce7da97,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::math::d8c9868f6437ab66,error/risk,0.23503310546263903,0.4466561014263074
0.6307738105082111,128,processbench@e8024636bcab::llama31_8b::math,final_length_strictly_greater_than_budget,0.6221256731474222,0.5142276422764228,0.7414457472671043,step272_two_head_global_local_w0p50_peak,492,239,253,81db785341c0afa9a39b9d8fa79a06da7acdbedffabf924e4beaf26371a283dd,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::math::d8c9868f6437ab66,error/risk,0.2221164484875803,0.54162813794993
0.6612762237762237,256,processbench@e8024636bcab::llama31_8b::math,final_length_strictly_greater_than_budget,0.6895387017155995,0.5566750629722922,0.7205625257095846,step272_two_head_global_local_w0p50_peak,397,176,221,77502f458a76aa52f59b3b9e708a4fa7768bf5ab7772e246de20eb31a3c05cd9,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::math::d8c9868f6437ab66,error/risk,0.2996980942107557,0.7312041030423124
0.6348360655737705,512,processbench@e8024636bcab::llama31_8b::math,final_length_strictly_greater_than_budget,0.7579963494443475,0.6629834254143646,0.6846994535519125,step272_two_head_global_local_w0p50_peak,181,61,120,93d317bc5a2b9db994742635b7ecc47e6980acf1b97c8fcfe128427b1af315c5,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::math::d8c9868f6437ab66,error/risk,0.2819235942528999,0.7300295857988167
0.5691245286447685,16,processbench@e8024636bcab::llama31_8b::math,final_length_strictly_greater_than_budget,0.5692028406776486,0.5077821011673151,0.6815228749261732,unified28,514,253,261,d8c9868f6437ab66ec3f68ac9db40dcea795427da2c400acf29d7b1fbce2c93d,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::math::d8c9868f6437ab66,error/risk,0.12478363679174462,0.3808034038293078
0.5517998576469341,32,processbench@e8024636bcab::llama31_8b::math,final_length_strictly_greater_than_budget,0.555497714850164,0.5077821011673151,0.6815228749261732,unified28,514,253,261,d8c9868f6437ab66ec3f68ac9db40dcea795427da2c400acf29d7b1fbce2c93d,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::math::d8c9868f6437ab66,error/risk,0.09694002147424623,0.28536269970383327
0.5816120134845234,64,processbench@e8024636bcab::llama31_8b::math,final_length_strictly_greater_than_budget,0.5882664308686045,0.5088062622309197,0.682776585963837,unified28,511,251,260,2272b7c330fcfe7780da0f97089171647663170380ac3bc46bf6eb6dfce7da97,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::math::d8c9868f6437ab66,error/risk,0.1617695066687527,0.4465124077800132
0.60993599814775,128,processbench@e8024636bcab::llama31_8b::math,final_length_strictly_greater_than_budget,0.6192794736995055,0.5142276422764228,0.6895662096680835,unified28,492,239,253,81db785341c0afa9a39b9d8fa79a06da7acdbedffabf924e4beaf26371a283dd,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::math::d8c9868f6437ab66,error/risk,0.21625732661153432,0.5799345692475462
0.5371760592348828,256,processbench@e8024636bcab::llama31_8b::math,final_length_strictly_greater_than_budget,0.583903867521378,0.5566750629722922,0.682743726861374,unified28,397,176,221,77502f458a76aa52f59b3b9e708a4fa7768bf5ab7772e246de20eb31a3c05cd9,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::math::d8c9868f6437ab66,error/risk,0.06141951935219928,0.2034327518289251
0.6096994535519126,512,processbench@e8024636bcab::llama31_8b::math,final_length_strictly_greater_than_budget,0.7352748724301416,0.6629834254143646,0.719535519125683,unified28,181,61,120,93d317bc5a2b9db994742635b7ecc47e6980acf1b97c8fcfe128427b1af315c5,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::math::d8c9868f6437ab66,error/risk,0.21450412966976437,0.4996888612321096
0.5221037998146432,16,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5458720562098023,0.48919449901768175,0.6507259808464628,historical_deepconf_entropy_w64_proxy,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.1109572177338052,0.14664890346382436
0.5369014519616929,32,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5343802229764586,0.48919449901768175,0.6507259808464628,historical_deepconf_entropy_w64_proxy,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.08845974421160545,0.24482475917196136
0.5458603645350634,64,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5316494977189471,0.48919449901768175,0.6507259808464628,historical_deepconf_entropy_w64_proxy,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.08311382438055408,0.3042631686821071
0.5375347544022243,128,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5299787642708165,0.48919449901768175,0.6507259808464628,historical_deepconf_entropy_w64_proxy,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.07984304236094451,0.2490264398442305
0.5871913580246914,256,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5783301600375335,0.48697394789579157,0.653661908436214,historical_deepconf_entropy_w64_proxy,499,256,243,fb3504f9c151e68a1e8882628cfffcde07e451b947b07657fa0e82307b354ef7,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.17807324163566093,0.5674233706454651
0.6072520072520072,512,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.6321910497784861,0.5038167938931297,0.6469308469308469,historical_deepconf_entropy_w64_proxy,393,195,198,a90b9152a63188bf0c24c5ee42ab26c515a10e5a0f92b86b5cba13cb3cf65053,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.25872350032279506,0.7299488806627886
0.5652764905776954,16,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5503826819686647,0.48919449901768175,0.6616774791473586,iu28_no_length,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.11978763508480891,0.403745103659119
0.5640407784986098,32,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.548520633672071,0.48919449901768175,0.6616774791473586,iu28_no_length,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.11614231745801597,0.3961020349670391
0.5912727834414582,64,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5778893021702957,0.48919449901768175,0.6616774791473586,iu28_no_length,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.1736371338641557,0.5645361612687497
0.5818504788384307,128,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5658302678059588,0.48919449901768175,0.6616774791473586,iu28_no_length,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.15002925505089623,0.5062577624916406
0.6044399434156379,256,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5640184605358297,0.48697394789579157,0.6668595679012346,iu28_no_length,499,256,243,fb3504f9c151e68a1e8882628cfffcde07e451b947b07657fa0e82307b354ef7,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.15017660862257434,0.6259152215799616
0.6066045066045066,512,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5917065809276836,0.5038167938931297,0.6646464646464646,iu28_no_length,393,195,198,a90b9152a63188bf0c24c5ee42ab26c515a10e5a0f92b86b5cba13cb3cf65053,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.17713172463887006,0.6474752241623409
0.5499073215940686,16,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5307278551070911,0.48919449901768175,0.6665430954587581,max_entropy,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.08130953172888213,0.2996661101836397
0.553606734630831,32,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5337492002028155,0.48919449901768175,0.6665430954587581,max_entropy,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.08722439578166563,0.3218790576887403
0.5844145814025332,64,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5716421724970245,0.48919449901768175,0.6665430954587581,max_entropy,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.16140717615763647,0.5068632906696346
0.5965245597775718,128,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5762772646562357,0.48919449901768175,0.6665430954587581,max_entropy,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.17048126042316916,0.5795770728992764
0.6123006687242798,256,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.586468510838485,0.48697394789579157,0.670508616255144,max_entropy,499,256,243,fb3504f9c151e68a1e8882628cfffcde07e451b947b07657fa0e82307b354ef7,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.19393666761095307,0.6586216649382481
0.6337477337477337,512,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.6314061481007616,0.5038167938931297,0.6732970732970733,max_entropy,393,195,198,a90b9152a63188bf0c24c5ee42ab26c515a10e5a0f92b86b5cba13cb3cf65053,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.25714162155691955,0.7717829920789118
0.5221037998146432,16,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5458720562098023,0.48919449901768175,0.6377818968180414,mean_entropy,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.1109572177338052,0.16042600896860967
0.5369014519616929,32,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5343802229764586,0.48919449901768175,0.6377818968180414,mean_entropy,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.08845974421160545,0.2678251121076232
0.5458603645350634,64,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5316494977189471,0.48919449901768175,0.6377818968180414,mean_entropy,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.08311382438055408,0.3328475336322872
0.5366079703429101,128,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5262043339537594,0.48919449901768175,0.6377818968180414,mean_entropy,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.0724538691633213,0.26569506726457376
0.5954861111111112,256,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5766828539533622,0.48697394789579157,0.6375707304526749,mean_entropy,499,256,243,fb3504f9c151e68a1e8882628cfffcde07e451b947b07657fa0e82307b354ef7,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.17486228172940516,0.6940874035989723
0.6355348355348356,512,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.6232677256205195,0.5038167938931297,0.6494949494949495,mean_entropy,393,195,198,a90b9152a63188bf0c24c5ee42ab26c515a10e5a0f92b86b5cba13cb3cf65053,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.2407395700967393,0.9066181566181571
0.5528112449799196,16,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5359583824147882,0.48919449901768175,0.6624343527957985,step272_two_head_global_local_w0p50_peak,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.09154929480433535,0.3251236211487255
0.5697096076614149,32,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5540613324999788,0.48919449901768175,0.6624343527957985,step272_two_head_global_local_w0p50_peak,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.12698930093265076,0.42915557246101177
0.5953197405004634,64,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5631272736524725,0.48919449901768175,0.6624343527957985,step272_two_head_global_local_w0p50_peak,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.14473762418887884,0.5868200836820088
0.594114921223355,128,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5570033181469906,0.48919449901768175,0.6624343527957985,step272_two_head_global_local_w0p50_peak,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.13274880360314686,0.5794028147584634
0.6073816872427984,256,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5844273019910551,0.48697394789579157,0.6660236625514403,step272_two_head_global_local_w0p50_peak,499,256,243,fb3504f9c151e68a1e8882628cfffcde07e451b947b07657fa0e82307b354ef7,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.1899579050528769,0.6467854376452367
0.6295778295778296,512,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.6377469525746144,0.5038167938931297,0.6640766640766641,step272_two_head_global_local_w0p50_peak,393,195,198,a90b9152a63188bf0c24c5ee42ab26c515a10e5a0f92b86b5cba13cb3cf65053,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.26992078134268455,0.7897395422257301
0.5507259808464627,16,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5539273809912625,0.48919449901768175,0.6337967253629905,unified28,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.12672706509443307,0.379127222350496
0.54935125115848,32,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5379357028542745,0.48919449901768175,0.6337967253629905,unified28,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.09542027981856042,0.3688524590163931
0.5371177015755328,64,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5111601751201194,0.48919449901768175,0.6337967253629905,unified28,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.04300203513900285,0.2774186100207799
0.5261816496756255,128,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5177625113615432,0.48919449901768175,0.6337967253629905,unified28,509,260,249,75d371a82b0bcb6f3e1c97f3965220e6e5d624bc0b05b18ecab512e555465a98,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.055927378011636386,0.1956822904640956
0.5516010802469136,256,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.5417154108577831,0.48697394789579157,0.6340985082304527,unified28,499,256,243,fb3504f9c151e68a1e8882628cfffcde07e451b947b07657fa0e82307b354ef7,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.10670308600794437,0.38479980819947246
0.5993265993265994,512,processbench@e8024636bcab::llama31_8b::olympiadbench,final_length_strictly_greater_than_budget,0.6004445522509806,0.5038167938931297,0.635975135975136,unified28,393,195,198,a90b9152a63188bf0c24c5ee42ab26c515a10e5a0f92b86b5cba13cb3cf65053,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::olympiadbench::75d371a82b0bcb6f,error/risk,0.1947420976135148,0.7304761904761907
0.5641643950513735,16,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5398142040984589,0.48549323017408125,0.6200910643141719,historical_deepconf_entropy_w64_proxy,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.10557873503347091,0.534297829882764
0.5351526225923374,32,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5086999549245586,0.48549323017408125,0.6200910643141719,historical_deepconf_entropy_w64_proxy,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.045104799609010406,0.2927163881267148
0.504268639726807,64,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.48806389472707357,0.48549323017408125,0.6200910643141719,historical_deepconf_entropy_w64_proxy,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.004996366819161763,0.03554502369668215
0.5220481709525534,128,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5075150993228296,0.487378640776699,0.6174242424242424,historical_deepconf_entropy_w64_proxy,515,264,251,d9e2b406821ae1e5b51405bf8042589aac7334339928f68c2423610fefbe7d53,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.039281349057792556,0.18776506875722898
0.551035186465225,256,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5385806456430625,0.49898580121703856,0.6083571969322932,historical_deepconf_entropy_w64_proxy,493,247,246,c87c39446af1539fc7fb5f7bd39041df878b041526ed690fb2e0efdeb427b586,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.07902938583817737,0.47099027946537075
0.5591974986972381,512,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.564939216119584,0.5153061224489796,0.5901771756122981,historical_deepconf_entropy_w64_proxy,392,190,202,38e494b3be4a72f3bed69e6cb6e1a41e661fd2e38aa418620af51e93ed2a79b7,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.1024009090467207,0.6564576711932962
0.5519276278345265,16,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5346194052152623,0.48549323017408125,0.6238654404936644,iu28_no_length,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.0954820770537241,0.4192261185006044
0.5363358595692418,32,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5117846983380782,0.48549323017408125,0.6238654404936644,iu28_no_length,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.05110033473979852,0.29334945586457045
0.5205194260551778,64,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.4949798556298447,0.48549323017408125,0.6238654404936644,iu28_no_length,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.018438290829434986,0.16565900846432868
0.5608324278643003,128,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5308156539483943,0.487378640776699,0.6210159362549801,iu28_no_length,515,264,251,d9e2b406821ae1e5b51405bf8042589aac7334339928f68c2423610fefbe7d53,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.08473508251296609,0.5026811323107615
0.5635594615055463,256,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5373371228184375,0.49898580121703856,0.6049669201145452,iu28_no_length,493,247,246,c87c39446af1539fc7fb5f7bd39041df878b041526ed690fb2e0efdeb427b586,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.07654737469429015,0.6055189714644095
0.5578165711307973,512,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5516274219073037,0.5153061224489796,0.5780614903595622,iu28_no_length,392,190,202,38e494b3be4a72f3bed69e6cb6e1a41e661fd2e38aa418620af51e93ed2a79b7,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.07493657572454253,0.7406542056074772
0.561363568283258,16,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5463396988881698,0.48549323017408125,0.6323428092142708,max_entropy,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.11826174558339769,0.4636713444997736
0.5466255279633346,32,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5304186326389159,0.48549323017408125,0.6323428092142708,max_entropy,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.0873174175726297,0.35230873698506104
0.5232004313572777,64,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5014134152160906,0.48549323017408125,0.6323428092142708,max_entropy,517,266,251,cf17979141a4e0973d5e309ae366d8d588c2dd2ba61b3de039bb93106f54aea8,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.030942615288416714,0.17530556813037582
0.5590818544005794,128,processbench@e8024636bcab::llama31_8b::omnimath,final_length_strictly_greater_than_budget,0.5276728398993245,0.487378640776699,0.629557527465894,max_entropy,515,264,251,d9e2b406821ae1e5b51405bf8042589aac7334339928f68c2423610fefbe7d53,prefix_historical_common_v1::processbench@e8024636bcab::llama31_8b::omnimath::cf17979141a4e097,error/risk,0.07860421419754583,0.45602795573674976
