version,primary,reference,equal_family_delta_pp,equal_family_ci_low_pp,equal_family_ci_high_pp
leverage-balanced-cs-iu-v1-2026-08-12,leverage_balanced,dufs_liu,0.5645864681389138,0.24575381108918826,0.863256638163472
leverage-balanced-cs-iu-v1-2026-08-12,leverage_balanced,uniform,0.09049578923458258,-0.14290467104160126,0.32918861470490723
leverage-balanced-cs-iu-v1-2026-08-12,leverage_balanced,cardinality,0.19092402514210055,-0.041251404926510936,0.43417152392249087
leverage-balanced-cs-iu-v1-2026-08-12,leverage_balanced,reverse,1.854964445316743,1.3102092483613794,2.3619998570268836
leverage-balanced-cs-iu-v1-2026-08-12,leverage_balanced,permuted_mean,0.9735432393462772,0.659908705531693,1.292531286386279
