domain,cell,n,split,seed,greedy_subset,greedy_size,greedy_halfA_auroc,greedy_halfB_auroc,good5_halfB_auroc,fulloracle_subset,fulloracle_halfB_auroc,fulloracle_insample_auroc
repgrid,math500_r1distill8b,300,1,0,epr|spectral_entropy|rpdi|pe_mean|cusum_max,5,0.8878,0.8401,0.8247,,,
repgrid,math500_r1distill8b,300,2,0,epr|spectral_entropy|rpdi|sw_var_peak|cusum_max,5,0.8207,0.9051,0.8822,,,
repgrid,math500_r1distill8b,300,3,0,stft_max_high_power|rpdi|sw_var_peak|cusum_max,4,0.8611,0.8792,0.8433,,,
repgrid,math500_r1distill8b,300,4,0,spectral_entropy|rpdi|hurst_exponent|cusum_max,4,0.8603,0.7045,0.8407,,,
repgrid,math500_r1distill8b,300,5,0,epr|spectral_entropy|rpdi|cusum_max,4,0.8939,0.8588,0.8262,,,
repgrid,math500_r1distill8b,300,6,0,epr|spectral_entropy|cusum_max,3,0.8907,0.834,0.8121,,,
repgrid,math500_r1distill8b,300,7,0,spectral_entropy|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|cusum_max,6,0.867,0.797,0.8265,,,
repgrid,math500_r1distill8b,300,8,0,spectral_entropy|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max,5,0.8792,0.8574,0.8343,,,
repgrid,math500_r1distill8b,300,9,0,epr|spectral_entropy|stft_max_high_power|rpdi|sw_var_peak|cusum_max,6,0.8791,0.8327,0.8094,,,
repgrid,math500_r1distill8b_mn4096,300,0,0,spectral_entropy|dominant_freq|rpdi|cusum_max,4,0.8482,0.8481,0.8798,,,
repgrid,math500_r1distill8b_mn4096,300,1,0,epr|spectral_entropy|hl_ratio|sw_var_peak|cusum_max,5,0.8349,0.8454,0.8346,,,
repgrid,math500_r1distill8b_mn4096,300,2,0,epr|spectral_entropy|rpdi|cusum_max,4,0.8421,0.8732,0.835,,,
repgrid,math500_r1distill8b_mn4096,300,3,0,epr|spectral_entropy|dominant_freq|rpdi|cusum_max,5,0.8587,0.8793,0.848,,,
repgrid,math500_r1distill8b_mn4096,300,4,0,epr|spectral_entropy|rpdi|cusum_max,4,0.902,0.8026,0.7814,,,
repgrid,math500_r1distill8b_mn4096,300,5,0,epr|spectral_entropy|rpdi|cusum_max,4,0.8706,0.85,0.8374,,,
repgrid,math500_r1distill8b_mn4096,300,6,0,epr|spectral_entropy|rpdi|cusum_max,4,0.8999,0.8231,0.7972,,,
repgrid,math500_r1distill8b_mn4096,300,7,0,epr|spectral_entropy|hl_ratio|dominant_freq|cusum_max,5,0.8602,0.8454,0.8331,,,
repgrid,math500_r1distill8b_mn4096,300,8,0,epr|spectral_entropy|hl_ratio|rpdi,4,0.8534,0.8675,0.8608,,,
repgrid,math500_r1distill8b_mn4096,300,9,0,epr|spectral_entropy|rpdi|cusum_max,4,0.8686,0.8559,0.8397,,,
repgrid,noise_gsm8k_mistral7b,1319,0,0,epr|trace_length|spectral_entropy|rpdi|sw_var_peak|cusum_max,6,0.8371,0.7817,0.7608,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.7922,0.8183
repgrid,noise_gsm8k_mistral7b,1319,1,0,epr|trace_length|spectral_entropy|stft_max_high_power|sw_var_peak,5,0.826,0.799,0.7754,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8127,0.8183
repgrid,noise_gsm8k_mistral7b,1319,2,0,epr|trace_length|spectral_entropy|stft_max_high_power|rpdi|sw_var_peak,6,0.819,0.8135,0.7815,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8183,0.8183
repgrid,noise_gsm8k_mistral7b,1319,3,0,epr|trace_length|spectral_entropy|dominant_freq|rpdi|sw_var_peak,6,0.8128,0.8146,0.7828,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.826,0.8183
repgrid,noise_gsm8k_mistral7b,1319,4,0,epr|trace_length|spectral_entropy|stft_max_high_power|stft_spectral_entropy|sw_var_peak,6,0.8053,0.8192,0.8009,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8294,0.8183
repgrid,noise_gsm8k_mistral7b,1319,5,0,epr|trace_length|spectral_entropy|dominant_freq|rpdi|sw_var_peak,6,0.8188,0.813,0.7859,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8147,0.8183
repgrid,noise_gsm8k_mistral7b,1319,6,0,epr|trace_length|spectral_entropy|rpdi|sw_var_peak|cusum_max,6,0.8171,0.8028,0.783,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.818,0.8183
repgrid,noise_gsm8k_mistral7b,1319,7,0,epr|trace_length|spectral_entropy|stft_max_high_power|rpdi|sw_var_peak,6,0.8075,0.8257,0.7922,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8317,0.8183
repgrid,noise_gsm8k_mistral7b,1319,8,0,epr|trace_length|spectral_entropy|high_band_power|rpdi|sw_var_peak,6,0.8032,0.8059,0.8089,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8406,0.8183
repgrid,noise_gsm8k_mistral7b,1319,9,0,epr|trace_length|spectral_entropy|dominant_freq|rpdi|sw_var_peak,6,0.828,0.8022,0.7794,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8083,0.8183
repgrid,noise_gsm8k_phi3mini,1319,0,0,epr|spectral_entropy|low_band_power|high_band_power|sw_var_peak|cusum_shift_idx,6,0.7104,0.6299,0.6253,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6556,0.6935
repgrid,noise_gsm8k_phi3mini,1319,1,0,epr|spectral_entropy|low_band_power|stft_max_high_power|sw_var_peak|cusum_shift_idx,6,0.7087,0.6425,0.6456,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.5612,0.6935
repgrid,noise_gsm8k_phi3mini,1319,2,0,epr|sw_var_peak|hurst_exponent|cusum_max|cusum_shift_idx,5,0.6811,0.6647,0.6615,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6834,0.6935
repgrid,noise_gsm8k_phi3mini,1319,3,0,epr|low_band_power|sw_var_peak,3,0.6876,0.6576,0.6415,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6616,0.6935
repgrid,noise_gsm8k_phi3mini,1319,4,0,epr|stft_spectral_entropy|sw_var_peak|cusum_max,4,0.6949,0.6365,0.6644,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6781,0.6935
repgrid,noise_gsm8k_phi3mini,1319,5,0,epr|stft_spectral_entropy|sw_var_peak|cusum_max,4,0.6893,0.6491,0.6736,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.7062,0.6935
repgrid,noise_gsm8k_phi3mini,1319,6,0,epr|spectral_entropy|spectral_centroid|sw_var_peak|cusum_shift_idx,5,0.6809,0.6897,0.666,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6944,0.6935
repgrid,noise_gsm8k_phi3mini,1319,7,0,epr|trace_length|high_band_power|stft_spectral_entropy|sw_var_peak|cusum_max,6,0.6908,0.6617,0.66,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6934,0.6935
repgrid,noise_gsm8k_phi3mini,1319,8,0,epr|low_band_power|stft_max_high_power|stft_spectral_entropy|sw_var_peak|cusum_shift_idx,6,0.6663,0.636,0.6832,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6841,0.6935
repgrid,noise_gsm8k_phi3mini,1319,9,0,epr|low_band_power|sw_var_peak|cusum_shift_idx,4,0.6706,0.6862,0.6802,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.7074,0.6935
repgrid,sciq_llama8b,198,0,0,epr|spectral_entropy|hl_ratio|stft_spectral_entropy|sw_var_peak|cusum_max,6,0.7411,0.7379,0.75,epr|spectral_entropy|hl_ratio,0.7772,0.7609
repgrid,sciq_llama8b,198,1,0,epr|spectral_entropy|hl_ratio|dominant_freq|cusum_max,5,0.7007,0.7714,0.7842,epr|spectral_entropy|hl_ratio,0.7944,0.7609
repgrid,sciq_llama8b,198,2,0,epr|spectral_entropy|hl_ratio|sw_var_peak|hurst_exponent|cusum_max,6,0.7747,0.713,0.7195,epr|spectral_entropy|hl_ratio,0.7608,0.7609
repgrid,sciq_llama8b,198,3,0,epr|high_band_power|sw_var_peak|cusum_max,4,0.7711,0.7034,0.7158,epr|spectral_entropy|hl_ratio,0.741,0.7609
repgrid,sciq_llama8b,198,4,0,epr|spectral_entropy|high_band_power|rpdi|pe_mean|cusum_max,6,0.871,0.6195,0.7167,epr|spectral_entropy|hl_ratio,0.7181,0.7609
repgrid,sciq_llama8b,198,5,0,epr|low_band_power|stft_max_high_power|rpdi|sw_var_peak|cusum_max,6,0.7984,0.6821,0.72,epr|spectral_entropy|hl_ratio,0.7271,0.7609
repgrid,sciq_llama8b,198,6,0,epr|trace_length|spectral_entropy|rpdi|sw_var_peak|cusum_max,6,0.7887,0.6906,0.7281,epr|spectral_entropy|hl_ratio,0.717,0.7609
repgrid,sciq_llama8b,198,7,0,epr|spectral_entropy|cusum_max,3,0.7618,0.7498,0.7459,epr|spectral_entropy|hl_ratio,0.7572,0.7609
repgrid,sciq_llama8b,198,8,0,epr|spectral_centroid|sw_var_peak|cusum_max,4,0.7295,0.7601,0.7936,epr|spectral_entropy|hl_ratio,0.8182,0.7609
repgrid,sciq_llama8b,198,9,0,trace_length|spectral_entropy|sw_var_peak|pe_mean|cusum_max,5,0.7597,0.6838,0.7868,epr|spectral_entropy|hl_ratio,0.7691,0.7609
repgrid,se_nq_open_llama8b,8460,0,0,epr|sw_var_peak|cusum_max,3,0.7407,0.7363,0.7176,epr|hl_ratio|sw_var_peak|pe_mean,0.7397,0.7428
repgrid,se_nq_open_llama8b,8460,1,0,epr|sw_var_peak|cusum_max,3,0.7409,0.7363,0.7149,epr|hl_ratio|sw_var_peak|pe_mean,0.6983,0.7428
repgrid,se_nq_open_llama8b,8460,2,0,epr|sw_var_peak|cusum_max,3,0.7373,0.74,0.7206,epr|hl_ratio|sw_var_peak|pe_mean,0.7062,0.7428
repgrid,se_nq_open_llama8b,8460,3,0,epr|sw_var_peak|cusum_max,3,0.7385,0.7387,0.7185,epr|hl_ratio|sw_var_peak|pe_mean,0.7428,0.7428
repgrid,se_nq_open_llama8b,8460,4,0,epr|sw_var_peak|cusum_max,3,0.7406,0.7363,0.7168,epr|hl_ratio|sw_var_peak|pe_mean,0.6807,0.7428
repgrid,se_nq_open_llama8b,8460,5,0,epr|sw_var_peak|cusum_max,3,0.7406,0.7369,0.7121,epr|hl_ratio|sw_var_peak|pe_mean,0.7407,0.7428
repgrid,se_nq_open_llama8b,8460,6,0,epr|sw_var_peak|cusum_max,3,0.7386,0.7386,0.7128,epr|hl_ratio|sw_var_peak|pe_mean,0.6819,0.7428
repgrid,se_nq_open_llama8b,8460,7,0,epr|sw_var_peak|cusum_max,3,0.74,0.737,0.7208,epr|hl_ratio|sw_var_peak|pe_mean,0.7392,0.7428
repgrid,se_nq_open_llama8b,8460,8,0,epr|sw_var_peak|cusum_max,3,0.7408,0.7361,0.7155,epr|hl_ratio|sw_var_peak|pe_mean,0.719,0.7428
repgrid,se_nq_open_llama8b,8460,9,0,epr|sw_var_peak|cusum_max,3,0.7257,0.7518,0.7316,epr|hl_ratio|sw_var_peak|pe_mean,0.7557,0.7428
repgrid,se_squad_v2_llama8b,2933,0,0,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent|cusum_max,6,0.7986,0.8313,0.815,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.8327,0.8181
repgrid,se_squad_v2_llama8b,2933,1,0,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent|cusum_max,6,0.8066,0.8279,0.8058,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.8299,0.8181
repgrid,se_squad_v2_llama8b,2933,2,0,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent|cusum_max,6,0.8197,0.8132,0.7921,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.8158,0.8181
repgrid,se_squad_v2_llama8b,2933,3,0,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent|cusum_max,6,0.8175,0.8127,0.7991,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.8146,0.8181
repgrid,se_squad_v2_llama8b,2933,4,0,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent|cusum_max,6,0.805,0.826,0.8144,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.8272,0.8181
repgrid,se_squad_v2_llama8b,2933,5,0,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent|cusum_max,6,0.8159,0.8175,0.802,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.8205,0.8181
repgrid,se_squad_v2_llama8b,2933,6,0,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent|cusum_max,6,0.8102,0.8235,0.8034,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.8258,0.8181
repgrid,se_squad_v2_llama8b,2933,7,0,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent|cusum_max,6,0.8181,0.8144,0.7957,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.8168,0.8181
repgrid,se_squad_v2_llama8b,2933,8,0,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent|cusum_max,6,0.8149,0.8176,0.7984,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.8193,0.8181
repgrid,se_squad_v2_llama8b,2933,9,0,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent|cusum_max,6,0.7953,0.8393,0.8223,epr|trace_length|spectral_entropy|sw_var_peak|hurst_exponent,0.8418,0.8181
repgrid,seiclr_triviaqa_opt30b,4993,0,0,epr|dominant_freq|cusum_max|cusum_shift_idx,4,0.6224,0.5365,0.6017,sw_var_peak|cusum_max|cusum_shift_idx,0.6312,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,1,0,epr|rpdi|sw_var_peak|cusum_max,4,0.6143,0.6137,0.5962,sw_var_peak|cusum_max|cusum_shift_idx,0.6403,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,2,0,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.6221,0.644,0.5881,sw_var_peak|cusum_max|cusum_shift_idx,0.6477,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,3,0,epr|sw_var_peak|cusum_max,3,0.6284,0.6119,0.5923,sw_var_peak|cusum_max|cusum_shift_idx,0.6282,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,4,0,sw_var_peak|cusum_max|cusum_shift_idx,3,0.6268,0.6383,0.6024,sw_var_peak|cusum_max|cusum_shift_idx,0.6383,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,5,0,epr|sw_var_peak|cusum_max,3,0.6176,0.6234,0.6025,sw_var_peak|cusum_max|cusum_shift_idx,0.6435,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,6,0,epr|sw_var_peak|cusum_max,3,0.6252,0.6162,0.5918,sw_var_peak|cusum_max|cusum_shift_idx,0.6313,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,7,0,sw_var_peak|cusum_max|cusum_shift_idx,3,0.635,0.63,0.6019,sw_var_peak|cusum_max|cusum_shift_idx,0.63,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,8,0,sw_var_peak|cusum_max|cusum_shift_idx,3,0.6417,0.6234,0.5903,sw_var_peak|cusum_max|cusum_shift_idx,0.6234,0.6325
repgrid,seiclr_triviaqa_opt30b,4993,9,0,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.6385,0.6041,0.5994,sw_var_peak|cusum_max|cusum_shift_idx,0.6293,0.6325
repgrid,semenergy_triviaqa_qwen3_8b,4392,0,0,epr|spectral_centroid|sw_var_peak|cusum_max,4,0.8031,0.8116,0.8065,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.8164,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,1,0,epr|spectral_centroid|sw_var_peak|cusum_max,4,0.8083,0.8065,0.7982,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.8103,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,2,0,epr|spectral_centroid|sw_var_peak|cusum_max|cusum_shift_idx,5,0.8046,0.8066,0.8021,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.8111,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,3,0,epr|spectral_centroid|sw_var_peak|cusum_max,4,0.8038,0.8106,0.8026,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.8092,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,4,0,epr|dominant_freq|sw_var_peak|cusum_max,4,0.7899,0.8133,0.8185,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.8244,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,5,0,epr|spectral_centroid|sw_var_peak|cusum_max,4,0.8056,0.8089,0.8018,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.8105,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,6,0,epr|spectral_centroid|sw_var_peak|cusum_max|cusum_shift_idx,5,0.8039,0.8082,0.8045,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.8117,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,7,0,epr|spectral_centroid|sw_var_peak|cusum_max,4,0.8159,0.7988,0.7976,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.8033,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,8,0,epr|low_band_power|sw_var_peak|cusum_max,4,0.8107,0.7939,0.7956,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.8026,0.8094
repgrid,semenergy_triviaqa_qwen3_8b,4392,9,0,epr|spectral_centroid|sw_var_peak|cusum_max,4,0.8037,0.8114,0.8017,epr|low_band_power|dominant_freq|sw_var_peak|cusum_max,0.8121,0.8094
repgrid,spilled_triviaqa_llama8b,256,0,0,epr|spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,5,0.9707,1.0,0.9764,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,0.9843,0.9827
repgrid,spilled_triviaqa_llama8b,256,1,0,spectral_entropy|low_band_power|sw_var_peak|cusum_shift_idx,4,0.9653,0.9653,0.9627,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,0.992,0.9827
repgrid,spilled_triviaqa_llama8b,256,2,0,trace_length|spectral_entropy|low_band_power|rpdi,4,0.9921,0.6532,0.9516,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,1.0,0.9827
repgrid,spilled_triviaqa_llama8b,256,3,0,epr|spectral_entropy|low_band_power|sw_var_peak|pe_mean|cusum_shift_idx,6,0.9854,0.8425,0.9213,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,0.9843,0.9827
repgrid,spilled_triviaqa_llama8b,256,4,0,epr|dominant_freq|sw_var_peak|cusum_max,4,1.0,0.8085,0.9214,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,0.9577,0.9827
repgrid,spilled_triviaqa_llama8b,256,5,0,spectral_entropy|low_band_power|sw_var_peak|cusum_max|cusum_shift_idx,5,0.976,0.936,0.9547,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,0.9893,0.9827
repgrid,spilled_triviaqa_llama8b,256,6,0,epr|spectral_entropy|low_band_power|sw_var_peak|pe_mean|cusum_shift_idx,6,0.9867,0.968,0.976,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,0.9947,0.9827
repgrid,spilled_triviaqa_llama8b,256,7,0,epr|high_band_power|sw_var_peak|cusum_max,4,1.0,0.7762,0.9214,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,0.9738,0.9827
repgrid,spilled_triviaqa_llama8b,256,8,0,epr|trace_length|spectral_entropy|dominant_freq|pe_mean|cusum_shift_idx,6,0.9841,0.9536,0.9778,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,0.9839,0.9827
repgrid,spilled_triviaqa_llama8b,256,9,0,epr|trace_length|spectral_entropy|sw_var_peak|cusum_shift_idx,5,0.992,0.9547,0.904,epr|trace_length|spectral_entropy|cusum_max|cusum_shift_idx,0.9787,0.9827
repgrid,trace_gsm8k_llama8b_k10,5000,0,0,epr|spectral_entropy|rpdi|sw_var_peak|cusum_max,5,0.7952,0.767,0.8202,,,
repgrid,trace_gsm8k_llama8b_k10,5000,1,0,epr|trace_length|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,6,0.8194,0.8058,0.7913,,,
repgrid,trace_gsm8k_llama8b_k10,5000,2,0,epr|spectral_entropy|spectral_centroid|rpdi|sw_var_peak|cusum_max,6,0.8202,0.7859,0.7828,,,
repgrid,trace_gsm8k_llama8b_k10,5000,3,0,epr|trace_length|rpdi|sw_var_peak|cusum_max,5,0.8078,0.816,0.8089,,,
repgrid,trace_gsm8k_llama8b_k10,5000,4,0,epr|spectral_entropy|rpdi|sw_var_peak|cusum_max,5,0.815,0.7412,0.7981,,,
repgrid,trace_gsm8k_llama8b_k10,5000,5,0,epr|trace_length|rpdi|sw_var_peak|cusum_max,5,0.819,0.805,0.7908,,,
repgrid,trace_gsm8k_llama8b_k10,5000,6,0,epr|trace_length|rpdi|sw_var_peak|cusum_max,5,0.8077,0.8158,0.8054,,,
repgrid,trace_gsm8k_llama8b_k10,5000,7,0,epr|trace_length|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,6,0.7985,0.8259,0.8122,,,
repgrid,trace_gsm8k_llama8b_k10,5000,8,0,epr|trace_length|rpdi|sw_var_peak|cusum_max,5,0.8075,0.8158,0.8039,,,
repgrid,trace_gsm8k_llama8b_k10,5000,9,0,epr|trace_length|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,6,0.8163,0.8083,0.7964,,,
repgrid,trace_math500_qwenmath15b_k10,3000,0,0,epr|trace_length|low_band_power|stft_max_high_power|cusum_max|cusum_shift_idx,6,0.6824,0.7001,0.6821,,,
repgrid,trace_math500_qwenmath15b_k10,3000,1,0,epr|trace_length|low_band_power|rpdi|cusum_max,5,0.6892,0.7,0.6741,,,
repgrid,trace_math500_qwenmath15b_k10,3000,2,0,epr|trace_length|low_band_power|cusum_max,4,0.6929,0.6976,0.6666,,,
repgrid,trace_math500_qwenmath15b_k10,3000,3,0,epr|trace_length|low_band_power|stft_max_high_power|cusum_max,5,0.7066,0.6728,0.6654,,,
repgrid,trace_math500_qwenmath15b_k10,3000,4,0,epr|trace_length|low_band_power|cusum_max,4,0.7015,0.6892,0.6449,,,
repgrid,trace_math500_qwenmath15b_k10,3000,5,0,epr|trace_length|low_band_power|stft_max_high_power|cusum_max|cusum_shift_idx,6,0.6792,0.713,0.6815,,,
repgrid,trace_math500_qwenmath15b_k10,3000,6,0,epr|trace_length|low_band_power|rpdi|cusum_max,5,0.7043,0.686,0.6527,,,
repgrid,trace_math500_qwenmath15b_k10,3000,7,0,epr|trace_length|low_band_power|rpdi|cusum_max,5,0.7062,0.6854,0.6405,,,
repgrid,trace_math500_qwenmath15b_k10,3000,8,0,epr|trace_length|low_band_power|rpdi|cusum_max,5,0.6942,0.6917,0.66,,,
repgrid,trace_math500_qwenmath15b_k10,3000,9,0,epr|trace_length|low_band_power|rpdi|cusum_max,5,0.7007,0.689,0.6712,,,
repgrid,truthfulqa_llama8b,7633,0,0,trace_length|spectral_entropy|sw_var_peak|cusum_max,4,0.6925,0.6701,0.6543,epr|trace_length|spectral_entropy,0.6808,0.6878
repgrid,truthfulqa_llama8b,7633,1,0,trace_length|spectral_entropy|sw_var_peak|cusum_max,4,0.675,0.6876,0.6705,epr|trace_length|spectral_entropy,0.6973,0.6878
repgrid,truthfulqa_llama8b,7633,2,0,epr|trace_length|spectral_entropy|sw_var_peak|cusum_max,5,0.6936,0.6714,0.6515,epr|trace_length|spectral_entropy,0.6721,0.6878
repgrid,truthfulqa_llama8b,7633,3,0,epr|trace_length|spectral_entropy|stft_max_high_power|sw_var_peak|cusum_max,6,0.6841,0.6768,0.6636,epr|trace_length|spectral_entropy,0.6852,0.6878
repgrid,truthfulqa_llama8b,7633,4,0,epr|trace_length|spectral_entropy|sw_var_peak|cusum_max,5,0.6815,0.6836,0.6598,epr|trace_length|spectral_entropy,0.689,0.6878
repgrid,truthfulqa_llama8b,7633,5,0,trace_length|spectral_entropy|sw_var_peak|cusum_max,4,0.6618,0.6998,0.6802,epr|trace_length|spectral_entropy,0.71,0.6878
repgrid,truthfulqa_llama8b,7633,6,0,epr|trace_length|spectral_entropy|sw_var_peak|cusum_max,5,0.6927,0.6732,0.6525,epr|trace_length|spectral_entropy,0.6778,0.6878
repgrid,truthfulqa_llama8b,7633,7,0,epr|trace_length|spectral_entropy|sw_var_peak|cusum_max,5,0.6846,0.681,0.6552,epr|trace_length|spectral_entropy,0.6852,0.6878
repgrid,truthfulqa_llama8b,7633,8,0,epr|trace_length|spectral_entropy|sw_var_peak|cusum_max,5,0.7033,0.6609,0.6337,epr|trace_length|spectral_entropy,0.6669,0.6878
repgrid,truthfulqa_llama8b,7633,9,0,epr|trace_length|spectral_entropy|sw_var_peak|cusum_max,5,0.6961,0.669,0.6469,epr|trace_length|spectral_entropy,0.6741,0.6878
