dufs_effective_feature_count,dufs_epochs,dufs_seeds,family,feature_names,head,include_elapsed_length,k,labels_seen_during_fit,lambda,model,n_features,n_fit_traces
14.956255788479774,80,"[11, 23, 37]",gsm8k,"['epr', 'spectral_entropy', 'low_band_power', 'high_band_power', 'hl_ratio', 'dominant_freq', 'spectral_centroid', 'stft_max_high_power', 'stft_spectral_entropy', 'rpdi', 'sw_var_peak', 'pe_mean', 'hurst_exponent', 'cusum_max', 'cusum_shift_idx', 'epr_spilled', 'sw_var_peak_spilled', 'cusum_max_spilled', 'epr_energy', 'min_energy', 'sw_var_peak_energy', 'cusum_max_energy', 'mean_top1_logprob', 'logprob_margin', 'mean_logprob_entropy', 'varentropy', 'renyi_entropy_2', 'topk_tail_mass']",answer_dufs_liu_mixed,False,7,False,0.1,qwen3_8b,28,171
16.757508740866758,80,"[11, 23, 37]",math,"['epr', 'spectral_entropy', 'low_band_power', 'high_band_power', 'hl_ratio', 'dominant_freq', 'spectral_centroid', 'stft_max_high_power', 'stft_spectral_entropy', 'rpdi', 'sw_var_peak', 'pe_mean', 'hurst_exponent', 'cusum_max', 'cusum_shift_idx', 'epr_spilled', 'sw_var_peak_spilled', 'cusum_max_spilled', 'epr_energy', 'min_energy', 'sw_var_peak_energy', 'cusum_max_energy', 'mean_top1_logprob', 'logprob_margin', 'mean_logprob_entropy', 'varentropy', 'renyi_entropy_2', 'topk_tail_mass']",answer_dufs_liu_mixed,False,7,False,0.1,qwen3_8b,28,409
15.215015000349817,80,"[11, 23, 37]",olympiadbench,"['epr', 'spectral_entropy', 'low_band_power', 'high_band_power', 'hl_ratio', 'dominant_freq', 'spectral_centroid', 'stft_max_high_power', 'stft_spectral_entropy', 'rpdi', 'sw_var_peak', 'pe_mean', 'hurst_exponent', 'cusum_max', 'cusum_shift_idx', 'epr_spilled', 'sw_var_peak_spilled', 'cusum_max_spilled', 'epr_energy', 'min_energy', 'sw_var_peak_energy', 'cusum_max_energy', 'mean_top1_logprob', 'logprob_margin', 'mean_logprob_entropy', 'varentropy', 'renyi_entropy_2', 'topk_tail_mass']",answer_dufs_liu_mixed,False,7,False,0.1,qwen3_8b,28,396
14.87973433166234,80,"[11, 23, 37]",omnimath,"['epr', 'spectral_entropy', 'low_band_power', 'high_band_power', 'hl_ratio', 'dominant_freq', 'spectral_centroid', 'stft_max_high_power', 'stft_spectral_entropy', 'rpdi', 'sw_var_peak', 'pe_mean', 'hurst_exponent', 'cusum_max', 'cusum_shift_idx', 'epr_spilled', 'sw_var_peak_spilled', 'cusum_max_spilled', 'epr_energy', 'min_energy', 'sw_var_peak_energy', 'cusum_max_energy', 'mean_top1_logprob', 'logprob_margin', 'mean_logprob_entropy', 'varentropy', 'renyi_entropy_2', 'topk_tail_mass']",answer_dufs_liu_mixed,False,7,False,0.1,qwen3_8b,28,403
15.88694825787574,80,"[11, 23, 37]",gsm8k,"['epr', 'spectral_entropy', 'low_band_power', 'high_band_power', 'hl_ratio', 'dominant_freq', 'spectral_centroid', 'stft_max_high_power', 'stft_spectral_entropy', 'rpdi', 'sw_var_peak', 'pe_mean', 'hurst_exponent', 'cusum_max', 'cusum_shift_idx', 'epr_spilled', 'sw_var_peak_spilled', 'cusum_max_spilled', 'min_spilled', 'epr_energy', 'min_energy', 'sw_var_peak_energy', 'cusum_max_energy', 'mean_top1_logprob', 'logprob_margin', 'mean_logprob_entropy', 'varentropy', 'renyi_entropy_2', 'topk_tail_mass']",answer_dufs_liu_mixed,False,7,False,0.1,llama31_8b,29,171
16.799448481836993,80,"[11, 23, 37]",math,"['epr', 'spectral_entropy', 'low_band_power', 'high_band_power', 'hl_ratio', 'dominant_freq', 'spectral_centroid', 'stft_max_high_power', 'stft_spectral_entropy', 'rpdi', 'sw_var_peak', 'pe_mean', 'hurst_exponent', 'cusum_max', 'cusum_shift_idx', 'epr_spilled', 'sw_var_peak_spilled', 'cusum_max_spilled', 'min_spilled', 'epr_energy', 'min_energy', 'sw_var_peak_energy', 'cusum_max_energy', 'mean_top1_logprob', 'logprob_margin', 'mean_logprob_entropy', 'varentropy', 'renyi_entropy_2', 'topk_tail_mass']",answer_dufs_liu_mixed,False,7,False,0.1,llama31_8b,29,409
16.359178735376947,80,"[11, 23, 37]",olympiadbench,"['epr', 'spectral_entropy', 'low_band_power', 'high_band_power', 'hl_ratio', 'dominant_freq', 'spectral_centroid', 'stft_max_high_power', 'stft_spectral_entropy', 'rpdi', 'sw_var_peak', 'pe_mean', 'hurst_exponent', 'cusum_max', 'cusum_shift_idx', 'epr_spilled', 'sw_var_peak_spilled', 'cusum_max_spilled', 'min_spilled', 'epr_energy', 'min_energy', 'sw_var_peak_energy', 'cusum_max_energy', 'mean_top1_logprob', 'logprob_margin', 'mean_logprob_entropy', 'varentropy', 'renyi_entropy_2', 'topk_tail_mass']",answer_dufs_liu_mixed,False,7,False,0.1,llama31_8b,29,396
15.05669894139772,80,"[11, 23, 37]",omnimath,"['epr', 'spectral_entropy', 'low_band_power', 'high_band_power', 'hl_ratio', 'dominant_freq', 'spectral_centroid', 'stft_max_high_power', 'stft_spectral_entropy', 'rpdi', 'sw_var_peak', 'pe_mean', 'hurst_exponent', 'cusum_max', 'cusum_shift_idx', 'epr_spilled', 'sw_var_peak_spilled', 'cusum_max_spilled', 'min_spilled', 'epr_energy', 'min_energy', 'sw_var_peak_energy', 'cusum_max_energy', 'mean_top1_logprob', 'logprob_margin', 'mean_logprob_entropy', 'varentropy', 'renyi_entropy_2', 'topk_tail_mass']",answer_dufs_liu_mixed,False,7,False,0.1,llama31_8b,29,403
