bootstrap_draws,bootstrap_seed,ci_high,ci_low,delta,evidence_status,left_variant_id,losses,metric_id,n_groups,right_variant_id,status,ties,wins,worst_unit_delta
20000,2026082901,0.00525866350827324,-0.00871467835648367,-0.001482245850337259,RETROSPECTIVE,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,2,macro_f1,635,P0_S1_FAMILY6_STEP_MAX,COMPLETE,1,1,-0.013490784822629609
20000,2026082901,0.008263692295577873,-0.0012565871537979023,0.0032013396375098514,RETROSPECTIVE,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,0,exact_error,635,P0_S1_FAMILY6_STEP_MAX,COMPLETE,2,2,0.0
20000,2026082901,-0.02171650406760252,-0.06541774191302986,-0.04244661327994661,RETROSPECTIVE,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,2,clean_abstention,635,P0_S1_FAMILY6_STEP_MAX,COMPLETE,1,1,-0.15555555555555556
20000,2026082901,0.02127993059645836,0.005292749484365179,0.012837148076509777,RETROSPECTIVE,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,0,within_one,635,P0_S1_FAMILY6_STEP_MAX,COMPLETE,1,3,0.0
