access_tier,calibration_f1,candidate,clean_abstention,detector,exact_error,f1,family,model,n,primary,reducer,representation,task,threshold,within_one
A,0.2949610815239656,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,0.5555555555555556,raw_entropy_max,0.3,0.3896103896103896,gsm8k,qwen3_8b,76,0.3896103896103896,step_max_token_argmax,raw_entropy,local,1.767224133014679,0.6
A,0.3080163222324602,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,0.47297297297297297,raw_entropy_max,0.23148148148148148,0.3108348134991119,math,qwen3_8b,182,0.3108348134991119,step_max_token_argmax,raw_entropy,local,2.0348258018493652,0.42592592592592593
A,0.3058057099061123,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,0.5925925925925926,raw_entropy_max,0.12727272727272726,0.20954162768942936,olympiadbench,qwen3_8b,191,0.20954162768942936,step_max_token_argmax,raw_entropy,local,2.188674211502075,0.34545454545454546
A,0.2941233988461915,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,0.4888888888888889,raw_entropy_max,0.19148936170212766,0.2751911049339819,omnimath,qwen3_8b,186,0.2751911049339819,step_max_token_argmax,raw_entropy,local,2.1438632011413574,0.45390070921985815
A,0.3741662599642102,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,0.5833333333333334,raw_entropy_max,0.325,0.41743119266055045,gsm8k,llama31_8b,76,0.41743119266055045,step_max_token_argmax,raw_entropy,local,2.1016604900360107,0.5
A,0.3228501798769874,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,0.6351351351351351,raw_entropy_max,0.28703703703703703,0.3953867028493894,math,llama31_8b,182,0.3953867028493894,step_max_token_argmax,raw_entropy,local,2.3823472261428833,0.46296296296296297
A,0.28982450854861797,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,0.5308641975308642,raw_entropy_max,0.18181818181818182,0.27086614173228346,olympiadbench,llama31_8b,191,0.27086614173228346,step_max_token_argmax,raw_entropy,local,2.4528136253356934,0.4
A,0.32071056778568363,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,0.4888888888888889,raw_entropy_max,0.14184397163120568,0.21989005497251374,omnimath,llama31_8b,186,0.21989005497251374,step_max_token_argmax,raw_entropy,local,2.4409618377685547,0.41843971631205673
