bootstrap_draws,bootstrap_seed,ci_high,ci_low,delta,evidence_status,left_variant_id,losses,metric_id,n_groups,right_variant_id,status,ties,wins,worst_unit_delta
20000,2026082901,0.03921200441794944,-0.030495488290424935,0.004591302199919791,RETROSPECTIVE,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,2,macro_f1,635,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,COMPLETE,0,2,-0.04639371496084849
20000,2026082901,0.04459319864778354,-0.021826578624980806,0.011837121212121212,RETROSPECTIVE,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,1,exact_error,635,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,COMPLETE,1,2,-0.04545454545454547
20000,2026082901,0.021212974337974234,-0.06312736427456404,-0.020799966633299936,RETROSPECTIVE,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,3,clean_abstention,635,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,COMPLETE,0,1,-0.11111111111111105
20000,2026082901,0.07076080810426001,-0.0012564890012784482,0.03510436814958093,RETROSPECTIVE,P0_S3A_RAW_ENTROPY_STEP_MAX_LOCAL_DETECTOR,1,within_one,635,P0_S2B_FAMILY6_STEP_MAX_LOCAL_DETECTOR,COMPLETE,0,3,-0.027272727272727226
