model_id,slice_id,cell_id,official_macro_f1,first_error_exact,first_error_within_one,clean_abstention_accuracy,overall_decision_accuracy,n_examples,n_error,n_clean
qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.41894060995184595,0.391304347826087,0.5700483091787439,0.45077720207253885,0.42,400,207,193
qwen3_4b,math,processbench_math_qwen3_4b,0.3486169755366179,0.27441077441077444,0.48653198653198654,0.47783251231527096,0.357,1000,594,406
qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.32035384250849064,0.23600605143721634,0.46444780635400906,0.49852507374631266,0.325,1000,661,339
qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.3231154104913878,0.21870882740447958,0.40843214756258234,0.6182572614107884,0.315,1000,759,241
qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.41393417965224716,0.3864734299516908,0.5410628019323671,0.44559585492227977,0.415,400,207,193
qwen3_8b,math,processbench_math_qwen3_8b,0.3548287944919161,0.26262626262626265,0.4797979797979798,0.5467980295566502,0.378,1000,594,406
qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.33419096942324894,0.23600605143721634,0.46142208774583965,0.5722713864306784,0.35,1000,661,339
qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.3214257103594471,0.21080368906455862,0.39789196310935443,0.6763485477178424,0.323,1000,759,241
